|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|IEEE Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.All Events (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.All Events (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard.Without Major Event Days.SAIDI (minutes per year)|,|IEEE Standard.Without Major Event Days.SAIFI (times per year)|,|IEEE Standard.Without Major Event Days.CAIDI (minutes per interruption)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard...Number of Customers|,|IEEE Standard...Highest Dist. Voltage|,|IEEE Standard...Outages Recorded Automatically|,|Other Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|Other Standard.All Events (With Major Event Days).SAIFI (times per year)|,|Other Standard.All Events (With Major Event Days).CAIDI With MED|,|Other Standard.Without Major Event Days.SAIDI (minutes per year)|,|Other Standard.Without Major Event Days.SAIFI (times per year)|,|Other Standard.Without Major Event Days.CAIDI Without MED|,|Other Standard...Number of Customers|,|Other Standard...Inactive Accounts Included|,|Other Standard...Momentary Interruptions|,|Other Standard...Highest Dist. Voltage|,|..Outages Recorded Automatically|
2014,7548,PUD No 1 of Grays Harbor County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,281.09,1.64,171.39634,106.33,0.82,129.67073,38962,N,L,23.5,N
2014,7559,"Grayson-Collin Elec Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,143,.,.,125,.,.,41011,N,L,25,Y
2014,7563,Grand Valley Power,CO,Cooperative,54.2,.,.,54.2,.,.,52.3,.,.,16813,24.9,Y,.,.,.,.,.,.,.,,,.,
2014,7601,Green Mountain Power Corp,VT,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,763,2.24,340.625,217,1.54,140.90909,258932,N,O,34.5,Y
2014,7625,City of Greeneville - (TN),TN,Municipal,119.05,1.414,84.193777,79.462,1.102,72.107078,119.05,1.414,84.193777,37424,13,Y,.,.,.,.,.,.,.,,,.,
2014,7627,City of Greenfield - (IN),IN,Municipal,2.837,0.038,74.657895,2.837,0.038,74.657895,.,.,.,10000,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,7634,City of Greenville - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,54,0.823,65.613609,.,.,.,13637,N,L,12.5,N
2014,7639,Greenville Utilities Comm,NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,31,0.52,59.615385,31,0.52,59.615385,64619,N,L,12.5,N
2014,7651,Greenwood Utilities Comm,MS,Municipal,99.24,3.53,28.113314,.,.,.,.,.,.,9828,13.8,N,.,.,.,.,.,.,.,,,.,
2014,7654,Greer Commission of Public Wks,SC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,45.6,0.56,81.428571,.,.,.,16592,N,L,12.5,Y
2014,7716,Groton Dept of Utilities - (CT),CT,Municipal,181.56,2.69,67.494424,181.56,2.69,67.494424,181.56,2.69,67.494424,14292,34.5,N,.,.,.,.,.,.,.,,,.,
2014,7720,"Grundy Electric Coop, Inc",MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,92,.,.,75,.,.,6720,N,O,13.2,N
2014,7752,Guadalupe Valley Elec Coop Inc,TX,Cooperative,79.8,1.39,57.410072,21.6,0.33,65.454545,78.6,1.31,60,75508,24.9,Y,.,.,.,.,.,.,.,,,.,
2014,7787,Gunnison County Elec Assn.,CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,122.7,0.982,124.94908,122.7,0.982,124.94908,10477,N,F,29,N
2014,7801,Gulf Power Co,FL,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,169,1.01,167.32673,84,0.74,113.51351,444047,N,F,25,Y
2014,7864,Grundy County Rural Elec Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,229.2,1.55,147.87097,229.2,1.33,172.33083,2234,N,O,12.5,N
2014,7870,H-D Electric Coop Inc,SD,Cooperative,397.25,4.02,98.818408,91.71,0.95,96.536842,122.66,1.41,86.992908,3522,7.2,N,.,.,.,.,.,.,.,,,.,
2014,7887,Habersham Electric Membership Corp,GA,Cooperative,168.3,2.02,83.316832,168.3,2.02,83.316832,140.6,1.38,101.88406,31969,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,7891,Guernsey-Muskingum El Coop Inc,OH,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,189,1.75,108,189,1.75,108,16844,N,F,12.5,N
2014,7977,City of Hamilton - (OH),OH,Municipal,53.101,0.869,61.105869,.,.,.,.,.,.,29000,13.8,N,.,.,.,.,.,.,.,,,.,
2014,8000,NineStar Connect,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,126,1,126,116,1,116,13278,N,F,15,Y
2014,8034,Hancock-Wood Electric Coop Inc,OH,Cooperative,108,1.27,85.03937,108,1.27,85.03937,89.75,0.98,91.581633,12919,12.4,Y,.,.,.,.,.,.,.,,,.,
2014,8055,City of Hannibal - (MO),MO,Municipal,64.89,1.054,61.565465,48.424,.,.,64.89,1.054,61.565465,8749,13.8,N,.,.,.,.,.,.,.,,,.,
2014,8104,Town of Hardwick,VT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,3.5,.,.,.,.,4343,N,,.,N
2014,8179,Harrison County Rural E M C,IN,Cooperative,271.8,1.66,163.73494,96.2,1.08,89.074074,265.2,1.58,167.8481,22460,7.2,Y,.,.,.,.,.,.,.,,,.,
2014,8198,City of Harrisonburg - (VA),VA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,18.462,0.197,93.715736,3.478,0.059,58.949153,20681,N,F,23,N
2014,8199,City of Harrisonville - (MO),MO,Municipal,13.475,0.174,77.442529,13.475,0.174,77.442529,13.475,0.174,77.442529,4704,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,8210,Hart Electric Member Corp,GA,Cooperative,68.352,0.773,88.424321,68.532,0.773,88.65718,47.187,0.596,79.172819,35386,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,8212,Hartford Electric,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,3.483,0.035,99.514286,.,.,.,6829,N,L,24.7,N
2014,8276,Havana Power & Light Company,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,12.99,0.12,108.25,12.99,0.12,108.25,1387,N,L,12,N
2014,8283,Harrison County Rrl Elec Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,50,0.86,58.139535,34,0.69,49.275362,3732,N,L,12.5,N
2014,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,956,4.89,195.50102,161,3.396,47.408716,82872,N,L,13.8,N
2014,8298,Hawkeye Tri-County El Coop Inc,IA,Cooperative,116.745,0.87,134.18966,91.459,0.716,127.73603,116.745,0.87,134.18966,6671,7.2,N,.,.,.,.,.,.,.,,,.,
2014,8319,Heartland Power Coop,IA,Cooperative,469.14,1.517,309.25511,60.52,0.899,67.319244,.,.,.,5197,15,N,.,.,.,.,.,.,.,,,.,
2014,8333,Haywood Electric Member Corp,NC,Cooperative,501.029,3.637,137.75887,.,.,.,333,2.618,127.19633,26343,12.5,N,.,.,.,.,.,.,.,,,.,
2014,8366,Heber Light & Power Company,UT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,84,1.2,70,.,.,.,10482,Y,L,12.4,N
2014,8447,Hendricks County Rural E M C,IN,Cooperative,125.4,1.11,112.97297,113.9,1.1,103.54545,94.1,0.84,112.02381,29734,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,8515,City of Hermiston,OR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,150.72,1.761,85.587734,150.72,1.761,85.587734,5153,N,F,12.5,Y
2014,8566,High Plains Power Inc,WY,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,181,.,.,181,.,.,12940,N,L,34.5,N
2014,8571,Town of High Point,NC,Municipal,2957.622,3.342,884.98564,46.529,0.92,50.575,.,.,.,40533,12.4,Y,.,.,.,.,.,.,.,,,.,
2014,8620,"HILCO Electric Cooperative, Inc.",TX,Cooperative,151.62,1,151.62,105.84,.,.,138.78,.,.,24660,14.4,N,.,.,.,.,.,.,.,,,.,
2014,8699,Inland Power & Light Company,WA,Cooperative,2049.4,3.41,600.99707,313,1.656,189.00966,272.7,1.195,228.20084,39577,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,8723,City of Holland,MI,Municipal,38.677,0.569,67.973638,28.381,0.495,57.335354,38.677,0.569,67.973638,27744,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,8761,Holmes-Wayne Electric Coop Inc,OH,Cooperative,384.8,2.457,156.61376,364.56,2.364,154.2132,280.627,1.98,141.73081,17162,12.5,N,.,.,.,.,.,.,.,,,.,
2014,8764,"Holston Electric Coop, Inc",TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,150,.,.,150,.,.,30238,N,F,12.5,Y
2014,8773,"Holy Cross Electric Assn, Inc",CO,Cooperative,94.94,0.973,97.574512,94.94,0.973,97.574512,.,.,.,55644,24.9,N,.,.,.,.,.,.,.,,,.,
2014,8774,City of Holyoke - (MA),MA,Municipal,47.31,0.51,92.764706,47.31,0.51,92.764706,47.31,0.51,92.764706,17315,34.5,N,.,.,.,.,.,.,.,,,.,
2014,8786,Horry Electric Coop Inc,SC,Cooperative,544.26,1.565,347.76997,64.74,0.822,78.759124,540.84,1.537,351.88029,69309,25,Y,.,.,.,.,.,.,.,,,.,
2014,8795,City of Homestead - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,289.72,2.713,106.78953,289.72,2.713,106.78953,23032,N,L,13.2,N
2014,8796,City of Hingham - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,0.337,0.008,42.125,0.337,0.008,42.125,10000,Y,L,13.8,N
2014,8898,Houston County Elec Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,1066.7,3.7,288.2973,379.7,2.5,151.88,20653,N,L,25,Y
2014,8901,CenterPoint Energy,TX,Investor Owned,120.279,1.414,85.062942,104.681,1.244,84.148714,120.172,1.412,85.107649,2495090,35,Y,.,.,.,.,.,.,.,,,.,
2014,8972,City of Hudson - (OH),OH,Municipal,6.8,0.173,39.306358,.,.,.,3.72,0.09,41.333333,6700,69,Y,.,.,.,.,.,.,.,,,.,
2014,8973,Town of Hudson - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,36,0.32,112.5,10,0.12,83.333333,12716,N,L,13.8,N
2014,9087,Town of Huntersville - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,54,1.2,45,.,.,.,4836,N,L,12.5,N
2014,9096,City of Lafayette - (LA),LA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,61,0.97,62.886598,61,0.97,62.886598,65313,N,L,15,Y
2014,9187,City of Idaho Falls - (ID),ID,Municipal,42.06,0.43,97.813953,25.56,0.245,104.32653,.,.,.,27555,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,9191,Idaho Power Co,ID,Investor Owned,151.69,1.19,127.47059,126.61,1.08,117.23148,133.22,1.03,129.33981,493581,34.5,Y,.,.,.,.,.,.,.,,,.,
2014,9191,Idaho Power Co,OR,Investor Owned,205.9,1.63,126.31902,203.26,1.59,127.83648,159.89,1.34,119.3209,18500,34.5,Y,.,.,.,.,.,.,.,,,.,
2014,9216,Imperial Irrigation District,CA,Political Subdivision,65,1,65,43,1,43,59,1,59,150382,35,N,.,.,.,.,.,.,.,,,.,
2014,9230,City of Independence - (IA),IA,Municipal,70.397,1.018,69.152259,70.397,1.018,69.152259,70.397,1.018,69.152259,3187,12.5,N,.,.,.,.,.,.,.,,,.,
2014,9231,City of Independence - (MO),MO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,68,0.701,97.00428,49,0.586,83.617747,55794,Y,F,13.2,Y
2014,9273,Indianapolis Power & Light Co,IN,Investor Owned,189.98,0.96,197.89583,56.71,0.71,79.873239,186.629,0.93,200.67634,477635,13.2,Y,.,.,.,.,.,.,.,,,.,
2014,9275,Indianola Municipal Utilities,IA,Municipal,11.5,0.056,205.35714,11.5,0.056,205.35714,.,.,.,5897,13.2,N,.,.,.,.,.,.,.,,,.,
2014,9292,Inter County Energy Coop Corp,KY,Cooperative,582.15,2.73,213.24176,109.97,1.18,93.194915,507.69,1.61,315.3354,25678,24.9,N,.,.,.,.,.,.,.,,,.,
2014,9324,Indiana Michigan Power Co,IN,Investor Owned,305.9,0.963,317.65317,127.5,0.771,165.36965,285.7,0.868,329.14747,456997,35,Y,.,.,.,.,.,.,.,,,.,
2014,9324,Indiana Michigan Power Co,MI,Investor Owned,1078.6,1.685,640.11869,286.9,1.299,220.8622,968.7,1.499,646.23082,127230,35,Y,.,.,.,.,.,.,.,,,.,
2014,9331,Intercounty Electric Coop Assn,MO,Cooperative,136.887,1.314,104.1758,136.887,1.314,104.1758,136.887,1.314,104.1758,30012,12.4,Y,.,.,.,.,.,.,.,,,.,
2014,9336,Intermountain Rural Elec Assn,CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,59,0.6,98.333333,50,0.563,88.809947,145641,N,F,12,N
2014,9417,Interstate Power and Light Co,IA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,200,1.16,172.41379,95,0.96,98.958333,473834,N,F,25,N
2014,9417,Interstate Power and Light Co,MN,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,108,0.63,171.42857,94,0.58,162.06897,41828,N,F,25,N
2014,9425,Iowa Lakes Electric Coop,IA,Cooperative,58.585,0.619,94.644588,28.899,0.388,74.481959,49.461,0.437,113.18307,12464,12.5,N,.,.,.,.,.,.,.,,,.,
2014,9475,Itasca-Mantrap Co-op Electrical Assn,MN,Cooperative,277.25,2.48,111.79435,155.36,1.82,85.362637,239.75,1.94,123.58247,11504,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,9575,Jackson Energy Coop Corp - (KY),KY,Cooperative,506.15,2.144,236.07743,178.74,1.66,107.6747,506.15,2.144,236.07743,49631,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,9576,Jackson County Rural E M C - (IN),IN,Cooperative,108.6,1.318,82.397572,100.62,1.213,82.95136,88.2,0.895,98.547486,24100,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,68.95,0.981,70.285423,62.6,0.884,70.81448,64.82,0.873,74.249714,209669,35,Y,.,.,.,.,.,.,.,,,.,
2014,9603,City of Jackson - (MO),MO,Municipal,229.132,5.601,40.909123,.,.,.,.,.,.,6978,12.5,N,.,.,.,.,.,.,.,,,.,
2014,9605,Jackson Purchase Energy Corporation,KY,Cooperative,122.452,1.616,75.774752,122.452,1.616,75.774752,118.446,1.466,80.795362,29114,14,N,.,.,.,.,.,.,.,,,.,
2014,9612,City of Jackson - (TN),TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,81.98,0.979,83.738509,.,.,.,35275,N,L,12,Y
2014,9613,City of Lebanon - (IN),IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,159.02,1.732,91.812933,.,.,.,8886,N,L,7.2,N
2014,9616,Beaches Energy Services,FL,Municipal,15.14,0.761,19.894875,.,.,.,.,.,.,34707,27,N,.,.,.,.,.,.,.,,,.,
2014,9617,JEA,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,92,2,46,447233,N,L,26.4,Y
2014,9667,City of Jasper - (IN),IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,10,0.3,33.333333,10,0.3,33.333333,7192,N,F,13.2,N
2014,9668,"Jasper-Newton Elec Coop, Inc",TX,Cooperative,594.61,4.9,121.34898,475.19,4.4,107.99773,568.59,4.7,120.9766,21896,24.9,Y,.,.,.,.,.,.,.,,,.,
2014,9682,"Jefferson Davis Elec Coop, Inc",LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,360,2.9,124.13793,120,1.3,92.307692,9715,N,O,14.4,N
2014,9689,Jefferson Electric Member Corp,GA,Cooperative,2899.8,3.36,863.03571,127.42,1.675,76.071642,2892.67,3.11,930.11897,33170,14,Y,.,.,.,.,.,.,.,,,.,
2014,9699,"Jemez Mountains Elec Coop, Inc",NM,Cooperative,252.26,1.26,200.20635,252.26,1.26,200.20635,236.95,.,.,31000,14.4,N,.,.,.,.,.,.,.,,,.,
2014,9726,Jersey Central Power & Lt Co,NJ,Investor Owned,170.34,1.23,138.4878,125.91,1.15,109.48696,161.1,1.09,147.79817,1099622,34.5,Y,.,.,.,.,.,.,.,,,.,
2014,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,294.6,2.49,118.31325,.,.,.,42319,N,L,13,Y
2014,9750,Jo-Carroll Energy Coop Inc,IL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,162,1.11,145.94595,.,.,.,21696,Y,L,35,N
2014,9777,Johnson City - (TN),TN,Municipal,34.1,0.513,66.471735,28.7,0.486,59.053498,34.1,0.513,66.471735,75609,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,9778,Johnson County Rural E M C,IN,Cooperative,96.2,1.14,84.385965,29.6,0.388,76.28866,94.1,1.08,87.12963,25132,12.5,N,.,.,.,.,.,.,.,,,.,
2014,9837,Jones-Onslow Elec Member Corp,NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,84,1.216,69.078947,.,.,.,71579,N,F,12.4,Y
2014,9964,Kenergy Corp,KY,Cooperative,126,1.7,74.117647,98.54,1.61,61.204969,124.2,1.7,73.058824,55866,14.4,Y,.,.,.,.,.,.,.,,,.,
2014,9991,Kandiyohi Power Coop,MN,Cooperative,90.05,1.03,87.427184,90.05,1.03,87.427184,90.05,1.03,87.427184,8335,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,9996,City of Kansas City - (KS),KS,Municipal,382.964,3.02,126.80927,266.177,2.575,103.36971,339.517,2.411,140.81999,57327,15,Y,.,.,.,.,.,.,.,,,.,
2014,10000,Kansas City Power & Light Co,KS,Investor Owned,113.06,0.857,131.92532,75.33,0.721,104.47989,112.99,0.855,132.15205,254226,34,Y,.,.,.,.,.,.,.,,,.,
2014,10000,Kansas City Power & Light Co,MO,Investor Owned,156.12,1.158,134.81865,96.95,0.945,102.59259,156.12,1.158,134.81865,278406,34,Y,.,.,.,.,.,.,.,,,.,
2014,10005,Kansas Gas & Electric Co,KS,Investor Owned,105.72,1.14,92.736842,99.52,1.101,90.390554,95.83,1.037,92.4108,318213,34,N,.,.,.,.,.,.,.,,,.,
2014,10009,Karnes Electric Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,66,0.621,106.28019,62,0.582,106.52921,17272,N,F,7.2,N
2014,10019,Kaw Valley Electric Coop Inc,KS,Cooperative,319.2,.,.,319.2,.,.,262,.,.,9376,.,Y,.,.,.,.,.,.,.,,,.,
2014,10056,City of Kaukauna,WI,Municipal,14,0.17,82.352941,14,0.17,82.352941,14,0.17,82.352941,14807,34.5,N,.,.,.,.,.,.,.,,,.,
2014,10063,Kaysville City Corporation,UT,Municipal,107,0.867,123.41407,.,.,.,.,.,.,8984,12,N,.,.,.,.,.,.,.,,,.,
2014,10071,Kauai Island Utility Cooperative,HI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,104,2.699,38.53279,.,.,.,36839,N,L,12.5,N
2014,10170,"Kiamichi Electric Coop, Inc",OK,Cooperative,247.2,1.93,128.0829,247.2,1.93,128.0829,173,1.4,123.57143,21312.8,24.9,N,.,.,.,.,.,.,.,,,.,
2014,10171,Kentucky Utilities Co,KY,Investor Owned,193.99,1.367,141.90929,100.46,1.007,99.761668,156.54,1,156.54,513701,34.5,Y,.,.,.,.,.,.,.,,,.,
2014,10171,Kentucky Utilities Co,VA,Investor Owned,313.99,1.876,167.37207,141.35,1.319,107.16452,242.68,1.485,163.42088,28526,34.5,Y,.,.,.,.,.,.,.,,,.,
2014,10210,Ketchikan Public Utilities,AK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,648,6.1,106.22951,.,.,.,7471,N,L,12.5,N
2014,10226,City of Key West - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,54,1.14,47.368421,.,.,.,30837,N,L,13.8,Y
2014,10331,Kingsport Power Co,TN,Investor Owned,299,1.681,177.87032,215.8,1.495,144.34783,290.8,1.627,178.73387,47216,35,Y,.,.,.,.,.,.,.,,,.,
2014,10345,City of Kinston - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,107.73,1.137,94.74934,.,.,.,11645,N,L,12.4,N
2014,10376,Kissimmee Utility Authority,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,52,0.98,53.061224,52,0.98,53.061224,69726,N,L,13.2,Y
2014,10393,PUD No 1 of Klickitat County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,360,1.07,336.4486,.,.,.,12486,N,L,12.5,N
2014,10421,Knoxville Utilities Board,TN,Municipal,202.8,1.51,134.30464,94.2,1.14,82.631579,202.8,1.51,134.30464,196871,13,Y,.,.,.,.,.,.,.,,,.,
2014,10448,Kosciusko County Rural E M C,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,300,1.67,179.64072,240,1.4,171.42857,17667,N,L,12.5,Y
2014,10454,Kootenai Electric Cooperative,ID,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,386,1.83,210.92896,187.2,1.36,137.64706,22961,Y,O,0.1,Y
2014,10539,"La Plata Electric Assn, Inc",CO,Cooperative,131.953,1.464,90.131831,65.843,0.956,68.873431,114.907,1.295,88.731274,41077,12,Y,.,.,.,.,.,.,.,,,.,
2014,10562,Lagrange County Rural E M C,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,136,1.86,73.11828,75,1.43,52.447552,7019,N,F,15,N
2014,10579,City of LaFollette,TN,Municipal,527.4,4.11,128.32117,.,3.37,.,.,.,.,21551,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Cooperative,178.777,1.883,94.942645,178.777,1.883,94.942645,161.501,1.586,101.82913,24184,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,10603,"Laclede Electric Coop, Inc",MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,480,1.88,255.31915,120,1.69,71.005917,36486,N,F,12.4,Y
2014,10618,Lake Region Electric Cooperative - (MN),MN,Cooperative,241.11,2.12,113.73113,132.19,1.28,103.27344,177.82,1.53,116.22222,26571,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,10623,City of Lakeland - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,69,1.293,53.364269,69,1.293,53.364269,129479,N,L,12.5,N
2014,10624,Southern Rivers Energy,GA,Cooperative,1379.01,3.133,440.1564,201.5,1.7,118.52941,1364.29,.,.,18701,24.9,Y,.,.,.,.,.,.,.,,,.,
2014,10625,"Lamb County Electric Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,6,.,.,.,.,.,11108,N,L,.,N
2014,10681,Lane Electric Coop Inc,OR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,7025,2.29,3067.6856,335.1,1.12,299.19643,12904,N,L,12.4,Y
2014,10697,Lake Country Power,MN,Cooperative,792.65,3.035,261.16969,212.55,1.709,124.37098,773.83,2.928,264.2862,48511,24.9,N,.,.,.,.,.,.,.,,,.,
2014,10704,City of Lansing - (MI),MI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,166,0.89,186.51685,81,0.83,97.590361,96489,N,F,13.2,Y
2014,10724,Lassen Municipal Utility District,CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,124,2.4,51.666667,124,2.4,51.666667,12063,N,O,14.4,N
2014,10768,"Laurens Electric Coop, Inc",SC,Cooperative,104.27,0.95,109.75789,72.4,0.82,88.292683,99.5,0.9,110.55556,51524,14.4,Y,.,.,.,.,.,.,.,,,.,
2014,10801,"Leavenworth-Jefferson E C, Inc",KS,Cooperative,284,.,.,284,.,.,194.25,.,.,8181,.,Y,.,.,.,.,.,.,.,,,.,
2014,10814,City of Le Sueur - (MN),MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,22,.,.,.,.,.,2221,Y,L,12,N
2014,10817,"Lea County Electric Coop, Inc",NM,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,86.55,1.29,67.093023,.,.,.,11449,N,L,24.9,N
2014,10817,"Lea County Electric Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,132,1.17,112.82051,.,.,.,4452,N,L,24.9,N
2014,10857,"Lee County Electric Coop, Inc",FL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,75,1.2,62.5,75,1.2,62.5,211426,Y,F,24.9,Y
2014,10868,City of Leesburg - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,167,1.93,86.528497,22775,Y,L,12.5,N
2014,10879,Lehi City Corporation,UT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,40,0.46,86.956522,40,0.46,86.956522,15558,N,L,12.5,N
2014,10944,PUD No 1 of Lewis County,WA,Political Subdivision,613.616,3.365,182.35245,282.885,1.985,142.51134,605.824,2.934,206.48398,30800,25,N,.,.,.,.,.,.,.,,,.,
2014,10966,City of Lexington - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,36.2,0.139,260.43165,18.7,0.105,178.09524,19116,Y,L,12.5,Y
2014,11011,Licking Valley Rural E C C,KY,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,204.983,1.204,170.25166,87.467,0.807,108.38538,17292,N,L,7.2,N
2014,11018,Lincoln Electric System,NE,Municipal,26.9,0.39,68.974359,21.6,0.33,65.454545,26.9,0.39,68.974359,127605,35,N,.,.,.,.,.,.,.,,,.,
2014,11053,Linn County REC,IA,Cooperative,272,1.78,152.80899,111,1.41,78.723404,.,.,.,25356,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,11124,City of Lodi - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,12,0.363,33.057851,12,0.363,33.057851,23496,N,F,60,N
2014,11135,City of Logan - (UT),UT,Municipal,5.1,0.074,68.918919,2.848,0.049,58.122449,2.247,0.025,89.88,20175,46,N,.,.,.,.,.,.,.,,,.,
2014,11171,Long Island Power Authority,NY,State,.,.,.,.,.,.,.,.,.,.,.,,65.3,0.77,84.805195,65.3,0.77,84.805195,1113474,N,O,13.8,Y
2014,11187,City of Longmont,CO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,23,0.5,46,23,0.5,46,40798,N,F,12.5,N
2014,11200,"Lorain-Medina R E C, Inc",OH,Cooperative,129.54,.,.,129.54,.,.,128.88,.,.,16072,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,11203,Logan County Coop Power & Light,OH,Cooperative,49.7,.,.,49.7,.,.,49.7,.,.,4600,12.5,Y,.,.,.,.,.,.,.,,,.,
2014,11204,Los Alamos County,NM,Municipal,33,0.61,54.098361,.,.,.,.,.,.,9010,13.2,N,.,.,.,.,.,.,.,,,.,
2014,11208,Los Angeles Department of Water & Power,CA,Municipal,77.69,0.65,119.52308,77.69,0.65,119.52308,.,.,.,1596912,34.5,N,.,.,.,.,.,.,.,,,.,
2014,11241,Entergy Louisiana LLC,LA,Investor Owned,.,.,.,125.5,1.106,113.47197,270.9,1.259,215.17077,687052,34.5,Y,.,.,.,.,.,.,.,,,.,
