|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..Part|,|Utility Characteristics..Service Type|,|Utility Characteristics.."Data Type O = Observed I = Imputed"|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|Utility Characteristics.BA Code|,|RESIDENTIAL.Revenues.Thousand Dollars|,|RESIDENTIAL.Sales.Megawatthours|,|RESIDENTIAL.Customers.Count|,|COMMERCIAL.Revenues.Thousand Dollars|,|COMMERCIAL.Sales.Megawatthours|,|COMMERCIAL.Customers.Count|,|INDUSTRIAL.Revenues.Thousand Dollars|,|INDUSTRIAL.Sales.Megawatthours|,|INDUSTRIAL.Customers.Count|,|TRANSPORTATION.Revenues.Thousand Dollars|,|TRANSPORTATION.Sales.Megawatthours|,|TRANSPORTATION.Customers.Count|,|TOTAL.Revenues.Thousand Dollars|,|TOTAL.Sales.Megawatthours|,|TOTAL.Customers.Count|
2014,15293,Powell Valley Electric Coop,A,Bundled,O,VA,Cooperative,TVA,10097,97537,6626,4302,38465,1508,1008,13010,1,0,0,0,15407,149012,8135
2014,15296,New York Power Authority,B,Energy,O,NY,State,NYIS,.,.,.,639123,8062381,281,245276,8156837,479,230143,2736959,3,1114542,18956177,763
2014,15308,Plumas-Sierra Rural Elec Coop,A,Bundled,O,CA,Cooperative,CISO,9920,52944,6560,1735,15993,754,12227,78900,116,.,.,.,23882,147837,7430
2014,15308,Plumas-Sierra Rural Elec Coop,A,Bundled,O,NV,Cooperative,CISO,708,4040,372,12,69,6,1,2,1,.,.,.,721,4111,379
2014,15311,Prague Public Works Authority,A,Bundled,O,OK,Municipal,SWPP,1439.2,13702,1097,539,5020,161,69.2,982,1,.,.,.,2047.4,19704,1259
2014,15312,Village of Prairie Du Sac - (WI),A,Bundled,O,WI,Municipal,MISO,1751.9,14344,1770,2119.5,19229,274,1339.1,12652,1,0,0,0,5210.5,46225,2045
2014,15321,City of Pratt- (KS),A,Bundled,O,KS,Municipal,SWPP,3897.2,31572,3354,4509.9,40408,812,772.5,6569,10,.,.,.,9179.6,78549,4176
2014,15334,Prentiss County Elec Pwr Assn,A,Bundled,O,MS,Cooperative,TVA,15389,164396,10786,11751,114471,2958,5520,71300,8,0,0,0,32660,350167,13752
2014,15340,Presque Isle Elec & Gas Coop,A,Bundled,O,MI,Cooperative,MISO,27460.8,171555,30732,5543.7,49988,1799,2639,22694,514,.,.,.,35643.5,244237,33045
2014,15344,Polk-Burnett Electric Coop,A,Bundled,O,WI,Cooperative,MISO,26905,190914,18628,4910.5,46794,1388,13.5,125,8,.,.,.,31829,237833,20024
2014,15349,City of Preston,A,Bundled,O,IA,Municipal,MISO,598.9,3966,437,551.4,3621,127,0,0,0,0,0,0,1150.3,7587,564
2014,15356,Price Electric Coop Inc,A,Bundled,O,WI,Cooperative,MISO,11007,59369,8726,1411,10755,327,.,.,.,.,.,.,12418,70124,9053
2014,15386,City of Princeton - (KY),A,Bundled,O,KY,Municipal,LGEE,4614,34148,3017,2112,14266,781,8371,63112,65,.,.,.,15097,111526,3863
2014,15387,Princeton Public Utils Comm,A,Bundled,O,MN,Municipal,MISO,2417,15757,2259,807,5230,319,3265,29914,42,.,.,.,6489,50901,2620
2014,15388,City of Princeton - (IL),A,Bundled,O,IL,Municipal,MISO,3059.7,30641,3769,1966.6,16745,675,4240.2,47712,56,.,.,.,9266.5,95098,4500
2014,15410,Prince George Electric Coop,A,Bundled,O,VA,Cooperative,PJM,20190.1,170006,10141,6829.4,62380,1293,7698.1,85465,13,0,0,0,34717.6,317851,11447
2014,15419,PUD No 3 of Mason County,A,Bundled,O,WA,Political Subdivision,BPAT,36864.4,408315,30449,14338.3,183925,2300,2488.6,42970,1,.,.,.,53691.3,635210,32750
2014,15444,Provo City Corp,A,Bundled,O,UT,Municipal,PACE,23456,236348,31615,34167,410174,4453,7950,138364,1,.,.,.,65573,784886,36069
2014,15462,City of Pryor - (OK),A,Bundled,O,OK,Municipal,SWPP,3846,43621,3809,4474,52225,958,0,0,0,0,0,0,8320,95846,4767
2014,15466,Public Service Co of Colorado,A,Bundled,O,CO,Investor Owned,PSCO,1082092,9008526,1195260,1314668,12886370,210496,462449,6712282,333,6910,64041,1,2866119,28671219,1406090
2014,15470,Duke Energy Indiana Inc,A,Bundled,O,IN,Investor Owned,MISO,1081006,9245016,693006,815553,8349697,101866,833610,10629435,2708,.,.,.,2730169,28224148,797580
2014,15472,Public Service Co of NH,A,Bundled,O,NH,Investor Owned,ISNE,431112.9,2390026,335555,216062.8,1240068,50387,42197.6,168926,1832,.,.,.,689373.3,3799020,387774
2014,15472,Public Service Co of NH,C,Delivery,O,NH,Investor Owned,ISNE,47639.7,782431,91554,83475.7,2091818,23602,30427,1212785,1069,.,.,.,161542.4,4087034,116225
2014,15473,Public Service Co of NM,A,Bundled,O,NM,Investor Owned,PNM,411412,3169071,454396,453363,4125480,56587,113692,1742759,252,0,0,0,978467,9037310,511235
2014,15474,Public Service Co of Oklahoma,A,Bundled,O,OK,Investor Owned,SWPP,561175.3,6320906,465014,454200.7,6389387,69698,260379.9,5237376,6395,0,0,0,1275755.9,17947669,541107
2014,15477,Public Service Elec & Gas Co,A,Bundled,O,NJ,Investor Owned,PJM,1885206,11374261,1664998,984133,7430854,229257,57482,766823,6189,0,0,0,2926821,19571938,1900444
2014,15477,Public Service Elec & Gas Co,C,Delivery,O,NJ,Investor Owned,PJM,77902,1706505,224314,733483,16020601,73636,145974,3230349,2678,6974,217309,5,964333,21174764,300633
2014,15500,Puget Sound Energy Inc,A,Bundled,O,WA,Investor Owned,PSEI,1003205.2,10349927,960708,843815.4,8988442,127346,107749.6,1226588,3437,332.4,3991,1,1955102.6,20568948,1091492
2014,15500,Puget Sound Energy Inc,C,Delivery,O,WA,Investor Owned,PSEI,0,0,0,0,0,0,9502,2099219,17,0,0,0,9502,2099219,17
2014,15507,City of Pulaski - (TN),A,Bundled,O,TN,Municipal,TVA,20751,180530,11681,13836,119120,2521,10858,148822,9,0,0,0,45445,448472,14211
2014,15541,Borough of Quakertown - (PA),A,Bundled,O,PA,Municipal,PJM,5815,37160,4604,3467,20731,602,3713,34528,101,0,0,0,12995,92419,5307
2014,15566,City of Quincy - (FL),A,Bundled,O,FL,Municipal,FPC,5459.6,49785,3940,5948.8,56959,864,1776.8,19181,1,.,.,.,13185.2,125925,4805
2014,15619,City of Radford - (VA),A,Bundled,O,VA,Municipal,PJM,9168,76003,6484,3842,34010,838,6679,67272,33,.,.,.,19689,177285,7355
2014,15621,"Radiant Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,4757,35194,2943,5529,41552,2655,398,6661,1,.,.,.,10684,83407,5599
2014,15671,Randolph Electric Member Corp,A,Bundled,O,NC,Cooperative,CPLE,50054.6,382309,29281,10285,106244,2079,1589,20263,6,.,.,.,61928.6,508816,31366
2014,15672,Ralls County Electric Coop,A,Bundled,O,MO,Cooperative,AECI,9681,71889,5428,2471,21490,741,559,8464,1,.,.,.,12711,101843,6170
2014,15686,Village of Rantoul - (IL),A,Bundled,O,IL,Municipal,MISO,4296,43560,5478,1880,21188,470,5840,88027,72,.,.,.,12016,152775,6020
2014,15700,Rayle Electric Membership Corp,A,Bundled,O,GA,Cooperative,SOCO,27218.5,204693,15743,6591,47764,2550,989,11051,6,.,.,.,34798.5,263508,18299
2014,15746,Red River Valley Rrl Elec Assn,A,Bundled,O,OK,Cooperative,SWPP,19897,183398,14002,6760,59295,1632,9300,147133,7,.,.,.,35957,389826,15641
2014,15748,Town of Reading - (MA),A,Bundled,O,MA,Municipal,ISNE,29131,251278,26199,2943,28454,545,37459,399420,2897,0,0,0,69533,679152,29641
2014,15750,Redwood Electric Coop,A,Bundled,O,MN,Cooperative,MISO,5862,47714,2232,11,69,6,4455,49499,211,.,.,.,10328,97282,2449
2014,15776,Reedy Creek Improvement Dist,A,Bundled,O,FL,Municipal,FPC,16.2,139,9,122172.8,1128804,1365,.,.,.,.,.,.,122189,1128943,1374
2014,15783,City of Redding - (CA),A,Bundled,O,CA,Municipal,BANC,59617,365665,37360,62223,381944,5958,2230,12532,328,.,.,.,124070,760141,43646
2014,15793,Redwood Falls Public Util Comm,A,Bundled,O,MN,Municipal,MISO,2679.4,30152,2308,1557.1,19980,528,1294,19476,52,.,.,.,5530.5,69608,2888
2014,15804,Reedsburg Utility Comm,A,Bundled,O,WI,Municipal,MISO,4561.3,38180,4245,7554.3,73088,706,12463.9,147115,7,0,0,0,24579.5,258383,4958
2014,15811,"Rich Mountain Elec Coop, Inc",A,Bundled,O,AR,Cooperative,MISO,12175,110249,7752,1191,12237,405,.,.,.,.,.,.,13366,122486,8157
2014,15811,"Rich Mountain Elec Coop, Inc",A,Bundled,O,OK,Cooperative,MISO,525,5597,475,28,306,17,.,.,.,.,.,.,553,5903,492
2014,15845,Renville-Sibley Coop Pwr Assn,A,Bundled,O,MN,Cooperative,MISO,4082.3,38767,1650,2297.2,23308,238,6733.1,111313,17,.,.,.,13112.6,173388,1905
2014,15846,City of Remsen - (IA),A,Bundled,O,IA,Municipal,MISO,778,8487,687,480,4982,138,273,1926,34,.,.,.,1531,15395,859
2014,15847,Reliant Energy Retail Services,D,Bundled,O,TX,Retail Power Marketer,ERCO,2418050,17366667,1255152,554584,4243521,91620,1257474,17060058,2062,.,.,.,4230108,38670246,1348834
2014,15860,City of Rensselaer - (IN),A,Bundled,O,IN,Municipal,MISO,2612,24313,2667,2028,17899,551,6359,63567,37,.,.,.,10999,105779,3255
2014,15938,Rice Lake Utilities,A,Bundled,O,WI,Municipal,MISO,3807,43455,4509,1722,18555,968,7355,100558,158,.,.,.,12884,162568,5635
2014,15978,City of Richland Center - (WI),A,Bundled,O,WI,Municipal,MISO,2039.1,17427,2415,4747.3,46807,492,4255.9,53321,4,0,0,0,11042.3,117555,2911
2014,15979,City of Richland - (WA),A,Bundled,O,WA,Municipal,BPAT,26845,350551,21841,20399,385767,1319,7883,159512,38,.,.,.,55127,895830,23198
2014,15989,City of Richmond - (IN),A,Bundled,O,IN,Municipal,PJM,18617,192468,15788,20393.6,206135,5056,34521.8,488554,130,.,.,.,73532.4,887157,20974
2014,16057,"Rio Grande Electric Coop, Inc",A,Bundled,O,NM,Cooperative,EPE,279.3,1420,233,67.5,336,57,52.7,372,17,.,.,.,399.5,2128,307
2014,16057,"Rio Grande Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,14234.8,86562,8113,13306.6,93515,4117,8951.5,80993,487,.,.,.,36492.9,261070,12717
2014,16060,Riverland Energy Cooperative,A,Bundled,O,WI,Cooperative,MISO,30278.1,221808,16043,4276.5,41801,1220,783.1,11492,23,.,.,.,35337.7,275101,17286
2014,16063,"Rita Blanca Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,3357.1,31432,2657,38411.5,408302,4779,0,0,0,.,.,.,41768.6,439734,7436
2014,16082,City of River Falls,A,Bundled,O,WI,Municipal,MISO,5530.6,44955,5448,6296.5,61934,722,1449.9,12363,2,0,0,0,13277,119252,6172
2014,16088,City of Riverside - (CA),A,Bundled,O,CA,Municipal,CISO,114692,718970,96878,73793,457823,10682,113385,1007840,890,.,.,.,301870,2184633,108450
2014,16101,Roanoke Electric Member Corp,A,Bundled,O,NC,Cooperative,PJM,25650.8,188036,12352,8647.8,74610,2103,1611.1,22330,6,.,.,.,35909.7,284976,14461
2014,16146,"Navasota Valley Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,23461.5,200846,17370,8832,81796,1636,10609.9,165670,28,0,0,0,42903.4,448312,19034
2014,16164,Roosevelt Public Power Dist,A,Bundled,O,NE,Political Subdivision,WACM,3683,31245,2077,698,5702,517,2550,21497,669,.,.,.,6931,58444,3263
2014,16177,"Robison Energy, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,4684,46164,2508,2630,26566,155,0,0,0,0,0,.,7314,72730,2663
2014,16179,Rochelle Municipal Utilities,A,Bundled,O,IL,Municipal,PJM,5708,48629,6322,5772,43164,1083,18664,214840,35,.,.,.,30144,306633,7440
2014,16181,Rochester Public Utilities,A,Bundled,O,MN,Municipal,MISO,42818.9,341452,45826,66167.9,652612,4744,18277.3,212297,2,.,.,.,127264.1,1206361,50572
2014,16183,Rochester Gas & Electric Corp,A,Bundled,O,NY,Investor Owned,NYIS,276848,1946739,253092,82590,611565,21250,7463,61835,293,0,0,0,366901,2620139,274635
2014,16183,Rochester Gas & Electric Corp,C,Delivery,O,NY,Investor Owned,NYIS,39379,706317,78275,105484,2564388,18759,34475,1239341,568,0,0,0,179338,4510046,97602
2014,16195,City of Rock Hill - (SC),A,Bundled,O,SC,Municipal,DUK,39838,344627,31387,44220,402206,3412,5620,56434,12,.,.,.,89678,803267,34811
2014,16196,Rock Energy Cooperative,A,Bundled,O,IL,Cooperative,MISO,10370,83462,9104,8457,82288,1041,4716,54688,15,.,.,.,23543,220438,10160
2014,16196,Rock Energy Cooperative,A,Bundled,O,WI,Cooperative,MISO,9791,81989,6673,2836,29218,433,8631,163868,76,.,.,.,21258,275075,7182
2014,16206,Rock Rapids Municipal Utility,A,Bundled,O,IA,Municipal,WAUE,1156,13074,1097,913,13526,242,139,1086,8,.,.,.,2208,27686,1347
2014,16213,Rockland Electric Co,A,Bundled,O,NJ,Investor Owned,NYIS,100885.7,625331,57101,45964.7,297411,7597,1556.7,18800,29,0,0,0,148407.1,941542,64727
2014,16213,Rockland Electric Co,C,Delivery,O,NJ,Investor Owned,NYIS,5601.6,98151,6465,25420.7,571212,1668,0,0,0,0,0,0,31022.3,669363,8133
2014,16217,Village of Rockville Centre - (NY),A,Bundled,O,NY,Municipal,NYIS,11453,93678,9806,12943,110187,980,.,.,.,.,.,.,24396,203865,10786
2014,16223,City of Rockwood - (TN),A,Bundled,O,TN,Municipal,TVA,19131,175071,11478,11820,101725,3069,2837,39588,4,0,0,0,33788,316384,14551
2014,16226,City of Rocky Mount - (NC),A,Bundled,O,NC,Municipal,CPLE,42052,293198,23562,36513,274521,3685,11795,131922,29,.,.,.,90360,699641,27276
2014,16259,City of Rolla - (MO),A,Bundled,O,MO,Municipal,MISO,11132.2,107773,7725,4718.2,49832,1424,11843.2,131969,134,.,.,.,27693.6,289574,9283
2014,16267,Rolling Hills Electric Coop,A,Bundled,O,KS,Cooperative,SWPP,12562,76211,8996,7593,58138,1648,1257,4524,506,.,.,.,21412,138873,11150
2014,16284,"Roseau Electric Coop, Inc",A,Bundled,O,MN,Cooperative,MISO,13835,113707,6066,2944,20179,311,2016,40310,3,.,.,.,18795,174196,6380
2014,16286,Rosebud Electric Coop Inc,A,Bundled,O,SD,Cooperative,WAUE,6623,67065,4660,1968,22098,729,46,428,16,.,.,.,8637,89591,5405
2014,16295,City of Roseville - (CA),A,Bundled,O,CA,Municipal,BANC,68164.5,440146,49372,62807.2,451572,6619,32166.9,302420,32,0,0,0,163138.6,1194138,56023
2014,16325,Village of Rouses Point - (NY),A,Bundled,O,NY,Municipal,NYIS,946.8,26830,1152,346.5,7620,147,1772.7,54737,6,.,.,.,3066,89187,1305
2014,16368,Runestone Electric Assn,A,Bundled,O,MN,Cooperative,MISO,23565,201303,12973,2720,23444,730,1428,13706,256,.,.,.,27713,238453,13959
2014,16382,"Rural Electric Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,14254,126116,8359,15406,138750,2836,8449,143274,10,.,.,.,38109,408140,11205
2014,16416,City of Rupert - (ID),A,Bundled,O,ID,Municipal,BPAT,2115,38068,2480,965,22279,339,495,11544,1,.,.,.,3575,71891,2820
2014,16420,Rural Electric Conven Coop,A,Bundled,O,IL,Cooperative,MISO,12665,89948,5438,1712,12825,324,1381,12597,6,.,.,.,15758,115370,5768
2014,16440,City of Russell - (KS),A,Bundled,O,KS,Municipal,SWPP,2610,23488,2366,1975,18160,769,5791,71045,264,.,.,.,10376,112693,3399
2014,16458,City of Russellville - (AL),A,Bundled,O,AL,Municipal,TVA,5607,52495,3894,7321,66439,1137,986,13448,1,0,0,0,13914,132382,5032
2014,16459,City of Russellville - (KY),A,Bundled,O,KY,Municipal,TVA,3738,37225,3212,4355,40880,835,4151,55847,6,0,0,0,12244,133952,4053
2014,16461,"Rusk County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,34102.3,285679,18903,13253.9,119316,2920,15873.8,231229,27,.,.,.,63230,636224,21850
2014,16463,City of Ruston - (LA),A,Bundled,O,LA,Municipal,MISO,2994,100959,8555,3975,157208,1718,279,4497,14,.,.,.,7248,262664,10287
2014,16496,Rutherford Elec Member Corp,A,Bundled,O,NC,Cooperative,DUK,99359,912441,62887,15749.2,144150,5018,14352.3,189194,43,0,0,0,129460.5,1245785,67948
2014,16511,Sac-Osage Electric Coop Inc,A,Bundled,O,MO,Cooperative,AECI,15387.6,131918,10182,1263.8,13123,632,24.4,247,9,.,.,.,16675.8,145288,10823
2014,16518,City of Sabetha - (KS),A,Bundled,O,KS,Municipal,SWPP,1675,14482,1421,744,6464,509,2829,23843,84,.,.,.,5248,44789,2014
2014,16534,Sacramento Municipal Util Dist,A,Bundled,O,CA,Political Subdivision,BANC,600699.3,4642956,542930,487427.1,3875915,66718,194249.6,1950311,2556,3559,28778,1,1285935,10497960,612205
2014,16549,City of Salamanca - (NY),A,Bundled,O,NY,Municipal,NYIS,2759,46537,3114,705,11403,519,3949,65705,84,.,.,.,7413,123645,3717
2014,16555,Salem Electric - (OR),A,Bundled,O,OR,Cooperative,BPAT,15913,186263,16959,8093,102965,2105,1914,26694,10,.,.,.,25920,315922,19074
2014,16558,City of Salem - (VA),A,Bundled,O,VA,Municipal,PJM,15030.2,130882,11073,11877,109572,2278,12742,133453,89,.,.,.,39649.2,373907,13440
2014,16561,City of Sallisaw - (OK),A,Bundled,O,OK,Municipal,SWPP,5314,49862,3484,4461,45621,649,681,9601,1,.,.,.,10456,105084,4134
2014,16565,Salmon River Electric Coop Inc,A,Bundled,O,ID,Cooperative,IPCO,2531,30239,2175,1353,19969,456,7563,209631,203,.,.,.,11447,259839,2834
2014,16572,Salt River Project,A,Bundled,O,AZ,Political Subdivision,SRP,1392243,12293633,903484,1005561,11099759,98273,261168,4155137,52,0,0,0,2658972,27548529,1001809
2014,16587,Salt River Electric Coop Corp,A,Bundled,O,KY,Cooperative,PJM,71348,737235,45790,20246,214301,3045,13980,196946,16,.,.,.,105574,1148482,48851
2014,16603,"San Luis Valley R E C, Inc",A,Bundled,O,CO,Cooperative,WACM,10302,63636,8391,5373,40490,1310,15114,101649,2631,.,.,.,30789,205775,12332
2014,16604,City of San Antonio - (TX),A,Bundled,O,TX,Municipal,ERCO,969831,9525212,679455,921925,10851552,82877,65917,920632,63,.,.,.,1957673,21297396,762395
2014,16606,"Santee Electric Coop, Inc",A,Bundled,O,SC,Cooperative,SC,81723,610876,40390,12825,100707,3475,42608,619757,20,.,.,.,137156,1331340,43885
2014,16609,San Diego Gas & Electric Co,A,Bundled,O,CA,Investor Owned,CISO,1369693.6,7338332,1256446,1426673.1,6975252,150700,342271.6,2066759,454,6744,87425,4,3145382.3,16467768,1407604
2014,16609,San Diego Gas & Electric Co,C,Delivery,O,CA,Investor Owned,CISO,595.7,10950,1692,91379.1,1228995,3437,113351.6,2408154,205,0,0,0,205326.4,3648099,5334
2014,16611,Access Energy Coop,A,Bundled,O,IA,Cooperative,AECI,14193,122852,8607,3391,36381,198,6318,81049,26,.,.,.,23902,240282,8831
2014,16612,City & County of San Francisco,A,Bundled,O,CA,Municipal,CISO,0,0,0,89441,857802,2069,701,14449,1,5378,102338,1,95520,974589,2071
2014,16613,Sam Houston Electric Coop Inc,A,Bundled,O,TX,Cooperative,MISO,118898,928593,65107,16366,122605,5428,29774,262173,179,.,.,.,165038,1313371,70714
2014,16616,"San Isabel Electric Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,26727,159458,20923,12397,76967,2593,17135,212070,21,.,.,.,56259,448495,23537
2014,16622,"San Miguel Power Assn, Inc",A,Bundled,O,CO,Cooperative,WACM,15997,102141,10648,11964.9,89588,2425,136.5,881,55,.,.,.,28098.4,192610,13128
2014,16627,San Patricio Electric Coop Inc,A,Bundled,O,TX,Cooperative,ERCO,14960,117541,8647,5175,38265,2573,9587,133344,39,0,.,.,29722,289150,11259
2014,16628,City of Sanborn - (IA),A,Bundled,O,IA,Municipal,WAUE,705.2,6989,560,206.1,2123,105,1266.6,15383,31,0,0,0,2177.9,24495,696
2014,16629,Sand Mountain Electric Coop,A,Bundled,O,AL,Cooperative,TVA,41645,385663,24925,21751,183370,5718,7414,95676,5,0,0,0,70810,664709,30648
2014,16638,"San Bernard Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,47572,395065,24851,9108,98023,1046,12217,173973,5,.,.,.,68897,667061,25902
2014,16649,Sangre De Cristo Elec Assn Inc,A,Bundled,O,CO,Cooperative,WACM,12341,76660,10785,4743,32526,973,.,.,.,.,.,.,17084,109186,11758
2014,16655,City of Santa Clara - (CA),A,Bundled,O,CA,Municipal,CISO,25431.3,230930,44758,14380.6,93603,6218,287053.6,2706549,1735,2049.9,20969,1,328915.4,3052051,52712
2014,16674,Satilla Rural Elec Member Corporation,A,Bundled,O,GA,Cooperative,SOCO,85236.4,750495,49349,14279,118620,4766,15013.5,246806,20,.,.,.,114528.9,1115921,54135
2014,16679,City of Sauk Centre - (MN),A,Bundled,O,MN,Municipal,MISO,1701,19610,1825,956,10661,376,2402,33985,71,0,0,0,5059,64256,2272
2014,16740,Scenic Rivers Energy Coop,A,Bundled,O,IL,Cooperative,MISO,29,233,13,.,.,.,.,.,.,.,.,.,29,233,13
2014,16740,Scenic Rivers Energy Coop,A,Bundled,O,WI,Cooperative,MISO,24865,192842,12932,214,1465,174,3619,29877,700,.,.,.,28698,224184,13806
2014,16751,Three Rivers Electric Coop,A,Bundled,O,MO,Cooperative,AECI,29038,297515,20319,5578,65867,1670,2135,30515,11,.,.,.,36751,393897,22000
2014,16759,"Sheridan Electric Coop, Inc",A,Bundled,O,MT,Cooperative,WAUE,3050.8,40799,2022,8395.9,63862,775,607.2,4410,750,.,.,.,12053.9,109071,3547
2014,16759,"Sheridan Electric Coop, Inc",A,Bundled,O,ND,Cooperative,WAUE,252,3560,170,2172,17343,106,64.3,438,81,.,.,.,2488.3,21341,357
2014,16778,City of Schuyler - (NE),A,Bundled,O,NE,Municipal,SWPP,2744,30131,2108,1166,12530,330,7152,97412,127,.,.,.,11062,140073,2565
2014,16805,SEMO Electric Cooperative,A,Bundled,O,MO,Cooperative,AECI,18397,185071,10630,12336,96225,5253,2462,34272,9,0,0,0,33195,315568,15892
2014,16829,City of Scottsboro,A,Bundled,O,AL,Municipal,TVA,10989,104209,6727,15710,155249,1501,4278,59851,5,0,0,0,30977,319309,8233
2014,16830,City of Scottsburg - (IN),A,Bundled,O,IN,Municipal,MISO,3001,34171,2734,1766,17314,1048,7900,88661,158,.,.,.,12667,140146,3940
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,CA,Retail Power Marketer,CISO,0,0,0,347321,5068862,151,117567.7,1560074,51,0,0,0,464888.7,6628936,202
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,CT,Retail Power Marketer,ISNE,0,0,0,69388,812640,26,23500,273939,8,0,0,0,92888,1086579,34
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,DC,Retail Power Marketer,PJM,0,0,0,16268.3,203332,17,0,0,0,0,0,0,16268.3,203332,17
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,DE,Retail Power Marketer,PJM,0,0,0,42768.2,543682,17,3853.6,43709,3,0,0,0,46621.8,587391,20
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,IL,Retail Power Marketer,MISO,0,0,0,240493.2,4488912,179,33866,661296,33,0,0,0,274359.2,5150208,212
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,MA,Retail Power Marketer,ISNE,0,0,0,89680.7,1062778,37,9567.4,104429,12,0,0,0,99248.1,1167207,49
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,MD,Retail Power Marketer,PJM,0,0,0,48028.2,715466,38,5599,71903,5,0,0,0,53627.2,787369,43
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,ME,Retail Power Marketer,ISNE,0,0,0,4375.8,54481,3,11661.7,179012,2,0,0,0,16037.5,233493,5
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,MI,Retail Power Marketer,MISO,0,0,0,51610.9,936079,33,14020.5,240111,13,0,0,0,65631.4,1176190,46
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,NH,Retail Power Marketer,ISNE,0,0,0,2885.6,33307,4,110,1299,1,0,0,0,2995.6,34606,5
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,NJ,Retail Power Marketer,PJM,0,0,0,147021.3,1683937,51,19008,229916,5,0,0,0,166029.3,1913853,56
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,NY,Retail Power Marketer,NYIS,0,0,0,46844.1,640161,76,7006.6,110067,6,0,0,0,53850.7,750228,82
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,OH,Retail Power Marketer,PJM,0,0,0,148886.7,2474330,198,42138.5,756151,29,0,0,0,191025.2,3230481,227
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,OR,Retail Power Marketer,PACW,0,0,0,7900.1,154162,7,0,0,0,0,0,0,7900.1,154162,7
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,OR,Retail Power Marketer,PGE,0,0,0,53911.2,1161877,36,21151,457660,7,0,0,0,75062.2,1619537,43
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,PA,Retail Power Marketer,PJM,0,0,0,196163.3,2888575,84,52230.7,829364,20,1740.9,23575,1,250134.9,3741514,105
2014,16840,Noble Americas Energy Solutions LLC,B,Energy,O,RI,Retail Power Marketer,ISNE,0,0,0,8461.1,101555,9,805.9,12376,1,0,0,0,9267,113931,10
2014,16840,Noble Americas Energy Solutions LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,0,0,0,281728.7,6203664,113,28260.4,566955,29,0,0,0,309989.1,6770619,142
2014,16851,SE-MA-NO Electric Coop,A,Bundled,O,MO,Cooperative,AECI,7267,82533,5548,1199,14614,386,972,13862,11,.,.,.,9438,111009,5945
2014,16852,City of Seaford- (DE),A,Bundled,O,DE,Municipal,PJM,4478.7,31046,2851,2412.9,15920,724,7017.4,59081,85,.,.,.,13909,106047,3660
2014,16854,"Heartland Rural Elec Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,16138.8,111558,9303,6227.2,48526,2098,2746.2,35744,2,.,.,.,25112.2,195828,11403
2014,16865,Sawnee Electric Membership Corporation,A,Bundled,O,GA,Cooperative,SOCO,226405,2175189,143789,85855,843345,16995,18903,262488,95,.,.,.,331163,3281022,160879
2014,16868,City of Seattle - (WA),A,Bundled,O,WA,Municipal,SCL,262138,2995912,374620,392216,5234632,40223,70453,1109362,209,60,680,4,724867,9340586,415056
2014,16900,City of Seguin - (TX),A,Bundled,O,TX,Municipal,ERCO,8830,87953,6959,9391,97883,1345,10142,132176,13,.,.,.,28363,318012,8317
2014,16920,Sedgwick County El Coop Assn Inc,A,Bundled,O,KS,Cooperative,SWPP,10866.9,87074,5362,2915.3,23600,1038,2430.5,25767,7,.,.,.,16212.7,136441,6407
2014,16921,City of Seneca - (SC),A,Bundled,O,SC,Municipal,DUK,7909.9,62182,7036,9393.9,78572,1087,355.4,2733,3,.,.,.,17659.2,143487,8126
2014,16922,City of Seneca - (KS),A,Bundled,O,KS,Municipal,SWPP,788,9216,976,367,5711,219,1465,20047,60,.,.,.,2620,34974,1255
