Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,RESIDENTIAL,Unnamed: 10,Unnamed: 11,COMMERCIAL,Unnamed: 13,Unnamed: 14,INDUSTRIAL,Unnamed: 16,Unnamed: 17,TRANSPORTATION,Unnamed: 19,Unnamed: 20,TOTAL,Unnamed: 22,Unnamed: 23
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
Data Year,Utility Number,Utility Name,Part,Service Type,"Data Type
O = Observed
I = Imputed",State,Ownership,BA_CODE,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count,Thousand Dollars,Megawatthours,Count
2015,1857,Block Island Power Co,A,Bundled,O,RI,Investor Owned,,1808,4156,1363,3152,7383,496,0,0,0,0,0,0,4960,11539,1859
2015,1869,City of Bloomfield - (IA),A,Bundled,O,IA,Municipal,AECI,1647,11501,1123,1367,13084,263,224,2363,6,.,.,.,3238,26948,1392
2015,1883,Blue Earth Light & Water,A,Bundled,O,MN,Municipal,MISO,1561,13505,1626,675,5768,309,3361,36603,59,.,.,.,5597,55876,1994
2015,1884,BENCO Electric Cooperative,A,Bundled,O,MN,Cooperative,MISO,24589.2,193075,14954,3858,16411,757,8371.7,108106,218,.,.,.,36818.9,317592,15929
2015,1886,Blue Grass Energy Coop Corp,A,Bundled,O,KY,Cooperative,PJM,84303,787276,53850,16524,166787,2724,20823,341838,10,.,.,.,121650,1295901,56584
2015,1889,Blue Ridge Elec Member Corp - (NC),A,Bundled,O,NC,Cooperative,DUK,85859,686803,67126,34729,257526,7903,6395,99259,6,.,.,.,126983,1043588,75035
2015,1890,Blue Ridge Electric Coop Inc - (SC),A,Bundled,O,SC,Cooperative,DUK,108960,753867,58974,25760,201161,5195,5859,85832,25,.,.,.,140579,1040860,64194
2015,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,GA,Cooperative,TVA,34258,270351,25795,22502,170236,7495,0,0,0,0,0,0,56760,440587,33290
2015,1891,Blue Ridge Mountain EMC - (GA),A,Bundled,O,NC,Cooperative,TVA,18238,144568,13427,7260,48989,3977,0,0,0,0,0,0,25498,193557,17404
2015,1892,"Bluebonnet Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,126181.8,1133520,75417,26935.7,223854,10385,48737.5,626169,2133,.,.,.,201855,1983543,87935
2015,1896,City of Bluffton - (IN),A,Bundled,O,IN,Municipal,PJM,4444,50163,5992,3308,34135,900,17242,232146,42,.,.,.,24994,316444,6934
2015,1898,"Bon Homme Yankton El Assn, Inc",A,Bundled,O,SD,Cooperative,SWPP,5632.2,53472,3211,2097.2,20851,473,732.2,7406,1,.,.,.,8461.6,81729,3685
2015,1913,City of Boerne,A,Bundled,O,TX,Municipal,ERCO,6754,59139,3966,9539,74384,1247,.,.,.,.,.,.,16293,133523,5213
2015,1936,Bolivar Energy Authority,A,Bundled,O,TN,Municipal,TVA,15569,131412,8804,10135,80137,2253,1660,22179,1,0,0,0,27364,233728,11058
2015,1997,City of Boscobel - (WI),A,Bundled,O,WI,Municipal,MISO,1231.3,11376,1431,3054,34115,334,0,0,0,0,0,0,4285.3,45491,1765
2015,2001,Boone Electric Coop,A,Bundled,O,MO,Cooperative,AECI,41541,395968,30177,6948,80147,960,4984,67151,7,.,.,.,53473,543266,31144
2015,2008,City of Boulder City - (NV),A,Bundled,O,NV,Municipal,WALC,7699.7,93691,6866,5110.2,50667,978,130,1226,4,0,0,0,12939.9,145584,7848
2015,2010,City of Bountiful,A,Bundled,O,UT,Municipal,PACE,14486,148397,15459,8648,94689,1374,2298,34904,1,0,0,0,25432,277990,16834
2015,2049,"Bowie-Cass Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,57981.1,487527,32770,12787.1,112055,4059,3093.6,33605,5,.,.,.,73861.8,633187,36834
2015,2054,City of Bowling Green - (OH),A,Bundled,O,OH,Municipal,PJM,12707,97793,12724,6803,57845,1796,33696,366136,90,.,.,.,53206,521774,14610
2015,2056,City of Bowling Green - (KY),A,Bundled,O,KY,Municipal,TVA,28232,274775,24397,46626,498789,4779,7743,119780,6,0,0,0,82601,893344,29182
2015,2089,Bozrah Light & Power Company,A,Bundled,O,CT,Municipal,ISNE,3695.1,22679,2391,1242.4,7064,330,10905.5,179444,16,.,.,.,15843,209187,2737
2015,2138,Brainerd Public Utilities,A,Bundled,O,MN,Municipal,MISO,5306.3,50450,6617,7727.4,73807,1300,5085.6,55999,29,.,.,.,18119.3,180256,7946
2015,2144,Town of Braintree - (MA),A,Bundled,O,MA,Municipal,ISNE,16745,120727,13664,31908,217320,2749,3098,23067,7,.,.,.,51751,361114,16420
2015,2182,City of Breckenridge- (MN),A,Bundled,O,MN,Municipal,MISO,1489,18772,1532,702,8349,289,838,10388,18,.,.,.,3029,37509,1839
2015,2192,Bremen Electric Light & Power Co,A,Bundled,O,IN,Municipal,MISO,1496.1,14884,1881,1531.1,15580,370,9650.3,134682,31,.,.,.,12677.5,165146,2282
2015,2194,City of Brenham - (TX),A,Bundled,O,TX,Municipal,ERCO,7884.5,77312,5664,7232.1,80263,1305,8687.6,112386,22,.,.,.,23804.2,269961,6991
2015,2206,City of Brewster - (MN),A,Bundled,O,MN,Municipal,MISO,220.3,2050,221,100.2,978,38,174.7,984,3,.,.,.,495.2,4012,262
2015,2212,"Broad River Electric Coop, Inc",A,Bundled,O,NC,Cooperative,DUK,820.6,5743,404,14.3,92,6,.,.,.,.,.,.,834.9,5835,410
2015,2212,"Broad River Electric Coop, Inc",A,Bundled,O,SC,Cooperative,DUK,37508.8,261346,19369,4743.4,37939,972,3274,43252,4,.,.,.,45526.2,342537,20345
2015,2215,"Bridger Valley Elec Assn, Inc",A,Bundled,O,UT,Cooperative,WACM,1233.9,7372,1764,464,4448,223,44.6,439,24,.,.,.,1742.5,12259,2011
2015,2215,"Bridger Valley Elec Assn, Inc",A,Bundled,O,WY,Cooperative,WACM,3904.9,36555,3597,2012.6,21413,878,5225.6,78160,184,.,.,.,11143.1,136128,4659
2015,2220,Brigham City Corporation,A,Bundled,O,UT,Municipal,PACE,5256,52586,6761,4932,53288,976,2885,49723,1,.,.,.,13073,155597,7738
2015,2247,City of Bristol - (TN),A,Bundled,O,TN,Municipal,TVA,43577,464998,28533,31716,305964,4519,9125,119534,12,0,0,0,84418,890496,33064
2015,2248,Bristol Virginia Utilities,A,Bundled,O,VA,Municipal,TVA,21986,204186,13615,20344,181905,2681,10902,155659,7,0,0,0,53232,541750,16303
2015,2273,Brodhead Water & Lighting Comm,A,Bundled,O,WI,Municipal,MISO,1535.5,12052,1508,1227.1,10304,313,1146.1,11578,2,0,0,0,3908.7,33934,1823
2015,2277,City of Broken Bow - (NE),A,Bundled,O,NE,Municipal,SWPP,2182.6,22092,1896,2076.9,20873,834,3738.8,52275,8,.,.,.,7998.3,95240,2738
2015,2285,City of Brookings - (SD),A,Bundled,O,SD,Municipal,WACM,8915,94158,9084,3797,39018,1378,12809,180870,163,0,0,0,25521,314046,10625
2015,2316,Brown County Rural Elec Assn,A,Bundled,O,MN,Cooperative,MISO,6783.9,62807,3451,3343.9,33912,655,3346.6,43280,42,.,.,.,13474.4,139999,4148
2015,2354,Brown-Atchison E C A Inc,A,Bundled,O,KS,Cooperative,SWPP,4282,30093,2810,2342.7,17724,403,.,.,.,.,.,.,6624.7,47817,3213
2015,2394,Burke-Divide Electric Coop Inc,A,Bundled,O,ND,Cooperative,SWPP,2859,44019,2127,25561,215467,1417,0,0,0,0,0,0,28420,259486,3544
2015,2409,Brownsville Public Utilities Board,A,Bundled,O,TX,Municipal,ERCO,62454,559085,42400,23494,130369,4731,45017,559453,702,.,.,.,130965,1248907,47833
2015,2411,City of Brownsville,A,Bundled,O,TN,Municipal,TVA,5429,57078,4209,5866,60317,1190,6040,95756,4,0,0,0,17335,213151,5403
2015,2439,City of Bryan - (OH),A,Bundled,O,OH,Municipal,PJM,4963.7,47607,5058,2959.7,29025,693,9767.7,107251,55,.,.,.,17691.1,183883,5806
2015,2442,City of Bryan - (TX),A,Bundled,O,TX,Municipal,ERCO,65604,657230,44788,49587,561501,7322,10634,142259,13,.,.,.,125825,1360990,52123
2015,2481,Cargill Power Markets LLC,B,Energy,O,WA,Retail Power Marketer,PSEI,.,.,.,.,.,.,6710,132288,1,.,.,.,6710,132288,1
2015,2485,City of Buffalo - (MN),A,Bundled,O,MN,Municipal,MISO,4917.2,41056,5095,6605.5,59895,790,1058.5,10013,8,.,.,.,12581.2,110964,5893
2015,2487,City of Buford,A,Bundled,O,GA,Municipal,SOCO,3548.6,30638,2410,8460.6,70460,901,7014.9,81892,4,.,.,.,19024.1,182990,3315
2015,2502,"Buckeye Rural Elec Coop, Inc",A,Bundled,O,OH,Cooperative,PJM,34257.1,227054,17870,2919,21189,782,.,.,.,.,.,.,37176.1,248243,18652
2015,2507,City of Burbank Water and Power,A,Bundled,O,CA,Municipal,LDWP,43109,272587,46259,125542,836010,7042,.,.,.,.,.,.,168651,1108597,53301
2015,2545,City of Burley - (ID),A,Bundled,O,ID,Municipal,BPAT,3405,46246,3825,3451,62678,764,0,0,0,0,0,0,6856,108924,4589
2015,2548,City of Burlington Electric - (VT),A,Bundled,O,VT,Municipal,ISNE,13094,83737,16680,26975,188188,3858,8294,72249,12,.,.,.,48363,344174,20550
2015,2551,City of Burlington - (KS),A,Bundled,O,KS,Municipal,SWPP,1665,12064,1266,1995,17503,305,295,2714,1,0,0,0,3955,32281,1572
2015,2599,Burt County Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,7485,57379,3341,139,782,125,3413,22750,685,.,.,.,11037,80911,4151
2015,2641,"Butler Rural El Coop Assn, Inc - (KS)",A,Bundled,O,KS,Cooperative,SWPP,13639,95541,6473,2996,23545,766,532,5656,4,.,.,.,17167,124742,7243
2015,2643,Butler Public Power District - (NE),A,Bundled,O,NE,Political Subdivision,SWPP,6778,60903,4603,8227,102222,557,2553,8921,666,.,.,.,17558,172046,5826
2015,2650,Borough of Butler - (NJ),A,Bundled,O,NJ,Municipal,PJM,13214.4,101165,10241,7535.8,57429,1510,.,.,.,.,.,.,20750.2,158594,11751
2015,2651,Butler Rural Electric Coop Inc - (OH),A,Bundled,O,OH,Cooperative,PJM,27342,177004,10824,2142,15757,419,1709,18411,7,.,.,.,31193,211172,11250
2015,2652,Butler County Rural Elec Coop - (IA),A,Bundled,O,IA,Cooperative,SWPP,11681,89558,4826,4280.1,53073,10,8954,108382,231,.,.,.,24915.1,251013,5067
2015,2655,"Butte Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,7690,58551,4842,4677,35163,705,309,1923,134,.,.,.,12676,95637,5681
2015,2678,C & L Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,27510,261700,19530,9663,85802,2364,976,12192,10,.,.,.,38149,359694,21904
2015,2773,City of Cairo - (GA),A,Bundled,O,GA,Municipal,SOCO,7000.2,45513,3732,7463.2,50931,693,3867,33222,5,.,.,.,18330.4,129666,4430
2015,2774,CMS Electric Coop Inc,A,Bundled,O,KS,Cooperative,SWPP,3972,27456,3174,4663.2,32100,2644,17078.5,196826,224,.,.,.,25713.7,256382,6042
2015,2812,City of Calhoun - (GA),A,Bundled,O,GA,Municipal,SOCO,5108.7,45368,4063,8607.7,74022,1153,24182.7,321524,22,.,.,.,37899.1,440914,5238
2015,2830,Calpine Power America LLC,B,Energy,O,CA,Retail Power Marketer,CISO,.,.,.,57737.7,1069832,1,.,.,.,.,.,.,57737.7,1069832,1
2015,2830,Calpine Power America LLC,B,Energy,O,ME,Retail Power Marketer,ISNE,.,.,.,.,.,.,304.8,9623,1,.,.,.,304.8,9623,1
2015,2830,Calpine Power America LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,.,.,.,.,.,.,23270.5,695049,14,.,.,.,23270.5,695049,14
2015,2849,Central Electric Power Assn - (MS),A,Bundled,O,MS,Cooperative,TVA,49673,461398,29469,28587,246281,6219,12420,176708,10,0,0,0,90680,884387,35698
2015,2888,City of Cambridge - (NE),A,Bundled,O,NE,Municipal,SWPP,608,5621,481,683,7735,135,2059,33788,1,.,.,.,3350,47144,617
2015,2890,City of Camden,A,Bundled,O,SC,Municipal,CPLE,13841,112602,9375,9513,72669,1376,.,.,.,.,.,.,23354,185271,10751
2015,2900,City of Cameron,A,Bundled,O,MO,Municipal,AECI,3228,29323,2815,2498,25546,508,1873,22048,6,.,.,.,7599,76917,3329
2015,2903,Canoochee Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,36523,290100,20273,7260.8,64494,361,5716.9,58986,408,.,.,.,49500.7,413580,21042
2015,2910,City of Camilla,A,Bundled,O,GA,Municipal,SOCO,3143.5,24849,1882,1351.4,10378,375,10014.2,108507,209,.,.,.,14509.1,143734,2466
2015,2911,"Canadian Valley Elec Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,33866.3,328016,21755,12154.8,144353,2488,13807.5,240834,29,.,.,.,59828.6,713203,24272
2015,2955,Canby Utility Board,A,Bundled,O,OR,Municipal,PGE,5251.8,73919,6183,3293.6,61015,689,1801.2,34764,12,.,.,.,10346.6,169698,6884
2015,2960,"Caney Fork Electric Coop, Inc",A,Bundled,O,TN,Cooperative,TVA,40793,392566,26935,15887,124751,5034,6608,103499,5,0,0,0,63288,620816,31974
2015,2961,"Caney Valley El Coop Assn, Inc",A,Bundled,O,KS,Cooperative,SWPP,4698,30637,3589,4643,33039,1854,.,.,.,.,.,.,9341,63676,5443
2015,2974,Canton Municipal Utilities,A,Bundled,O,MS,Municipal,MISO,4902,49665,3901,3585,36485,774,2223,26743,8,.,.,.,10710,112893,4683
2015,2982,Cape Hatteras Elec Member Corp,A,Bundled,O,NC,Cooperative,PJM,13887,101266,6572,4983,40842,1077,.,.,.,.,.,.,18870,142108,7649
2015,2985,"Capital Electric Coop, Inc",A,Bundled,O,ND,Cooperative,SWPP,19470,206878,17017,11615,128565,1830,0,0,0,.,.,.,31085,335443,18847
2015,2986,"Cam Wal Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,4218.7,35678,2129,1665.8,18707,177,587,4213,123,.,.,.,6471.5,58598,2429
2015,2998,"Carbon Power & Light, Inc",A,Bundled,O,WY,Cooperative,WACM,5823,36888,4912,6040,50215,1176,2056,20667,52,.,.,.,13919,107770,6140
2015,3046,Duke Energy Progress - (NC),A,Bundled,O,NC,Investor Owned,CPLE,1712478.7,15553649,1107292,1202960.5,13828067,192505,522410.9,7835634,3676,.,.,.,3437850.1,37217350,1303473
2015,3046,Duke Energy Progress - (NC),A,Bundled,O,SC,Investor Owned,CPLE,215448.1,2132277,135036,158606.4,1786585,31238,142050.7,2438772,681,.,.,.,516105.2,6357634,166955
2015,3075,Carroll County - (TN),A,Bundled,O,TN,Municipal,TVA,18567,183266,12140,11131,103830,3374,6195,136984,2,0,0,0,35893,424080,15516
2015,3076,"Carroll Electric Coop, Inc - (OH)",A,Bundled,O,OH,Cooperative,PJM,17116,129470,10802,1744,12329,1045,2989,25684,9,.,.,.,21849,167483,11856
2015,3081,Carroll Electric Member Corp - (GA),A,Bundled,O,GA,Cooperative,SOCO,82406,672224,47144,15552,133629,2833,16081,252377,35,.,.,.,114039,1058230,50012
2015,3093,Carroll Electric Coop Corp - (AR),A,Bundled,O,AR,Cooperative,SWPP,107008,1104949,76599,26305,318005,5350,17953,306275,39,0,0,0,151266,1729229,81988
2015,3093,Carroll Electric Coop Corp - (AR),A,Bundled,O,MO,Cooperative,SWPP,11639,115356,10990,1788,19418,750,0,0,0,0,0,0,13427,134774,11740
2015,3107,Carteret-Craven El Member Corp,A,Bundled,O,NC,Cooperative,CPLE,51634.9,457906,35546,13838.7,138662,3962,.,.,.,.,.,.,65473.6,596568,39508
2015,3108,City of Cartersville - (GA),A,Bundled,O,GA,Municipal,SOCO,9122,77428,5877,16380,143631,1312,22609,325609,17,.,.,.,48111,546668,7206
2015,3113,City of Carthage - (MO),A,Bundled,O,MO,Municipal,SPA,7619.6,74968,6409,6033,67438,1156,10685.3,151093,25,.,.,.,24337.9,293499,7590
2015,3203,Cedar Falls Utilities,A,Bundled,O,IA,Municipal,MISO,15506,161006,16596,16855.5,243564,2087,5210.1,75525,256,.,.,.,37571.6,480095,18939
2015,3205,Cedar-Knox Public Power Dist,A,Bundled,O,NE,Political Subdivision,SWPP,8137,95184,5422,8274,109941,715,3774,24805,1198,.,.,.,20185,229930,7335
2015,3208,Cedarburg Light & Water Comm,A,Bundled,O,WI,Municipal,MISO,5259.5,41665,5260,5161,46283,908,1450.7,17095,2,0,0,0,11871.2,105043,6170
2015,3216,City of Celina - (OH),A,Bundled,O,OH,Municipal,PJM,6890,69343,6784,5106,53547,871,7439,86044,12,.,.,.,19435,208934,7667
2015,3222,Central Alabama Electric Coop,A,Bundled,O,AL,Cooperative,AEC,73878,572780,40408,9728,82550,1803,1928,21930,12,.,.,.,85534,677260,42223
2015,3226,"Central Rural Electric Cooperative, Inc",A,Bundled,O,OK,Cooperative,AECI,27963.3,300072,16614,28797,391897,4187,5181.6,85046,17,0,0,0,61941.9,777015,20818
2015,3235,City of Central City,A,Bundled,O,NE,Municipal,SWPP,1700.4,16660,1370,992.3,9147,283,609,5851,11,.,.,.,3301.7,31658,1664
2015,3236,"Central Electric Coop, Inc - (SD)",A,Bundled,O,SD,Cooperative,WACM,13083.1,107881,6456,2522.1,23000,603,14709.3,195999,168,0,0,0,30314.5,326880,7227
2015,3240,Central Electric Coop Inc - (OR),A,Bundled,O,OR,Cooperative,BPAT,39556,448728,28300,7861,105582,2670,7013,115657,1641,.,.,.,54430,669967,32611
2015,3245,"Central Florida Elec Coop, Inc",A,Bundled,O,FL,Cooperative,SEC,47407.5,344602,29838,10574.2,82184,2706,5166.4,44343,399,.,.,.,63148.1,471129,32943
2015,3248,Central Georgia El Member Corp,A,Bundled,O,GA,Cooperative,SOCO,71690,764836,49213,15505,167417,4791,15525,252493,88,.,.,.,102720,1184746,54092
2015,3249,Central Hudson Gas & Elec Corp,A,Bundled,O,NY,Investor Owned,NYIS,302576.6,1712057,213731,107820.8,773716,33288,7438,68136,727,0,0,0,417835.4,2553909,247746
2015,3249,Central Hudson Gas & Elec Corp,C,Delivery,O,NY,Investor Owned,NYIS,34739.3,369009,42047,50122.2,1208809,12324,15574.5,945589,316,0,0,0,100436,2523407,54687
2015,3250,Central Electric Membership Corp. - (NC),A,Bundled,O,NC,Cooperative,CPLE,39460.6,323343,19928,5689.6,50387,2248,3280.8,45008,14,0,0,0,48431,418738,22190
2015,3264,Central Lincoln People's Ut Dt,A,Bundled,O,OR,Political Subdivision,BPAT,33361,383185,33025,13652,178411,5436,30034,680404,182,.,.,.,77047,1242000,38643
2015,3265,Cleco Power LLC,A,Bundled,O,LA,Investor Owned,MISO,428879,3788614,241169,302113,2897590,41124,148441,1927233,581,.,.,.,879433,8613437,282874
2015,3266,Central Maine Power Co,A,Bundled,O,ME,Investor Owned,ISNE,410001.6,2805686,422530,127951.6,1087365,43392,12750.7,139187,1647,0,0,0,550703.9,4032238,467569
2015,3266,Central Maine Power Co,C,Delivery,O,ME,Investor Owned,ISNE,69203.6,883899,118821,91861.6,2128049,23662,47832.5,2171255,954,0,0,0,208897.7,5183203,143437
2015,3268,Central Missouri Elec Coop Inc,A,Bundled,O,MO,Cooperative,AECI,15839,176843,10207,1705,18710,353,6940,122439,2,.,.,.,24484,317992,10562
2015,3273,"Central New Mexico El Coop, Inc",A,Bundled,O,NM,Cooperative,PNM,18054,110651,15866,9637,61673,1417,5888,47960,252,.,.,.,33579,220284,17535
2015,3282,"Central Texas Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,46337.6,421177,35809,11467.2,122908,2735,387.7,2989,184,.,.,.,58192.5,547074,38728
2015,3287,"Central Valley Elec Coop, Inc",A,Bundled,O,NM,Cooperative,SWPP,6381.2,77775,5499,8492.6,81955,5296,53112.1,669739,4506,.,.,.,67985.9,829469,15301
2015,3291,Central Virginia Electric Coop,A,Bundled,O,VA,Cooperative,PJM,64060,484078,32181,13558,122429,3714,5614,65026,11,.,.,.,83232,671533,35906
2015,3293,Central Wisconsin Elec Coop,A,Bundled,O,WI,Cooperative,MISO,10180.3,60455,7281,3173.8,24890,554,1103,9273,6,.,.,.,14457.1,94618,7841
2015,3295,City of Centralia - (WA),A,Bundled,O,WA,Municipal,BPAT,9266.3,106372,8481,3260.4,33609,1427,9100.2,105118,145,.,.,.,21626.9,245099,10053
2015,3314,"Chariton Valley Elec Coop, Inc",A,Bundled,O,IA,Cooperative,AECI,6871,55378,4841,3066,27244,1166,928,9931,6,.,.,.,10865,92553,6013
2015,3315,"Charles Mix Electric Assn, Inc",A,Bundled,O,SD,Cooperative,SWPP,4016,30608,2217,2754,27644,190,454,3169,147,0,0,0,7224,61421,2554
2015,3329,Borough of Chambersburg,A,Bundled,O,PA,Municipal,PJM,9670,95723,9417,10359,107339,1851,9106,116573,23,0,0,0,29135,319635,11291
2015,3355,City of Chanute,A,Bundled,O,KS,Municipal,SWPP,4680.5,42912,4638,4595.2,44292,923,14365,188152,91,.,.,.,23640.7,275356,5652
2015,3390,"Caddo Electric Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,24164,183612,15498,12564,106208,3200,9008,128370,14,.,.,.,45736,418190,18712
2015,3400,City of Chaska - (MN),A,Bundled,O,MN,Municipal,MISO,9957.1,77043,8839,5288.8,50533,824,21302.2,223205,240,.,.,.,36548.1,350781,9903
2015,3408,City of Chattanooga - (TN),A,Bundled,O,GA,Municipal,TVA,15268,146867,9466,5428,47785,1202,407,4342,1,0,0,0,21103,198994,10669
2015,3408,City of Chattanooga - (TN),A,Bundled,O,TN,Municipal,TVA,220970,2117076,142154,235533,2312461,23285,69868,1031983,49,0,0,0,526371,5461520,165488
2015,3413,PUD No 1 of Chelan County,A,Bundled,O,WA,Political Subdivision,CHPD,24020.7,742380,37123,16638.1,485401,10426,6617.3,300286,1509,.,.,.,47276.1,1528067,49058
2015,3420,City of Cheney - (WA),A,Bundled,O,WA,Municipal,AVA,3456.2,52261,4794,3677.4,74316,431,510.6,10452,10,.,.,.,7644.2,137029,5235
2015,3426,Cherokee Electric Coop,A,Bundled,O,AL,Cooperative,TVA,31602,242036,17269,16449,112174,5990,9482,138933,3,0,0,0,57533,493143,23262
2015,3435,"Cherry-Todd Electric Coop, Inc",A,Bundled,O,NE,Cooperative,SWPP,1028.9,8605,827,228.7,3243,16,2032.1,16566,226,.,.,.,3289.7,28414,1069
2015,3435,"Cherry-Todd Electric Coop, Inc",A,Bundled,O,SD,Cooperative,SWPP,6714.3,62155,4402,2682.1,35493,368,894.7,6964,127,.,.,.,10291.1,104612,4897
2015,3436,Cherryland Electric Coop Inc,A,Bundled,O,MI,Cooperative,MISO,35654.1,262690,31520,12377.1,121964,2643,180.5,1388,111,.,.,.,48211.7,386042,34274
2015,3461,Cheyenne Light Fuel & Power d/b/a Black Hills Energy,A,Bundled,O,WY,Investor Owned,WACM,39587,256964,36330,66386,541933,4843,36594,498141,4,.,.,.,142567,1297038,41177
2015,3470,Cherokee County Elec Coop Assn,A,Bundled,O,TX,Cooperative,ERCO,33046,259963,18294,6106,49935,1592,3362,27831,2,.,.,.,42514,337729,19888
2015,3475,City of Chickamauga,A,Bundled,O,GA,Municipal,TVA,1175,11453,824,1607,15402,154,0,0,0,0,0,0,2782,26855,978
2015,3477,City of Chicopee - (MA),A,Bundled,O,MA,Municipal,ISNE,24781.9,196672,23390,17738.9,138894,2780,14109,128275,46,.,.,.,56629.8,463841,26216
2015,3478,Cimarron Electric Coop,A,Bundled,O,OK,Cooperative,SWPP,17826.2,148969,13152,17096.9,154350,2561,1073.2,19945,3,.,.,.,35996.3,323264,15716
2015,3486,Chillicothe Municipal Utils,A,Bundled,O,MO,Municipal,SWPP,4591,40539,3751,4694,50503,785,715,7704,23,.,.,.,10000,98746,4559
2015,3495,Chimney Rock Public Power Dist,A,Bundled,O,NE,Political Subdivision,WACM,3496,22178,1981,1173,8058,303,2361,18039,928,.,.,.,7030,48275,3212
2015,3498,Chippewa Valley Electric Coop,A,Bundled,O,WI,Cooperative,MISO,11531.7,83524,6884,1400.9,14063,481,178.2,1462,25,0,0,0,13110.8,99049,7390
2015,3502,"Choctawhatche Elec Coop, Inc",A,Bundled,O,FL,Cooperative,AEC,71328.8,603481,41461,19662.9,195099,5828,1480.9,19563,2,.,.,.,92472.6,818143,47291
2015,3503,"Choptank Electric Coop, Inc",A,Bundled,O,MD,Cooperative,PJM,99630.8,720030,47734,28857.6,221514,5069,9023.8,90291,25,.,.,.,137512.2,1031835,52828
2015,3522,Chugach Electric Assn Inc,A,Bundled,O,AK,Cooperative,CEA,85849,509824,70515,77315,566779,9492,6983,56824,7,0,0,0,170147,1133427,80014
2015,3527,Choctaw Electric Coop Inc,A,Bundled,O,OK,Cooperative,SWPP,32365,241853,18278,1572,14726,173,9246,173221,8,.,.,.,43183,429800,18459
2015,3542,Duke Energy Ohio Inc,A,Bundled,O,OH,Investor Owned,PJM,411192,3635951,323179,125720,1196008,31143,16243,249067,684,.,.,.,553155,5081026,355006
2015,3542,Duke Energy Ohio Inc,C,Delivery,O,OH,Investor Owned,PJM,180730,3500636,300616,184527,6651207,44032,47891,4911356,1475,.,.,.,413148,15063199,346123
2015,3597,Citizens Electric Co - (PA),A,Bundled,O,PA,Investor Owned,PJM,9415.3,86630,5740,3027.7,26005,1070,1436.2,12536,18,.,.,.,13879.2,125171,6828
2015,3597,Citizens Electric Co - (PA),C,Delivery,O,PA,Investor Owned,PJM,6.7,257,12,116.3,4640,52,689.8,44688,21,.,.,.,812.8,49585,85
2015,3600,Citizens Electric Corporation - (MO),A,Bundled,O,MO,Cooperative,MISO,39287,286579,24245,13143,111598,2658,67713,1172260,102,0,0,0,120143,1570437,27005
2015,3634,City of Nixa - (MO),A,Bundled,O,MO,Municipal,SWPP,11436.3,87881,8540,2719.7,22262,908,3776.7,37048,39,0,.,.,17932.7,147191,9487
2015,3641,"Claiborne Electric Coop, Inc",A,Bundled,O,LA,Cooperative,MISO,27897,315131,21013,7169.7,83309,2383,16968.8,239309,97,.,.,.,52035.5,637749,23493
2015,3644,PUD No 1 of Clallam County,A,Bundled,O,WA,Political Subdivision,BPAT,36892.6,408799,27562,12239.5,165551,3333,1407.1,23392,4,.,.,.,50539.2,597742,30899
