Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Photovoltaic,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Wind,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Other,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Total,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63
2014,11804,Massachusetts Electric Co,MA,51.631,253.25,.,.,304.881,9115,1168,.,.,10283,.,.,.,.,0,0.201,18.71,.,.,18.911,26,26,.,.,52,.,.,.,.,0,0.394,0.991,.,.,1.385,64,11,.,.,75,.,.,.,.,0,52.226,272.951,0,0,325.177,9205,1205,0,0,10410,0,0,0,0,0
2014,11811,Town of Massena - (NY),NY,0.023,.,0.03,.,0.053,5,.,3,.,8,14.069,.,.,.,14.069,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.023,0,0.03,0,0.053,5,0,3,0,8,14.069,0,0,0,14.069
2014,11824,Matanuska Electric Assn Inc,AK,0.073,0.017,0,0,0.09,21,4,0,0,25,0,0,0,0,0,0.042,0.016,0,0,0.058,15,4,0,0,19,0,0,0,0,0,0.017,0,0,0,0.017,3,0,0,0,3,0,0,0,0,0,0.132,0.033,0,0,0.165,39,8,0,0,47,0,0,0,0,0
2014,11843,Maui Electric Co Ltd,HI,34.229,13.325,.,.,47.554,6612,486,.,.,7098,.,.,.,.,0,0.011,0.007,.,.,0.018,5,2,.,.,7,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,34.24,13.332,0,0,47.572,6617,488,0,0,7105,0,0,0,0,0
2014,11910,McLeod Cooperative Power Assn,MN,0.078,.,.,.,0.078,4,.,.,.,4,44,.,.,.,44,0.335,.,.,.,0.335,11,.,.,.,11,308,.,.,.,308,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.413,0,0,0,0.413,15,0,0,0,15,352,0,0,0,352
2014,12187,City of McMinnville - (OR),OR,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.03,0.104,0,0,0.134,3,10,0,0,13,0,6.597,0,0,6.597,0.03,0.104,0,0,0.134,3,10,0,0,13,0,6.597,0,0,6.597
2014,12208,City of McPherson - (KS),KS,0.012,.,.,.,0.012,3,.,.,.,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.012,0,0,0,0.012,3,0,0,0,3,0,0,0,0,0
2014,12227,Meeker Coop Light & Power Assn,MN,0.127,.,.,.,0.127,7,.,.,.,7,63.46,.,.,.,63.46,0.03,0.04,.,.,0.07,2,1,.,.,3,6.52,57.1,.,.,63.62,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.157,0.04,0,0,0.197,9,1,0,0,10,69.98,57.1,0,0,127.08
2014,12243,Meade County Rural E C C,KY,0.018,.,.,.,0.018,8,.,.,.,8,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.018,0,0,0,0.018,8,0,0,0,8,0,0,0,0,0
2014,12260,Mecklenburg Electric Cooperative,VA,0.045,0.028,.,.,0.073,11,1,.,.,12,28.967,2.08,.,.,31.047,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.045,0.028,0,0,0.073,11,1,0,0,12,28.967,2.08,0,0,31.047
2014,12268,"Medina Electric Coop, Inc",TX,0.071,.,.,.,0.071,8,.,.,.,8,.,.,.,.,0,0.07,.,.,.,0.07,28,.,.,.,28,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.141,0,0,0,0.141,36,0,0,0,36,0,0,0,0,0
2014,12298,City of Menasha - (WI),WI,.,0.024,0,0,0.024,.,2,0,0,2,.,.,0,0,0,.,.,0,0,0,.,.,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0,0.024,0,0,0.024,0,2,0,0,2,0,0,0,0,0
2014,12301,Nodak Electric Coop Inc,ND,0.014,.,0,.,0.014,3,.,0,.,3,10.179,.,0,.,10.179,0.166,.,0.03,.,0.196,7,.,1,.,8,13.022,.,.,.,13.022,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.18,0,0.03,0,0.21,10,0,1,0,11,23.201,0,0,0,23.201
2014,12312,Merced Irrigation District,CA,0.451,0.632,.,.,1.083,77,7,.,.,84,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.451,0.632,0,0,1.083,77,7,0,0,84,0,0,0,0,0
2014,12341,MidAmerican Energy Co,IA,0.358,0.283,.,.,0.641,62,20,.,.,82,33.593,12.321,.,.,45.914,0.254,1.188,0.006,.,1.448,41,33,1,.,75,13.937,342.532,.,.,356.469,.,.,2.29,.,2.29,.,.,2,.,2,.,.,.,.,0,0.612,1.471,2.296,0,4.379,103,53,3,0,159,47.53,354.853,0,0,402.383
2014,12341,MidAmerican Energy Co,IL,0.035,0.559,.,.,0.594,10,2,.,.,12,0.991,.,.,.,0.991,0.022,0.6,.,.,0.622,2,1,.,.,3,.,.,.,.,0,.,1.2,.,.,1.2,.,1,.,.,1,.,.,.,.,0,0.057,2.359,0,0,2.416,12,4,0,0,16,0.991,0,0,0,0.991
2014,12351,City of Mesa - (AZ),AZ,0.037,0.216,0,0,0.253,11,8,0,0,19,0.025,0.126,.,.,0.151,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.037,0.216,0,0,0.253,11,8,0,0,19,0.025,0.126,0,0,0.151
2014,12377,Midwest Energy Cooperative,MI,0.08,.,.,.,0.08,14,0,.,.,14,37,.,.,.,37,0.03,.,.,.,0.03,7,.,.,.,7,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.11,0,0,0,0.11,21,0,0,0,21,38,0,0,0,38
2014,12390,Metropolitan Edison Co,PA,13.534,12.333,4.826,0,30.693,1479,192,11,0,1682,0,0,0,0,0,0.08,0.102,0,0,0.182,22,2,0,0,24,0,0,0,0,0,0.007,1.063,3.65,0,4.72,3,5,3,0,11,0,0,0,0,0,13.621,13.498,8.476,0,35.595,1504,199,14,0,1717,0,0,0,0,0
2014,12395,Menard Electric Coop,IL,0.015,.,.,.,0.015,4,.,.,.,4,10,.,.,.,10,0.02,.,.,.,0.02,3,.,.,.,3,9,.,.,.,9,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.035,0,0,0,0.035,7,0,0,0,7,19,0,0,0,19
2014,12406,Miami-Cass County Rural E M C,IN,0.014,.,.,.,0.014,3,.,.,.,3,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.016,0,0,0,0.016,4,0,0,0,4,0,0,0,0,0
2014,12439,"Midstate Electric Coop, Inc",OR,0.038,0.018,.,.,0.056,15,7,.,.,22,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.038,0.018,0,0,0.056,15,7,0,0,22,0,0,0,0,0
2014,12450,Midland Power Coop,IA,0.021,.,.,.,0.021,5,.,.,.,5,0,.,.,.,0,0.249,.,.,.,0.249,10,.,.,.,10,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.27,0,0,0,0.27,15,0,0,0,15,0,0,0,0,0
2014,12452,Mid-South Electric Coop Assn,TX,0.075,0.018,0,0,0.093,20,1,0,0,21,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.075,0.018,0,0,0.093,20,1,0,0,21,0,0,0,0,0
2014,12462,Mid-Carolina Electric Coop Inc,SC,0.047,.,.,.,0.047,6,.,.,.,6,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,0.03,.,.,0.03,.,1,.,.,1,.,42.679,.,.,42.679,0.047,0.03,0,0,0.077,6,1,0,0,7,0,42.679,0,0,42.679
2014,12463,"Mid-Yellowstone Elec Coop, Inc",MT,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.007,.,.,.,0.007,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.007,0,0,0,0.007,1,0,0,0,1,0,0,0,0,0
2014,12472,Middle Georgia El Member Corp,GA,0.015,0.03,.,.,0.045,3,1,.,.,4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.015,0.03,0,0,0.045,3,1,0,0,4,0,0,0,0,0
2014,12473,Town of Middleborough - (MA),MA,0.114,.,.,.,0.114,15,.,.,.,15,74.259,.,.,.,74.259,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.114,0,0,0,0.114,15,0,0,0,15,74.259,0,0,0,74.259
2014,12515,"Midwest Electric, Inc",OH,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.006,0,0,0,0.006,1,0,0,0,1,0,0,0,0,0
2014,12539,Midwest Electric Member Corp,NE,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.053,0,0,.,0.053,3,0,0,.,3,0,0,0,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.053,0,0,0,0.053,3,0,0,0,3,0,0,0,0,0
2014,12546,Mille Lacs Energy Cooperative,MN,0.048,0.008,.,.,0.056,6,2,.,.,8,17.416,0.029,.,.,17.445,.,0.001,.,.,0.001,.,1,.,.,1,.,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.048,0.009,0,0,0.057,6,3,0,0,9,17.416,0.029,0,0,17.445
2014,12615,City of Milton-Freewater- (OR),OR,0.005,.,.,.,0.005,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.005,0,0,0,0.005,2,0,0,0,2,0,0,0,0,0
2014,12647,"ALLETE, Inc.",MN,0.394,0.327,0.002,.,0.723,78,25,1,.,104,52.201,53.108,0,.,105.309,0.081,0.082,.,.,0.163,9,5,.,.,14,17.35,15.779,.,.,33.129,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.475,0.409,0.002,0,0.886,87,30,1,0,118,69.551,68.887,0,0,138.438
2014,12651,Minnesota Valley Electric Coop,MN,0.08,0.002,.,.,0.082,8,1,.,.,9,.,.,.,.,0,0.192,0.012,.,.,0.204,9,1,.,.,10,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.272,0.014,0,0,0.286,17,2,0,0,19,0,0,0,0,0
2014,12692,"Missoula Electric Coop, Inc",MT,0.083,0.015,0,0,0.098,17,2,0,0,19,0,0,0,0,0,0.002,0,0,0,0.002,1,0,0,0,1,0,0,0,0,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.085,0.015,0,0,0.1,18,2,0,0,20,0,0,0,0,0
2014,12698,KCP&L Greater Missouri Operations Co.,MO,15.713,13.744,0.557,0,30.014,831,609,18,0,1458,11848.741,4428.118,27.82,0,16304.679,0.026,0.009,0,0,0.035,11,3,0,0,14,24.057,2.06,0,0,26.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.739,13.753,0.557,0,30.049,842,612,18,0,1472,11872.798,4430.178,27.82,0,16330.796
2014,12744,Modern Electric Water Company,WA,0.01,.,.,.,0.01,2,.,.,.,2,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.01,0,0,0,0.01,2,0,0,0,2,0,0,0,0,0
2014,12745,Modesto Irrigation District,CA,7.301,6.153,6.766,0,20.22,1365,60,29,0,1454,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,7.301,6.153,6.766,0,20.22,1365,60,29,0,1454,0,0,0,0,0
2014,12789,City of Monmouth - (OR),OR,0.01,0.075,.,.,0.085,5,1,.,.,6,6.719,0,.,.,6.719,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.01,0.075,0,0,0.085,5,1,0,0,6,6.719,0,0,0,6.719
2014,12796,Monongahela Power Co,WV,0.388,0.228,.,.,0.616,94,15,.,.,109,0,0,.,.,0,0.034,0.001,.,.,0.035,11,1,.,.,12,0,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.422,0.229,0,0,0.651,105,16,0,0,121,0,0,0,0,0
2014,12803,"Monroe County Elec Coop, Inc",IL,0.051,.,.,.,0.051,5,.,.,.,5,11.78,.,.,.,11.78,0.001,.,.,.,0.001,1,.,.,.,1,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.052,0,0,0,0.052,6,0,0,0,6,11.78,0,0,0,11.78
2014,12825,NorthWestern Energy LLC - (MT),MT,3.168,1.651,.,.,4.819,986,262,.,.,1248,0,0,.,.,0,0.404,0.466,.,.,0.87,78,33,.,.,111,0,0,.,.,0,0.018,0.07,.,.,0.088,3,2,.,.,5,0,0,.,.,0,3.59,2.187,0,0,5.777,1067,297,0,0,1364,0,0,0,0,0
2014,12860,Morgan County Rural Elec Assn,CO,0.011,.,.,.,0.011,1,.,.,.,1,.,.,.,.,0,0.014,.,.,.,0.014,2,.,.,.,2,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.025,0,0,0,0.025,3,0,0,0,3,0,0,0,0,0
2014,12866,Moon Lake Electric Assn Inc,CO,.,0.1,.,.,0.1,.,5,.,.,5,.,15.39,.,.,15.39,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.1,0,0,0.1,0,5,0,0,5,0,15.39,0,0,15.39
2014,12866,Moon Lake Electric Assn Inc,UT,0.006,0.02,.,.,0.026,4,1,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.006,0.02,0,0,0.026,4,1,0,0,5,0,0,0,0,0
2014,12900,City of Mora - (MN),MN,0.016,.,.,.,0.016,1,.,.,.,1,16.04,.,.,.,16.04,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.016,0,0,0,0.016,1,0,0,0,1,16.04,0,0,0,16.04
2014,12901,Mora-San Miguel Elec Coop,NM,0.25,0.028,.,.,0.278,55,3,.,.,58,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.25,0.028,0,0,0.278,55,3,0,0,58,0,0,0,0,0
2014,12919,Morenci Water and Electric,AZ,.,0.033,.,.,0.033,.,3,.,.,3,.,10.611,.,.,10.611,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.033,0,0,0.033,0,3,0,0,3,0,10.611,0,0,10.611
2014,12929,South Central Indiana REMC,IN,0.205,.,.,.,0.205,33,.,.,.,33,78.3,.,.,.,78.3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.205,0,0,0,0.205,33,0,0,0,33,78.3,0,0,0,78.3
2014,12989,Village of Morrisville - (VT),VT,0.133,0.083,.,.,0.216,27,1,.,.,28,.,.,.,.,0,0.019,.,.,.,0.019,2,.,.,.,2,.,.,.,.,0,0.004,.,.,.,0.004,1,.,.,.,1,.,.,.,.,0,0.156,0.083,0,0,0.239,30,1,0,0,31,0,0,0,0,0
2014,12990,Consolidated Electric Coop Inc,OH,0.055,0.02,.,.,0.075,6,1,.,.,7,26.268,12.64,.,.,38.908,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.055,0.02,0,0,0.075,6,1,0,0,7,26.268,12.64,0,0,38.908
2014,13032,Mt Carmel Public Utility Co,IL,0.015,0.01,.,.,0.025,3,1,.,.,4,9.494,2.28,.,.,11.774,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.015,0.01,0,0,0.025,3,1,0,0,4,9.494,2.28,0,0,11.774
2014,13036,Village of Mt. Horeb - (WI),WI,0.031,0.036,0,0,0.067,3,4,0,0,7,.,.,0,0,0,0.01,.,0,0,0.01,1,.,0,0,1,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0.041,0.036,0,0,0.077,4,4,0,0,8,0,0,0,0,0
2014,13038,City of Mt Pleasant - (IA),IA,.,0.013,.,.,0.013,.,1,.,.,1,.,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.013,0,0,0.013,0,1,0,0,1,0,0,0,0,0
2014,13050,"Mountain Parks Electric, Inc",CO,0.311,.,.,.,0.311,61,.,.,.,61,.,.,.,.,0,0.011,.,.,.,0.011,5,.,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.322,0,0,0,0.322,66,0,0,0,66,0,0,0,0,0
2014,13058,"Mountain View Elec Assn, Inc",CO,1.9,.,.,.,1.9,383,.,.,.,383,257,.,.,.,257,0.129,.,.,.,0.129,32,.,.,.,32,5.5,.,.,.,5.5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,2.029,0,0,0,2.029,415,0,0,0,415,262.5,0,0,0,262.5
2014,13073,"Mt Wheeler Power, Inc",NV,0.017,0.111,.,.,0.128,3,4,.,.,7,10.56,28.9,.,.,39.46,.,0.011,.,.,0.011,.,1,.,.,1,.,0.341,.,.,0.341,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.017,0.122,0,0,0.139,3,5,0,0,8,10.56,29.241,0,0,39.801
2014,13137,City of Murray - (UT),UT,0.16,0.052,0,0,0.212,42,6,0,0,48,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.16,0.052,0,0,0.212,42,6,0,0,48,0,0,0,0,0
2014,13206,Nantucket Electric Co,MA,0.04,0.01,.,.,0.05,11,1,.,.,12,.,.,.,.,0,0.001,0.35,.,.,0.351,1,2,.,.,3,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.041,0.36,0,0,0.401,12,3,0,0,15,0,0,0,0,0
2014,13208,City of Naperville - (IL),IL,0.074,0.015,0,.,0.089,12,4,0,.,16,.,.,.,.,0,0,0.001,0,.,0.001,0,1,0,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.074,0.016,0,0,0.09,12,5,0,0,17,0,0,0,0,0
2014,13209,City of Napoleon - (OH),OH,0.009,0.013,.,.,0.022,1,1,.,.,2,0.004,0,.,.,0.004,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.009,0.013,0,0,0.022,1,1,0,0,2,0.004,0,0,0,0.004
2014,13214,The Narragansett Electric Co,RI,1.353,3.298,.,.,4.651,306,93,.,.,399,.,.,.,.,0,0.023,7.532,.,.,7.555,7,12,.,.,19,.,.,.,.,0,0.002,0.255,.,.,0.257,2,2,.,.,4,.,.,.,.,0,1.378,11.085,0,0,12.463,315,107,0,0,422,0,0,0,0,0
2014,13292,Norris Electric Coop,IL,0.233,0.044,.,.,0.277,17,1,.,.,18,0,0,.,.,0,0.02,.,.,.,0.02,2,.,.,.,2,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.253,0.044,0,0,0.297,19,1,0,0,20,0,0,0,0,0
2014,13318,"Navopache Electric Coop, Inc",AZ,1.085,0.229,.,.,1.314,152,24,.,.,176,1008.9,144.38,.,.,1153.28,0.006,.,.,.,0.006,5,.,.,.,5,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,1.091,0.229,0,0,1.32,157,24,0,0,181,1008.9,144.38,0,0,1153.28
2014,13318,"Navopache Electric Coop, Inc",NM,0.037,.,.,.,0.037,7,.,.,.,7,36.704,.,.,.,36.704,0.006,.,.,.,0.006,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.043,0,0,0,0.043,8,0,0,0,8,36.704,0,0,0,36.704
2014,13332,"Navarro County Elec Coop, Inc",TX,2.25,.,.,.,2.25,12,.,.,.,12,0,.,.,.,0,3.02,.,.,.,3.02,10,.,.,.,10,0,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,5.27,0,0,0,5.27,22,0,0,0,22,0,0,0,0,0
2014,13334,City of Nebraska City,NE,0.003,.,.,.,0.003,1,.,.,.,1,0.865,.,.,.,0.865,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.003,0,0,0,0.003,1,0,0,0,1,0.865,0,0,0,0.865
2014,13337,Nebraska Public Power District,NE,0.042,0.107,.,.,0.149,7,11,.,.,18,3.778,0.34,.,.,4.118,0.025,0.045,.,.,0.07,4,15,.,.,19,.,1.088,.,.,1.088,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.067,0.152,0,0,0.219,11,26,0,0,37,3.778,1.428,0,0,5.206
2014,13337,Nebraska Public Power District,SD,0,0.01,.,.,0.01,0,1,.,.,1,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,.,0,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0,0.01,0,0,0.01,0,1,0,0,1,0,0,0,0,0
2014,13352,City of Negaunee,MI,.,0.01,0,0,0.01,.,1,0,0,1,.,.,0,0,0,.,.,0,0,0,.,.,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0,0.01,0,0,0.01,0,1,0,0,1,0,0,0,0,0
2014,13386,"Nemaha-Marshall E C A, Inc",KS,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.01,.,.,.,0.01,1,.,.,.,1,11.642,.,.,.,11.642,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.01,0,0,0,0.01,1,0,0,0,1,11.642,0,0,0,11.642
2014,13407,Nevada Power Co,NV,17.31,16.449,7.019,.,40.778,3078,288,62,.,3428,.,.,.,.,0,0.015,0.009,0.002,.,0.026,2,1,1,.,4,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,17.325,16.458,7.021,0,40.804,3080,289,63,0,3432,0,0,0,0,0
2014,13418,City of New Braunfels - (TX),TX,0.062,0.006,.,.,0.068,11,1,.,.,12,.,.,.,.,0,0.002,.,.,.,0.002,1,.,.,.,1,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.064,0.006,0,0,0.07,12,1,0,0,13,0,0,0,0,0
2014,13424,New Castle Municipal Serv Comm,DE,0.006,0.225,.,.,0.231,1,2,.,.,3,6,114,.,.,120,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.006,0.225,0,0,0.231,1,2,0,0,3,6,114,0,0,120
2014,13438,Village of New Glarus - (WI),WI,.,0.011,0,0,0.011,.,2,0,0,2,.,3.3,0,0,3.3,.,.,0,0,0,.,.,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0,0.011,0,0,0.011,0,2,0,0,2,0,3.3,0,0,3.3
2014,13441,New Hampshire Elec Coop Inc,NH,1.976,0.459,0.181,.,2.616,394,34,2,.,430,.,.,.,.,0,0.101,0.002,.,.,0.103,33,1,.,.,34,.,.,.,.,0,0.012,0.154,0.095,.,0.261,1,2,1,.,4,.,.,.,.,0,2.089,0.615,0.276,0,2.98,428,37,3,0,468,0,0,0,0,0
2014,13448,City of New Holstein - (WI),WI,0.003,0.005,0,0,0.008,1,1,0,0,2,.,.,0,0,0,.,0.02,0,0,0.02,.,1,0,0,1,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0.003,0.025,0,0,0.028,1,2,0,0,3,0,0,0,0,0
2014,13478,Entergy New Orleans Inc,LA,26.701,0.795,.,.,27.496,5358,30,.,.,5388,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,26.701,0.795,0,0,27.496,5358,30,0,0,5388,0,0,0,0,0
2014,13481,City of New Richmond,WI,.,0.013,0,0,0.013,.,2,0,0,2,.,.,0,0,0,.,.,0,0,0,.,.,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,.,0,0,0,0,0,0.013,0,0,0.013,0,2,0,0,2,0,0,0,0,0
2014,13485,New Smyrna Beach City of,FL,0.086,0.016,.,.,0.102,19,3,.,.,22,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.086,0.016,0,0,0.102,19,3,0,0,22,0,0,0,0,0
2014,13488,New Ulm Public Utilities Comm,MN,0.004,0.037,.,.,0.041,1,3,.,.,4,1.078,2.673,.,.,3.751,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.004,0.037,0,0,0.041,1,3,0,0,4,1.078,2.673,0,0,3.751
2014,13511,New York State Elec & Gas Corp,NY,14.555,16.288,0,0,30.843,2288,390,0,0,2678,.,.,.,.,0,0.518,0.553,0,0,1.071,72,13,0,0,85,.,.,.,.,0,0.075,6.4,0,0,6.475,9,19,0,0,28,.,.,.,.,0,15.148,23.241,0,0,38.389,2369,422,0,0,2791,0,0,0,0,0
2014,13519,City of Newark - (DE),DE,0.046,.,0.073,.,0.119,45,.,6,.,51,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,.,.,.,.,0,0.046,0,0.073,0,0.119,45,0,6,0,51,0,0,0,0,0
