|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Residential|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Commercial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Industrial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Transportation|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Total|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Residential|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Commercial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Industrial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Transportation|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Total|,|Incremental Life Cycle Savings.Energy Savings (MWh).Residential|,|Incremental Life Cycle Savings.Energy Savings (MWh).Commercial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Industrial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Transportation|,|Incremental Life Cycle Savings.Energy Savings (MWh).Total|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Residential|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Commercial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Industrial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Transportation|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Total|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Total|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Total|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Total|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Total|,|Weighted Average Life.(Years).Residential|,|Weighted Average Life.(Years).Commercial|,|Weighted Average Life.(Years).Industrial|,|Weighted Average Life.(Years).Transportation|,|..Website|
2017,6395,Flathead Electric Coop Inc,MT,BPAT,1775,7774,890,.,10439,.,.,.,.,.,34020,93327,8130,.,135477,.,.,.,.,.,469.891,1247.014,176.841,.,1893.746,.,.,.,.,.,469.891,1247.014,176.841,.,1893.746,.,.,.,.,.,20,12,12,.,
2017,6452,Florida Power & Light Co,FL,FPL,22531,45287,.,.,67818,10,10,.,.,20,.,.,.,.,.,.,.,.,.,.,4743,2648,.,.,7391,16161,11876,.,.,28037,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2017,6455,"Duke Energy Florida, LLC",FL,FPC,43660,33538,.,.,77198,31,26,.,.,57,360429,353973,.,.,714402,31,26,.,.,57,8672,2286,.,.,10958,8767,2157,.,.,10924,8672,2286,.,.,10958,8767,2157,.,.,10924,8.3,10.6,.,.,http://www.psc.state.fl.us/ElectricNaturalGas/ARDemandSidePlans
2017,6457,Florida Public Utilities Co,FL,JEA,849,0,0,0,849,0.34,0,0,0,0.34,4160,2087,0,0,6247,0.247,0.085,0,0,0.332,26,0,0,0,26,313,301,0,0,614,176.09,136.65,0,0,312.74,1299.01,444.7,0,0,1743.71,10,10,.,.,
2017,6579,City of Forest City- (IA),IA,MISO,5.08,132.54,117.82,.,255.44,0.01,0.05,.,.,0.06,94,2650.78,2356.32,.,5101.1,0.01,.,0.05,.,0.06,2,.,.,.,2,0.12,3.15,2.8,.,6.07,2,.,.,.,2,0.12,3.15,2.8,.,6.07,18.54,20,20,.,
2017,6604,City of Fort Collins - (CO),CO,PSCO,12790,7774,7774,0,28338,1.5,1.2,1.2,0,3.9,24658,85793,85793,0,196244,1.5,1.2,1.2,0,3.9,1346.446,1921.741,1921.741,0,5189.928,586.515,157.456,157.456,0,901.427,1346.446,1921.741,1921.741,0,5189.928,586.515,157.456,157.456,0,901.427,1.9,11,11,0,www.fcgov.com/conserves www.efficiencyworks.org
2017,6615,City of Fort Pierre - (SD),SD,SWPP,21.4,22.1,.,.,43.5,0.012,0.005,.,.,0.017,378.8,264.6,.,.,643.4,0.012,0.005,.,.,0.017,5.6,1.9,.,.,7.5,1.8,0.6,.,.,2.4,5.6,1.9,.,.,7.5,1.8,0.6,.,.,2.4,17.7,12,12,.,
2017,6616,Fort Pierce Utilities Authority,FL,FMPP,101,.,.,.,101,.,.,.,.,.,1305,.,.,.,1305,.,.,.,.,.,35,.,.,.,35,8,.,.,.,8,35,.,.,.,35,8,.,.,.,8,12.91,.,.,.,www.fpua.com
2017,6640,Four County Elec Member Corp,NC,CPLE,16885,.,.,.,16885,1,.,.,.,1,168850,.,.,.,168850,1,.,.,.,1,30.932,.,.,.,30.932,406.807,.,.,.,406.807,30.932,.,.,.,30.932,406.807,.,.,.,406.807,10,.,.,.,
2017,6782,Freeborn-Mower Coop Services,MN,MISO,2825,2348,1130,0,6303,0.3,0.4,0.1,0,0.8,40333,32981,14132,0,87446,0.3,0.4,0.1,0,0.8,380,136,30,0,546,278,49,0,0,327,380,136,30,0,546,278,49,0,0,327,14.277,14.064,12.506,0,
2017,6784,French Broad Elec Member Corp,NC,CPLE,1259.4,46.6,.,.,1306,0.553,0.06,.,.,0.613,8709.6,559.2,.,.,9268.8,0.55,0.06,.,.,0.61,.,.,.,.,.,53.38,4.47,.,.,57.85,.,.,.,.,.,53.38,4.47,.,.,57.85,6.92,12,.,.,
2017,6909,Gainesville Regional Utilities,FL,GVL,586,.,.,.,586,0.1,.,.,.,0.1,8790,.,.,.,8790,0.1,.,.,.,0.1,460.344,.,.,.,460.344,0,.,.,.,0,460.344,.,.,.,460.344,0,.,.,.,0,15,.,.,.,
2017,7004,"Buckeye Power, Inc",OH,PJM,2758,13125,.,.,15883,1,2,.,.,3,38863,91874,.,.,130737,1,2,.,.,3,653,836,.,.,1489,.,.,.,.,.,653,836,.,.,1489,.,.,.,.,.,18,7,.,.,
2017,7140,Georgia Power Co,GA,SOCO,94119.487,281256.003,.,.,375375.49,51.085,100.106,.,.,151.191,705106,2971698,.,.,3676804,24.87,65.8,.,.,90.67,8651.887,10831.324,.,.,19483.211,9799.441,8620.889,.,.,18420.33,135351.513,262028.714,.,.,397380.227,163395.755,203963.064,.,.,367358.819,12,12,.,.,http://www.psc.state.ga.us/factsv2/Document.aspx?documentNumber=171222
2017,7264,"Glades Electric Coop, Inc",FL,SEC,20,132,0,0,152,0.002,7.296,0,0,7.298,390,1631,0,0,2021,0.002,7.296,0,0,7.298,1.3,.,.,.,1.3,11.7,6,.,.,17.7,1.3,.,.,.,1.3,11.7,6,.,.,17.7,20,12.367,.,.,
2017,7292,Glencoe Light & Power Comm,MN,MISO,139.98,649.22,93.37,.,882.57,0.07,0.13,0.08,.,0.28,1399.81,6492.24,933.74,.,8825.79,0.07,0.13,0.08,.,0.28,14.69,67,4.67,.,86.36,6.34,29.37,3.96,.,39.67,14.69,67,4.67,.,86.36,6.34,29.37,3.96,.,39.67,10,10,10,.,
2017,7294,City of Glendale - (CA),CA,LDWP,11187.8,7750.9,.,.,18938.7,0.498,1.5,.,.,1.998,18868.3,57461.2,.,.,76329.5,0.498,1.545,.,.,2.043,1157,719.5,.,.,1876.5,40.27,105.826,.,.,146.096,1157,719.5,.,.,1876.5,40.27,105.826,.,.,146.096,1.687,7.413,.,.,http://www.glendaleca.gov/government/departments/glendale-water-and-power/about-us/reports-plans/gwp-annual-energy-efficiency-program-results
2017,7300,City of Glenwood Springs - (CO),CO,PSCO,59,838,0,0,897,0.02,0.17,0,0,0.19,670,10681,0,0,11351,0.02,0.18,0,0,0.2,14,52,0,0,66,24,33,0,0,57,14,52,0,0,66,24,33,0,0,57,11.3,12.7,0,0,
2017,7353,Golden Valley Elec Assn Inc,AK,NA,325,.,.,.,325,.,.,.,.,.,2675,.,.,.,2675,0.669,.,.,.,0.669,0,.,.,.,0,26,.,.,.,26,46.555,.,.,.,46.555,128.95,.,.,.,128.95,5,.,.,.,
2017,7411,City of Gothenburg - (NE),NE,SWPP,5.062,73.101,15.495,.,93.658,0.001,0.02,0.003,.,0.024,75.937,1258.026,279.402,.,1613.365,0.001,0.02,0.003,.,0.024,0.6,9.03,1.167,.,10.797,0.733,1.494,0.56,.,2.787,0.6,9.03,1.167,.,10.797,0.733,1.494,0.56,.,2.787,15.001,17.209,18.032,.,
2017,7443,City of Graettinger - (IA),IA,MISO,0.82,18.97,.,.,19.79,0,.,.,.,0,32,379.34,.,.,411.34,.,.,.,.,.,2,.,.,.,2,0.2,10.35,.,.,10.55,2,.,.,.,2,0.2,10.35,.,.,10.55,39.15,20,.,.,http://member.iamu.org/?page=EE Reporting Consortia Consulting
2017,7456,Graham County Electric Coop Inc,AZ,WALC,5.738,.,.,.,5.738,.,.,.,.,.,983.477,.,.,.,983.477,.,.,.,.,.,0.618,.,.,.,0.618,0,.,.,.,0,96.213,.,.,.,96.213,0,.,.,.,0,10.7,.,.,.,"www.gce.coop, www.edocket.azcc.gov"
2017,7483,City of Grand Haven - (MI),MI,MISO,958,1518,1518,.,3994,0,0,0,.,0,12624,18839,18839,.,50302,0,0,0,.,0,75,77.5,77.5,.,230,45,52.5,52.5,.,150,75,77.5,77.5,.,230,45,52.5,52.5,.,150,13.17,6.2,6.21,.,
2017,7489,Grand Rapids Public Util Comm,MN,MISO,410,2107,15,0,2532,0.4,0.4,0,0,0.8,4102,21074,154,0,25330,0.4,0.4,0,0,0.8,3,74,1,0,78,0,34,0,0,34,3,74,1,0,78,0,34,0,0,34,10,10,10,0,http://www.energyplatforms.com/MN.aspx
2017,7548,PUD No 1 of Grays Harbor County,WA,BPAT,1100,1533,1157,.,3790,.,.,.,.,.,28360,25081,30795,.,84236,.,.,.,.,.,533.9,235.2,127.9,.,897,188.5,54.9,0.8,.,244.2,3178.9,1924.2,1281.9,.,6385,1325.5,301.9,266.8,.,1894.2,30,12,10,.,
2017,7563,Grand Valley Power,CO,PSCO,14,.,.,.,14,0,.,.,.,0,140,.,.,.,140,0,.,.,.,0,.,.,.,.,.,3,.,.,.,3,.,.,.,.,.,3,.,.,.,3,10,.,.,.,
2017,7570,Great River Energy,MN,MISO,35426.447,106328.892,0,0,141755.339,34.82,19.67,0,0,54.49,386148.268,1554528.401,0,0,1940676.669,34.82,19.67,0,0,54.49,3648.712,5883.687,0,0,9532.399,4287.357,2509.579,0,0,6796.936,3648.712,5883.687,0,0,9532.399,4287.357,2509.579,0,0,6796.936,10.9,14.62,.,.,www.energyplatforms.com
2017,7593,City of Green Cove Springs,FL,FMPP,34,.,.,.,34,0.006,.,.,.,0.006,479,.,.,.,479,0.006,.,.,.,0.006,11,.,.,.,11,0,.,.,.,0,11,.,.,.,11,0,.,.,.,0,14,.,.,.,
2017,7626,City of Greenfield - (IA),IA,MISO,193.46,80.18,0,0,273.64,0,0,0,0,0,1278.74,1583.24,0,0,2861.98,0,0,0,0,0,14.14,2.03,0,0,16.17,30.56,5.15,0,0,35.71,14.14,2.03,0,0,16.17,30.56,5.15,0,0,35.71,6.61,19.75,.,.,
2017,7634,City of Greenville - (TX),TX,ERCO,21,0,0,0,21,0.002,0,0,0,0.002,199,0,.,.,199,0.001,0,.,.,0.001,1,0,.,.,1,.,.,.,.,.,5,0,.,.,5,.,.,.,.,.,9.48,0,0,0,
2017,7716,Groton Dept of Utilities - (CT),CT,ISNE,315,1196,0,0,1511,0.04,0.04,0,0,0.08,3616,15681,0,0,19297,0.04,0.04,0,0,0.08,101,266,0,0,367,93,243,0,0,336,101,266,0,0,367,93,243,0,0,336,11.5,13.1,.,.,
2017,7785,"Gulf Coast Electric Coop, Inc",FL,AEC,186,.,.,.,186,0.142,.,.,.,0.142,1860,.,.,.,1860,0.142,.,.,.,0.142,37.9,.,.,.,37.9,.,.,.,.,.,37.9,.,.,.,37.9,.,.,.,.,.,10,.,.,.,
2017,7787,Gunnison County Elec Assn.,CO,WACM,181,72,.,.,253,.,.,.,.,.,905,360,.,.,1265,.,.,.,.,.,23,1,.,.,24,.,.,.,.,.,23,1,.,.,24,.,.,.,.,.,5,5,.,.,
2017,7801,Gulf Power Co,FL,SOCO,1687,278,0,0,1965,0.716,0.096,0,0,0.812,18699,13872,0,0,32571,5.71,4.84,0,0,10.55,297,37,0,0,334,7288,1233,0,0,8521,297,37,0,0,334,7288,1233,0,0,8521,20.85,18.82,0,0,
2017,7977,City of Hamilton - (OH),OH,PJM,910,1676,739,0,3325,0.101,0.181,0.121,0,0.403,5017,25799,10805,0,41621,0.101,0.181,0.121,0,0.403,49,45,15,0,109,371,232,68,0,671,49,45,15,0,109,371,232,68,0,671,6,15,15,0,
2017,7978,Halifax Electric Member Corp,NC,CPLE,478.09,.,.,.,478.09,.,.,.,.,.,8001,.,.,.,8001,.,.,.,.,.,7.1,.,.,.,7.1,.,.,.,.,.,7.1,.,.,.,7.1,.,.,.,.,.,4.74,.,.,.,
2017,8122,Harlan Municipal Utilities - (IA),IA,MISO,34.59,440.94,.,.,475.53,0.02,0.07,.,.,0.09,666,8823.24,.,.,9489.24,0.02,0.07,.,.,0.09,10,30.07,.,.,40.07,0.5,6.33,.,.,6.83,10,30.07,.,.,40.07,0.5,6.33,.,.,6.83,19.26,20.01,.,.,
2017,8288,City of Hawarden - (IA),IA,MISO,10.3,52.7,24.8,.,87.8,0.003,0.009,0.004,.,0.016,131,635,298.8,.,1064.8,0.003,0.009,0.004,.,0.016,1.4,3.3,1.5,.,6.2,0.4,1.1,0.5,.,2,1.4,3.3,1.5,.,6.2,0.4,1.1,0.5,.,2,12.7,12.1,12.1,.,
2017,8319,Heartland Power Coop,IA,MISO,1542,112,1092,.,2746,0.2,0,0.1,.,0.3,21951,1595,10978,.,34524,0.2,.,0.1,.,0.3,72,3,10,.,85,1,.,.,.,1,72,3,10,.,85,1,0,0,.,1,14.236,14.243,10.053,0,
2017,8348,City of Healdsburg - (CA),CA,CISO,245,295,.,.,540,0,0.018,.,.,0.018,2495,3435,.,.,5930,0,0.018,.,.,0.018,151,197,.,.,348,34,11,.,.,45,151,197,.,.,348,34,11,.,.,45,15,15,.,.,
2017,8366,Heber Light & Power Company,UT,PACE,52,267,.,.,319,0.13,0.276,.,.,0.406,530,4015,.,.,4545,0.13,0.276,.,.,0.406,9.17,152.79,.,.,161.96,.,.,.,.,.,9.17,152.79,.,.,161.96,.,.,.,.,.,14.07,15,.,.,
2017,8566,High Plains Power Inc,WY,WACM,100,0,0,0,100,5,0,0,0,5,321,0,0,0,321,5,0,0,0,5,1,0,0,0,1,23,0,0,0,23,1,0,0,0,1,23,0,0,0,23,5,0,0,0,
2017,8570,Highline Electric Assn,CO,WACM,100.81,.,10.878,.,111.688,0,.,0,.,0,1031.492,.,217.559,.,1249.051,0.001,.,0.01,.,0.011,6.34,.,1.588,.,7.928,.,.,.,.,.,6.34,.,1.588,.,7.928,.,.,.,.,.,19.3,.,20,.,
2017,8570,Highline Electric Assn,NE,WACM,25.486,.,2.75,.,28.236,0,.,0,.,0,260.768,.,55.001,.,315.769,0.007,.,0.052,.,0.059,1.603,.,0.402,.,2.005,.,.,.,.,.,1.603,.,0.402,.,2.005,.,.,.,.,.,19.3,.,20,.,
2017,8574,"Jackson Electric Coop, Inc - (WI)",WI,MISO,824,4189,33,0,5046,0.2,0.7,0,0,0.9,11952,58968,469,0,71389,0.2,0.7,0,0,0.9,187,41,1,0,229,43,1,0,0,44,187,41,1,0,229,43,1,0,0,44,14.505,14.077,14.222,0,
2017,8620,"HILCO Electric Cooperative, Inc.",TX,ERCO,135,0,0,0,135,.,.,.,.,.,135,0,0,0,135,.,.,.,.,.,3,0,0,0,3,.,.,.,.,.,3,0,0,0,3,.,.,.,.,.,1,0,0,0,
2017,8699,Inland Power & Light Company,ID,BPAT,25.97,.,.,.,25.97,.,.,.,.,.,674.44,.,.,.,674.44,.,.,.,.,.,6,.,.,.,6,2,.,.,.,2,6,.,.,.,6,2,.,.,.,2,25.97,.,.,.,
2017,8699,Inland Power & Light Company,WA,BPAT,1774,1611,995,.,4380,.,.,.,.,.,44407,34568,4962,.,83937,.,.,.,.,.,286,287,161,.,734,122,57,15,.,194,286,287,161,.,734,122,57,15,.,194,17.1,9.15,5,.,
2017,8717,City of Holdrege,NE,SWPP,33,294,0,.,327,0.008,0.054,0,.,0.062,607,3389,0,.,3996,0.008,0.054,0,.,0.062,4,24,0,.,28,1.191,2.428,0.91,.,4.529,4,24,0,.,28,18.25,11.53,0.91,.,30.69,18.25,11.53,.,.,NPPD.com
2017,8723,City of Holland,MI,MISO,2186,6018,11177,.,19381,1.12,1.31,2.43,.,4.86,29271,78234,147536,.,255041,1.12,1.31,2.43,.,4.86,162,267,501,.,930,57,10,18,.,85,162,267,501,.,930,57,10,18,.,85,13.39,13,13.2,.,
2017,8773,"Holy Cross Electric Assn, Inc",CO,PSCO,1095.96,5648.76,.,.,6744.72,0.3,1.71,.,.,2.01,13937.56,61004.36,.,.,74941.92,0.3,1.71,.,.,2.01,132.99,609.299,.,.,742.289,247.601,131.904,.,.,379.505,132.99,609.299,.,.,742.289,247.601,131.904,.,.,379.505,12.72,10.8,.,.,
2017,8774,City of Holyoke - (MA),MA,ISNE,270,76,25.3,.,371.3,0,0,0,.,0,6750,1900,632.5,.,9282.5,0,0,0,0,0,69,0,0,0,69,39,22,7,0,68,69,0,0,0,69,39,22,7,0,68,25,25,25,25,
2017,8901,CenterPoint Energy,TX,ERCO,97000.534,86490.612,0,0,183491.146,49.596,138.843,0,0,188.439,1946718.248,1368748.419,0,0,3315466.667,49.596,138.843,0,0,188.439,15085.915,13090.927,0,0,28176.842,1795.565,1889.285,0,0,3684.85,15085.915,13090.927,0,0,28176.842,1795.565,1889.285,0,0,3684.85,20.536,11.809,0,0,
2017,9128,Hurricane City Power,UT,PACE,2,.,.,.,2,0,.,.,.,0,20,.,.,.,20,0.9,.,.,.,0.9,0.64,.,.,.,0.64,0,.,.,.,0,2,.,.,.,2,0,.,.,.,0,14,.,.,.,
2017,9187,City of Idaho Falls - (ID),ID,PACE,491.72,2650.17,1030.05,.,4171.94,0.25,0.34,0.12,.,0.71,6282.392,31802.054,12360.598,.,50445.044,0.25,0.34,0.12,.,0.71,81.146,297.917,140.095,.,519.158,.,.,.,.,.,136.17,328.401,155.661,.,620.232,.,.,.,.,.,12.78,12,12,.,www.ifpower.org
2017,9191,Idaho Power Co,ID,IPCO,63570,38369,59741,0,161680,7.3,4.4,6.8,0,18.5,826410,460428,716892,0,2003730,7.3,4.4,6.8,0,18.5,3.434,4.919,8.043,0,16.396,9.435,1.468,2.606,0,13.509,44.642,59.028,96.516,0,200.186,122.655,17.616,31.272,0,171.543,13,12,12,0,https://www.idahopwer.com/energyefficiency/reports.cfm
2017,9191,Idaho Power Co,OR,IPCO,1937,2147,2057,0,6141,0.221,0.245,0.235,0,0.701,25181,25764,24684,0,75629,0.221,0.245,0.235,0,0.701,0.067,0.313,0.376,0,0.756,0.255,0.076,0.129,0,0.46,0.875,3.762,4.522,0,9.159,3.316,0.917,1.547,0,5.78,13,12,12,0,https://www.idahopwer.com/energyefficiency/reports.cfm
2017,9216,Imperial Irrigation District,CA,IID,19751.663,8191.226,.,.,27942.889,3.08,2.226,.,.,5.306,56184.58,151414,.,.,207598.58,3.088,2.226,.,.,5.314,2871.4,1390.92,.,.,4262.32,440.11,585.23,.,.,1025.34,2871.406,1390.92,.,.,4262.326,440.114,585.231,.,.,1025.345,12.2,10,.,.,
2017,9231,City of Independence - (MO),MO,SWPP,415,.,.,.,415,0.424,.,.,.,0.424,4259.7,.,.,.,4259.7,0.258,.,.,.,0.258,60.861,.,.,.,60.861,49,.,.,.,49,60.861,.,.,.,60.861,49,.,.,.,49,15.494,.,.,.,
2017,9234,Indiana Municipal Power Agency,IN,MISO,19,2779,178,.,2976,0.01,0.607,0.03,.,0.647,95,13895,890,.,14880,0.01,0.607,0.03,.,0.647,2.425,63.771,11.375,.,77.571,25,.,.,.,25,2.425,63.771,11.375,.,77.571,25,.,.,.,25,5,5,5,5,
2017,9267,"Hoosier Energy R E C, Inc",IN,MISO,16108,17356,.,.,33464,3.06,2.91,.,.,5.97,20397.74,12019.69,.,.,32417.43,7.756,1.78,.,.,9.536,2912.368,1302.377,.,.,4214.745,0,0,.,.,0,28585.955,4231.88,.,.,32817.835,0,0,.,.,0,16.577,16.085,.,.,https://hoosierenergy.com/news/reports/
2017,9273,Indianapolis Power & Light Co,IN,MISO,66220,98041,.,.,164261,12.3,14.3,.,.,26.6,407734,842562,.,.,1250296,12.3,14.3,.,.,26.6,2963,7342,.,.,10305,8070,4280,.,.,12350,2963,7342,.,.,10305,8070,4280,.,.,12350,6.74,12.8,.,.,www.iplpower.com
2017,9275,Indianola Municipal Utilities,IA,MISO,81,250,0,0,331,0.1,0,0,0,0.1,1281,4731,0,0,6012,0.1,0,0,0,0.1,26,22,0,0,48,3,10,0,0,13,26,22,0,0,48,3,10,0,0,13,16,19,0,0,
2017,9286,Illinois Municipal Elec Agency,IL,MISO,818,.,7345,.,8163,0,.,1,.,1,3272,.,29380,.,32652,0,.,1,.,1,67,.,690,.,757,11,.,17,.,28,67,.,690,.,757,11,.,17,.,28,4,.,4,.,
2017,9324,Indiana Michigan Power Co,IN,PJM,56058,81623,.,.,137681,8.8,14.4,.,.,23.2,329953,1071635,.,.,1401588,8.8,14.4,.,.,23.2,3122,3977,.,.,7099,4659,2697,.,.,7356,3122,3977,.,.,7099,4659,2697,.,.,7356,5.9,13.1,.,.,
2017,9324,Indiana Michigan Power Co,MI,PJM,19768,19906,.,.,39674,1.8,4.3,.,.,6.1,158688,219677,.,.,378365,1.8,4.3,.,.,6.1,1126,1475,.,.,2601,996,970,.,.,1966,1126,1475,.,.,2601,996,970,.,.,1966,8,11,.,.,
2017,9417,Interstate Power and Light Co,IA,MISO,47149,73961,53633,0,174743,10.6,11.8,10.2,0,32.6,556876,925594,685395,0,2167865,10.6,11.8,10.2,0,32.6,7407.984,8818.629,9288.538,0,25515.151,9526.315,2062.969,2030.708,0,13619.992,7407.984,8818.629,9288.538,0,25515.151,9526.315,2062.969,2030.708,0,13619.992,11.811,12.515,12.779,0,
2017,9576,Jackson County Rural E M C - (IN),IN,MISO,1782,167,.,.,1949,0.16,0.04,.,.,0.2,17820,1670,.,.,19490,0.16,0.04,.,.,0.2,213,35,.,.,248,102,14,.,.,116,213,35,.,.,248,102,14,.,.,116,10,10,.,.,
2017,9599,City of Jackson - (MN),MN,MISO,185.6,127.8,544.8,.,858.2,0.031,0.019,0.082,.,0.132,2418.6,1725.3,7355.2,.,11499.1,0.031,0.019,0.082,.,0.132,15.9,4,17.2,.,37.1,5.3,1.3,5.7,.,12.3,15.9,4,17.2,.,37.1,5.3,1.3,5.7,.,12.3,13,13.5,13.5,.,
2017,9601,Jackson Electric Member Corp - (GA),GA,SOCO,10557,413,1065,.,12035,.,.,.,.,.,88873,2066,5327,.,96266,.,.,.,.,.,1650,.,.,.,1650,.,.,.,.,.,1650,.,.,.,1650,.,.,.,.,.,10.09,5,5,.,www.jacksonemc.com/energyfit
2017,9617,JEA,FL,JEA,12200,25130,.,.,37330,2.536,0.748,.,.,3.284,121878,419671,.,.,541549,2.536,0.748,.,.,3.284,276.662,733.935,.,.,1010.597,2004.14,778.778,.,.,2782.918,276.662,733.935,.,.,1010.597,2004.14,778.778,.,.,2782.918,9.99,16.7,.,.,
2017,9645,Jamestown Board of Public Util,NY,NYIS,98,1733,1155,0,2986,0.01,0.46,0.31,0,0.78,980,8665,5775,0,15420,0.01,0.46,0.31,0,0.78,82,175,132,0,389,15.8,12.9,11.3,.,40,82,175,132,0,389,15.8,12.9,11.3,0,40,10,5,5,0,
2017,9689,Jefferson Electric Member Corp,GA,SOCO,2956,489,.,.,3445,.,.,.,.,.,15945,4560,.,.,20505,.,.,.,.,.,.,.,.,.,.,7.2,22.4,.,.,29.6,.,.,.,.,.,614,52.3,.,.,666.3,8,19,.,.,
2017,9726,Jersey Central Power & Lt Co,NJ,PJM,987.07,0,0,0,987.07,0.186,0,0,0,0.186,8313.727,0,0,0,8313.727,0.186,0,0,0,0.186,2097.866,0,0,0,2097.866,513.72,0,0,0,513.72,2097.866,0,0,0,2097.866,513.72,0,0,0,513.72,8.423,0,0,0,http://www.njcleanenergy.com/library
2017,9734,City of Jewett City - (CT),CT,ISNE,7.118,47.761,.,.,54.879,0.001,0.006,.,.,0.007,102.791,626.145,.,.,728.936,0.001,0.006,.,.,0.007,6.362,5.398,.,.,11.76,3.279,22.002,.,.,25.281,6.362,5.398,.,.,11.76,3.279,22.002,.,.,25.281,14.441,13.11,.,.,
2017,9750,"Jo-Carroll Energy, Inc",IL,MISO,64,1972,0,0,2036,0,0.3,0,.,0.3,829,28032,0,0,28861,0,0.3,0,0,0.3,6,15,0,0,21,37,7,0,0,44,6,15,0,0,21,37,7,0,0,44,12.956,14.215,0,0,
2017,9778,Johnson County Rural E M C,IN,MISO,686,.,993,.,1679,0.1,.,0.16,.,0.26,79973,.,14895,.,94868,0.1,.,0.16,.,0.26,48.78,.,77.713,.,126.493,1,.,.,.,1,48.78,.,77.713,.,126.493,37,.,.,.,37,16.17,.,15,.,
2017,9922,Jump River Electric Coop Inc,WI,MISO,85,78,.,.,163,.,.,.,.,.,1095,1109,.,.,2204,.,.,.,.,.,27,2,.,.,29,48,3,.,.,51,27,2,.,.,29,48,3,.,.,51,12.884,14.222,0,0,
2017,9964,Kenergy Corp,KY,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,.,.,.,.,.,.,1,.,.,1,.,.,.,.,
2017,9996,City of Kansas City - (KS),KS,SWPP,289,59,.,.,348,0.58,0.2,.,.,0.78,3179,649,.,.,3828,0.7,0.3,.,.,1,218,41,.,.,259,.,.,.,.,.,218,41,.,.,259,.,.,.,.,.,7,2,.,.,
2017,10000,Kansas City Power & Light Co,KS,SWPP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.87,0,0,0,64.87,62.02,9.92,0,0,71.94,64.87,0,0,0,64.87,62.02,9.92,0,0,71.94,0,0,0,0,KCPL.com
2017,10000,Kansas City Power & Light Co,MO,SWPP,44059.218,128626.06,0,0,172685.278,8.103,21.268,0,0,29.371,422129.793,1641881.232,0,0,2064011.025,8.103,21.268,0,0,29.371,2210.91,11410.67,0,0,13621.58,3420.89,4429.79,0,0,7850.68,2210.91,11410.67,0,0,13621.58,3420.89,4429.79,0,0,7850.68,9.6,12.8,0,0,KCPL.com
