Data Year,Utility Number,Utility Name,Short Form,State,BA Code,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total,Residential,Commercial,Industrial,Transportation,Total
2017,11989,McCone Electric Coop Inc,,MT,WAUW,4238,493,69,.,4800,.,.,.,.,.,.,.,.,.,.,386,92,5,.,483,4624,585,74,0,5283,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12070,McDonough Power Coop,Y,IL,MISO,4689,432,1,.,5122,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4689,432,1,0,5122,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12087,McKenzie Electric Coop Inc,,MT,SWPP,25,8,80,0,113,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,25,8,80,0,113,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12087,McKenzie Electric Coop Inc,,ND,SWPP,5074,6417,1051,0,12542,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5074,6417,1051,0,12542,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12090,"McLean Electric Coop, Inc",,ND,MISO,3498,448,81,.,4027,.,.,.,.,.,.,.,.,.,.,3,2,5,.,10,3501,450,86,0,4037,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12186,McMinnville Electric System,,TN,TVA,0,0,0,0,0,6389,1549,2,0,7940,0,0,0,0,0,0,0,0,0,0,6389,1549,2,0,7940,74468.15,100777.51,14045,0,189290.67,15,2,0,0,17,0,0,0,0,0
2017,12187,City of McMinnville - (OR),,OR,BPAT,2070,808,48,0,2926,.,.,.,.,.,.,.,.,.,.,11659,1713,2,0,13374,13729,2521,50,0,16300,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12199,Montana-Dakota Utilities Co,,MT,SWPP,19962,5623,122,0,25707,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,19962,5623,122,0,25707,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12199,Montana-Dakota Utilities Co,,ND,MISO,78554,14137,97,0,92788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,78554,14137,97,0,92788,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12199,Montana-Dakota Utilities Co,,SD,MISO,6512,2027,8,0,8547,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6512,2027,8,0,8547,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12199,Montana-Dakota Utilities Co,,WY,WACM,13351,2493,15,0,15859,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,13351,2493,15,0,15859,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12208,City of McPherson - (KS),,KS,SWPP,3956,1152,1,.,5109,.,.,.,.,.,.,.,.,.,.,3269,6,18,.,3293,7225,1158,19,0,8402,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12227,Meeker Coop Light & Power Assn,,MN,MISO,0,0,0,.,0,8155,610,114,.,8879,.,.,.,.,.,.,.,.,.,.,8155,610,114,0,8879,134923,28850,12243,.,176016,4670,610,114,.,5394,4802,27,105,.,4934
2017,12243,Meade County Rural E C C,,KY,MISO,27471,1905,.,.,29376,.,.,.,.,.,.,.,.,.,.,.,203,.,.,203,27471,2108,0,0,29579,.,.,.,.,.,27471,374,.,.,27845,.,.,.,.,.
2017,12260,Mecklenburg Electric Cooperative,,NC,PJM,.,.,.,.,.,129,5,.,.,134,.,.,.,.,.,.,.,.,.,.,129,5,0,0,134,1629,17,.,.,1646,129,5,.,.,134,.,.,.,.,.
2017,12260,Mecklenburg Electric Cooperative,,VA,PJM,.,.,.,.,.,29342,1835,23,.,31200,.,.,.,.,.,.,.,1,.,1,29342,1835,24,0,31201,345293,89246,150838,.,585377,29342,1835,23,.,31200,.,.,.,.,.
2017,12265,City of Medford - (WI),,WI,MISO,142,1,.,.,143,2516,568,5,.,3089,.,.,.,.,.,.,1,1,.,2,2658,570,6,0,3234,22205,51766,38864,.,112835,.,.,.,.,.,.,.,.,.,.
2017,12268,"Medina Electric Coop, Inc",,TX,ERCO,26159,5439,1078,0,32676,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,26159,5439,1078,0,32676,.,.,.,.,.,26159,5439,1078,0,32676,.,.,.,.,.
2017,12286,Melrose Public Utilities,,MN,MISO,.,.,.,.,.,1334,382,3,.,1719,.,.,.,.,.,.,.,.,.,.,1334,382,3,0,1719,17391,32804,61335,.,111530,.,.,.,.,.,.,.,.,.,.
2017,12293,City of Memphis - (TN),,TN,TVA,0,0,239,0,239,314603,0,0,0,314603,0,0,0,0,0,56851,44974,63,0,101888,371454,44974,302,0,416730,3571203,0,0,0,3571203,.,.,.,.,.,.,.,.,.,.
2017,12296,Town of Merrimac - (MA),Y,MA,ISNE,.,.,.,.,.,2712,228,2,.,2942,.,.,.,.,.,.,.,.,.,.,2712,228,2,0,2942,21450,4491,941,.,26882,.,.,.,.,.,.,.,.,.,.
2017,12298,City of Menasha - (WI),,WI,MISO,8164,817,0,0,8981,0,30,14,0,44,0,0,0,0,0,0,1,0,0,1,8164,848,14,0,9026,0,32832.92,412409,0,445241.92,0,20,8,0,28,0,0,0,0,0
2017,12301,Nodak Electric Coop Inc,,ND,MISO,.,.,.,.,.,19186,.,503,.,19689,.,.,.,.,.,.,.,.,.,.,19186,0,503,0,19689,379023,.,736046,.,1115069,.,.,.,.,.,5587,.,296,.,5883
2017,12312,Merced Irrigation District,,CA,CISO,7418,1423,93,0,8934,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7418,1423,93,0,8934,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12330,Meriwether Lewis Electric Coop,,TN,TVA,0,0,0,0,0,28878,5131,10,0,34019,0,0,0,0,0,0,0,0,0,0,28878,5131,10,0,34019,388115.6,206182.9,552291,0,1146589.51,28878,5139,10,0,34027,0,0,0,0,0
2017,12341,MidAmerican Energy Co,,IA,MISO,587285,92637,1033,.,680955,.,.,.,.,.,.,.,.,.,.,8,430,957,.,1395,587293,93067,1990,0,682350,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12341,MidAmerican Energy Co,,IL,MISO,74043,10669,.,.,84712,.,.,.,.,.,.,.,.,.,.,1,278,60,.,339,74044,10947,60,0,85051,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2017,12341,MidAmerican Energy Co,,SD,MISO,4074,867,9,.,4950,.,.,.,.,.,.,.,.,.,.,.,6,14,.,20,4074,873,23,0,4970,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12351,City of Mesa - (AZ),,AZ,WALC,1630,0,0,0,1630,0,0,0,0,0,0,0,0,0,0,12533,2553,0,0,15086,14163,2553,0,0,16716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12377,Midwest Energy Cooperative,,IN,PJM,291,52,.,.,343,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,291,52,0,0,343,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12377,Midwest Energy Cooperative,,MI,PJM,28767,5811,.,.,34578,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,28767,5811,0,0,34578,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12377,Midwest Energy Cooperative,,OH,PJM,878,186,.,.,1064,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,878,186,0,0,1064,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12390,Metropolitan Edison Co,,PA,PJM,2820,636,934,0,4390,284836,41571,3,0,326410,9,0,0,0,9,221078,26752,7,0,247837,508734,68959,944,0,578637,1918736,1085365,4411,0,3008512,196140,24188,89,0,220417,0,0,0,0,0
2017,12395,Menard Electric Coop,,IL,MISO,.,.,1,.,1,9092,570,1215,.,10877,.,.,.,.,.,.,.,.,.,.,9092,570,1216,0,10878,113039,26205,26958,.,166202,1720,33,20,.,1773,1364,0,1215,.,2579
2017,12406,Miami-Cass County Rural E M C,,IN,MISO,.,.,.,.,.,5659,312,6,.,5977,.,.,.,.,.,.,.,.,.,.,5659,312,6,0,5977,73645,33371,18050,.,125066,5659,312,6,.,5977,.,.,.,.,.
2017,12408,City of Miami - (OK),,OK,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5594,987,10,.,6591,5594,987,10,0,6591,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12439,"Midstate Electric Coop, Inc",,OR,BPAT,.,.,.,.,.,16939,2139,3,0,19081,.,.,.,.,.,.,.,.,.,.,16939,2139,3,0,19081,271778,118464,28559,0,418801,16939,2139,3,0,19081,.,.,.,.,.
2017,12450,Midland Power Coop,,IA,MISO,13245,543,28,.,13816,.,.,.,.,.,.,.,.,.,.,31,10,.,.,41,13276,553,28,0,13857,.,.,.,.,.,11102,512,21,.,11635,535,.,.,.,535
2017,12452,Mid-South Electric Coop Assn,,TX,ERCO,.,.,.,.,0,27045,3596,9,.,30650,.,.,.,.,.,2,33,7,.,42,27047,3629,16,0,30692,388387,119826,61981,.,570194,21979,1392,7,.,23378,.,.,.,.,.
2017,12462,Mid-Carolina Electric Coop Inc,,SC,SC,.,.,.,.,.,50451,4969,7,.,55427,.,.,.,.,.,.,.,.,.,.,50451,4969,7,0,55427,699475,246691,36060,.,982226,.,.,.,.,.,.,.,.,.,.
2017,12463,"Mid-Yellowstone Elec Coop, Inc",,MT,WAUW,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1058,218,746,0,2022,1058,218,746,0,2022,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12470,Middle Tennessee E M C,,TN,TVA,0,0,0,0,0,191504,27387,29,0,218920,0,0,0,0,0,1966,0,0,0,1966,193470,27387,29,0,220886,3015779.17,2078592.86,588406,0,5682778.04,191504,27387,21,0,218912,0,0,0,0,0
2017,12472,Middle Georgia El Member Corp,,GA,SOCO,.,.,.,.,.,5169,1708,1168,.,8045,.,.,.,.,.,.,.,.,.,.,5169,1708,1168,0,8045,71249,32330,30824,.,134403,5169,1708,1168,.,8045,.,.,461,.,461
2017,12473,Town of Middleborough - (MA),,MA,ISNE,13459,1062,0,.,14521,.,.,.,.,.,.,.,.,.,.,622,1457,21,.,2100,14081,2519,21,0,16621,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12474,Borough of Middletown - (PA),Y,PA,PJM,.,.,.,.,0,3547,238,103,.,3888,.,.,.,.,.,.,.,.,.,.,3547,238,103,0,3888,30892,9186,24850,.,64928,.,.,.,.,.,.,.,.,.,.
2017,12477,Town of Middleton,,MA,ISNE,3162,520,19,.,3701,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3162,520,19,0,3701,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12478,Town of Middletown - (DE),,DE,PJM,7470,586,335,.,8391,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7470,586,335,0,8391,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12515,"Midwest Electric, Inc",,OH,PJM,0,0,0,0,0,10449,268,6,0,10723,0,0,0,0,0,0,0,0,0,0,10449,268,6,0,10723,166513,49731,34375,0,250619,10449,268,6,0,10723,0,0,0,0,0
2017,12524,Midwest Energy Inc,,KS,SWPP,.,.,.,.,0,19270,4172,852,.,24294,.,.,.,.,.,10468,9006,6350,0,25824,29738,13178,7202,0,50118,96119,56755,432,.,153306,.,.,.,.,.,29738,13178,7202,.,50118
2017,12532,City of Milan,,TN,TVA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6713,1317,4,0,8034,6713,1317,4,0,8034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2017,12539,Midwest Electric Member Corp,,NE,WACM,3217,1166,2116,0,6499,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3217,1166,2116,0,6499,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12540,City of Milford - (DE),,DE,PJM,5916,1097,16,.,7029,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5916,1097,16,0,7029,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12541,City of Milford - (IA),,IA,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1214,339,38,.,1591,1214,339,38,0,1591,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12546,Mille Lacs Energy Cooperative,,MN,MISO,10941,837,65,.,11843,2909,347,48,.,3304,.,.,.,.,.,.,.,.,.,.,13850,1184,113,0,15147,24849,3784,18352,.,46985,.,.,.,.,.,2909,347,48,.,3304
2017,12580,City of Miller - (SD),,SD,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,750,204,.,.,954,750,204,0,0,954,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12615,City of Milton-Freewater- (OR),,OR,BPAT,.,.,.,.,0,3543,501,372,.,4416,.,.,.,.,.,.,.,.,.,.,3543,501,372,0,4416,62102,14579,30117,.,106798,.,.,.,.,.,690,63,81,.,834
2017,12616,City of Milton - (WA),Y,WA,BPAT,1503,60,0,.,1563,1829,0,0,.,1829,.,.,.,.,.,.,.,.,.,.,3332,60,0,0,3392,26593,.,.,.,26593,.,.,.,.,.,.,.,.,.,.
2017,12625,City of Minden - (LA),,LA,MISO,0,0,0,.,0,5228,1148,35,.,6411,0,0,0,.,0,0,0,0,.,0,5228,1148,35,0,6411,57110,44310,26405,.,127825,0,0,0,.,0,0,0,0,.,0
2017,12626,City of Minden - (NE),,NE,SWPP,1330,256,.,.,1586,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1330,256,0,0,1586,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12642,Maquoketa Valley Rrl Elec Coop,,IA,MISO,.,.,.,.,0,11972,5849,.,.,17821,.,.,.,.,.,.,.,.,.,.,11972,5849,0,0,17821,128071,150740,.,.,278811,10298,5815,.,.,16113,.,.,.,.,.
2017,12647,"ALLETE, Inc.",,MN,MISO,65544,9899,126,0,75569,55827,11596,208,0,67631,0,0,0,0,0,0,18,0,0,18,121371,21513,334,0,143218,477890,944019,6692468,.,8114377,121371,21495,334,0,143200,0,0,0,0,0
2017,12651,Minnesota Valley Electric Coop,,MN,MISO,.,.,.,.,.,44463,5197,.,.,49660,.,.,.,.,.,42,111,.,.,153,44505,5308,0,0,49813,457567,360928,.,.,818495,38401,4038,.,.,42439,16486,297,.,.,16783
2017,12660,Village of Minster - (OH),,OH,PJM,1256,201,30,.,1487,.,.,14,.,14,.,.,.,.,.,1,.,.,.,1,1257,201,44,0,1502,.,.,74978,.,74978,.,.,2,.,2,.,.,.,.,.
2017,12674,City of Mishawaka,,IN,PJM,11766,1156,.,.,12922,.,.,.,.,.,.,.,.,.,.,11997,2605,.,.,14602,23763,3761,0,0,27524,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12681,Mississippi County Electric Coop,,AR,MISO,3206,678,764,0,4648,.,.,.,.,.,.,.,.,.,.,80,57,81,0,218,3286,735,845,0,4866,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12685,Entergy Mississippi Inc,,MS,MISO,6286,564,31,.,6881,68,.,.,.,68,.,.,.,.,.,373010,67835,4452,.,445297,379364,68399,4483,0,452246,1198,.,.,.,1198,.,.,.,.,.,.,.,.,.,.
2017,12686,Mississippi Power Co,,MS,SOCO,5739,833,73,.,6645,0,2,18,.,20,0,0,0,.,0,147415,33157,377,.,180949,153154,33992,468,0,187614,0,115936,900793,.,1016729,.,.,.,.,.,.,.,.,.,.
2017,12692,"Missoula Electric Coop, Inc",,ID,BPAT,37,20,.,.,57,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.,37,20,0,0,57,0,0,.,.,0,.,.,.,.,.,.,.,.,.,.
2017,12692,"Missoula Electric Coop, Inc",,MT,BPAT,1542,127,19,.,1688,11557,1228,262,.,13047,.,.,.,.,.,.,.,.,.,.,13099,1355,281,0,14735,124311,32034,8177,.,164522,.,.,.,.,.,.,.,.,.,.
2017,12698,KCP&L Greater Missouri Operations Co.,,MO,SWPP,0,456,.,.,456,168567,24460,.,.,193027,.,.,.,.,.,118266,20968,.,.,139234,286833,45884,0,0,332717,2465758,2842424,.,.,5308182,0,9095,.,.,9095,28000,788,.,.,28788
2017,12700,Missouri Rural Electric Coop,,MO,AECI,4779,551,4,.,5334,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4779,551,4,0,5334,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12706,Mitchell Electric Member Corp,,GA,SOCO,.,.,.,.,.,21139,4063,.,.,25202,.,.,.,.,.,.,.,.,.,.,21139,4063,0,0,25202,283533,149123,.,.,432656,21139,4063,.,.,25202,.,.,.,.,.
2017,12744,Modern Electric Water Company,,WA,AVA,8386,1688,.,.,10074,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,8386,1688,0,0,10074,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12745,Modesto Irrigation District,,CA,BANC,.,.,.,.,.,97635,24643,156,0,122434,.,.,.,.,.,.,.,.,.,.,97635,24643,156,0,122434,911922,855475,794624,0,2562021,.,.,.,.,.,.,.,.,.,.
2017,12782,City of Monett - (MO),,MO,SWPP,3883,714,40,.,4637,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,3883,714,40,0,4637,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12789,City of Monmouth - (OR),,OR,BPAT,.,.,.,.,.,4216,332,.,.,4548,.,.,.,.,.,.,2,.,.,2,4216,334,0,0,4550,47088,28368,.,.,75456,.,.,.,.,.,.,.,.,.,.
2017,12796,Monongahela Power Co,,WV,PJM,41726,8583,193,.,50502,.,.,.,.,.,.,.,.,.,.,300300,43889,7032,.,351221,342026,52472,7225,0,401723,.,.,.,.,.,.,5,11,.,16,.,.,.,.,.
2017,12800,City of Monroe - (GA),,GA,SOCO,5404,385,0,.,5789,.,.,.,.,.,.,.,.,.,.,.,496,1,.,497,5404,881,1,0,6286,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12801,City of Monroe - (NC),,NC,DUK,8946,2102,116,.,11164,.,.,.,.,.,.,.,.,.,.,.,35,20,.,55,8946,2137,136,0,11219,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12803,"Monroe County Elec Coop, Inc",,IL,MISO,.,.,.,.,.,7168,130,31,.,7329,.,.,.,.,.,.,.,.,.,.,7168,130,31,0,7329,98162,14502,301,.,112965,7168,130,31,.,7329,0,.,.,.,0
2017,12817,Mont Alto Borough,Y,PA,PJM,.,.,.,.,0,686,16,9,.,711,.,.,.,.,.,.,.,.,.,.,686,16,9,0,711,8027,207,1216,.,9450,.,.,.,.,.,.,.,.,.,.
2017,12825,NorthWestern Energy LLC - (MT),,MT,NWMT,292247,43204,506,.,335957,.,.,.,.,.,.,.,.,.,.,2998,26944,1309,.,31251,295245,70148,1815,0,367208,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12825,NorthWestern Energy LLC - (MT),,WY,NWMT,179,229,.,.,408,.,.,.,.,.,.,.,.,.,.,2,142,.,.,144,181,371,0,0,552,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12839,City of Montezuma - (IA),,IA,MISO,750,221,2,.,973,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,750,221,2,0,973,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12860,Morgan County Rural Elec Assn,,CO,WACM,.,.,.,.,.,4945,1635,1567,.,8147,.,.,.,.,.,.,.,.,.,.,4945,1635,1567,0,8147,59537,114143,159004,.,332684,.,.,.,.,.,.,.,.,.,.
2017,12866,Moon Lake Electric Assn Inc,,CO,WACM,1511,650,71,.,2232,.,.,.,.,.,.,.,.,.,.,0,5,7,.,12,1511,655,78,0,2244,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12866,Moon Lake Electric Assn Inc,,UT,WACM,12474,3702,862,.,17038,.,.,.,.,.,.,.,.,.,.,0,4,6,.,10,12474,3706,868,0,17048,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12892,City of Mooreland - (OK),Y,OK,SWPP,580,0,.,.,580,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,580,0,0,0,580,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12894,City of Moorhead - (MN),,MN,SWPP,17508,1359,31,.,18898,.,.,.,.,.,.,.,.,.,.,166,492,329,.,987,17674,1851,360,0,19885,.,.,.,.,.,.,.,.,.,.,2444,51,7,.,2502
2017,12897,Moose Lake Water & Light Comm,,MN,MISO,765,226,.,.,991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,765,226,0,0,991,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12899,Mor-Gran-Sou Electric Coop Inc,,ND,SWPP,7371,1056,1,.,8428,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,7371,1056,1,0,8428,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12900,City of Mora - (MN),,MN,MISO,1517,318,0,0,1835,.,.,.,.,.,.,.,.,.,.,155,8,9,.,172,1672,326,9,0,2007,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12901,Mora-San Miguel Elec Coop,,NM,PNM,1093,.,.,.,1093,1590,73,1,.,1664,.,.,.,.,.,8037,200,0,.,8237,10720,273,1,0,10994,1574,905,482,.,2961,.,.,.,.,.,.,.,.,.,.
2017,12915,Moreau-Grand Electric Coop Inc,,SD,SWPP,.,.,.,.,.,6045,984,.,.,7029,.,.,.,.,.,.,4,.,.,4,6045,988,0,0,7033,56760,40087,.,.,96847,436,.,.,.,436,.,.,.,.,.
2017,12919,Morenci Water and Electric Co,,AZ,WALC,2303,235,.,.,2538,.,.,.,.,.,.,.,.,.,.,2,154,2,.,158,2305,389,2,0,2696,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12927,Morgan City - (LA),,LA,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4635,1058,.,.,5693,4635,1058,0,0,5693,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12928,Morgan City - (UT),Y,UT,PACE,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,0,0,0,0,0,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12929,South Central Indiana REMC,,IN,MISO,.,.,.,.,.,33155,377,7,.,33539,.,.,.,.,.,.,.,.,.,.,33155,377,7,0,33539,417514,53180,69216,.,539910,12491,.,.,.,12491,1430,.,.,.,1430
2017,12944,City of Morganton - (NC),,NC,DUK,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,6560,1726,40,.,8326,6560,1726,40,0,8326,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,12988,City of Morristown - (TN),,TN,TVA,0,0,0,0,0,12052,2608,29,0,14689,0,0,0,0,0,0,0,0,0,0,12052,2608,29,0,14689,151912,287340,461256,0,900508,0,0,0,0,0,0,0,0,0,0
2017,12989,Village of Morrisville - (VT),,VT,ISNE,.,.,.,.,0,159,19,.,.,178,.,.,.,.,.,3303,622,4,.,3929,3462,641,4,0,4107,790,220,.,.,1010,0,0,.,.,0,0,0,.,.,0
2017,12990,Consolidated Electric Coop Inc,,OH,PJM,.,.,.,.,.,15034,2210,6,.,17250,.,.,.,.,.,.,.,.,.,.,15034,2210,6,0,17250,227520,68442,54837,.,350799,15009,2204,.,.,17213,.,.,.,.,.
2017,13026,City of Moultrie - (GA),,GA,SOCO,5617,985,10,.,6612,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,5617,985,10,0,6612,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,13027,"Mountain Electric Coop, Inc",,NC,TVA,0,0,0,0,0,15190,3511,0,0,18701,0,0,0,0,0,0,0,0,0,0,15190,3511,0,0,18701,153837.99,3511,0,0,157349,15190,3511,0,0,18701,0,0,0,0,0
2017,13027,"Mountain Electric Coop, Inc",,TN,TVA,0,0,0,0,0,12446,2777,3,0,15226,0,0,0,0,0,0,0,0,0,0,12446,2777,3,0,15226,139282.26,65855.2,142571,0,347708.46,12446,2777,3,0,15226,0,0,0,0,0
2017,13029,City of Moundridge - (KS),,KS,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,880,118,29,.,1027,880,118,29,0,1027,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,13032,Mt Carmel Public Utility Co,,IL,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,4800,871,103,0,5774,4800,871,103,0,5774,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,13033,City of Mount Dora - (FL),Y,FL,FPC,4901,812,0,.,5713,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.,4901,812,0,0,5713,.,.,.,.,0,.,.,.,.,.,.,.,.,.,.
2017,13036,Village of Mt. Horeb - (WI),,WI,MISO,0,0,0,0,0,3289,558,0,0,3847,0,0,0,0,0,5,4,0,0,9,3294,562,0,0,3856,26550.38,25051.99,0,0,51602.36,0,0,0,0,0,0,0,0,0,0
2017,13037,City of Mt Pleasant - (UT),Y,UT,PACE,.,125,.,.,125,2159,.,.,.,2159,.,.,.,.,.,.,.,.,.,.,2159,125,0,0,2284,2001,.,.,.,2001,.,.,.,.,.,.,.,.,.,.
2017,13038,City of Mt Pleasant - (IA),,IA,MISO,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,3461,624,.,.,4085,3461,624,0,0,4085,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0
2017,13039,City of Mt Pleasant - (TN),,TN,TVA,0,0,0,0,0,3300,639,5,0,3944,0,0,0,0,0,0,0,0,0,0,3300,639,5,0,3944,45394.76,29682.89,45058,0,120135.65,230,20,2,0,252,0,0,0,0,0
2017,13040,City of Mount Vernon - (MO),,MO,SWPP,1854,366,18,.,2238,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1854,366,18,0,2238,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,13044,City of Mountain Iron - (MN),Y,MN,MISO,678,21,.,.,699,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,678,21,0,0,699,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,13048,City of Mountain Lake - (MN),Y,MN,MISO,575,113,33,.,721,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,575,113,33,0,721,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,13050,"Mountain Parks Electric, Inc",,CO,WACM,.,.,.,.,0,16705,3319,3,.,20027,.,.,.,.,.,406,25,11,.,442,17111,3344,14,0,20469,138373,112448,5030,.,255851,16705,3319,3,.,20027,.,.,.,.,.
2017,13058,"Mountain View Elec Assn, Inc",,CO,WACM,47578,3881,38,.,51497,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,47578,3881,38,0,51497,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,13073,"Mt Wheeler Power, Inc",,NV,NEVP,5054,1601,249,.,6904,.,.,10,.,10,.,.,0,.,0,.,.,.,.,.,5054,1601,259,0,6914,.,.,324677,.,324677,.,.,1,.,1,.,.,.,.,.
2017,13073,"Mt Wheeler Power, Inc",,UT,NEVP,213,125,19,.,357,.,.,3,.,3,.,.,.,.,.,.,.,.,.,.,213,125,22,0,360,.,.,467,.,467,.,.,.,.,.,.,.,.,.,.
