|Data Year|,|Utility Number|,|Utility Name|,|Ownership|,|State|,|BA_CODE|,|Total Revenue (Thousand Dollars)|,|Total Sales (MWh)|,|Total Customers|,|Water Heater|,|Net Metering|,|Demand Side Management|,|Time Based Programs|
2015,10977.0,City of Liberal - (MO),Municipal,MO,SWPP,504.9,4878,396, ,N,N,N
2015,11121.0,Lockwood Water & Light Company,Municipal,MO,SWPP,1223,9063,529, ,N,N,N
2015,11540.0,City of Malden - (MO),Municipal,MO,SWPP,4960,47774,2291, ,N,N,N
2015,11585.0,City of Mansfield - (MO),Municipal,MO,AECI,2223,19369,657, ,N,N,N
2015,11626.0,City of Marceline - (MO),Municipal,MO,MISO,3694,30035,1268, ,N,N,N
2015,12292.0,City of Meadville - (MO),Municipal,MO,MISO,316.7,2560,235, ,N,N,N
2015,12294.0,City of Memphis - (MO),Municipal,MO,AECI,2349,17027,1228, ,N,N,N
2015,12531.0,City of Milan - (MO),Municipal,MO,SWPP,2500,21278,954, ,N,N,N
2015,12627.0,City of Mindenmines - (MO),Municipal,MO,SWPP,245,2003,120, ,N,N,N
2015,12802.0,City of Monroe City - (MO),Municipal,MO,AECI,4278,41032,1347, ,N,N,N
2015,13057.0,City of Mountain View - (MO),Municipal,MO,AECI,3175,33879,1453, ,Y,N,N
2015,13470.0,City of New Madrid - (MO),Municipal,MO,AECI,2636,39321,1753, ,N,N,N
2015,13527.0,City of Newburg - (MO),Municipal,MO,AECI,392.7,4486,220, ,N,N,N
2015,13971.0,City of Odessa - (MO),Municipal,MO,SWPP,4356,38983,2405, ,N,N,N
2015,14400.0,City of Palmyra - (MO),Municipal,MO,SWPP,4180.6,38968,1832, ,N,N,N
2015,14456.0,City of Paris - (MO),Municipal,MO,AECI,1061.7,10620,796, ,N,N,N
2015,14806.0,City of Perry - (MO),Municipal,MO,MISO,1051.1,9368,468, ,N,N,N
2015,15943.0,City of Rich Hill - (MO),Municipal,MO,SWPP,969.2,9843,731, ,N,N,N
2015,15981.0,City of Richland - (MO),Municipal,MO,AECI,1899,18144,1070, ,N,N,N
2015,16559.0,City of Salem - (MO),Municipal,MO,AECI,5791,58486,2706, ,N,N,N
2015,16560.0,City of Salisbury - (MO),Municipal,MO,SWPP,1939,19300,991, ,N,N,N
2015,16959.0,City of Seymour - (MO),Municipal,MO,AECI,2094,20203,804, ,N,N,N
2015,17035.0,City of Shelbina - (MO),Municipal,MO,AECI,3608.2,34199,1004, ,N,N,N
2015,17312.0,City of Slater - (MO),Municipal,MO,SWPP,2139.9,21505,1088, ,N,N,N
2015,17877.0,City of St James - (MO),Municipal,MO,MISO,5541,61051,2008, ,Y,N,N
2015,17918.0,City of St Robert - (MO),Municipal,MO,AECI,6464,63271,3112, ,N,N,N
2015,17946.0,City of Stanberry - (MO),Municipal,MO,SWPP,1196,8430,681, ,N,N,N
2015,18045.0,City of Steelville,Municipal,MO,AECI,2186,20188,799, ,N,N,N
2015,18806.0,City of Thayer - (MO),Municipal,MO,MISO,1893,16072,1020, ,N,N,N
2015,19474.0,City of Unionville - (MO),Municipal,MO,AECI,2091,18445,1241, ,N,N,N
2015,19722.0,City of Vandalia - (MO),Municipal,MO,AECI,2376,16351,1455, ,N,N,N
2015,20224.0,City of Waynesville - (MO),Municipal,MO,AECI,6260,53688,2308, ,N,N,N
2015,20739.0,City of Willow Springs - (MO),Municipal,MO,AECI,3034,27524,1129, ,N,N,N
2015,20827.0,City of Winona - (MO),Municipal,MO,AECI,1307.9,10238,655, ,N,N,N
2015,40382.0,City of Rockport - (MO),Municipal,MO,AECI,1327,10879,751, ,N,N,N
2015,40383.0,City of Osceola - (MO),Municipal,MO,SWPP,676.5,7782,445, ,N,N,N
2015,3957.0,City of Collins - (MS),Municipal,MS,SOCO,4600.9,47041,1253, ,N,N,N
2015,5479.0,City of Durant - (MS),Municipal,MS,MISO, , , , ,N,N,N
2015,9472.0,City of Itta Bena - (MS),Municipal,MS,MISO,1400,15271,938, ,N,N,N
2015,10447.0,City of Kosciusko - (MS),Municipal,MS,MISO,6452,63981,3144, ,N,N,N
2015,10892.0,City of Leland - (MS),Municipal,MS,MISO,2936,22152,1801, ,N,N,N
2015,1671.0,Big Flat Electric Coop Inc,Cooperative,MT,NWMT,3363.5,27451,1934, ,N,Y,N
2015,7318.0,"Goldenwest Electric Coop, Inc",Cooperative,MT,SWPP,1445.5,11058,780, ,N,N,N
2015,13749.0,"NorVal Electric Cooperative, Inc",Cooperative,MT,SWPP,7295,51996,3339, ,Y,N,N
2015,17593.0,"Southeast Electric Coop, Inc",Cooperative,MT,WAUW,6476,57058,2073, ,Y,N,N
2015,19236.0,City of Troy - (MT),Municipal,MT,BPAT,970,15636,984, ,N,N,N
2015,202.0,Town of Black Creek - (NC),Municipal,NC,CPLE,1684,12302,754, ,N,N,N
2015,1494.0,Town of Belhaven - (NC),Municipal,NC,CPLE,2514.3,17343,1238, ,N,N,N
2015,1571.0,Town of Benson - (NC),Municipal,NC,CPLE,4262,33705,1796, ,Y,Y,N
2015,1987.0,Town of Bostic - (NC),Municipal,NC,DUK,422,3436,202, ,N,Y,N
2015,3437.0,City of Cherryville - (NC),Municipal,NC,DUK,6088,47638,2437, ,N,Y,N
2015,4365.0,Town of Cornelius - (NC),Municipal,NC,DUK,5939.2,56577,3427, ,N,Y,Y
2015,4739.0,Town of Dallas - (NC),Municipal,NC,DUK,6700.2,68706,3546, ,N,N,N
2015,5372.0,Town of Drexel - (NC),Municipal,NC,DUK,2523.4,19057,1213, ,N,Y,N
2015,5896.0,Town of Enfield - (NC),Municipal,NC,PJM,4126,35924,1256, ,N,N,N
2015,6209.0,Town of Farmville - (NC),Municipal,NC,CPLE,6648.5,47434,2909, ,N,Y,N
2015,6613.0,Town of Fountain - (NC),Municipal,NC,CPLE,569,3911,297, ,N,N,N
2015,6780.0,Town of Fremont - (NC),Municipal,NC,CPLE,1359.6,11993,763, ,N,N,N
2015,7496.0,Town of Granite Falls - (NC),Municipal,NC,DUK,6245,55556,2439, ,N,N,N
2015,7996.0,Town of Hamilton - (NC),Municipal,NC,PJM,402,2823,261, ,N,Y,N
2015,8517.0,City of Hertford - (NC),Municipal,NC,CPLE,2976,22813,1153, ,N,Y,N
2015,8579.0,City of Highlands - (NC),Municipal,NC,DUK,5191,39798,2817, ,N,N,N
2015,8677.0,Town of Hobgood,Municipal,NC,CPLE,511.9,2901,277, ,N,N,N
2015,8825.0,Town of Hookerton - (NC),Municipal,NC,CPLE,815,5646,425, ,N,Y,N
2015,10586.0,Town of La Grange - (NC),Municipal,NC,CPLE,3362,26337,1468, ,N,Y,N
2015,10669.0,Town of Landis - (NC),Municipal,NC,DUK,6559,44803,2888, ,N,Y,N
2015,11035.0,City of Lincolnton - (NC),Municipal,NC,DUK,7011,59157,2769, ,N,Y,Y
2015,11205.0,Town of Lucama - (NC),Municipal,NC,CPLE,2190,18188,1140, ,N,N,N
2015,11228.0,Town of Louisburg - (NC),Municipal,NC,CPLE,7845.5,57145,1950, ,N,N,N
2015,11360.0,Town of MacClesfield - (NC),Municipal,NC,CPLE,476.4,3388,269, ,N,N,N
2015,11515.0,Town of Maiden - (NC),Municipal,NC,DUK,7036,77684,1174, ,N,N,Y
2015,13931.0,Town of Oak City - (NC),Municipal,NC,PJM,399,2709,219, ,N,N,N
2015,15046.0,Town of Pikeville - (NC),Municipal,NC,CPLE,1256,9106,508, ,N,Y,N
2015,15058.0,Town of Pinetops - (NC),Municipal,NC,CPLE,3237.1,22260,745, ,N,N,N
2015,15778.0,Town of Red Springs - (NC),Municipal,NC,CPLE,4942,34129,1689, ,N,Y,N
2015,16113.0,City of Robersonville - (NC),Municipal,NC,PJM,2636,21870,1023, ,N,N,N
2015,16788.0,Town of Scotland Neck - (NC),Municipal,NC,CPLE,3837,25422,1445, ,N,Y,N
2015,16914.0,Town of Selma - (NC),Municipal,NC,CPLE,6828,64084,2944, ,N,N,N
2015,17004.0,Town of Sharpsburg - (NC),Municipal,NC,CPLE,2231,16732,1174, ,N,N,N
2015,17668.0,City of Southport - (NC),Municipal,NC,CPLE,6598.6,55197,2787, ,Y,Y,Y
2015,17981.0,Town of Stantonsburg - (NC),Municipal,NC,CPLE,2598,21042,1140, ,N,N,N
2015,20071.0,Town of Walstonburg,Municipal,NC,CPLE,228,1565,132, ,N,N,N
2015,20225.0,Town of Waynesville - (NC),Municipal,NC,DUK,8284.7,89412,3013, ,Y,N,N
2015,20811.0,Town of Windsor- (NC),Municipal,NC,PJM,5353.5,50985,1791, ,N,N,N
2015,20836.0,City of Winterville - (NC),Municipal,NC,CPLE,6135,49060,2889, ,N,N,N
2015,3138.0,"Cavalier Rural Elec Coop, Inc",Cooperative,ND,MISO,4499.1,32546,1502, ,N,N,N
2015,3186.0,City of Cavalier - (ND),Municipal,ND,MISO,1350,19416,878, ,N,Y,N
2015,7318.0,"Goldenwest Electric Coop, Inc",Cooperative,ND,SWPP,2921.1,27701,748, ,N,N,N
2015,7444.0,City of Grafton - (ND),Municipal,ND,MISO,5259.8,51997,2164, ,N,Y,N
2015,8628.0,City of Hillsboro - (ND),Municipal,ND,MISO,2038,29334,890, ,N,N,N
2015,9067.0,City of Hope,Municipal,ND,MISO,402,4765,197, ,N,N,N
2015,11470.0,City of Maddock - (ND),Municipal,ND,SWPP,699,7512,400, ,N,N,N
2015,13816.0,City of Northwood - (ND),Municipal,ND,MISO,1586,64988,630, ,N,N,N
2015,14474.0,City of Park River - (ND),Municipal,ND,MISO,2058,19347,812, ,N,N,N
2015,16105.0,City of Riverdale - (ND),Municipal,ND,SWPP,310.5,2966,314, ,N,N,N
2015,17045.0,City of Sharon- (ND),Municipal,ND,MISO,102.2,1215,71, ,N,N,N
2015,40440.0,City of Stanton - (ND),Municipal,ND,SWPP,416.8,3975,252, ,N,N,N
2015,695.0,City of Ansley - (NE),Municipal,NE,SWPP,525,4937,343, ,N,N,N
2015,752.0,City of Arapahoe - (NE),Municipal,NE,SWPP,1476,9947,674, ,N,N,N
2015,871.0,Village of Arnold - (NE),Municipal,NE,SWPP,825,6988,515, ,N,Y,N
2015,1326.0,Village of Bartley - (NE),Municipal,NE,SWPP,590.5,4657,200, ,N,N,N
2015,1346.0,City of Battle Creek- (NE),Municipal,NE,SWPP,1034.7,9853,570, ,N,N,N
2015,1374.0,City of Bayard - (NE),Municipal,NE,WACM,1158,8995,684, ,N,N,N
2015,1435.0,City of Beaver City - (NE),Municipal,NE,SWPP,618.5,6085,360, ,N,N,N
2015,1554.0,City of Benkelman - (NE),Municipal,NE,SWPP,1408,11951,716, ,N,N,N
2015,1955.0,City of Bridgeport Utilities - (NE),Municipal,NE,SWPP,2703,17399,903, ,N,Y,N
2015,2120.0,Village of Brainard - (NE),Municipal,NE,SWPP,458.5,4110,209, ,N,N,N
2015,2609.0,City of Burwell - (NE),Municipal,NE,SWPP,1406,11877,716, ,N,N,N
2015,2859.0,Village of Callaway - (NE),Municipal,NE,SWPP,834,7523,475, ,N,N,N
2015,2931.0,Village of Campbell - (NE),Municipal,NE,SWPP,253,2279,237, ,N,N,N
2015,3373.0,City of Chappell - (NE),Municipal,NE,SWPP,804,8996,795, ,N,N,N
2015,3445.0,Village of Chester - (NE),Municipal,NE,SWPP,293,2477,196, ,N,N,N
2015,4661.0,City of Curtis - (NE),Municipal,NE,SWPP,1537,13055,703, ,N,Y,N
2015,4914.0,Village of Davenport - (NE),Municipal,NE,SWPP,333,2771,202, ,N,N,N
2015,4934.0,Village of De Witt - (NE),Municipal,NE,SWPP,495,5558,306, ,N,N,N
2015,4961.0,Village of Decatur - (NE),Municipal,NE,SWPP,441.7,4338,355, ,N,N,N
2015,5097.0,City of Deshler - (NE),Municipal,NE,SWPP,836.8,8325,478, ,N,N,N
2015,5350.0,Village of Dorchester - (NE),Municipal,NE,WACM,707.8,6283,337, ,N,N,N
2015,5762.0,Village of Elk Creek - (NE),Municipal,NE,SWPP, , , , ,N,N,N
2015,5850.0,City of Emerson - (NE),Municipal,NE,SWPP,679,6772,435, ,N,N,N
2015,5927.0,Village of Endicott - (NE),Municipal,NE,SWPP,96,795,85, ,N,N,N
2015,6136.0,Village of Fairmont - (NE),Municipal,NE,SWPP,517,4523,372, ,N,N,N
2015,6723.0,City of Franklin - (NE),Municipal,NE,SWPP,1308,10463,615, ,N,N,N
2015,6793.0,City of Friend - (NE),Municipal,NE,SWPP,1187,11081,683, ,N,Y,N
2015,7249.0,City of Giltner - (NE),Municipal,NE,SWPP,653,4460,222, ,N,N,N
2015,7485.0,City of Grant - (NE),Municipal,NE,SWPP,1954.9,16580,798, ,N,N,N
2015,7650.0,Village of Greenwood - (NE),Municipal,NE,SWPP,451.8,3910,274, ,N,N,N
2015,8063.0,Village of Hampton - (NE),Municipal,NE,SWPP,493,4525,257, ,N,N,N
2015,8430.0,Village of Hemingford - (NE),Municipal,NE,SWPP,1143,8460,500, ,N,N,N
2015,9022.0,City of Hubbell- (NE),Municipal,NE,SWPP,83,942,57, ,N,N,N
2015,9274.0,City of Indianola - (NE),Municipal,NE,SWPP,486,4120,373, ,N,N,N
2015,10229.0,City of Hickman - (NE),Municipal,NE,SWPP,1206.7,11908,954, ,N,N,N
2015,10573.0,Village of Hildreth - (NE),Municipal,NE,SWPP,154.9,4063,245, ,N,N,N
2015,10760.0,City of Laurel - (NE),Municipal,NE,SWPP,988,10713,689, ,N,N,N
2015,10886.0,Village of Leigh - (NE),Municipal,NE,SWPP,545,6368,299, ,N,N,N
2015,11122.0,City of Lodgepole - (NE),Municipal,NE,SWPP,312,2776,245, ,N,N,N
2015,11346.0,Village of Lyman - (NE),Municipal,NE,WACM,566,5513,229, ,N,N,N
2015,11372.0,City of Lyons - (NE),Municipal,NE,SWPP,823,8333,557, ,N,N,N
2015,12717.0,City of Mitchell - (NE),Municipal,NE,SWPP,1585,12727,1017, ,N,N,N
2015,12952.0,Village of Morrill - (NE),Municipal,NE,SWPP,2516,19523,1286, ,N,N,N
2015,13090.0,Village of Mullen - (NE),Municipal,NE,SWPP,576.8,5448,372, ,N,N,N
2015,13375.0,City of Nelson - (NE),Municipal,NE,SWPP,491,4829,340, ,N,N,N
2015,13685.0,"Niobrara Electric Assn, Inc",Cooperative,NE,WACM,1235,7885,905, ,N,N,Y
2015,14277.0,Village of Oxford - (NE),Municipal,NE,SWPP,954,7008,471, ,N,N,N
2015,14656.0,City of Pender - (NE),Municipal,NE,SWPP,1738,13960,676, ,N,N,N
2015,15132.0,City of Plainview - (NE),Municipal,NE,SWPP,1323,11824,776, ,N,N,N
2015,15346.0,Village of Polk - (NE),Municipal,NE,SWPP,421,2900,254, ,N,N,N
2015,15352.0,Village of Prague - (NE),Municipal,NE,SWPP,299.3,2556,194, ,N,N,N
2015,15674.0,City of Randolph - (NE),Municipal,NE,SWPP,802,8033,605, ,N,N,N
2015,15773.0,City of Red Cloud - (NE),Municipal,NE,SWPP,1187,10487,702, ,Y,N,N
2015,16022.0,Village of Reynolds - (NE),Municipal,NE,SWPP,139,1217,44, ,N,N,N
2015,16610.0,City of Scribner - (NE),Municipal,NE,SWPP,1114.6,9302,522, ,N,N,N
2015,16667.0,City of Sargent - (NE),Municipal,NE,SWPP,675,5193,466, ,N,N,N
2015,16845.0,Village of Shickley - (NE),Municipal,NE,SWPP,396,3464,220, ,N,N,N
2015,17497.0,City of Snyder - (NE),Municipal,NE,SWPP,719,7597,208, ,N,N,N
2015,17727.0,Village of Spalding - (NE),Municipal,NE,SWPP,786,6794,361, ,N,N,N
2015,17787.0,City of Spencer - (NE),Municipal,NE,SWPP,589.6,5685,325, ,N,N,N
2015,18129.0,City of Stratton - (NE),Municipal,NE,SWPP,370.4,3451,281, ,N,N,N
2015,18217.0,City of Stromsburg - (NE),Municipal,NE,SWPP,1196,10357,699, ,N,N,N
2015,18230.0,City of Stuart - (NE),Municipal,NE,SWPP,717,5761,402, ,N,N,N
2015,18354.0,City of Sutton - (NE),Municipal,NE,SWPP,1729.6,16041,997, ,N,N,N
2015,18428.0,Village of Talmage - (NE),Municipal,NE,SWPP,223,1894,150, ,N,N,N
2015,18954.0,City of Trenton - (NE),Municipal,NE,SWPP,646.8,5761,425, ,N,N,N
2015,20063.0,Village of Walthill - (NE),Municipal,NE,SWPP,510.9,4755,276, ,N,N,N
2015,20212.0,Village of Wauneta - (NE),Municipal,NE,SWPP,765,6847,445, ,N,N,N
2015,20632.0,City of Wilber,Municipal,NE,SWPP,1370.9,16341,986, ,N,N,N
2015,20641.0,Village of Wilcox - (NE),Municipal,NE,SWPP,471,2050,225, ,N,N,N
2015,20848.0,City of Blue Hill - (NE),Municipal,NE,SWPP,702,7820,438, ,N,N,N
2015,20880.0,City of Wisner,Municipal,NE,SWPP,1563,14336,746, ,N,N,N
2015,20945.0,City of Wood River- (NE),Municipal,NE,SWPP,1355,11013,554, ,N,N,N
2015,20950.0,Village of Winside - (NE),Municipal,NE,SWPP,321.1,3051,250, ,N,N,N
2015,21056.0,City of Wymore - (NE),Municipal,NE,SWPP,1165.1,11252,896, ,N,N,N
2015,24791.0,Village of Bradshaw - (NE),Municipal,NE,WACM,203,2940,183, ,N,N,N
2015,40356.0,Village of Holbrook - (NE),Municipal,NE,SWPP,334.4,1987,169, ,N,N,N
2015,906.0,Town of Ashland,Municipal,NH,ISNE,2467.5,18409,1568, ,N,N,N
2015,11196.0,Town of Littleton - (NH),Municipal,NH,ISNE,8419,72400,3870, ,Y,N,N
2015,13286.0,New Hampton Village Precinct,Municipal,NH,ISNE,365.3,3000,102, ,N,N,N
2015,20980.0,Precinct of Woodsville,Municipal,NH,ISNE,3665.8,22997,998, ,N,N,N
2015,10776.0,Borough of Lavallette - (NJ),Municipal,NJ,PJM,2770,16820,2524, ,N,N,N
2015,12608.0,Borough of Milltown - (NJ),Municipal,NJ,PJM,8196,43305,3024, ,N,N,N
2015,14472.0,Borough of Park Ridge - (NJ),Municipal,NJ,PJM,10074.5,65855,3806, ,Y,N,N
2015,14648.0,Borough of Pemberton - (NJ),Municipal,NJ,PJM,1785,7798,810, ,N,N,N
2015,16864.0,Seaside Heights Municipal Utility,Municipal,NJ,PJM,5106,28236,2995, ,Y,N,N
2015,17571.0,Borough of South River - (NJ),Municipal,NJ,PJM,14697,58423,6410, ,Y,N,N
2015,1046.0,City of Aztec - (NM),Municipal,NM,WACM,6447.8,45594,3162, ,N,N,N
2015,5438.0,"Duncan Valley Elec Coop, Inc",Cooperative,NM,WALC,439,2925,343, ,Y,N,Y
2015,13777.0,Northern Rio Arriba E Coop Inc,Cooperative,NM,PNM,3739,28119,3465, ,N,N,Y
2015,15698.0,Raton Public Service Company,Municipal,NM,PSCO,6602,50776,4045, ,Y,N,N
2015,17827.0,Town of Springer - (NM),Municipal,NM,PNM,674.1,5400,693, ,N,N,N
2015,19246.0,City of Truth or Consequences - (NM),Municipal,NM,PNM,6111.1,40491,3959, ,Y,N,N
2015,191.0,Alamo Power District No 3,Political Subdivision,NV,NEVP,1393.3,13717,700, ,Y,N,N
2015,2821.0,City of Caliente - (NV),Municipal,NV,NEVP,1181,9085,642, ,N,N,N
2015,6172.0,City of Fallon - (NV),Municipal,NV,NEVP,11101,86034,4908, ,N,N,N
2015,11021.0,Lincoln County Power Dist No 1,Political Subdivision,NV,NEVP,3072,42700,1217, ,Y,N,N
2015,15075.0,City of Pioche - (NV),Municipal,NV,NEVP,719,7187,589, ,N,N,N
2015,183.0,Village of Akron - (NY),Municipal,NY,NYIS,2568,54998,1585, ,N,N,N
2015,661.0,Village of Andover - (NY),Municipal,NY,NYIS,330,7773,549, ,N,N,N
2015,669.0,Village of Angelica - (NY),Municipal,NY,NYIS,746.2,10165,706, ,N,N,N
2015,1343.0,Bath Electric Gas & Water,Municipal,NY,NYIS,5064,83754,4843, ,N,N,N
2015,1604.0,Village of Bergen - (NY),Municipal,NY,NYIS,2473.9,29570,656, ,N,N,N
2015,1970.0,Village of Boonville - (NY),Municipal,NY,NYIS,4008,79735,3375, ,Y,Y,N
2015,2272.0,Village of Brocton - (NY),Municipal,NY,NYIS,719,12865,893, ,N,N,Y
2015,3164.0,Village of Castile - (NY),Municipal,NY,NYIS,616,9357,617, ,N,N,N
2015,3525.0,Village of Churchville - (NY),Municipal,NY,NYIS,1559.4,21943,1039, ,N,N,N
2015,5021.0,Delaware County Elec Coop Inc,Cooperative,NY,NYIS,8185,72959,5300, ,Y,Y,N
2015,5875.0,Village of Endicott - (NY),Municipal,NY,NYIS,3534,54801,3191, ,N,N,N
2015,6711.0,Village of Frankfort - (NY),Municipal,NY,NYIS,1345.5,27024,1651, ,N,N,N
2015,7600.0,Village of Green Island - (NY),Municipal,NY,NYIS,1408,31694,1638, ,N,N,N
2015,7624.0,Village of Greene - (NY),Municipal,NY,NYIS,2367,45486,1247, ,N,Y,N
2015,7630.0,Village of Greenport - (NY),Municipal,NY,NYIS,3905.2,27033,2319, ,N,N,Y
2015,7713.0,Village of Groton - (NY),Municipal,NY,NYIS,1680,24815,1125, ,N,N,N
2015,7995.0,Village of Hamilton - (NY),Municipal,NY,NYIS,3255,65948,1601, ,N,N,N
2015,8733.0,Village of Holley - (NY),Municipal,NY,PJM,1884.8,32739,1003, ,N,N,N
2015,9200.0,Village of Ilion - (NY),Municipal,NY,NYIS,5304,100107,3975, ,N,N,N
2015,11083.0,Village of Little Valley - (NY),Municipal,NY,NYIS,1620.5,21012,1387, ,N,N,N
2015,11618.0,Village of Marathon - (NY),Municipal,NY,NYIS,1452,22354,930, ,N,N,N
2015,11892.0,Village of Mayville - (NY),Municipal,NY,NYIS,1797.4,27194,1169, ,N,N,N
2015,12759.0,Mohawk Municipal Comm,Municipal,NY,NYIS,849,23199,1320, ,N,N,N
2015,14125.0,"Oneida-Madison Elec Coop, Inc",Cooperative,NY,NYIS,2667,23481,1957, ,Y,Y,N
2015,14267.0,"Otsego Electric Coop, Inc",Cooperative,NY,NYIS,6271.6,51594,4637, ,N,Y,Y
2015,14700.0,Village of Penn Yan - (NY),Municipal,NY,NYIS,4545,91396,3051, ,N,N,N
2015,14945.0,Village of Philadelphia - (NY),Municipal,NY,NYIS,655,11194,700, ,N,N,N
2015,15991.0,Village of Richmondville - (NY),Municipal,NY,NYIS,1459,17982,1265, ,N,N,N
2015,17079.0,Village of Sherburne - (NY),Municipal,NY,NYIS,3542,69681,2350, ,N,N,N
2015,17085.0,City of Sherrill - (NY),Municipal,NY,NYIS,2726,53074,1888, ,N,N,N
2015,17186.0,Village of Silver Springs - (NY),Municipal,NY,NYIS,468,6751,506, ,N,N,N
2015,17280.0,Village of Skaneateles - (NY),Municipal,NY,NYIS,1102,32391,1612, ,N,N,N
2015,17789.0,Village of Spencerport - (NY),Municipal,NY,NYIS,3271,68780,2808, ,N,N,N
2015,17846.0,Village of Springville - (NY),Municipal,NY,NYIS,2687,62861,2646, ,N,N,N
2015,18813.0,Village of Theresa - (NY),Municipal,NY,NYIS,554,7480,487, ,N,Y,N
2015,19274.0,Village of Tupper Lake - (NY),Municipal,NY,NYIS,4111.6,72691,3456, ,N,N,N
2015,20193.0,Village of Watkins Glen - (NY),Municipal,NY,NYIS,2813,58696,1382, ,N,N,N
2015,20337.0,Village of Wellsville - (NY),Municipal,NY,NYIS,3481,67188,2659, ,N,N,N
2015,20480.0,Village of Westfield - (NY),Municipal,NY,NYIS,4137.7,78307,3416, ,N,N,N
2015,282.0,Village of Arcadia - (OH),Municipal,OH,PJM,585,5060,305, ,N,N,N
2015,768.0,City of Arcanum - (OH),Municipal,OH,PJM,2357,22039,1611, ,N,N,N
2015,1386.0,Village of Beach City - (OH),Municipal,OH,PJM,1029,9196,827, ,N,N,N
2015,1650.0,Village of Bethel - (OH),Municipal,OH,PJM,2519.1,24685,1613, ,N,N,N
2015,1677.0,Village of Bloomdale - (OH),Municipal,OH,PJM,431,3267,315, ,N,N,N
2015,1832.0,Village of Blanchester - (OH),Municipal,OH,PJM,7328,65930,2211, ,N,N,N
2015,2128.0,Village of Bradner - (OH),Municipal,OH,PJM,754,6002,519, ,N,N,N
2015,2205.0,Village of Brewster - (OH),Municipal,OH,PJM,4598,52796,943, ,N,N,N
2015,3008.0,Village of Carey - (OH),Municipal,OH,PJM,5922,78354,1871, ,N,N,N
2015,4061.0,City of Columbiana - (OH),Municipal,OH,PJM,6170,84671,3633, ,N,N,N
2015,4685.0,Village of Cygnet - (OH),Municipal,OH,PJM,321,3153,270, ,N,N,N
2015,4725.0,City of Custar,Municipal,OH,PJM,242,2377,115, ,N,N,N
2015,5096.0,Village of Deshler - (OH),Municipal,OH,PJM,1862,15352,1006, ,N,N,N
2015,5653.0,Village of Edgerton - (OH),Municipal,OH,PJM,2954,30384,1113, ,N,N,N
2015,5752.0,Village of Eldorado - (OH),Municipal,OH,PJM,429,3996,279, ,N,N,N
2015,5833.0,Village of Elmore - (OH),Municipal,OH,PJM,1601,14113,939, ,N,N,N
2015,7100.0,Village of Genoa - (OH),Municipal,OH,PJM,1753,13329,1144, ,N,N,N
2015,7131.0,Village of Georgetown - (OH),Municipal,OH,PJM,4269.4,43714,2115, ,N,N,N
2015,7311.0,Village of Glouster - (OH),Municipal,OH,PJM,1263,8242,997, ,N,N,N
2015,7445.0,Village of Grafton - (OH),Municipal,OH,PJM,3328,25602,1301, ,N,N,N
2015,7643.0,Village of Greenwich - (OH),Municipal,OH,PJM,1760,16148,731, ,N,N,N
2015,7973.0,Village of Hamersville - (OH),Municipal,OH,PJM,482.3,4823,365, ,N,N,N
2015,8240.0,Village of Haskins - (OH),Municipal,OH,PJM,611,5679,525, ,N,N,N
2015,8949.0,City of Hubbard,Municipal,OH,PJM,4110,53888,4308, ,N,N,N
2015,9572.0,Village of Jackson Center - (OH),Municipal,OH,PJM,2095,16711,781, ,Y,N,N
2015,10616.0,Village of Lakeview - (OH),Municipal,OH,PJM,1210,10859,939, ,N,N,N
2015,11126.0,Village of Lodi - (OH),Municipal,OH,PJM,4235.4,42841,1801, ,N,Y,N
2015,11296.0,Village of Lucas - (OH),Municipal,OH,PJM,376,3516,358, ,N,N,N
2015,11739.0,Village of Marshallville - (OH),Municipal,OH,PJM,803,7404,491, ,N,N,N
2015,12302.0,City of Mendon - (OH),Municipal,OH,PJM,567,4583,333, ,N,N,N
2015,12533.0,Village of Milan - (OH),Municipal,OH,PJM,1569,12007,724, ,N,N,N
2015,12811.0,Village of Monroeville - (OH),Municipal,OH,PJM,4235,54593,841, ,N,N,N
2015,12861.0,Village of Montpelier - (OH),Municipal,OH,PJM,7000,73474,2319, ,N,N,N
2015,13420.0,Village of New Bremen - (OH),Municipal,OH,PJM,6154,67439,1600, ,N,N,N
2015,13464.0,Village of New Knoxville - (OH),Municipal,OH,PJM,1013,9150,400, ,Y,N,N
2015,13563.0,City of Newton Falls - (OH),Municipal,OH,PJM,5116,45185,2563, ,N,N,N
2015,13932.0,Village of Oak Harbor - (OH),Municipal,OH,PJM,2587,23674,1534, ,N,N,N
2015,13950.0,Village of Obetz - (OH),Municipal,OH,PJM,5230,55224,33, ,N,N,N
2015,13997.0,Village of Ohio City - (OH),Municipal,OH,PJM,607,6466,432, ,N,N,N
2015,14650.0,Village of Pemberville - (OH),Municipal,OH,PJM,1395,13611,714, ,N,N,N
2015,15072.0,Village of Pioneer - (OH),Municipal,OH,PJM,3680,31483,842, ,N,N,N
2015,15203.0,Village of Plymouth - (OH),Municipal,OH,PJM,1299,11646,836, ,N,N,N
2015,15432.0,Prospect Corporation,Municipal,OH,PJM,856,8149,737, ,N,N,N
2015,15865.0,Village of Republic - (OH),Municipal,OH,PJM,435.7,3042,324, ,N,N,N
2015,16062.0,Village of Ripley - (OH),Municipal,OH,PJM,1656,15318,1051, ,N,N,N
