|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|IEEE Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.All Events (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.All Events (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard.Without Major Event Days.SAIDI (minutes per year)|,|IEEE Standard.Without Major Event Days.SAIFI (times per year)|,|IEEE Standard.Without Major Event Days.CAIDI (minutes per interruption)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard...Number of Customers|,|IEEE Standard...Highest Dist. Voltage|,|IEEE Standard...Outages Recorded Automatically|,|Other Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|Other Standard.All Events (With Major Event Days).SAIFI (times per year)|,|Other Standard.All Events (With Major Event Days).CAIDI With MED|,|Other Standard.Without Major Event Days.SAIDI (minutes per year)|,|Other Standard.Without Major Event Days.SAIFI (times per year)|,|Other Standard.Without Major Event Days.CAIDI Without MED|,|Other Standard...Number of Customers|,|Other Standard...Inactive Accounts Included|,|Other Standard...Momentary Interruptions|,|Other Standard...Highest Dist. Voltage|,|..Outages Recorded Automatically|
2015,6722,Franklin Rural Electric Coop - (IA),IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,39.8,0.42,94.761905,39.8,0.42,94.761905,1915,N,F,7.2,N
2015,6775,Village of Freeport - (NY),NY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,22.346,0.138,161.92754,22.346,0.138,161.92754,14686,N,F,13.8,N
2015,6779,City of Fremont - (NE),NE,Municipal,.,.,.,.,.,.,.,.,.,.,.,,12.352,0.2,61.76,8.79,0.1,87.9,15202,Y,F,15,N
2015,6782,Freeborn-Mower Coop Services,MN,Cooperative,106.4,0.61,174.42623,51,0.45,113.33333,100.3,0.55,182.36364,12206,24.9,Y,.,.,.,.,.,.,.,,,.,
2015,6804,Frontier Power Company,OH,Cooperative,182,1.82,100,182,1.82,100,102,0.96,106.25,9023,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,6839,City of Fulton - (MO),MO,Municipal,53.93,0.837,64.432497,19.57,0.355,55.126761,53.93,0.837,64.432497,5442,13.8,Y,.,.,.,.,.,.,.,,,.,
2015,6894,City of Gaffney - (SC),SC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,33.43,0.4,83.575,33.43,0.4,83.575,7432,,L,25,N
2015,6909,Gainesville Regional Utilities,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,49.56,1.19,41.647059,47.07,1.02,46.147059,92534,N,L,12.5,
2015,6923,City of Gallatin - (TN),TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,119.18,2.24,53.205357,26.53,0.66,40.19697,17679,N,L,69,N
2015,6957,"Garkane Energy Coop, Inc",UT,Cooperative,873.577,.,.,185.226,.,.,873.577,.,.,13232,.,N,.,.,.,.,.,.,.,,,.,
2015,6958,City of Garland - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,84.15,0.73,115.27397,24.5,0.45,54.444444,69491,,L,12.5,N
2015,7027,City of Gastonia - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,7,0.1,70,.,.,.,26882,N,F,15,N
2015,7090,GreyStone Power Corporation,GA,Cooperative,126.32,1.6,78.95,96.46,1.41,68.411348,122.02,1.52,80.276316,123284,25,Y,.,.,.,.,.,.,.,,,.,
2015,7096,City of Geneva- (IL),IL,Municipal,19.309,0.4,48.2725,19.309,0.4,48.2725,.,.,.,10153,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,7129,City of Georgetown - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,63.43,3.29,19.279635,63.43,3.29,19.279635,24317,N,F,25,Y
2015,7140,Georgia Power Co,GA,Investor Owned,175.1,1.5,116.73333,114.9,1.3,88.384615,.,.,.,2366621,38,Y,.,.,.,.,.,.,.,,,.,
2015,7174,Gibson Electric Members Corp,TN,Cooperative,100.61,1.771,56.809712,100.61,1.771,56.809712,.,.,.,34470,25,Y,.,.,.,.,.,.,.,,,.,
2015,7264,"Glades Electric Coop, Inc",FL,Cooperative,415.723,3.48,119.46063,63.451,0.8,79.31375,359.4,3.48,103.27586,16232,24.9,Y,.,.,.,.,.,.,.,,,.,
2015,7270,City of Glasgow - (KY),KY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,38.53,0.76,50.697368,.,.,.,7360,N,F,12.5,N
2015,7294,City of Glendale - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,45.21,0.764,59.175393,41.71,0.719,58.011127,84566,N,L,12.5,N
2015,7303,Raccoon Valley Electric Cooperative,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,61.98,1.32,46.954545,61.98,1.32,46.954545,2660,N,F,12.5,N
2015,7353,Golden Valley Elec Assn Inc,AK,Cooperative,1825.34,3.75,486.75733,151.12,1.57,96.254777,1825.34,3.75,486.75733,45464,35,N,.,.,.,.,.,.,.,,,.,
2015,7456,Graham County Electric Coop Inc,AZ,Cooperative,159.15,2.79,57.043011,78.17,0.805,97.10559,159.15,2.79,57.043011,9444,24.9,N,.,.,.,.,.,.,.,,,.,
2015,7460,Goodhue County Coop Elec Assn,MN,Cooperative,122.54,0.72,170.19444,44.05,0.43,102.44186,122.54,0.72,170.19444,5015,12.5,N,.,.,.,.,.,.,.,,,.,
2015,7483,City of Grand Haven - (MI),MI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,51.8,0.437,118.53547,.,.,.,13500,N,O,13.2,N
2015,7489,Grand Rapids Public Util Comm,MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,36,0.6,60,.,.,.,7226,N,F,23,N
2015,7548,PUD No 1 of Grays Harbor County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,445.5,2.05,217.31707,173.8,1.46,119.0411,40927,N,L,23.5,N
2015,7559,"Grayson-Collin Elec Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,187.6,.,.,131.6,.,.,43097,N,L,25,Y
2015,7563,Grand Valley Power,CO,Cooperative,56.847,.,.,36.947,.,.,56.847,.,.,17545,24.9,Y,.,.,.,.,.,.,.,,,.,
2015,7601,Green Mountain Power Corp,VT,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,207.6,1.74,119.31034,207.6,1.74,119.31034,260631,N,O,34.5,Y
2015,7625,City of Greeneville - (TN),TN,Municipal,119.138,1.482,80.390013,88.222,1.4,63.015714,119.138,1.482,80.390013,37563,13,Y,.,.,.,.,.,.,.,,,.,
2015,7627,City of Greenfield - (IN),IN,Municipal,20.488,0.31,66.090323,7.267,0.078,93.166667,.,.,.,10000,.,Y,.,.,.,.,.,.,.,,,.,
2015,7634,City of Greenville - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,49.6,0.884,56.108597,.,.,.,14038,N,L,12.5,N
2015,7639,Greenville Utilities Comm,NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,18,0.27,66.666667,18,0.27,66.666667,64452,N,L,12.5,N
2015,7651,Greenwood Utilities Comm,MS,Municipal,99.9,2.3,43.434783,.,.,.,.,.,.,9248,13.8,N,.,.,.,.,.,.,.,,,.,
2015,7654,Greer Commission of Public Wks,SC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,34.8,0.73,47.671233,.,.,.,23852,N,L,12.4,Y
2015,7716,Groton Dept of Utilities - (CT),CT,Municipal,200.63,1.28,156.74219,58.49,0.74,79.040541,200.63,1.28,156.74219,14292,34.5,N,.,.,.,.,.,.,.,,,.,
2015,7720,"Grundy Electric Coop, Inc",MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,148.95,.,.,35.57,.,.,6699,N,O,13.2,N
2015,7752,Guadalupe Valley Elec Coop Inc,TX,Cooperative,81.6,1.27,64.251969,81.6,1.27,64.251969,69.6,1.27,54.80315,77394,24.9,Y,.,.,.,.,.,.,.,,,.,
2015,7787,Gunnison County Elec Assn.,CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,292.68,2.792,104.82808,292.68,2.792,104.82808,10565,N,F,29,N
2015,7801,Gulf Power Co,FL,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,89.2,0.852,104.69484,76,0.788,96.446701,449471,N,F,25,Y
2015,7864,Grundy County Rural Elec Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,74.4,0.85,87.529412,74.4,0.85,87.529412,2227,N,O,12.5,N
2015,7870,H-D Electric Coop Inc,SD,Cooperative,153.27,2.14,71.621495,83.54,1.34,62.343284,152.57,1.79,85.234637,3532,7.2,N,.,.,.,.,.,.,.,,,.,
2015,7887,Habersham Electric Membership Corp,GA,Cooperative,1302.84,3.7,352.11892,156.63,1.57,99.764331,1249.9,3.51,356.09687,31939,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,7891,Guernsey-Muskingum El Coop Inc,OH,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,315,2.4,131.25,315,2.4,131.25,16922,N,F,12.5,Y
2015,7977,City of Hamilton - (OH),OH,Municipal,58.534,0.834,70.184652,.,.,.,.,.,.,29788,13.8,N,.,.,.,.,.,.,.,,,.,
2015,8000,NineStar Connect,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,136.6,1.83,74.644809,126.36,1.68,75.214286,13648,N,F,15,Y
2015,8034,Hancock-Wood Electric Coop Inc,OH,Cooperative,71.72,1.006,71.292247,71.72,1.006,71.292247,56.31,0.714,78.865546,13018,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,8055,City of Hannibal - (MO),MO,Municipal,35.26,1.08,32.648148,35.26,1.08,32.648148,35.26,1.08,32.648148,8749,13.8,N,.,.,.,.,.,.,.,,,.,
2015,8104,Town of Hardwick,VT,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,3.5,.,.,.,.,4343,N,O,.,N
2015,8179,Harrison County Rural E M C,IN,Cooperative,207.6,2.047,101.41671,134.6,1.553,86.670959,190.7,1.548,123.19121,22557,7.2,Y,.,.,.,.,.,.,.,,,.,
2015,8198,City of Harrisonburg - (VA),VA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,22.149,0.337,65.724036,12.003,0.2,60.015,20865,N,F,23,N
2015,8199,City of Harrisonville - (MO),MO,Municipal,14.821,0.105,141.15238,8.9,0.105,84.761905,14.82,0.105,141.14286,4763,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,8210,Hart Electric Member Corp,GA,Cooperative,440.268,1.689,260.66785,82.068,0.938,87.492537,431.834,1.573,274.52893,35565,12.5,N,.,.,.,.,.,.,.,,,.,
2015,8212,Hartford Electric,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,5.977,0.049,121.97959,.,.,.,6940,N,L,25,N
2015,8276,Havana Power & Light Company,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,16.55,0.243,68.106996,16.55,0.243,68.106996,1427,N,L,12,N
2015,8283,Harrison County Rrl Elec Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,101,0.983,102.74669,70.1,0.713,98.316971,3718,N,L,12.5,N
2015,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,479.9,5.18,92.644788,150.3,2.73,55.054945,83622,N,L,13.8,N
2015,8298,Hawkeye Tri-County El Coop Inc,IA,Cooperative,56.506,0.44,128.42273,54.003,0.43,125.58837,56.506,0.44,128.42273,6698,7.2,N,.,.,.,.,.,.,.,,,.,
2015,8319,Heartland Power Coop,IA,Cooperative,49.184,0.71,69.273239,49.184,0.71,69.273239,.,.,.,5211,15,N,.,.,.,.,.,.,.,,,.,
2015,8333,Haywood Electric Member Corp,NC,Cooperative,543.344,3.627,149.80535,392.132,3.193,122.8099,358.92,2.223,161.45749,26286,12.5,N,.,.,.,.,.,.,.,,,.,
2015,8447,Hendricks County Rural E M C,IN,Cooperative,150.7,1.01,149.20792,57.6,0.62,92.903226,140.4,0.89,157.75281,30322,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,8515,City of Hermiston,OR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,211.98,1.799,117.83213,.,.,.,5202,N,F,12.5,Y
2015,8566,High Plains Power Inc,WY,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,207.329,.,.,207.329,.,.,13257,N,L,34.5,N
2015,8571,Town of High Point,NC,Municipal,93.019,1.249,74.47478,60.36,0.894,67.516779,.,.,.,41035,12.4,Y,.,.,.,.,.,.,.,,,.,
2015,8620,"HILCO Electric Cooperative, Inc.",TX,Cooperative,716.38,2.13,336.32864,279.57,1.59,175.83019,716.03,2.09,342.59809,25366,14.4,N,.,.,.,.,.,.,.,,,.,
2015,8699,Inland Power & Light Company,WA,Cooperative,6944,6.15,1129.1057,254.9,1.409,180.90845,228.6,1.032,221.51163,40164,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,8723,City of Holland,MI,Municipal,28.46,0.4,71.15,18.18,0.32,56.8125,28.46,0.4,71.15,27958,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,8761,Holmes-Wayne Electric Coop Inc,OH,Cooperative,252.7,1.732,145.90069,250.2,1.72,145.46512,237.9,1.577,150.85606,17243,12.5,N,.,.,.,.,.,.,.,,,.,
2015,8764,"Holston Electric Coop, Inc",TN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,208.4,2.5,83.36,164.38,2.04,80.578431,29191,N,F,12.5,Y
2015,8773,"Holy Cross Electric Assn, Inc",CO,Cooperative,68.8,0.882,78.004535,68.8,0.882,78.004535,.,.,.,55909,24.9,N,.,.,.,.,.,.,.,,,.,
2015,8774,City of Holyoke - (MA),MA,Municipal,21.12,0.6,35.2,21.12,0.6,35.2,21.12,0.6,35.2,17480,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,8786,Horry Electric Coop Inc,SC,Cooperative,86.91,1.222,71.121113,73.273,1.167,62.787489,74.554,0.769,96.949285,71681,25,N,.,.,.,.,.,.,.,,,.,
2015,8795,City of Homestead - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,188.46,1.526,123.49934,188.46,1.526,123.49934,23224.1,N,L,13.2,N
2015,8796,City of Hingham - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,23.89,0.307,77.81759,23.89,0.307,77.81759,9626,Y,L,13.8,N
2015,8840,City of Hope,AR,Municipal,125.679,2.2,57.126818,.,.,.,125.679,2.2,57.126818,6800,13.8,N,.,.,.,.,.,.,.,,,.,
2015,8898,Houston County Elec Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,970.3,4.3,225.65116,340.1,2.7,125.96296,21004,N,L,25,Y
2015,8901,CenterPoint Energy,TX,Investor Owned,258.844,1.983,130.53152,134.755,1.335,100.94007,258.348,1.978,130.61072,2394231,35,Y,.,.,.,.,.,.,.,,,.,
2015,8972,City of Hudson - (OH),OH,Municipal,1.64,0.021,78.095238,.,.,.,1.64,0.021,78.095238,6650,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,8973,Town of Hudson - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,41,1.36,30.147059,6.6,0.09,73.333333,12772,N,L,13.8,N
2015,9087,Town of Huntersville - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,142,1.977,71.825999,.,.,.,4973,N,L,12.5,N
2015,9096,City of Lafayette - (LA),LA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,50.6,0.84,60.238095,50.6,0.84,60.238095,65967,N,L,15,Y
2015,9191,Idaho Power Co,ID,Investor Owned,208.038,1.57,132.50828,165.519,1.357,121.97421,171.693,1.331,128.99549,501205,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,9191,Idaho Power Co,OR,Investor Owned,370.923,1.948,190.41222,368.201,1.931,190.67892,244.785,1.507,162.43198,18651,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,9209,Illinois Rural Electric Coop,IL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,71.123,.,.,65.927,.,.,10356,N,L,12.5,N
2015,9216,Imperial Irrigation District,CA,Political Subdivision,75.8,0.91,83.296703,52.8,0.61,86.557377,66.01,0.66,100.01515,150931,34.5,N,.,.,.,.,.,.,.,,,.,
2015,9230,City of Independence - (IA),IA,Municipal,1.346,0.02,67.3,1.346,0.02,67.3,1.346,0.02,67.3,3169,12.5,N,.,.,.,.,.,.,.,,,.,
2015,9231,City of Independence - (MO),MO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,508.3,1.5,338.86667,23.8,0.5,47.6,55816,Y,F,13.2,Y
2015,9273,Indianapolis Power & Light Co,IN,Investor Owned,219.45,0.94,233.45745,48.7,0.66,73.787879,219.27,0.94,233.26596,478000,34,Y,.,.,.,.,.,.,.,,,.,
2015,9275,Indianola Municipal Utilities,IA,Municipal,13.514,0.511,26.446184,13.514,0.511,26.446184,.,.,.,6327,13.2,N,.,.,.,.,.,.,.,,,.,
2015,9292,Inter County Energy Coop Corp,KY,Cooperative,235.121,1.56,150.71859,96.87,1.02,94.970588,210.877,1.359,155.17071,26333,24.9,N,.,.,.,.,.,.,.,,,.,
2015,9324,Indiana Michigan Power Co,IN,Investor Owned,390.3,1.243,313.99839,160.1,1.049,152.62154,368.4,1.12,328.92857,457669,35,Y,.,.,.,.,.,.,.,,,.,
2015,9324,Indiana Michigan Power Co,MI,Investor Owned,525.8,1.743,301.6638,310.6,1.468,211.58038,464,1.438,322.67038,127406,35,Y,.,.,.,.,.,.,.,,,.,
2015,9331,Intercounty Electric Coop Assn,MO,Cooperative,132.127,1.419,93.112755,132.127,1.419,93.112755,113.746,1.118,101.74061,29703,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,9336,Intermountain Rural Elec Assn,CO,Cooperative,270.945,1.155,234.58442,111.704,1.039,107.51107,261.675,.,.,148554,12.5,N,.,.,.,.,.,.,.,,,.,
2015,9417,Interstate Power and Light Co,IA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,93.1,0.9,103.44444,79.1,0.85,93.058824,473119,N,F,25,N
2015,9417,Interstate Power and Light Co,MN,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,72.3,0.41,176.34146,42.9,0.34,126.17647,41706,N,F,25,N
2015,9425,Iowa Lakes Electric Coop,IA,Cooperative,61.769,0.526,117.43156,52.575,0.5,105.15,50.115,0.344,145.68314,12520,12.5,N,.,.,.,.,.,.,.,,,.,
2015,9442,Town of Ipswich - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,6.01,0.06,100.16667,.,.,.,7107,N,O,13.8,N
2015,9475,Itasca-Mantrap Co-op Electrical Assn,MN,Cooperative,243.38,2.15,113.2,110.01,1.15,95.66087,159.97,1.36,117.625,11624,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,9575,Jackson Energy Coop Corp - (KY),KY,Cooperative,370.27,2.28,162.39912,198.11,1.937,102.27672,356.82,1.964,181.68024,51481,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,9576,Jackson County Rural E M C - (IN),IN,Cooperative,228.619,2.391,95.616478,150.816,1.806,83.508306,164.936,1.452,113.59229,24120,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,973.62,2.358,412.90076,67.31,0.945,71.227513,969.68,2.154,450.17642,213631,25,Y,.,.,.,.,.,.,.,,,.,
2015,9603,City of Jackson - (MO),MO,Municipal,24.625,1.398,17.614449,.,.,.,.,.,.,7074,12.5,N,.,.,.,.,.,.,.,,,.,
2015,9605,Jackson Purchase Energy Corporation,KY,Cooperative,143.45,1.527,93.942371,120.903,1.366,88.508785,138.758,1.495,92.814716,29167,15,N,.,.,.,.,.,.,.,,,.,
2015,9612,City of Jackson - (TN),TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,78.85,0.831,94.88568,35352,N,L,12.5,Y
2015,9613,City of Lebanon - (IN),IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,39.325,0.527,74.620493,.,.,.,8893,N,L,7.2,N
2015,9616,Beaches Energy Services,FL,Municipal,39.46,0.771,51.180285,.,.,.,.,.,.,34901,27,N,.,.,.,.,.,.,.,,,.,
2015,9617,JEA,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,84.08,1.67,50.347305,457626,N,L,26.4,Y
2015,9667,City of Jasper - (IN),IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,6.11,0.31,19.709677,6.11,0.31,19.709677,7218,N,F,13.2,N
2015,9668,"Jasper-Newton Elec Coop, Inc",TX,Cooperative,1316.09,5.82,226.1323,481.97,3.86,124.86269,1313.29,5.69,230.80668,22756,24.9,Y,.,.,.,.,.,.,.,,,.,
2015,9682,"Jefferson Davis Elec Coop, Inc",LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,648,2.31,280.51948,396,1.39,284.89209,9924,N,O,14.4,N
2015,9689,Jefferson Electric Member Corp,GA,Cooperative,596.11,1.46,408.29452,96.26,1.41,68.269504,579.85,1.16,499.87069,33197,14.4,N,.,.,.,.,.,.,.,,,.,
2015,9699,"Jemez Mountains Elec Coop, Inc",NM,Cooperative,319.28,0.645,495.00775,319.28,0.645,495.00775,319.28,0.645,495.00775,31000,14.4,N,.,.,.,.,.,.,.,,,.,
2015,9726,Jersey Central Power & Lt Co,NJ,Investor Owned,101.7,1.09,93.302752,101.7,1.09,93.302752,94.1,0.95,99.052632,1105452,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,135,1.52,88.815789,127.2,1.47,86.530612,42851,N,L,12.5,N
2015,9750,Jo-Carroll Energy Coop Inc,IL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,124,1.08,114.81481,43.7,0.622,70.257235,20604,N,L,35,N
2015,9777,Johnson City - (TN),TN,Municipal,38.8,0.396,97.979798,35.1,0.365,96.164384,38.8,0.396,97.979798,76568,13.2,Y,.,.,.,.,.,.,.,,,.,
2015,9778,Johnson County Rural E M C,IN,Cooperative,61,0.623,97.913323,34.4,0.469,73.347548,56.2,0.541,103.8817,25537,12.5,N,.,.,.,.,.,.,.,,,.,
2015,9837,Jones-Onslow Elec Member Corp,NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,66.9,0.993,67.371601,.,.,.,72239,N,F,12.4,Y
2015,9964,Kenergy Corp,KY,Cooperative,94.53,1.4,67.521429,94.53,1.4,67.521429,90.96,1.4,64.971429,56663,14.4,N,.,.,.,.,.,.,.,,,.,
2015,9991,Kandiyohi Power Coop,MN,Cooperative,72.948,0.823,88.636695,72.948,0.823,88.636695,72.948,0.823,88.636695,8239,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,9996,City of Kansas City - (KS),KS,Municipal,702.709,3.155,222.72868,257.946,2.57,100.36809,677.126,2.707,250.1389,56888,15,Y,.,.,.,.,.,.,.,,,.,
2015,10000,Kansas City Power & Light Co,KS,Investor Owned,138.69,0.887,156.35851,86.47,0.77,112.2987,134.98,0.844,159.92891,255676,34,Y,.,.,.,.,.,.,.,,,.,
2015,10000,Kansas City Power & Light Co,MO,Investor Owned,452.82,1.23,368.14634,74.14,1.03,71.980583,452.82,1.23,368.14634,279406,34,Y,.,.,.,.,.,.,.,,,.,
2015,10005,Kansas Gas & Electric Co,KS,Investor Owned,296.86,1.69,175.6568,109.71,1.26,87.071429,242.68,1.29,188.12403,320058,34,N,.,.,.,.,.,.,.,,,.,
2015,10009,Karnes Electric Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,81.559,0.688,118.54506,77.12,0.625,123.392,19288,N,F,24.9,N
2015,10019,Kaw Valley Electric Coop Inc,KS,Cooperative,453.2,.,.,430.7,.,.,391.9,.,.,9422,.,Y,.,.,.,.,.,.,.,,,.,
2015,10056,City of Kaukauna,WI,Municipal,46,0.45,102.22222,46,0.45,102.22222,46,0.45,102.22222,14980,34.5,N,.,.,.,.,.,.,.,,,.,
2015,10063,Kaysville City Corporation,UT,Municipal,133,0.7,190,.,.,.,.,.,.,9148,12,N,.,.,.,.,.,.,.,,,.,
2015,10071,Kauai Island Utility Cooperative,HI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,355.02,6.28,56.531847,.,.,.,36832,N,L,12.5,N
2015,10170,"Kiamichi Electric Coop, Inc",OK,Cooperative,332.4,2.06,161.35922,168.6,1.49,113.15436,320.4,1.9,168.63158,21372,24.9,N,.,.,.,.,.,.,.,,,.,
2015,10171,Kentucky Utilities Co,KY,Investor Owned,124.01,1.222,101.48118,94.5,1.025,92.195122,102.13,0.893,114.3673,515956,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,10171,Kentucky Utilities Co,VA,Investor Owned,219.15,1.5,146.1,121.68,1.05,115.88571,176.07,1.151,152.97133,28351,34.5,Y,.,.,.,.,.,.,.,,,.,
2015,10210,Ketchikan Public Utilities,AK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,470.1,7.7,61.051948,.,.,.,7694,N,L,12.5,N
2015,10226,City of Key West - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,47.1,1,47.1,.,.,.,29237,Y,L,13.8,Y
2015,10331,Kingsport Power Co,TN,Investor Owned,199.8,1.381,144.67777,199.8,1.381,144.67777,199.8,1.381,144.67777,47302,35,Y,.,.,.,.,.,.,.,,,.,
2015,10345,City of Kinston - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,106.5,1,106.5,.,.,.,11605,N,L,12.4,N
2015,10376,Kissimmee Utility Authority,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,42.07,0.79,53.253165,42.07,0.79,53.253165,70666,N,L,13.2,Y
2015,10393,PUD No 1 of Klickitat County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,240,1.5,160,.,.,.,12946,N,L,12.5,N
2015,10421,Knoxville Utilities Board,TN,Municipal,208.8,1.6,130.5,119.4,1.44,82.916667,208.8,1.6,130.5,195974,13,Y,.,.,.,.,.,.,.,,,.,
2015,10448,Kosciusko County Rural E M C,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,181.93,1.3,139.94615,81.06,0.83,97.662651,17803,N,L,12.5,Y
2015,10454,Kootenai Electric Cooperative,ID,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,4587.6,3.65,1256.8767,504,1.58,318.98734,23272,Y,O,0.1,Y
2015,10539,"La Plata Electric Assn, Inc",CO,Cooperative,165.658,1.564,105.91944,57.213,0.789,72.513308,129.986,1.126,115.4405,41496,12.4,Y,.,.,.,.,.,.,.,,,.,
2015,10562,Lagrange County Rural E M C,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,124.23,1.19,104.39496,49.45,0.84,58.869048,7116,N,F,15,N
2015,10579,City of LaFollette,TN,Municipal,157.874,2.355,67.037792,157.874,2.355,67.037792,157.874,2.355,67.037792,21612,7.2,Y,.,.,.,.,.,.,.,,,.,
2015,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Cooperative,230.534,1.478,155.977,211.931,1.454,145.75722,208.912,1.308,159.71865,24364,12.5,Y,.,.,.,.,.,.,.,,,.,
2015,10603,"Laclede Electric Coop, Inc",MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,175.8,1.93,91.088083,138,1.75,78.857143,36559,N,F,12.4,Y
