|Data Year|,|Utility Number|,|Utility Name|,|State|,|County|
2015,12686,Mississippi Power Co,MS,Jones
2015,12686,Mississippi Power Co,MS,Lamar
2015,12686,Mississippi Power Co,MS,Lauderdale
2015,12686,Mississippi Power Co,MS,Leake
2015,12686,Mississippi Power Co,MS,Marion
2015,12686,Mississippi Power Co,MS,Neshoba
2015,12686,Mississippi Power Co,MS,Newton
2015,12686,Mississippi Power Co,MS,Pearl River
2015,12686,Mississippi Power Co,MS,Perry
2015,12686,Mississippi Power Co,MS,Scott
2015,12686,Mississippi Power Co,MS,Smith
2015,12686,Mississippi Power Co,MS,Stone
2015,12686,Mississippi Power Co,MS,Wayne
2015,12692,"Missoula Electric Coop, Inc",ID,Idaho
2015,12692,"Missoula Electric Coop, Inc",MT,Granite
2015,12692,"Missoula Electric Coop, Inc",MT,Lake
2015,12692,"Missoula Electric Coop, Inc",MT,Mineral
2015,12692,"Missoula Electric Coop, Inc",MT,Missoula
2015,12692,"Missoula Electric Coop, Inc",MT,Powell
2015,12692,"Missoula Electric Coop, Inc",MT,Ravalli
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Andrew
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Atchison
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Barton
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Bates
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Benton
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Buchanan
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Carroll
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Cass
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Cedar
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Clay
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Clinton
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Dade
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Daviess
2015,12698,KCP&L Greater Missouri Operations Co.,MO,DeKalb
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Gentry
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Grundy
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Harrison
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Henry
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Holt
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Jackson
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Johnson
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Lafayette
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Livingston
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Mercer
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Nodaway
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Pettis
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Platte
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Ray
2015,12698,KCP&L Greater Missouri Operations Co.,MO,St Clair
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Vernon
2015,12698,KCP&L Greater Missouri Operations Co.,MO,Worth
2015,12700,Missouri Rural Electric Coop,MO,Marion
2015,12700,Missouri Rural Electric Coop,MO,Monroe
2015,12700,Missouri Rural Electric Coop,MO,Shelby
2015,12706,Mitchell Electric Member Corp,GA,Baker
2015,12706,Mitchell Electric Member Corp,GA,Calhoun
2015,12706,Mitchell Electric Member Corp,GA,Colquitt
2015,12706,Mitchell Electric Member Corp,GA,Decatur
2015,12706,Mitchell Electric Member Corp,GA,Dougherty
2015,12706,Mitchell Electric Member Corp,GA,Early
2015,12706,Mitchell Electric Member Corp,GA,Grady
2015,12706,Mitchell Electric Member Corp,GA,Lee
2015,12706,Mitchell Electric Member Corp,GA,Miller
2015,12706,Mitchell Electric Member Corp,GA,Mitchell
2015,12706,Mitchell Electric Member Corp,GA,Thomas
2015,12706,Mitchell Electric Member Corp,GA,Tift
2015,12706,Mitchell Electric Member Corp,GA,Turner
2015,12706,Mitchell Electric Member Corp,GA,Worth
2015,12717,City of Mitchell - (NE),NE,Scotts Bluff
2015,12744,Modern Electric Water Company,WA,Spokane
2015,12745,Modesto Irrigation District,CA,San Joaquin
2015,12745,Modesto Irrigation District,CA,Stanislaus
2015,12759,Mohawk Municipal Comm,NY,Herkimer
2015,12782,City of Monett - (MO),MO,Barry
2015,12782,City of Monett - (MO),MO,Lawrence
2015,12789,City of Monmouth - (OR),OR,Polk
2015,12796,Monongahela Power Co,WV,Barbour
2015,12796,Monongahela Power Co,WV,Braxton
2015,12796,Monongahela Power Co,WV,Brooke
2015,12796,Monongahela Power Co,WV,Calhoun
2015,12796,Monongahela Power Co,WV,Clay
2015,12796,Monongahela Power Co,WV,Doddridge
2015,12796,Monongahela Power Co,WV,Gilmer
2015,12796,Monongahela Power Co,WV,Grant
2015,12796,Monongahela Power Co,WV,Greenbrier
2015,12796,Monongahela Power Co,WV,Hancock
2015,12796,Monongahela Power Co,WV,Harrison
2015,12796,Monongahela Power Co,WV,Jackson
2015,12796,Monongahela Power Co,WV,Lewis
2015,12796,Monongahela Power Co,WV,Marion
2015,12796,Monongahela Power Co,WV,Mineral
2015,12796,Monongahela Power Co,WV,Monongalia
2015,12796,Monongahela Power Co,WV,Monroe
2015,12796,Monongahela Power Co,WV,Nicholas
2015,12796,Monongahela Power Co,WV,Pendleton
2015,12796,Monongahela Power Co,WV,Pleasants
2015,12796,Monongahela Power Co,WV,Pocahontas
2015,12796,Monongahela Power Co,WV,Preston
2015,12796,Monongahela Power Co,WV,Randolph
2015,12796,Monongahela Power Co,WV,Ritchie
2015,12796,Monongahela Power Co,WV,Roane
2015,12796,Monongahela Power Co,WV,Summers
2015,12796,Monongahela Power Co,WV,Taylor
2015,12796,Monongahela Power Co,WV,Tucker
2015,12796,Monongahela Power Co,WV,Tyler
2015,12796,Monongahela Power Co,WV,Upshur
2015,12796,Monongahela Power Co,WV,Webster
2015,12796,Monongahela Power Co,WV,Wetzel
2015,12796,Monongahela Power Co,WV,Wirt
2015,12796,Monongahela Power Co,WV,Wood
2015,12797,City of Monroe - (UT),UT,Sevier
2015,12800,City of Monroe - (GA),GA,Walton
2015,12801,City of Monroe - (NC),NC,Union
2015,12802,City of Monroe City - (MO),MO,Marion
2015,12802,City of Monroe City - (MO),MO,Monroe
2015,12802,City of Monroe City - (MO),MO,Ralls
2015,12803,"Monroe County Elec Coop, Inc",IL,Monroe
2015,12803,"Monroe County Elec Coop, Inc",IL,Randolph
2015,12803,"Monroe County Elec Coop, Inc",IL,St Clair
2015,12811,Village of Monroeville - (OH),OH,Huron
2015,12817,Mont Alto Borough,PA,Franklin
2015,12825,NorthWestern Energy LLC - (MT),MT,Beaverhead
2015,12825,NorthWestern Energy LLC - (MT),MT,Big Horn
2015,12825,NorthWestern Energy LLC - (MT),MT,Blaine
2015,12825,NorthWestern Energy LLC - (MT),MT,Broadwater
2015,12825,NorthWestern Energy LLC - (MT),MT,Carbon
2015,12825,NorthWestern Energy LLC - (MT),MT,Cascade
2015,12825,NorthWestern Energy LLC - (MT),MT,Chouteau
2015,12825,NorthWestern Energy LLC - (MT),MT,Deer Lodge
2015,12825,NorthWestern Energy LLC - (MT),MT,Fergus
2015,12825,NorthWestern Energy LLC - (MT),MT,Gallatin
2015,12825,NorthWestern Energy LLC - (MT),MT,Golden Valley
2015,12825,NorthWestern Energy LLC - (MT),MT,Granite
2015,12825,NorthWestern Energy LLC - (MT),MT,Hill
2015,12825,NorthWestern Energy LLC - (MT),MT,Jefferson
2015,12825,NorthWestern Energy LLC - (MT),MT,Judith Basin
2015,12825,NorthWestern Energy LLC - (MT),MT,Lewis and Clark
2015,12825,NorthWestern Energy LLC - (MT),MT,Liberty
2015,12825,NorthWestern Energy LLC - (MT),MT,Madison
2015,12825,NorthWestern Energy LLC - (MT),MT,Meagher
2015,12825,NorthWestern Energy LLC - (MT),MT,Mineral
2015,12825,NorthWestern Energy LLC - (MT),MT,Missoula
2015,12825,NorthWestern Energy LLC - (MT),MT,Musselshell
2015,12825,NorthWestern Energy LLC - (MT),MT,Park
2015,12825,NorthWestern Energy LLC - (MT),MT,Phillips
2015,12825,NorthWestern Energy LLC - (MT),MT,Pondera
2015,12825,NorthWestern Energy LLC - (MT),MT,Powell
2015,12825,NorthWestern Energy LLC - (MT),MT,Ravalli
2015,12825,NorthWestern Energy LLC - (MT),MT,Rosebud
2015,12825,NorthWestern Energy LLC - (MT),MT,Sanders
2015,12825,NorthWestern Energy LLC - (MT),MT,Silver Bow
2015,12825,NorthWestern Energy LLC - (MT),MT,Stillwater
2015,12825,NorthWestern Energy LLC - (MT),MT,Sweet Grass
2015,12825,NorthWestern Energy LLC - (MT),MT,Teton
2015,12825,NorthWestern Energy LLC - (MT),MT,Valley
2015,12825,NorthWestern Energy LLC - (MT),MT,Wheatland
2015,12825,NorthWestern Energy LLC - (MT),WY,Park
2015,12838,City of Montezuma - (KS),KS,Gray
2015,12839,City of Montezuma - (IA),IA,Poweshiek
2015,12840,Town of Montezuma - (IN),IN,Parke
2015,12851,City of Monticello - (GA),GA,Jasper
2015,12860,Morgan County Rural Elec Assn,CO,Adams
2015,12860,Morgan County Rural Elec Assn,CO,Arapahoe
2015,12860,Morgan County Rural Elec Assn,CO,Logan
2015,12860,Morgan County Rural Elec Assn,CO,Morgan
2015,12860,Morgan County Rural Elec Assn,CO,Washington
2015,12860,Morgan County Rural Elec Assn,CO,Weld
2015,12861,Village of Montpelier - (OH),OH,Williams
2015,12866,Moon Lake Electric Assn Inc,CO,Garfield
2015,12866,Moon Lake Electric Assn Inc,CO,Moffat
2015,12866,Moon Lake Electric Assn Inc,CO,Rio Blanco
2015,12866,Moon Lake Electric Assn Inc,UT,Daggett
2015,12866,Moon Lake Electric Assn Inc,UT,Duchesne
2015,12866,Moon Lake Electric Assn Inc,UT,Uintah
2015,12866,Moon Lake Electric Assn Inc,UT,Wasatch
2015,12876,City of Moore Haven - (FL),FL,Glades
2015,12892,City of Mooreland - (OK),OK,Woodward
2015,12894,City of Moorhead - (MN),MN,Clay
2015,12896,City of Morrill - (KS),KS,Brown
2015,12897,Moose Lake Water & Light Comm,MN,Carlton
2015,12899,Mor-Gran-Sou Electric Coop Inc,ND,Grant
2015,12899,Mor-Gran-Sou Electric Coop Inc,ND,Hettinger
2015,12899,Mor-Gran-Sou Electric Coop Inc,ND,Mercer
2015,12899,Mor-Gran-Sou Electric Coop Inc,ND,Morton
2015,12899,Mor-Gran-Sou Electric Coop Inc,ND,Oliver
2015,12899,Mor-Gran-Sou Electric Coop Inc,ND,Sioux
2015,12900,City of Mora - (MN),MN,Kanabec
2015,12901,Mora-San Miguel Elec Coop,NM,Guadalupe
2015,12901,Mora-San Miguel Elec Coop,NM,Mora
2015,12901,Mora-San Miguel Elec Coop,NM,San Miguel
2015,12901,Mora-San Miguel Elec Coop,NM,Santa Fe
2015,12909,City of Moran - (KS),KS,Allen
2015,12915,Moreau-Grand Electric Coop Inc,SD,Corson
2015,12915,Moreau-Grand Electric Coop Inc,SD,Dewey
2015,12915,Moreau-Grand Electric Coop Inc,SD,Ziebach
2015,12919,Morenci Water and Electric,AZ,Greenlee
2015,12927,Morgan City - (LA),LA,St Mary
2015,12928,Morgan City - (UT),UT,Morgan
2015,12929,South Central Indiana REMC,IN,Brown
2015,12929,South Central Indiana REMC,IN,Clay
2015,12929,South Central Indiana REMC,IN,Johnson
2015,12929,South Central Indiana REMC,IN,Monroe
2015,12929,South Central Indiana REMC,IN,Morgan
2015,12929,South Central Indiana REMC,IN,Owen
2015,12929,South Central Indiana REMC,IN,Putnam
2015,12944,City of Morganton - (NC),NC,Burke
2015,12952,Village of Morrill - (NE),NE,Scotts Bluff
2015,12952,Village of Morrill - (NE),NE,Sioux
2015,12988,City of Morristown - (TN),TN,Hamblen
2015,12989,Village of Morrisville - (VT),VT,Lamoille
2015,12990,Consolidated Electric Coop Inc,OH,Delaware
2015,12990,Consolidated Electric Coop Inc,OH,Franklin
2015,12990,Consolidated Electric Coop Inc,OH,Knox
2015,12990,Consolidated Electric Coop Inc,OH,Licking
2015,12990,Consolidated Electric Coop Inc,OH,Marion
2015,12990,Consolidated Electric Coop Inc,OH,Morrow
2015,12990,Consolidated Electric Coop Inc,OH,Richland
2015,12990,Consolidated Electric Coop Inc,OH,Union
2015,13025,City of Moulton - (TX),TX,Lavaca
2015,13026,City of Moultrie - (GA),GA,Colquitt
2015,13027,"Mountain Electric Coop, Inc",NC,Avery
2015,13027,"Mountain Electric Coop, Inc",NC,Burke
2015,13027,"Mountain Electric Coop, Inc",NC,Watauga
2015,13027,"Mountain Electric Coop, Inc",TN,Carter
2015,13027,"Mountain Electric Coop, Inc",TN,Johnson
2015,13027,"Mountain Electric Coop, Inc",TN,Unicoi
2015,13029,City of Moundridge - (KS),KS,McPherson
2015,13032,Mt Carmel Public Utility Co,IL,Wabash
2015,13033,City of Mount Dora - (FL),FL,Lake
2015,13035,City of Mount Hope - (KS),KS,Sedgwick
2015,13036,Village of Mt. Horeb - (WI),WI,Dane
2015,13037,City of Mt Pleasant - (UT),UT,Sanpete
2015,13038,City of Mt Pleasant - (IA),IA,Henry
2015,13039,City of Mt Pleasant - (TN),TN,Lawrence
2015,13039,City of Mt Pleasant - (TN),TN,Maury
2015,13040,City of Mount Vernon - (MO),MO,Lawrence
2015,13044,City of Mountain Iron - (MN),MN,St Louis
2015,13048,City of Mountain Lake - (MN),MN,Cottonwood
2015,13050,"Mountain Parks Electric, Inc",CO,Grand
2015,13050,"Mountain Parks Electric, Inc",CO,Jackson
2015,13050,"Mountain Parks Electric, Inc",CO,Larimer
2015,13050,"Mountain Parks Electric, Inc",CO,Routt
2015,13050,"Mountain Parks Electric, Inc",CO,Summit
2015,13057,City of Mountain View - (MO),MO,Howell
2015,13058,"Mountain View Elec Assn, Inc",CO,Arapahoe
2015,13058,"Mountain View Elec Assn, Inc",CO,Crowley
2015,13058,"Mountain View Elec Assn, Inc",CO,Douglas
2015,13058,"Mountain View Elec Assn, Inc",CO,El Paso
2015,13058,"Mountain View Elec Assn, Inc",CO,Elbert
2015,13058,"Mountain View Elec Assn, Inc",CO,Lincoln
2015,13058,"Mountain View Elec Assn, Inc",CO,Pueblo
2015,13058,"Mountain View Elec Assn, Inc",CO,Washington
2015,13073,"Mt Wheeler Power, Inc",NV,Elko
2015,13073,"Mt Wheeler Power, Inc",NV,Eureka
2015,13073,"Mt Wheeler Power, Inc",NV,Nye
2015,13073,"Mt Wheeler Power, Inc",NV,White Pine
2015,13073,"Mt Wheeler Power, Inc",UT,Juab
2015,13073,"Mt Wheeler Power, Inc",UT,Millard
2015,13073,"Mt Wheeler Power, Inc",UT,Tooele
2015,13090,Village of Mullen - (NE),NE,Hooker
2015,13095,City of Mulvane - (KS),KS,Sedgwick
2015,13095,City of Mulvane - (KS),KS,Sumner
2015,13119,City of Murfreesboro,TN,Rutherford
2015,13137,City of Murray - (UT),UT,Salt Lake
2015,13138,City of Murray - (KY),KY,Calloway
2015,13143,Board of Water Electric & Communications,IA,Muscatine
2015,13144,City of Muscle Shoals,AL,Colbert
2015,13145,Village of Muscoda - (WI),WI,Grant
2015,13145,Village of Muscoda - (WI),WI,Iowa
2015,13145,Village of Muscoda - (WI),WI,Richland
2015,13149,City of Needles - (CA),CA,San Bernardino
2015,13196,Northern Plains Electric Coop,ND,Barnes
2015,13196,Northern Plains Electric Coop,ND,Benson
2015,13196,Northern Plains Electric Coop,ND,Eddy
2015,13196,Northern Plains Electric Coop,ND,Foster
2015,13196,Northern Plains Electric Coop,ND,Griggs
2015,13196,Northern Plains Electric Coop,ND,Kidder
2015,13196,Northern Plains Electric Coop,ND,Pierce
2015,13196,Northern Plains Electric Coop,ND,Ramsey
2015,13196,Northern Plains Electric Coop,ND,Rolette
2015,13196,Northern Plains Electric Coop,ND,Stutsman
2015,13196,Northern Plains Electric Coop,ND,Towner
2015,13196,Northern Plains Electric Coop,ND,Wells
2015,13201,"Naknek Electric Assn, Inc",AK,Bristol Bay
2015,13205,"New Enterprise R E C, Inc",PA,Bedford
2015,13205,"New Enterprise R E C, Inc",PA,Fulton
2015,13205,"New Enterprise R E C, Inc",PA,Huntingdon
2015,13206,Nantucket Electric Co,MA,Barnstable
2015,13206,Nantucket Electric Co,MA,Nantucket
2015,13208,City of Naperville - (IL),IL,DuPage
2015,13208,City of Naperville - (IL),IL,Will
2015,13209,City of Napoleon - (OH),OH,Fulton
2015,13209,City of Napoleon - (OH),OH,Henry
2015,13211,Napakiak Ircinraq Power Co,AK,Bethel
2015,13214,The Narragansett Electric Co,RI,Bristol
2015,13214,The Narragansett Electric Co,RI,Kent
2015,13214,The Narragansett Electric Co,RI,Newport
2015,13214,The Narragansett Electric Co,RI,Providence
2015,13214,The Narragansett Electric Co,RI,Washington
2015,13216,Nashville Electric Service,TN,Cheatham
2015,13216,Nashville Electric Service,TN,Davidson
2015,13216,Nashville Electric Service,TN,Robertson
2015,13216,Nashville Electric Service,TN,Rutherford
2015,13216,Nashville Electric Service,TN,Sumner
2015,13216,Nashville Electric Service,TN,Williamson
2015,13216,Nashville Electric Service,TN,Wilson
2015,13219,City of Nashwauk - (MN),MN,Itasca
2015,13227,Natchez Trace Elec Power Assn,MS,Calhoun
2015,13227,Natchez Trace Elec Power Assn,MS,Chickasaw
2015,13227,Natchez Trace Elec Power Assn,MS,Webster
2015,13228,City of Natchitoches,LA,Natchitoches
2015,13233,City of Neligh - (NE),NE,Antelope
2015,13286,New Hampton Village Precinct,NH,Belknap
2015,13292,Norris Electric Coop,IL,Clark
2015,13292,Norris Electric Coop,IL,Clay
2015,13292,Norris Electric Coop,IL,Crawford
2015,13292,Norris Electric Coop,IL,Cumberland
2015,13292,Norris Electric Coop,IL,Effingham
2015,13292,Norris Electric Coop,IL,Jasper
2015,13292,Norris Electric Coop,IL,Lawrence
2015,13292,Norris Electric Coop,IL,Richland
2015,13292,Norris Electric Coop,IL,Shelby
2015,13292,Norris Electric Coop,IL,Wabash
2015,13314,Navajo Tribal Utility Authority,AZ,Apache
2015,13314,Navajo Tribal Utility Authority,AZ,Coconino
2015,13314,Navajo Tribal Utility Authority,AZ,Navajo
2015,13314,Navajo Tribal Utility Authority,NM,McKinley
2015,13314,Navajo Tribal Utility Authority,NM,San Juan
2015,13314,Navajo Tribal Utility Authority,UT,San Juan
2015,13318,"Navopache Electric Coop, Inc",AZ,Apache
2015,13318,"Navopache Electric Coop, Inc",AZ,Gila
2015,13318,"Navopache Electric Coop, Inc",AZ,Greenlee
2015,13318,"Navopache Electric Coop, Inc",AZ,Navajo
2015,13318,"Navopache Electric Coop, Inc",NM,Catron
2015,13332,"Navarro County Elec Coop, Inc",TX,Ellis
2015,13332,"Navarro County Elec Coop, Inc",TX,Freestone
2015,13332,"Navarro County Elec Coop, Inc",TX,Hill
2015,13332,"Navarro County Elec Coop, Inc",TX,Limestone
2015,13332,"Navarro County Elec Coop, Inc",TX,Navarro
2015,13334,City of Nebraska City,NE,Lancaster
2015,13334,City of Nebraska City,NE,Nemaha
2015,13334,City of Nebraska City,NE,Otoe
2015,13337,Nebraska Public Power District,KS,Marshall
2015,13337,Nebraska Public Power District,NE,Antelope
2015,13337,Nebraska Public Power District,NE,Box Butte
2015,13337,Nebraska Public Power District,NE,Boyd
2015,13337,Nebraska Public Power District,NE,Brown
2015,13337,Nebraska Public Power District,NE,Buffalo
2015,13337,Nebraska Public Power District,NE,Burt
2015,13337,Nebraska Public Power District,NE,Cass
2015,13337,Nebraska Public Power District,NE,Cedar
2015,13337,Nebraska Public Power District,NE,Cherry
2015,13337,Nebraska Public Power District,NE,Dakota
2015,13337,Nebraska Public Power District,NE,Dawes
2015,13337,Nebraska Public Power District,NE,Deuel
2015,13337,Nebraska Public Power District,NE,Fillmore
2015,13337,Nebraska Public Power District,NE,Gage
2015,13337,Nebraska Public Power District,NE,Garden
2015,13337,Nebraska Public Power District,NE,Hall
2015,13337,Nebraska Public Power District,NE,Hamilton
2015,13337,Nebraska Public Power District,NE,Holt
2015,13337,Nebraska Public Power District,NE,Howard
2015,13337,Nebraska Public Power District,NE,Johnson
2015,13337,Nebraska Public Power District,NE,Keith
2015,13337,Nebraska Public Power District,NE,Knox
2015,13337,Nebraska Public Power District,NE,Lancaster
2015,13337,Nebraska Public Power District,NE,Lincoln
2015,13337,Nebraska Public Power District,NE,Madison
2015,13337,Nebraska Public Power District,NE,Morrill
2015,13337,Nebraska Public Power District,NE,Nemaha
2015,13337,Nebraska Public Power District,NE,Otoe
2015,13337,Nebraska Public Power District,NE,Pawnee
2015,13337,Nebraska Public Power District,NE,Perkins
2015,13337,Nebraska Public Power District,NE,Pierce
2015,13337,Nebraska Public Power District,NE,Red Willow
2015,13337,Nebraska Public Power District,NE,Richardson
2015,13337,Nebraska Public Power District,NE,Rock
2015,13337,Nebraska Public Power District,NE,Scotts Bluff
2015,13337,Nebraska Public Power District,NE,Seward
2015,13337,Nebraska Public Power District,NE,Sheridan
2015,13337,Nebraska Public Power District,NE,Sherman
2015,13337,Nebraska Public Power District,NE,Sioux
2015,13337,Nebraska Public Power District,NE,Thurston
2015,13337,Nebraska Public Power District,NE,York
2015,13337,Nebraska Public Power District,SD,Shannon
2015,13352,City of Negaunee,MI,Marquette
2015,13375,City of Nelson - (NE),NE,Nuckolls
2015,13380,City of Neodesha - (KS),KS,Wilson
2015,13382,City of Neola - (IA),IA,Pottawattamie
2015,13386,"Nemaha-Marshall E C A, Inc",KS,Jackson
2015,13386,"Nemaha-Marshall E C A, Inc",KS,Marshall
2015,13386,"Nemaha-Marshall E C A, Inc",KS,Nemaha
2015,13386,"Nemaha-Marshall E C A, Inc",KS,Pottawatomie
2015,13386,"Nemaha-Marshall E C A, Inc",KS,Washington
2015,13387,"Nespelem Valley Elec Coop, Inc",WA,Douglas
2015,13387,"Nespelem Valley Elec Coop, Inc",WA,Ferry
2015,13387,"Nespelem Valley Elec Coop, Inc",WA,Okanogan
2015,13388,Nephi City Corporation,UT,Juab
2015,13407,Nevada Power Co,NV,Clark
2015,13407,Nevada Power Co,NV,Nye
2015,13412,City of New Albany - (MS),MS,Benton
2015,13412,City of New Albany - (MS),MS,Marshall
2015,13412,City of New Albany - (MS),MS,Tippah
2015,13412,City of New Albany - (MS),MS,Union
2015,13416,City of New Bern - (NC),NC,Craven
2015,13416,City of New Bern - (NC),NC,Jones
2015,13418,City of New Braunfels - (TX),TX,Comal
2015,13418,City of New Braunfels - (TX),TX,Guadalupe
2015,13420,Village of New Bremen - (OH),OH,Auglaize
2015,13423,Town of New Carlisle- (IN),IN,St Joseph
2015,13424,New Castle Municipal Serv Comm,DE,New Castle
2015,13437,City of Newbern,TN,Dyer
2015,13438,Village of New Glarus - (WI),WI,Green
2015,13441,New Hampshire Elec Coop Inc,NH,Belknap
2015,13441,New Hampshire Elec Coop Inc,NH,Carroll
2015,13441,New Hampshire Elec Coop Inc,NH,Cheshire
2015,13441,New Hampshire Elec Coop Inc,NH,Coos
2015,13441,New Hampshire Elec Coop Inc,NH,Grafton
2015,13441,New Hampshire Elec Coop Inc,NH,Merrimack
2015,13441,New Hampshire Elec Coop Inc,NH,Rockingham
2015,13441,New Hampshire Elec Coop Inc,NH,Strafford
2015,13441,New Hampshire Elec Coop Inc,NH,Sullivan
2015,13444,City of New Hampton - (IA),IA,Chickasaw
2015,13448,City of New Holstein - (WI),WI,Calumet
2015,13464,Village of New Knoxville - (OH),OH,Auglaize
2015,13465,City of Nielsville - (MN),MN,Polk
2015,13466,City of New Lisbon,WI,Juneau
2015,13467,New London Electric&Water Util,WI,Outagamie
2015,13467,New London Electric&Water Util,WI,Waupaca
2015,13468,New London Municipal Utilities,IA,Des Moines
2015,13468,New London Municipal Utilities,IA,Henry
2015,13470,City of New Madrid - (MO),MO,New Madrid
2015,13471,City of New Martinsville - (WV),WV,Wetzel
2015,13477,Nelson Lagoon Elec Coop Inc,AK,Aleutians East
2015,13478,Entergy New Orleans Inc,LA,Orleans
2015,13480,New Prague Utilities Comm,MN,Le Sueur
2015,13480,New Prague Utilities Comm,MN,Scott
2015,13481,City of New Richmond,WI,St Croix
2015,13482,New River Light & Power Co,NC,Watauga
2015,13483,City of New Roads - (LA),LA,Pointe Coupee
2015,13485,New Smyrna Beach City of,FL,Volusia
2015,13488,New Ulm Public Utilities Comm,MN,Brown
2015,13489,Borough of New Wilmington - (PA),PA,Lawrence
2015,13495,City of Newfolden - (MN),MN,Marshall
2015,13511,New York State Elec & Gas Corp,NY,Allegany
2015,13511,New York State Elec & Gas Corp,NY,Broome
2015,13511,New York State Elec & Gas Corp,NY,Cattaraugus
2015,13511,New York State Elec & Gas Corp,NY,Cayuga
2015,13511,New York State Elec & Gas Corp,NY,Chautauqua
2015,13511,New York State Elec & Gas Corp,NY,Chemung
2015,13511,New York State Elec & Gas Corp,NY,Chenango
2015,13511,New York State Elec & Gas Corp,NY,Clinton
2015,13511,New York State Elec & Gas Corp,NY,Columbia
2015,13511,New York State Elec & Gas Corp,NY,Cortland
2015,13511,New York State Elec & Gas Corp,NY,Delaware
2015,13511,New York State Elec & Gas Corp,NY,Dutchess
2015,13511,New York State Elec & Gas Corp,NY,Erie
2015,13511,New York State Elec & Gas Corp,NY,Essex
2015,13511,New York State Elec & Gas Corp,NY,Franklin
2015,13511,New York State Elec & Gas Corp,NY,Greene
2015,13511,New York State Elec & Gas Corp,NY,Hamilton
2015,13511,New York State Elec & Gas Corp,NY,Herkimer
2015,13511,New York State Elec & Gas Corp,NY,Lewis
2015,13511,New York State Elec & Gas Corp,NY,Livingston
2015,13511,New York State Elec & Gas Corp,NY,Madison
2015,13511,New York State Elec & Gas Corp,NY,Niagara
2015,13511,New York State Elec & Gas Corp,NY,Oneida
2015,13511,New York State Elec & Gas Corp,NY,Onondaga
2015,13511,New York State Elec & Gas Corp,NY,Ontario
2015,13511,New York State Elec & Gas Corp,NY,Orange
2015,13511,New York State Elec & Gas Corp,NY,Orleans
2015,13511,New York State Elec & Gas Corp,NY,Otsego
2015,13511,New York State Elec & Gas Corp,NY,Putnam
2015,13511,New York State Elec & Gas Corp,NY,Rensselaer
2015,13511,New York State Elec & Gas Corp,NY,Saratoga
2015,13511,New York State Elec & Gas Corp,NY,Schoharie
2015,13511,New York State Elec & Gas Corp,NY,Schuyler
2015,13511,New York State Elec & Gas Corp,NY,Seneca
2015,13511,New York State Elec & Gas Corp,NY,Steuben
2015,13511,New York State Elec & Gas Corp,NY,Sullivan
2015,13511,New York State Elec & Gas Corp,NY,Tioga
2015,13511,New York State Elec & Gas Corp,NY,Tompkins
2015,13511,New York State Elec & Gas Corp,NY,Ulster
2015,13511,New York State Elec & Gas Corp,NY,Washington
2015,13511,New York State Elec & Gas Corp,NY,Wayne
2015,13511,New York State Elec & Gas Corp,NY,Westchester
2015,13511,New York State Elec & Gas Corp,NY,Wyoming
2015,13511,New York State Elec & Gas Corp,NY,Yates
2015,13519,City of Newark - (DE),DE,New Castle
2015,13520,"New-Mac Electric Coop, Inc",MO,Barry
2015,13520,"New-Mac Electric Coop, Inc",MO,Jasper
2015,13520,"New-Mac Electric Coop, Inc",MO,Lawrence
2015,13520,"New-Mac Electric Coop, Inc",MO,McDonald
2015,13520,"New-Mac Electric Coop, Inc",MO,Newton
2015,13521,City of Newberry - (FL),FL,Alachua
2015,13523,City of Newberry - (SC),SC,Newberry
2015,13524,"Newberry Electric Coop, Inc",SC,Fairfield
2015,13524,"Newberry Electric Coop, Inc",SC,Laurens
2015,13524,"Newberry Electric Coop, Inc",SC,Lexington
2015,13524,"Newberry Electric Coop, Inc",SC,Newberry
2015,13525,Newberry Water & Light Board,MI,Luce
2015,13527,City of Newburg - (MO),MO,Phelps
