Utility Characteristics,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Reporting Year Incremental Annual Savings,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Incremental Life Cycle Savings,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Reporting Year Incremental Cost,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Incremental Life Cycle Costs,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Weighted Average Life,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49
2016,8723,City of Holland,MI,MISO,2175,4041,7506,.,13722,.,.,.,.,.,21837,48007,101406,.,171250,.,.,.,.,.,182,221,411,.,814,.,.,.,.,.,182,221,411,.,814,30,8,15,.,53,15.04,13.4,13.4,.,
2016,8773,"Holy Cross Electric Assn, Inc",CO,PSCO,714,4549,.,.,5263,0.3,1.4,.,.,1.7,9241,49184,.,.,58425,0.3,1.4,.,.,1.7,147,438,.,.,585,245,194,.,.,439,147,438,.,.,585,245,194,.,.,439,12.94,10.81,.,.,
2016,8774,City of Holyoke - (MA),MA,ISNE,223,1432,55,0,1710,0,0.3,0,0,0.3,5575,35800,1375,0,42750,0,7.5,0,0,7.5,69,0,0,0,69,32,32,18,0,82,69,0,0,0,69,32,32,18,0,82,25,25,25,25,
2016,8786,Horry Electric Coop Inc,SC,SC,.,.,.,.,.,0.2,.,.,.,0.2,.,.,.,.,.,0.2,.,.,.,0.2,32,.,.,.,32,.,.,.,.,.,.,.,.,.,.,32,.,.,.,32,.,.,.,.,
2016,8901,CenterPoint Energy,TX,ERCO,88266,101895,.,.,190161,30.5,17,.,.,47.5,1621234,1493534,.,.,3114768,30.5,17,.,.,47.5,13778,11879,.,.,25657,1852,1859,.,.,3711,13778,11879,.,.,25657,1852,1859,.,.,3711,18.5,15.224,.,.,http://interchange.puc.state.tx.us/WebApp/Interchange/application/dbapps/filings/pgSearch_Results.asp?TXT_CNTR_NO=46907&TXT_ITEM_NO=3 
2016,9128,Hurricane City Power,UT,PACE,1,.,.,.,1,0,.,.,.,0,12,.,.,.,12,0.8,.,.,.,0.8,1,.,.,.,1,0,.,.,.,0,1,.,.,.,1,0,.,.,.,0,7,.,.,.,None
2016,9187,City of Idaho Falls - (ID),ID,PACE,225,2991,3996,0,7212,0.1,0.31,0.09,.,0.5,5979,35897,47957,0,89833,0.1,0.31,0.09,.,0.5,56,422,162,0,640,35,210,81,0,326,56,422,162,0,640,35,210,81,0,326,11.256,7.25,9.253,0,www.ifpower.org
2016,9191,Idaho Power Co,ID,IPCO,57436,46202,59849,0,163487,6.6,5.3,6.8,0,18.7,2991345,1869432,3875758,0,8736535,6.6,5.3,6.8,0,18.7,3158,5792,7386,0,16336,9182,1736,2242,0,13160,38227,29756,50119,0,118102,111163,21414,20926,0,153503,8,12,16,0,https://www.idahopower.com/EnergyEfficiency/reports.cfm
2016,9191,Idaho Power Co,OR,IPCO,1914,1587,3803,0,7304,0.2,0.2,0.4,0,0.8,83846,170302,100048,0,354196,1.2,1.6,0.9,0,3.7,77,225,758,0,1060,248,97,126,0,471,1079,2112,3445,0,6636,5807,1080,1324,0,8211,8,12,12,0,https://www.idahopower.com/EnergyEfficiency/reports.cfm 
2016,9216,Imperial Irrigation District,CA,IID,11087,5108,.,.,16195,3.6,1.3,.,.,4.9,57281,75897,.,.,133178,3.6,1.3,.,.,4.9,2150,621,.,.,2771,755,546,.,.,1301,.,.,.,.,.,.,.,.,.,.,8.5,17.84,.,.,
2016,9231,City of Independence - (MO),MO,SWPP,162,.,.,.,162,0.2,.,.,.,0.2,4591,.,.,.,4591,0.276,.,.,.,0.276,22,.,.,.,22,49,.,.,.,49,22,.,.,.,22,49,.,.,.,49,15.342,.,.,.,
2016,9234,Indiana Municipal Power Agency,IN,MISO,27,3439,4053,.,7519,0.013,0.867,0.652,.,1.532,135,17195,20265,.,37595,0.013,0.867,0.652,.,1.532,3.125,80.36,115.105,.,198.59,23,0,0,.,23,4,81,94,.,179,23,0,0,.,23,5,5,5,.,
2016,9267,"Hoosier Energy R E C, Inc",IN,MISO,23129,34673,.,.,57802,8.6,6.9,.,.,15.5,1879288,1555740,.,.,3435028,0.503,0.102,.,.,0.605,4602,1285,.,.,5887,0,0,.,.,0,4602,1285,.,.,5887,0,0,.,.,0,16,18,.,.,
2016,9273,Indianapolis Power & Light Co,IN,MISO,90092,131548,.,.,221640,14.9,18.7,.,.,33.6,569419,1805140,.,.,2374559,14.9,18.7,.,.,33.6,3702,9695,.,.,13397,6812,4962,.,.,11774,3702,9695,.,.,13397,6812,4962,.,.,11774,7.89,14.79,.,.,
2016,9275,Indianola Municipal Utilities,IA,MISO,81,250,0,0,331,0.1,0,0,0,0.1,1281,4731,0,0,6012,0.1,0,0,0,0.1,26,22,0,0,48,3,10,0,0,13,26,22,0,0,48,3,10,0,0,13,16,19,0,0,
2016,9286,Illinois Municipal Elec Agency,IL,MISO,231,.,9212,.,9443,0,.,0.8,.,0.8,934,.,36848,.,37782,0,.,0.8,.,0.8,13,.,1679,.,1692,38,.,17,.,55,13,.,1679,.,1692,38,.,17,.,55,4,.,4,.,
2016,9324,Indiana Michigan Power Co,IN,PJM,60803,57224,.,.,118027,14.9,13,.,.,27.9,390700,748179,.,.,1138879,14.9,13,.,.,27.9,2672,2668,.,.,5340,3608,2253,.,.,5861,2672,2668,.,.,5340,3608,2253,.,.,5861,6.4,13.1,.,.,
2016,9324,Indiana Michigan Power Co,MI,PJM,17244,15025,.,.,32269,1.3,1.9,.,.,3.2,111867,219493,.,.,331360,1.3,1.9,.,.,3.2,1005,1122,.,.,2127,1025,1077,.,.,2102,1005,1122,.,.,2127,1025,1077,.,.,2102,6.5,14.6,.,.,
2016,9417,Interstate Power and Light Co,IA,MISO,57103,42625,42091,0,141819,16.2,6.8,6.3,0,29.3,674446,533439,537889,0,1745774,16.2,6.8,6.3,0,29.3,7907,6016,6189,0,20112,8849,1583,1946,0,12378,7907,6016,6189,0,20112,8849,1583,1946,0,12378,11.811,12.515,12.779,0,https://efs.iowa.gov/efs/ShowDocumentSearch.do?searchType=document
2016,9576,Jackson County Rural E M C - (IN),IN,MISO,1799,104,.,.,1903,0.4,0.1,.,.,0.5,18000,1000,.,.,19000,0.4,0.1,.,.,0.5,426,16,.,.,442,62,3,.,.,65,426,16,.,.,442,62,3,.,.,65,10,10,.,.,
2016,9599,City of Jackson - (MN),MN,MISO,155,258,1100,.,1513,0,0,0.1,.,0.1,2048,3239,13807,.,19094,0,0,0.1,.,0.1,13,8,32,.,53,8,4,18,.,30,13,8,32,.,53,8,4,18,.,30,13.2,12.6,12.6,.,
2016,9601,Jackson Electric Member Corp - (GA),GA,SOCO,8304,15,.,.,8319,.,.,.,.,.,73507,73,.,.,73580,.,.,.,.,.,1258,.,.,.,1258,.,.,.,.,.,1258,.,.,.,1258,.,.,.,.,.,9.49,5,.,.,www.jacksonemc.com/energyfit
2016,9617,JEA,FL,JEA,13968,16833,.,.,30801,2,1,.,.,3,120544,281111,.,.,401655,2,1,.,.,3,465,560,.,.,1025,1448,1290,.,.,2738,465,560,.,.,1025,1734,1290,.,.,3024,8.63,16.7,.,.,
2016,9645,Jamestown Board of Public Util,NY,NYIS,130,944,752,0,1826,0,0,0,0,0,2517,4644,4757,0,11918,0,0,0,0,0,68,152,102,0,322,0,0,0,0,0,68,152,102,0,322,0,0,0,0,0,10,5,5,0,jamestownbpu.com
2016,9726,Jersey Central Power & Lt Co,NJ,PJM,1203,0,0,0,1203,0.2,0,0,0,0.2,10054,0,0,0,10054,0.2,0,0,0,0.2,2876,0,0,0,2876,603,0,0,0,603,2876,0,0,0,2876,603,0,0,0,603,8.361,0,0,0,http://www.njcleanenergy.com/library
2016,9734,City of Jewett City - (CT),CT,ISNE,0,48,0,.,48,0,0,0,.,0,0,628,0,.,628,0,0,0,.,0,0,7,0,.,7,0,16,0,.,16,0,7,0,.,7,0,16,0,.,16,0,13,0,.,
2016,9750,Jo-Carroll Energy Coop Inc,IL,MISO,122,1246,.,.,1368,0,0.1,.,.,0.1,1758,17956,.,.,19714,0,1.4,.,.,1.4,17,29,.,.,46,42,8,1,.,51,17,29,0,.,46,42,8,1,.,51,14.413,14.411,0,0,
2016,9778,Johnson County Rural E M C,IN,MISO,1734,.,3335,.,5069,0.4,.,0.6,.,1,73232,.,114840,.,188072,2.8,.,1.3,.,4.1,78,.,149,.,227,1,.,.,.,1,687,.,149,.,836,36,.,.,.,36,12.76,.,15,.,
2016,9964,Kenergy Corp,KY,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,1,.,.,1,.,.,.,.,.,.,1,.,.,1,.,.,.,.,
2016,9996,City of Kansas City - (KS),KS,SWPP,378,186,.,.,564,0.8,0.5,.,.,1.3,4965,2609,.,.,7574,8.5,2,.,.,10.5,432,69,.,.,501,.,.,.,.,.,432,69,.,.,501,.,.,.,.,.,7,4,.,.,
2016,10000,Kansas City Power & Light Co,KS,SWPP,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,0,0,.,.,0,15,0,.,.,15,68,8,.,.,76,15,0,.,.,15,68,8,.,.,76,0,0,.,.,www.kcpl.com
2016,10000,Kansas City Power & Light Co,MO,SWPP,25473,75468,.,.,100941,5.8,14.9,.,.,20.7,179890,1065794,.,.,1245684,5.8,14.9,.,.,20.7,968,20693,.,.,21661,3199,4184,.,.,7383,968,20693,.,.,21661,3199,4184,.,.,7383,7.1,14.1,.,.,www.kcpl.com
2016,10066,K C Electric Association,CO,WACM,9,.,8,.,17,.,.,.,.,.,55,.,131,.,186,.,.,.,.,.,5,.,2,.,7,.,.,.,.,.,4,.,3,.,7,.,.,.,.,.,15,.,21,.,
2016,10071,Kauai Island Utility Cooperative,HI,,1084,307,1086,0,2477,0.7,0.6,0.3,0,1.6,22311,7586,8463,0,38360,1.5,0.2,0.2,0,1.9,204,58,205,0,467,72,20,72,0,164,204,58,205,0,467,72,20,72,0,164,22.1,5.4,6.1,0,
2016,10171,Kentucky Utilities Co,KY,LGEE,61687,24188,0,0,85875,19.6,6.7,0,0,26.3,399089,387774,0,0,786863,19.6,6.7,0,0,26.3,3980,1024,0,0,5004,12006,4194,0,0,16200,3980,1024,0,0,5004,12006,4194,0,0,16200,7,18,.,.,https://lge-ku.com/saving-energy-and-money
2016,10376,Kissimmee Utility Authority,FL,FMPP,115,821,117,.,1053,0,1.7,0.2,.,1.9,1738,8221,1166,.,11125,0,1.7,0.2,.,1.9,47,23,5,.,75,0,0,0,.,0,47,23,5,.,75,102,10,1,.,113,15.09,10.02,10,.,
2016,10393,PUD No 1 of Klickitat County,WA,BPAT,317,179,784,.,1280,.,.,.,.,.,6340,3222,6272,.,15834,.,.,.,.,.,62,21,56,.,139,.,.,.,.,.,62,21,56,.,139,.,.,.,.,.,20,18,8,.,
2016,10454,Kootenai Electric Cooperative,ID,AVA,1578,2283,0,0,3861,0,0,0,0,0,28730,25008,0,0,53738,0,0,0,0,0,482,375,0,0,857,148,115,0,0,263,482,375,0,0,857,148,115,0,0,263,14.95,10.95,0,0,"We do not report any energy savings numbers on our website, only our rebates and program offerings."
2016,10558,"LaCreek Electric Assn, Inc",SD,WACM,.,.,.,.,0,2.3,.,10.3,.,12.6,.,.,.,.,0,1.9,.,10.3,.,12.2,25,.,.,.,25,22,.,.,.,22,25,.,.,.,25,22,.,.,.,22,10,.,.,.,
2016,10595,City of Lake City - (MN),MN,MISO,297,527,527,.,1351,.,.,.,.,.,2556,9017,9017,.,20590,.,.,.,.,.,34,30,30,.,94,30,10,10,.,50,34,30,30,.,94,30,30,30,.,90,8.6,17.1,17.1,.,
2016,10623,City of Lakeland - (FL),FL,FMPP,3219,.,.,.,3219,2,.,.,.,2,37468,.,.,.,37468,3.8,.,.,.,3.8,487,.,.,.,487,0,.,.,.,0,487,.,.,.,487,0,.,.,.,0,12.9,.,.,.,www.lakelandelectric.com
2016,10627,Lakeview Light & Power,WA,BPAT,74,1368,485,.,1927,.,0.2,0.1,.,0.3,2284,16413,9709,.,28406,0.3,1.9,1,.,3.2,14,95,43,.,152,.,.,.,.,.,14,95,43,.,152,.,.,.,.,.,30,12,20,.,
2016,10629,City of Lakota - (ND),ND,SWPP,5,33,5,.,43,.,.,.,.,.,56,400,65,.,521,.,.,.,.,.,1,3,1,.,5,1,2,0,.,3,1,3,1,.,5,1,2,0,.,2,12,12,12,.,
2016,10650,City of Lamoni - (IA),IA,MISO,9,47,.,.,56,.,.,.,.,.,164,931,.,.,1095,.,.,.,.,.,1,3,.,.,4,1,3,.,.,4,1,3,.,.,4,1,3,.,.,4,20.1,20,.,.,
2016,10704,City of Lansing - (MI),MI,MISO,6265,14926,4975,.,26166,.,.,.,.,.,71862,225532,76018,.,373412,.,.,.,.,.,688,853,284,.,1825,893,1168,389,.,2450,688,853,284,.,1825,893,1168,389,.,2450,11.47,15.11,15.28,.,www.lbwl.com/energysavers.aspx   
2016,10724,Lassen Municipal Utility District,CA,CISO,15,49,.,.,64,0.1,0.1,.,.,0.2,188,534,.,.,722,0.1,0.3,.,.,0.4,17,4,.,.,21,11,20,.,.,31,17,4,.,.,21,11,20,.,.,32,11.1,12,.,.,
2016,10768,"Laurens Electric Coop, Inc",SC,DUK,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,0,.,.,.,0,3000,.,.,.,3000,0,.,.,.,0,3000,.,.,.,3000,.,.,.,.,
2016,10769,City of Laurens - (IA),IA,SWPP,7,63,0,0,70,0,0,0,0,0,143,629,0,0,772,0,0,0,0,0,4,9,0,0,13,0,2,0,0,2,4,9,0,0,13,0,2,0,0,2,20,10,0,0,
2016,10857,"Lee County Electric Coop, Inc",FL,FPL,1279,13,.,.,1292,0,0,.,.,0,10232,91,.,.,10323,.,.,.,.,.,0,0,.,.,0,281,269,.,.,550,0,0,.,.,0,281,269,.,.,550,8,7,.,.,
2016,10908,City of Lenox - (IA),IA,MISO,5,211,.,.,216,0,0.1,.,.,0.1,89,4217,.,.,4306,0,0.1,.,.,0.1,1,13,.,.,14,0,2,.,.,2,1,13,.,.,14,0,2,.,.,2,19,20,.,.,
2016,10944,PUD No 1 of Lewis County,WA,BPAT,1219,635,1712,.,3566,0.1,0.1,0.2,.,0.4,18892,7298,17011,.,43201,0.56,0.279,0.804,.,1.643,242,117,267,.,626,207,32,5,.,244,242,117,267,.,626,207,32,5,.,244,14,12,10,.,
2016,10967,City of Lexington - (NE),NE,SWPP,139,236,7,0,382,0,0,0,0,0,2462,2621,104,0,5187,0,0,0,0,0,21,15,0,0,36,6,6,4,0,16,21,15,0,0,36,6,6,4,0,15,17.69,11.1,15.51,0,
2016,11018,Lincoln Electric System,NE,SWPP,913,4054,14457,0,19424,0.6,1,3,0,4.6,10951,48654,173480,0,233085,0.6,1,3,0,4.6,585,811,1645,0,3041,87,87,87,0,261,585,811,1645,0,3041,87,87,87,0,261,12,12,12,0,
2016,11022,"Lincoln Electric Coop, Inc",MT,BPAT,307,0,.,.,307,.,.,.,.,.,1605,160,.,.,1765,.,.,.,.,.,126,10,.,.,136,49,5,.,.,54,313,10,.,.,323,94,5,.,.,99,12,12,.,.,
2016,11064,Litchfield Public Utilities,MN,MISO,299,606,606,.,1511,.,.,.,.,.,2572,10370,10370,.,23312,.,.,.,.,.,27,48,48,.,123,34,9,9,.,52,27,48,48,.,123,34,9,9,.,52,9,17,17,.,
2016,11124,City of Lodi - (CA),CA,CISO,458,725,314,0,1497,0,0,0,0,0,5148,8747,4714,0,18609,0,0,0,0,0,267,147,43,0,457,29,29,29,0,87,267,147,43,0,457,29,29,29,0,87,14,12,15,0,http://www.ncpa.com/policy/reports/energy-efficiency/ 
2016,11135,City of Logan - (UT),UT,PACE,3,359,0,.,362,.,0.1,0,.,0.1,36,3594,0,.,3630,.,0.21,0,.,0.21,1,58,0,.,59,1,8,0,.,9,2,58,0,.,60,1,8,0,.,9,11.86,10,0,0,
2016,11171,Long Island Power Authority,NY,NYIS,184524,101252,0,0,285776,29,24,0,0,53,1395498,1609389,0,0,3004887,25,24,0,0,49,15176,30032,0,0,45208,19778,6459,0,0,26237,15176,30032,0,0,45208,19778,6459,0,0,26237,7.56,15.89,.,.,http://www.psegliny.com
2016,11187,City of Longmont,CO,PSCO,481,5027,.,.,5508,0,0.7,.,.,0.7,3524,54396,.,.,57920,0,0.7,.,.,0.7,155,931,.,.,1086,119,138,.,.,257,155,931,.,.,1086,119,138,.,.,258,7.334,10.821,.,.,https://www.prpa.org/financial-information/ https://www.longmontcolorado.gov/departments/departments-e-m/longmont-power-communications/electric-service
2016,11208,Los Angeles Department of Water & Power,CA,LDWP,38354,373837,0,0,412191,11,12.1,0,0,23.1,635687,6644809,0,0,7280496,11,12.1,0,0,23.1,23840,29991,0,0,53831,2645,9951,0,0,12596,23840,29991,0,0,53831,3190,16219,0,0,19409,16.4,18.3,0,0,
2016,11241,Entergy Louisiana LLC,LA,MISO,20334,17177,.,.,37511,4.6,2,.,.,6.6,262475,201689,.,.,464164,4.6,2,.,.,6.6,1827,1837,.,.,3664,1663,1217,.,.,2880,1827,1837,.,.,3664,1663,1217,.,.,2880,12.91,11.74,.,.,www.entergysolutionsla.com
2016,11249,Louisville Gas & Electric Co,KY,LGEE,47452,32756,0,0,80208,19.3,17,0,0,36.3,378799,645297,0,0,1024096,19.3,17,0,0,36.3,4539,1434,0,0,5973,11417,2951,0,0,14368,4539,1434,0,0,5973,11417,2951,0,0,14368,7,18,.,.,https://lge-ku.com/saving-energy-and-money
2016,11250,Loup Valleys Rural P P D,NE,SWPP,122,47,50,.,219,0,0,0,.,0,2388,668,532,.,3588,0,0,0,.,0,20,7,5,.,32,3,3,2,.,8,20,7,5,.,32,3,3,2,.,8,19.51,14.12,10.62,.,None
2016,11251,Loup River Public Power Dist,NE,SWPP,642,398,2033,.,3073,0,0,0,.,0,12061,4688,30416,.,47165,0,0,0,.,0,74,36,76,.,186,34,34,24,.,92,74,36,76,.,186,34,34,24,.,92,19,12,15,.,
2016,11256,City of Loveland - (CO),CO,PSCO,6137,3889,.,.,10026,0.8,0.3,.,.,1.1,11646,42912,.,.,54558,0.8,0.3,.,.,1.1,148,937,.,.,1085,380,57,.,.,437,148,937,.,.,1085,380,57,.,.,437,1.898,11.034,.,.,
2016,11291,Lumbee River Elec Member Corp,NC,CPLE,1482,.,.,.,1482,.,.,.,.,.,25637,.,.,.,25637,.,.,.,.,.,24,.,.,.,24,0,.,.,.,0,24,.,.,.,24,0,.,.,.,0,17.3,.,.,.,
2016,11298,Lyon Rural Electric Coop,IA,SWPP,155,1,.,.,156,0,0,.,.,0,3151,8,.,.,3159,0,0,.,.,0,34,19,.,.,53,3,0,.,.,3,34,19,.,.,53,3,0,.,.,3,21,8,.,.,
2016,11332,City of Luverne - (MN),MN,SWPP,126,283,345,0,754,0,0.1,0.1,0,0.2,1576,3145,3843,0,8564,0,0.1,0.1,0,0.2,14,21,26,0,61,8,12,14,0,34,14,21,26,0,61,8,12,14,.,34,12.5,11.1,11.1,0,
2016,11475,City of Madison - (SD),SD,MISO,9,.,.,.,9,1,.,.,.,1,507,.,.,.,507,1.39,.,.,.,1.39,5,.,.,.,5,0,.,.,.,0,26,.,.,.,26,0,.,.,.,0,11,.,.,.,
2016,11501,Magic Valley Electric Coop Inc,TX,ERCO,65,.,.,.,65,.,.,.,.,.,195,.,.,.,195,.,.,.,.,.,12,.,.,.,12,.,.,.,.,.,12,.,.,.,12,.,.,.,.,.,10,.,.,.,
2016,11568,Town of Manilla - (IA),IA,MISO,1,8,.,.,9,0,.,.,.,0,7,112,.,.,119,.,.,.,.,.,1,1,.,.,2,0,1,.,.,1,1,1,.,.,2,1,1,.,.,2,12,15,.,.,
2016,11571,Manitowoc Public Utilities,WI,MISO,115,.,.,.,115,0.1,.,.,.,0.1,115,.,.,.,115,0.1,.,.,.,0.1,7,.,.,.,7,0,.,.,.,0,7,.,.,.,7,0,.,.,.,0,1,.,.,.,
2016,11581,City of Manning,IA,SWPP,102,0,347,.,449,0,.,0.1,.,0.1,1746,0,6878,.,8624,0,.,0.1,.,0.1,3,.,13,.,16,1,.,3,.,4,3,.,13,.,16,1,.,3,.,4,17,.,20,.,
2016,11646,City of Marietta - (GA),GA,SOCO,38,.,.,.,38,.,.,.,.,.,475,.,.,.,475,.,.,.,.,.,4,.,.,.,4,.,.,.,.,.,13,.,.,.,13,.,.,.,.,.,8,.,.,.,
2016,11701,City of Marquette - (MI),MI,MISO,1125,2403,.,.,3528,.,.,.,.,.,13501,28830,.,.,42331,.,.,.,.,.,82,116,.,.,198,64,175,.,.,239,82,116,.,.,198,64,175,.,.,239,12,12,.,.,
2016,11713,City of Marshall - (MI),MI,MISO,138,558,357,.,1053,0.1,0.1,0.1,.,0.3,13800,558000,357000,.,928800,1,1,1,.,3,15,18,12,.,45,.,.,.,.,.,15,18,12,.,45,.,.,.,.,.,10,10,10,.,www.cityofmarshall.com.
2016,11731,City of Marshall - (MN),MN,MISO,542,1658,468,0,2668,0.6,0.8,0.1,0,1.5,4064,30973,5062,0,40099,0.6,0.8,0.1,0,1.5,109,247,30,0,386,62,87,10,0,159,109,247,30,0,386,62,87,10,0,158,7.505,18.683,10.818,0,
2016,11804,Massachusetts Electric Co,MA,ISNE,438967,207724,127315,.,774006,61.2,31.9,19.6,.,112.7,2595862,2484492,1522753,.,6603107,61.2,31.9,19.6,.,112.7,106702,64210,20713,.,191625,32639,13792,4449,.,50880,106702,64210,20713,.,191625,32639,13792,4449,.,50880,5.91,11.96,11.96,.,
2016,11811,Town of Massena - (NY),NY,NYIS,114,132,.,.,246,.,.,.,.,.,636,1880,.,.,2516,.,.,.,.,.,4,4,.,.,8,22,42,.,.,64,4,4,.,.,8,250,75,.,.,325,5.57,14.2,.,.,
2016,11989,McCone Electric Coop Inc,MT,WAUW,76,.,.,.,76,0.5,.,.,.,0.5,1134,.,.,.,1134,6.5,.,.,.,6.5,1,.,.,.,1,46,.,.,.,46,1,.,.,.,1,46,.,.,.,46,15,.,.,.,
2016,12087,McKenzie Electric Coop Inc,ND,SWPP,4,.,.,.,4,.,.,.,.,.,125,.,.,.,125,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,1,.,.,.,1,.,.,.,.,.,20,.,.,.,
2016,12187,City of McMinnville - (OR),OR,BPAT,893,893,37,0,1823,.,.,.,.,.,20676,11278,447,0,32401,.,.,.,.,.,259,165,13,0,437,100,100,4,0,204,259,165,13,0,437,100,100,4,0,204,23.15,12.63,12,0,
2016,12199,Montana-Dakota Utilities Co,MT,SWPP,2,141,.,.,143,.,.,.,.,.,25,1731,.,.,1756,.,.,.,.,.,1,20,.,.,21,.,9,.,.,9,1,20,.,.,21,.,9,.,.,9,10,10,.,.,
2016,12286,Melrose Public Utilities,MN,MISO,124,124,195,.,443,.,.,.,.,.,1549,1520,2377,.,5446,.,.,.,.,.,12,5,8,.,25,7,3,5,.,15,12,5,8,.,25,7,3,5,.,15,13,12,12,.,
2016,12312,Merced Irrigation District,CA,CISO,7,200,830,.,1037,.,.,.,.,.,7,200,830,.,1037,.,.,.,.,.,3,17,58,.,78,.,.,.,.,.,3,17,58,.,78,.,.,.,.,.,1,1,1,.,
2016,12341,MidAmerican Energy Co,IA,MISO,123302,55136,162091,.,340529,37.5,13.7,31,.,82.2,1031802,863124,2460584,.,4355510,34.3,12.9,29,.,76.2,23587,11011,36721,.,71319,7193,2648,5538,.,15379,23587,11011,36721,.,71319,7193,2648,5538,.,15378,8.37,15.65,15.18,.,https://efs.iowa.gov/efs/ShowDocketSummary.do?docketNumber=EEP-2012-0002
2016,12341,MidAmerican Energy Co,IL,MISO,14336,6430,7656,.,28422,4.6,0.9,1.2,.,6.7,68535,76471,106555,.,251561,3.8,0.9,1.2,.,5.9,2170,1445,2360,.,5975,796,159,315,.,1270,2170,1445,2360,.,5975,796,159,315,.,1270,4.78,11.89,13.92,.,http://www.icc.illinois.gov/docket/Documents.aspx?no=13-0423
2016,12341,MidAmerican Energy Co,SD,MISO,297,60,1121,.,1478,0.1,0,0.1,.,0.2,5023,1168,21882,.,28073,0.1,0,0.1,.,0.2,92,2,15,.,109,6,12,1,.,19,92,2,15,.,109,6,12,1,.,19,16.89,19.36,19.52,.,http://puc.sd.gov/Dockets/GasElectric/2015/ge15-001.aspx
2016,12377,Midwest Energy Cooperative,MI,PJM,3633,3112,.,.,6745,0,0,.,.,0,43606,37336,.,.,80942,0,0,.,.,0,413,119,.,.,532,609,274,.,.,883,413,119,.,.,532,609,274,.,.,883,12,12,.,.,
2016,12390,Metropolitan Edison Co,PA,PJM,65542,25731,27463,0,118736,11.9,3.7,3.7,0,19.3,320005,312602,365430,0,998037,11.9,3.7,3.7,0,19.3,4216,1814,1697,0,7727,6339,1400,1263,0,9002,4216,1814,1697,0,7727,6339,1400,1263,0,9002,4.882,12.149,13.306,0,https://www.firstenergycorp.com/customer_choice/pennsylvania/pennsylvania_tariffs.html
2016,12395,Menard Electric Coop,IL,MISO,204,.,.,.,204,.,.,.,.,.,3059,.,.,.,3059,.,.,.,.,.,3,.,.,.,3,1,.,.,.,1,3,.,.,.,3,1,.,.,.,1,15,.,.,.,
2016,12539,Midwest Electric Member Corp,NE,WACM,64,114,139,0,317,0.1,0.1,0.1,0,0.3,960,912,2085,0,3957,0.1,0.1,0.1,0,0.3,27,4,22,0,53,0,0,0,0,0,27,4,22,0,53,0,0,0,0,0,15,8,15,.,
2016,12541,City of Milford - (IA),IA,SWPP,23,20,.,.,43,.,.,.,.,.,393,252,.,.,645,.,.,.,.,.,8,3,.,.,11,3,2,.,.,5,8,3,.,.,11,3,2,.,.,5,17,13,.,.,
2016,12615,City of Milton-Freewater- (OR),OR,BPAT,82,41,78,.,201,1,0.5,2,.,3.5,1804,400,544,.,2748,2,1,2,.,5,23,7,11,.,41,1,0,0,.,1,23,7,11,.,41,1,0,0,.,2,22,10,7,.,
2016,12626,City of Minden - (NE),NE,SWPP,15,49,.,.,64,0,0,.,.,0,327,523,.,.,850,0,0,.,.,0,2,4,.,.,6,1,1,.,.,2,2,4,.,.,6,1,1,.,.,2,20.93,10.61,.,.,
2016,12647,"ALLETE, Inc.",MN,MISO,9801,48151,.,.,57952,1.7,6.9,.,.,8.6,130335,679905,.,.,810240,1.2,5.7,.,.,6.9,1591,2105,.,.,3696,1304,2453,.,.,3757,1591,2105,.,.,3696,1304,2453,.,.,3756,10.2,13.5,.,.,
2016,12660,Village of Minster - (OH),OH,PJM,56,111,3887,0,4054,0.005,0.025,0.465,.,0.495,411,1512,52921,0,54844,0.009,0.016,0.165,.,0.19,5,10,67,0,82,27,4,407,0,438,5,10,67,0,82,27,4,407,0,438,7,14,14,14,
2016,12685,Entergy Mississippi Inc,MS,MISO,18278,15762,.,.,34040,4.9,2.5,.,.,7.4,131865,221889,.,.,353754,4.9,2.5,.,.,7.4,2281,1301,.,.,3582,1378,994,.,.,2372,2281,1301,.,.,3582,1378,994,.,.,2371,8.37,14.08,.,.,http://www.psc.state.ms.us/trinityview/mspsc.html
