year,county,saifi,saidi,caidi,svi
2023,Stark,0.18437,63.20044,342.79487,0.17820
2023,Stephenson,0.10638,13.29156,124.93860,0.83170
2023,Tazewell,0.03814,3.37510,88.48331,0.18810
2023,Union,0.04748,16.09906,339.03689,0.90100
2023,Vermilion,0.05913,4.69411,79.38731,0.93070
2023,Wabash,0.01803,31.48309,1745.88068,0.65350
2023,Warren,0.08164,21.16994,259.32392,0.77230
2023,Washington,0.17751,23.51052,132.44804,0.06930
2023,Wayne,0.06315,15.90398,251.84932,0.72280
2023,White,0.06260,19.40627,310.01776,0.61390
2023,Whiteside,0.02444,4.08236,167.03532,0.48510
2023,Will,0.01239,1.23554,99.73181,0.39600
2023,Williamson,0.04674,5.73658,122.73874,0.57430
2023,Winnebago,0.02749,2.06753,75.22139,0.98020
2023,Woodford,0.04759,6.30772,132.53927,0.02970
