Utility Characteristics,,,,,Number and Capacity (MW),,,,Photovoltaic,,,,,,,Storage,,,,,,Wind,,,,,,Hydroelectric,,,,,,Fuel Cells,,,,,,Internal Combustion,,,,,,Combustion Turbine,,,,,,Steam,,,,,,Other,,,,,,Total,,,,,
Year,State,Utility Number,Utility Name,BA_CODE,Number of Generators,Total Capacity,Capacity Back-up Only,Capacity Utility Owned,Type,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total
2018,NC,5416,"Duke Energy Carolinas, LLC",DUK,212,22.047,.,4.530,AC,0.385,13.740,.,.,.,14.125,.,.,.,.,.,0.000,.,0.004,.,.,.,0.004,.,5.751,.,.,.,5.751,.,.,.,.,.,0.000,.,0.870,.,.,.,0.870,.,0.700,.,.,.,0.700,.,.,.,.,.,0.000,.,0.597,.,.,.,0.597,0.385,21.662,0.000,0.000,0.000,22.047
2018,SC,5416,"Duke Energy Carolinas, LLC",DUK,18,2.978,.,.,AC,0.033,0.695,.,.,.,0.728,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,2.250,.,.,.,2.250,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.033,2.945,0.000,0.000,0.000,2.978
2018,MN,5574,East Central Energy,MISO,1,0.150,0.000,0.000,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.150,0.000,0.000,0.000,0.150,0.000,0.150,0.000,0.000,0.000,0.150
2018,MN,5575,City of East Grand Forks - (MN),MISO,2,1.500,1.500,.,,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,1.500,1.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,1.500,1.500
2018,MS,5578,East Mississippi Elec Pwr Assn,TVA,1,0.014,0.000,0.000,AC,0.000,0.014,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.014,0.000,0.000,0.000,0.014
2018,IA,5605,Eastern Iowa Light & Power Coop,MISO,14,0.658,.,.,AC,0.121,0.534,.,.,.,0.655,.,.,.,.,.,0.000,0.003,.,.,.,.,0.003,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.124,0.534,0.000,0.000,0.000,0.658
2018,TN,5763,City of Elizabethton - (TN),TVA,15,0.171,0.000,0.000,AC,0.090,0.081,0.000,0.000,0.000,0.171,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.090,0.081,0.000,0.000,0.000,0.171
2018,WI,5777,City of Elkhorn - (WI),MISO,25,5.900,5.900,2.700,,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,3.800,2.100,.,.,5.900,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,3.800,2.100,0.000,0.000,5.900
2018,CO,5862,"Empire Electric Assn, Inc",WACM,4,0.532,0.000,0.010,DC,0.010,0.072,.,.,.,0.082,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.450,.,.,.,0.450,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.010,0.522,0.000,0.000,0.000,0.532
2018,TN,5961,Town of Erwin - (TN),TVA,4,0.025,0.000,0.000,AC,0.019,0.006,0.000,0.000,0.000,0.025,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.019,0.006,0.000,0.000,0.000,0.025
2018,TN,6008,City of Etowah,TVA,4,0.029,0.000,0.000,AC,0.020,0.009,0.000,0.000,0.000,0.029,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.020,0.009,0.000,0.000,0.000,0.029
2018,OR,6022,City of Eugene - (OR),BPAT,38,2.841,0.000,0.000,AC,0.013,2.028,.,.,.,2.041,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.800,.,.,.,0.800,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.013,2.828,0.000,0.000,0.000,2.841
2018,WI,6043,City of Evansville,MISO,3,0.109,.,0.109,DC,0.009,.,.,.,.,0.009,.,.,.,.,.,0.000,.,0.100,.,.,.,0.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.009,0.100,0.000,0.000,0.000,0.109
2018,IA,6112,"Farmers Electric Coop, Inc - (IA)",MISO,3,0.110,.,.,,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.110,.,.,.,0.110,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.110,0.000,0.000,0.000,0.110
2018,WA,6149,City of Ellensburg - (WA),BPAT,24,5.000,5.000,5.000,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,5.000,.,.,.,5.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,5.000,0.000,0.000,0.000,5.000
2018,IA,6168,Farmers Electric Coop - (IA),MISO,37,8.300,.,6.000,,0.500,.,.,.,1.800,2.300,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,6.000,6.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.500,0.000,0.000,0.000,7.800,8.300
2018,TX,6182,"Farmers Electric Coop, Inc - (TX)",ERCO,3,1.848,.,0.060,AC,0.060,.,.,.,1.788,1.848,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.060,0.000,0.000,0.000,1.788,1.848
2018,MO,6205,City of Farmington - (MO),MISO,33,5.800,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,5.800,.,.,.,5.800,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,5.800,0.000,0.000,0.000,5.800
2018,TN,6234,City of Fayetteville,TVA,46,5.667,0.000,0.000,AC,1.819,3.849,0.000,0.000,0.000,5.667,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,1.819,3.849,0.000,0.000,0.000,5.667
2018,MA,6374,Fitchburg Gas & Elec Light Co,ISNE,36,0.861,0.000,0.000,AC,0.306,0.484,.,.,.,0.790,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.071,.,.,.,0.071,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.306,0.555,0.000,0.000,0.000,0.861
2018,SD,6390,City of Flandreau,MISO,23,2.000,2.000,0.270,,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,2.000,.,.,.,2.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,2.000,0.000,0.000,0.000,2.000
2018,AL,6422,City of Florence - (AL),TVA,8,0.155,0.000,0.000,AC,0.044,0.111,0.000,0.000,0.000,0.155,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.044,0.111,0.000,0.000,0.000,0.155
2018,KS,6431,"Flint Hills Rural E C A, Inc",SWPP,3,1.900,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,1.900,1.900,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,1.900,1.900
2018,FL,6452,Florida Power & Light Co,FPL,487,216.611,213.900,2.519,AC,.,0.812,.,.,1.769,2.581,.,.,.,.,0.150,0.150,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,210.180,3.700,.,.,213.880,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,210.992,3.700,0.000,1.919,216.611
2018,FL,6455,"Duke Energy Florida, LLC",FPC,150,70.354,70.347,0.007,AC,.,0.323,.,.,0.007,0.330,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,70.024,.,.,.,70.024,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,70.347,0.000,0.000,0.007,70.354
2018,CO,6604,City of Fort Collins - (CO),PSCO,16,5.227,1.500,0.000,DC,.,.,.,.,3.727,3.727,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,1.500,.,.,1.500,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,1.500,0.000,3.727,5.227
2018,TN,6608,Fort Loudoun Electric Coop,TVA,37,1.479,0.000,0.000,AC,0.253,0.227,0.000,0.000,0.000,0.480,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000,0.000,0.999,0.253,1.226,0.000,0.000,0.000,1.479
2018,AL,6612,Fort Payne Improvement Authority,TVA,4,0.159,0.000,0.000,AC,0.010,0.149,0.000,0.000,0.000,0.159,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.010,0.149,0.000,0.000,0.000,0.159
2018,MS,6641,4-County Electric Power Assn,TVA,19,1.267,0.000,0.000,AC,0.180,0.088,0.000,0.000,0.000,0.268,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.999,0.000,0.000,0.000,0.999,0.180,1.087,0.000,0.000,0.000,1.267
2018,SC,6709,Easley Combined Utility System,DUK,13,12.525,1.625,12.525,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.625,.,.,10.900,12.525,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.625,0.000,0.000,10.900,12.525
2018,NC,6784,French Broad Elec Member Corp,CPLE,34,0.665,.,.,DC,0.102,0.563,.,.,.,0.665,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.102,0.563,0.000,0.000,0.000,0.665
2018,KY,6840,City of Fulton - (KY),TVA,3,0.027,0.000,0.000,AC,0.017,0.010,0.000,0.000,0.000,0.027,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.017,0.010,0.000,0.000,0.000,0.027
2018,SC,6894,City of Gaffney - (SC),DUK,6,5.900,3.000,2.400,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,5.900,5.900,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,5.900,5.900
2018,FL,6909,Gainesville Regional Utilities,GVL,13,4.100,4.100,2.800,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,4.100,.,.,.,4.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,4.100,0.000,0.000,0.000,4.100
2018,TN,6923,City of Gallatin - (TN),TVA,7,0.161,0.000,0.000,AC,0.009,0.152,0.000,0.000,0.000,0.161,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.009,0.152,0.000,0.000,0.000,0.161
2018,KS,6965,City of Garnett - (KS),SWPP,7,1.200,0.000,1.200,,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,1.200,1.200,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,1.200,1.200
2018,OH,7004,"Buckeye Power, Inc",PJM,25,3.550,0.000,2.100,DC,.,.,.,.,2.100,2.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,1.450,.,.,1.450,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,1.450,0.000,2.100,3.550
2018,NC,7027,City of Gastonia - (NC),DUK,20,3.250,1.000,2.200,,0.600,0.350,.,.,.,0.950,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,2.300,.,.,.,2.300,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.600,2.650,0.000,0.000,0.000,3.250
2018,GA,7090,GreyStone Power Corporation,SOCO,135,74.590,74.590,0.800,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,5.990,68.600,.,.,74.590,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,5.990,68.600,0.000,0.000,74.590
2018,GA,7140,Georgia Power Co,SOCO,"1,573",234.664,67.865,.,AC,3.710,11.353,130.681,.,.,145.744,.,1.025,.,.,.,1.025,.,.,.,.,.,0.000,.,3.480,0.750,.,0.500,4.730,.,.,.,.,.,0.000,.,83.165,.,.,.,83.165,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,3.710,99.023,131.431,0.000,0.500,234.664
2018,TN,7174,Gibson Electric Members Corp,TVA,63,1.142,0.000,0.000,AC,0.617,0.524,0.000,0.000,0.000,1.142,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.617,0.524,0.000,0.000,0.000,1.142
2018,KS,7257,City of Girard - (KS),SWPP,6,0.862,.,.,DC,0.289,0.486,.,.,.,0.775,.,.,.,.,.,0.000,0.087,.,.,.,.,0.087,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.376,0.486,0.000,0.000,0.000,0.862
2018,FL,7264,"Glades Electric Coop, Inc",SEC,100,25.000,20.250,19.750,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,15.000,5.000,5.000,.,.,25.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,15.000,5.000,5.000,0.000,0.000,25.000
2018,KY,7270,City of Glasgow - (KY),TVA,16,0.611,0.000,0.000,AC,0.007,0.605,0.000,0.000,0.000,0.611,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.007,0.605,0.000,0.000,0.000,0.611
2018,CA,7294,City of Glendale - (CA),LDWP,6,1.689,.,0.400,AC,.,0.400,.,.,.,0.400,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.300,.,.,.,0.300,.,0.989,.,.,.,0.989,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.689,0.000,0.000,0.000,1.689
2018,AK,7353,Golden Valley Elec Assn Inc,NA,3,0.135,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.040,.,.,.,0.040,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,0.095,.,.,.,0.095,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.135,0.000,0.000,0.000,0.135
2018,KS,7374,City of Goodland - (KS),SWPP,1,0.700,.,.,,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.700,.,.,.,.,0.700,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.700,0.000,0.000,0.000,0.000,0.700
2018,NE,7411,City of Gothenburg - (NE),SWPP,1,0.924,.,0.924,,.,.,.,.,0.924,0.924,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.924,0.924
2018,CO,7563,Grand Valley Power,PSCO,1,0.144,.,0.144,DC,.,.,.,.,0.144,0.144,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.144,0.144
2018,FL,7593,City of Green Cove Springs,FMPP,18,1.700,1.700,1.700,DC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,1.700,.,.,.,1.700,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,1.700,0.000,0.000,0.000,1.700
2018,VT,7601,Green Mountain Power Corp,ISNE,777,18.622,5.504,5.817,AC,.,.,.,.,1.200,1.200,.,.,.,.,5.504,5.504,.,.,.,.,.,0.000,.,.,.,.,6.798,6.798,.,.,.,.,.,0.000,.,.,.,.,4.160,4.160,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,0.960,0.960,0.000,0.000,0.000,0.000,18.622,18.622
2018,TN,7625,City of Greeneville - (TN),TVA,33,0.502,0.000,0.000,AC,0.134,0.367,0.000,0.000,0.000,0.502,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.134,0.367,0.000,0.000,0.000,0.502
2018,MO,7720,"Grundy Electric Coop, Inc",AECI,166,2.240,.,.,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.750,1.490,.,.,.,2.240,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.750,1.490,0.000,0.000,0.000,2.240
2018,FL,7801,Gulf Power Co,SOCO,434,0.873,.,.,AC,.,0.873,.,.,.,0.873,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.873,0.000,0.000,0.000,0.873
2018,AL,7827,Guntersville Electric Board,TVA,3,0.150,0.000,0.000,AC,0.000,0.150,0.000,0.000,0.000,0.150,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.150,0.000,0.000,0.000,0.150
2018,IA,7864,Grundy County Rural Elec Coop,MISO,9,2.156,.,.,,0.055,0.100,.,.,.,0.155,.,.,.,.,.,0.000,0.001,.,.,.,.,0.001,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,2.000,.,.,.,2.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.056,2.100,0.000,0.000,0.000,2.156
2018,NC,7978,Halifax Electric Member Corp,CPLE,1,0.100,.,0.100,,.,.,.,.,0.100,0.100,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,0.000,0.000,0.000,0.100,0.100
2018,TN,8147,City of Harriman - (TN),TVA,9,0.092,0.000,0.000,AC,0.072,0.015,0.000,0.000,0.000,0.087,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.006,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.072,0.021,0.000,0.000,0.000,0.092
2018,IN,8179,Harrison County Rural E M C,MISO,7,6.200,6.200,1.000,AC,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,6.200,.,.,.,6.200,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.000,6.200,0.000,0.000,0.000,6.200
2018,HI,8287,Hawaii Electric Light Co Inc,NA,598,20.983,.,0.059,AC,2.082,13.307,.,.,.,15.389,1.768,0.925,.,.,.,2.693,.,0.702,.,.,.,0.702,.,0.584,.,.,.,0.584,.,.,.,.,.,0.000,.,1.615,.,.,.,1.615,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,3.850,17.133,0.000,0.000,0.000,20.983
2018,IA,8288,City of Hawarden - (IA),MISO,1,0.003,0.000,0.000,,0.001,.,.,.,.,0.001,.,.,.,.,.,0.000,0.002,.,.,.,.,0.002,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,.,.,.,.,.,0.000,0.003,0.000,0.000,0.000,0.000,0.003
