|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..BA Code|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Residential|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Commercial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Industrial|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Transportation|,|Reporting Year Incremental Annual Savings.Energy Savings (MWh).Total|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Residential|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Commercial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Industrial|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Transportation|,|Reporting Year Incremental Annual Savings.Peak Demand Savings (MW).Total|,|Incremental Life Cycle Savings.Energy Savings (MWh).Residential|,|Incremental Life Cycle Savings.Energy Savings (MWh).Commercial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Industrial|,|Incremental Life Cycle Savings.Energy Savings (MWh).Transportation|,|Incremental Life Cycle Savings.Energy Savings (MWh).Total|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Residential|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Commercial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Industrial|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Transportation|,|Incremental Life Cycle Savings.Peak Demand Savings (MW).Total|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.Customer Incentives (Thousand Dollars).Total|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Residential|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Commercial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Industrial|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Transportation|,|Reporting Year Incremental Cost.All Other Costs (Thousand Dollars).Total|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.Customer Incentives (Thousand Dollars).Total|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Residential|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Commercial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Industrial|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Transportation|,|Incremental Life Cycle Costs.All Other Costs (Thousand Dollars).Total|,|Weighted Average Life.(Years).Residential|,|Weighted Average Life.(Years).Commercial|,|Weighted Average Life.(Years).Industrial|,|Weighted Average Life.(Years).Transportation|,|..Website|
2020,4237,Consolidated Electric Coop,MO,AECI,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2020,4254,Consumers Energy Co,MI,MISO,"173,625","257,255","157,673",.,"588,553",16.7,34.0,20.8,.,71.5,"2,259,866","3,932,519","1,382,761",.,"7,575,146",16.7,34.0,20.8,.,71.5,"20,258","31,525","19,322",.,"71,106","18,131","13,530","8,293",.,"39,954","20,258","31,525","19,322",.,"71,106","18,131","13,530","8,293",.,"39,954",6.900,12.400,12.400,.,N/A
2020,4317,"Coos-Curry Electric Coop, Inc",OR,BPAT,290,246,.,.,536,0.0,0.0,.,.,0.1,"5,783","3,196",.,.,"8,979",0.0,0.0,.,.,0.1,137,54,.,.,191,.,.,.,.,.,137,54,.,.,191,.,.,.,.,.,19.940,12.990,.,.,
2020,4363,Corn Belt Power Coop,IA,SWPP,"1,317","6,078","3,195",.,"10,590",0.2,1.5,0.5,.,2.2,"19,234","54,819","30,762",.,"104,814",0.2,1.5,0.5,.,2.2,203,221,87,.,511,40,31,16,.,87,203,221,87,.,511,40,31,16,.,87,14.601,9.019,9.628,.,
2020,4401,"Cotton Electric Coop, Inc",OK,SWPP,323,.,.,.,323,0.0,.,.,.,0.0,"3,876",.,.,.,"3,876",1.2,.,.,.,1.2,67,.,.,.,67,11,.,.,.,11,67,.,.,.,67,11,.,.,.,11,12.000,.,.,.,
2020,4432,Coweta-Fayette El Member Corp,GA,SOCO,"1,628",26,0,0,"1,653",1.9,0.2,0.0,0.0,2.1,"16,276",257,0,0,"16,533",1.9,0.2,0.0,0.0,2.1,60,5,0,0,65,239,15,0,0,254,60,5,0,0,65,239,15,0,0,254,10.000,10.000,0.000,0.000,www.utility.org
2020,4433,City of Covington - (GA),GA,SOCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2020,4442,PUD No 1 of Cowlitz County,WA,BPAT,"2,063","1,345","3,774",0,"7,182",0.3,0.2,0.4,0.0,0.9,"32,977","17,739","41,699",0,"92,416",0.3,0.2,0.4,0.0,0.9,779,252,534,0,"1,564",256,138,113,0,507,779,252,534,0,"1,564",256,138,113,0,507,15.988,13.189,11.048,0.000,cowlitzpud.org
2020,4683,City of Cuyahoga Falls - (OH),OH,PJM,0,455,231,0,686,0.0,0.1,0.0,0.0,0.1,0,"6,823","3,466",0,"10,289",0.0,0.1,0.0,0.0,0.1,0,23,14,0,38,0,0,0,0,0,0,23,14,0,38,0,0,0,0,0,15.000,15.000,15.000,0.000,
2020,4794,City of Danville - (VA),VA,PJM,178,914,81,.,"1,172",0.1,0.4,0.0,.,0.5,"2,480","9,135",807,.,"12,423",0.1,0.4,0.0,.,0.5,53,62,6,.,120,175,6,1,.,181,53,62,6,.,120,175,6,1,.,181,14.000,14.000,14.000,.,
2020,4911,Dawson Power District,NE,SWPP,865,711,988,0,"2,565",0.2,0.1,0.1,0.0,0.4,"15,322","7,870","13,861",0,"37,053",0.2,0.1,0.1,0.0,0.4,245,37,71,0,353,16,14,19,0,49,245,37,71,0,353,16,14,19,0,49,17.711,11.061,14.024,0.000,
2020,4922,Dayton Power & Light Co,OH,PJM,"81,313","84,641","64,636",.,"230,590",10.4,13.6,10.4,.,34.4,"1,342,942","873,259","675,522",.,"2,891,723",10.4,13.6,10.4,.,34.4,"4,880","6,287","4,801",.,"15,968","2,960","2,220","1,695",.,"6,875","4,880","6,287","4,801",.,"15,968","2,960","2,220","1,695",.,"6,875",18.740,10.060,10.560,.,
2020,5027,Delmarva Power,DE,PJM,"22,905",.,.,.,"22,905",4.0,.,.,.,4.0,"142,851",.,.,.,"142,851",4.2,.,.,.,4.2,303,.,.,.,303,"1,791",.,.,.,"1,791",303,.,.,.,303,"1,791",.,.,.,"1,791",6.000,.,.,.,
2020,5027,Delmarva Power,MD,PJM,"18,946","45,370",0,0,"64,316",32.4,5.5,0.0,0.0,37.9,"118,161","649,908",0,0,"768,069",32.4,5.5,0.0,0.0,37.9,"2,165","14,387",0,0,"16,552","3,925","3,992",0,0,"7,917","2,165","14,387",0,0,"16,552","3,925","3,992",0,0,"7,917",6.200,14.300,0.000,0.000,
2020,5063,City of Denton - (TX),TX,ERCO,286,.,.,.,286,1.6,.,.,.,1.6,"4,860",.,.,.,"4,860",1.6,.,.,.,1.6,96,.,.,.,96,40,.,.,.,40,96,.,.,.,96,40,.,.,.,40,15.000,.,.,.,https://www.cityofdenton.com/en-us/all-departments/utilities/denton-municipal-electric/lower-energy-bill
2020,5070,Delaware Electric Cooperative,DE,PJM,341,455,.,.,796,7.0,0.0,.,.,7.0,"1,405","3,048",.,.,"4,453",3.6,0.0,.,.,3.6,120,"1,657",.,.,"1,777",12,166,.,.,178,120,"1,657",.,.,"1,777",12,166,.,.,178,7.800,13.000,.,.,
2020,5109,DTE Electric Company,MI,MISO,"279,755","490,034",.,.,"769,789",53.5,68.0,.,.,121.5,"20,297,649","27,473,086",.,.,"47,770,735",34.2,58.1,.,.,92.3,.,.,.,.,.,"67,627","61,219",.,.,"128,846",.,.,.,.,.,"527,858","432,719",.,.,"960,577",13.680,13.910,.,.,
2020,5175,Dixie Electric Power Assn,MS,MISO,"3,832",.,.,.,"3,832",0.6,.,.,.,0.6,"13,459",.,.,.,"13,459",0.6,.,.,.,0.6,9,.,.,.,9,904,.,.,.,904,9,.,.,.,9,904,.,.,.,904,3.800,.,.,.,
2020,5204,Dixie Electric Coop,AL,AEC,23,.,.,.,23,.,.,.,.,.,225,.,.,.,225,.,.,.,.,.,10,.,.,.,10,.,.,.,.,.,10,.,.,.,10,.,.,.,.,.,10.000,.,.,.,
2020,5336,City of Dover - (OH),OH,PJM,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,EFFICIENCY SMART PROGRAM ENDED 12-31-2019.  NO DATA TO REPORT FOR 2020.
2020,5416,"Duke Energy Carolinas, LLC",NC,DUK,"416,801","152,257",.,.,"569,058",94.3,26.4,.,.,120.7,"2,397,931","2,055,202",.,.,"4,453,133",94.3,26.4,.,.,120.7,"18,643","16,148",.,.,"34,791","18,928","8,032",.,.,"26,960","18,643","16,148",.,.,"34,791","18,928","8,032",.,.,"26,960",5.800,13.500,.,.,
2020,5416,"Duke Energy Carolinas, LLC",SC,DUK,"152,084","55,556",.,.,"207,640",34.4,9.6,.,.,44.0,"874,968","749,911",.,.,"1,624,879",34.4,9.6,.,.,44.0,"6,802","5,892",.,.,"12,694","6,906","2,931",.,.,"9,837","6,802","5,892",.,.,"12,694","6,906","2,931",.,.,"9,837",5.800,13.500,.,.,
2020,5417,Dunn County Electric Coop,WI,MISO,652,"1,827",0,0,"2,479",0.1,0.0,0.0,0.0,0.1,"10,055","24,146",.,.,"34,201",0.1,0.0,.,.,0.1,50,21,.,.,71,101,1,.,.,103,50,21,.,.,71,101,1,.,.,103,15.422,13.216,.,.,
2020,5487,Duquesne Light Co,PA,PJM,"8,528","47,306","34,255",.,"90,089",1.0,7.4,4.4,.,12.8,"65,921","440,911","342,335",.,"849,167",1.0,4.9,2.3,.,8.2,791,"4,347","1,403",.,"6,541","4,706","5,148","2,446",.,"12,300",791,"4,347","1,403",.,"6,541","4,706","5,148","2,446",.,"12,300",6.990,7.000,15.000,.,
2020,5552,"East River Elec Pwr Coop, Inc",SD,SWPP,0,0,0,.,0,34.0,9.0,29.0,.,72.0,0,0,0,.,0,34.0,9.0,29.0,.,72.0,310,123,31,.,464,285,57,14,.,357,310,123,31,.,464,285,57,14,.,357,.,.,.,.,
2020,5580,"East Kentucky Power Coop, Inc",KY,PJM,"5,595",0,0,0,"5,595",1.9,0.0,0.0,0.0,1.9,"94,523",0,0,0,"94,523",1.9,0.0,0.0,0.0,1.9,768,0,0,0,768,117,0,0,0,117,768,0,0,0,768,117,0,0,0,117,16.900,.,.,.,
2020,5585,Eastern Illinois Elec Coop,IL,MISO,0,.,.,.,0,0.0,.,.,.,0.0,0,.,.,.,0,0.0,.,.,.,0.0,.,.,.,.,.,0,.,.,.,0,.,.,.,.,.,0,.,.,.,0,0.000,.,.,.,
2020,5701,El Paso Electric Co,NM,EPE,"12,732","9,170",0,0,"21,902",4.1,1.3,0.0,0.0,5.4,"229,040","127,808",0,0,"356,848",4.1,1.3,0.0,0.0,5.4,"1,925","1,152",0,0,"3,077",664,768,0,0,"1,432","1,925","1,152",0,0,"3,077",664,768,0,0,"1,432",18.000,14.000,0.000,0.000,
2020,5701,El Paso Electric Co,TX,EPE,"6,596","23,177",0,0,"29,773",2.8,5.6,0.0,0.0,8.4,"86,812","338,947",0,0,"425,759",2.8,5.6,0.0,0.0,8.4,"1,512","2,687",0,0,"4,199",40,72,0,0,112,"1,512","2,687",0,0,"4,199",40,72,0,0,112,13.000,15.000,0.000,0.000,
2020,5729,Electrical Dist No8 Maricopa,AZ,AZPS,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,58,.,58,.,.,.,.,.,.,.,58,.,58,.,.,.,.,
2020,5773,City of Elk River,MN,MISO,422,357,"3,494",.,"4,273",.,.,.,.,.,"7,232","5,328","47,039",.,"59,599",.,.,.,.,.,51,14,134,.,199,178,21,82,.,281,51,14,134,.,199,178,21,82,.,281,16.250,13.600,13.600,.,
2020,5780,Elkhorn Rural Public Pwr Dist,NE,SWPP,71,94,200,0,365,0.0,0.0,0.0,0.0,0.0,986,"1,032","1,684",0,"3,702",0.0,0.0,0.0,0.0,0.0,28,4,18,0,50,4,6,12,0,23,28,4,18,0,50,4,6,12,0,23,13.991,11.000,8.405,0.000,www.erppd.com
2020,5832,Elmhurst Mutual Power & Light Co,WA,BPAT,190,382,.,.,572,0.0,0.0,.,.,0.1,"5,026","5,022",.,.,"10,048",0.0,0.0,.,.,0.1,62,40,.,.,102,.,.,.,.,.,62,40,.,.,102,.,.,.,.,.,26.480,13.160,0.000,0.000,
2020,5860,Empire District Electric Co,AR,SWPP,125,9,0,0,134,0.0,0.0,0.0,0.0,0.0,"1,740",118,0,0,"1,858",0.0,0.0,0.0,0.0,0.0,33,3,0,0,36,20,3,0,0,23,33,3,0,0,36,20,3,0,0,23,13.000,13.000,13.000,0.000,http://apscservices.info/
2020,5860,Empire District Electric Co,MO,SWPP,389,"1,662","3,877",0,"5,928",0.1,0.4,0.2,0.0,0.7,"5,060","50,405","21,602",0,"77,067",0.1,0.4,0.2,0.0,0.7,163,342,146,0,651,1,41,17,0,59,163,342,146,0,651,1,41,17,0,59,13.000,13.000,13.000,0.000,Reports not available online
2020,5862,"Empire Electric Assn, Inc",CO,WACM,465,"1,253",.,.,"1,717",0.1,0.3,.,.,0.5,"6,822","15,034",.,.,"21,856",0.1,0.3,.,.,0.5,202,36,.,.,238,20,8,.,.,28,202,36,.,.,238,20,8,.,.,28,14.910,12.000,.,.,
2020,5930,Village of Fairport - (NY),NY,NYIS,"1,896",679,0,0,"2,575",24.3,1.1,0.0,0.0,25.4,"18,964","8,142",0,0,"27,106",24.3,1.1,0.0,0.0,25.4,182,285,0,0,467,27,43,0,0,70,182,285,0,0,467,27,43,0,0,70,10.000,12.000,.,.,https://ieepny.com/annual-report/
2020,6022,City of Eugene - (OR),OR,BPAT,"2,363","6,188","6,502",0,"15,053",0.9,1.8,1.1,0.0,3.7,"41,860","95,995","97,535",0,"235,390",0.9,1.8,1.1,0.0,3.7,"1,414",852,198,0,"2,464",0,0,"1,290",0,"1,290","1,414",852,198,0,"2,464",0,0,"1,290",0,"1,290",17.716,15.513,15.000,0.000,
2020,6198,"Farmers Electric Coop, Inc - (NM)",NM,SWPP,139,.,.,.,139,0.0,.,.,.,0.0,139,.,.,.,139,0.0,.,.,.,0.0,3,.,.,.,3,1,.,.,.,1,3,.,.,.,3,1,.,.,.,1,1.000,.,.,.,
2020,6374,Fitchburg Gas & Elec Light Co,MA,ISNE,"2,698","1,284",550,.,"4,532",0.4,0.2,0.1,.,0.7,"10,351","15,446","6,620",.,"32,416",0.4,0.2,0.1,.,0.7,"1,983",549,235,.,"2,768","1,061",477,204,.,"1,742","1,983",549,235,.,"2,768","1,061",477,204,.,"1,742",3.830,12.030,12.030,.,http://www.mass.gov/utility-filings-and-tariffs
2020,6395,Flathead Electric Coop Inc,MT,BPAT,866,"2,509",839,.,"4,214",.,.,.,.,.,"18,194","30,800","9,998",.,"58,992",.,.,.,.,.,377,378,176,.,931,.,.,.,.,.,377,378,176,.,931,.,.,.,.,.,20.000,12.000,12.000,.,
2020,6452,Florida Power & Light Co,FL,FPL,"19,688","29,029",.,.,"48,717",8.7,9.2,.,.,18.0,.,.,.,.,.,.,.,.,.,.,"3,599","6,561",.,.,"10,160","14,284","9,330",.,.,"23,614",.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2020,6455,"Duke Energy Florida, LLC",FL,FPC,"32,617","38,197",0,0,"70,814",23.0,22.0,0.0,0.0,45.0,"261,555","468,092",0,0,"729,647",23.0,22.0,0.0,0.0,45.0,"5,994","2,286",0,0,"8,280","6,515","2,394",0,0,"8,909","5,994","2,286",0,0,"8,280","6,515","2,394",0,0,"8,909",8.000,12.300,0.000,0.000,http://www.psc.state.fl.us/ElectricNaturalGas/ARDemandSidePlans   
2020,6457,Florida Public Utilities Co,FL,JEA,473,43,0,0,516,0.4,0.0,0.0,0.0,0.4,"4,730",430,0,0,"5,160",0.4,0.0,0.0,0.0,0.4,42,46,7,0,95,46,340,20,0,406,177,140,0,0,317,"1,350",451,0,0,"1,801",10.000,10.000,0.000,0.000,www.floridapsc.com/ElectricNaturalGas/ARDemandSide
2020,6604,City of Fort Collins - (CO),CO,PSCO,"13,112","6,067","6,067",0,"25,246",1.7,0.8,0.8,0.0,3.3,"58,916","82,332","82,332",0,"223,579",1.7,0.8,0.8,0.0,3.3,955,"1,497","1,497",0,"3,948",606,329,329,0,"1,263",955,"1,497","1,497",0,"3,948",606,329,329,0,"1,263",4.493,6.785,6.785,0.000,www.fcgov.com/conserves www.efficiencyworks.org
2020,6616,Fort Pierce Utilities Authority,FL,FMPP,215,.,.,.,215,0.0,.,.,.,0.0,"2,860",.,.,.,"2,860",0.0,.,.,.,0.0,30,.,.,.,30,7,.,.,.,7,30,.,.,.,30,7,.,.,.,7,13.310,.,.,.,
2020,6640,Four County Elec Member Corp,NC,CPLE,"20,675",.,.,.,"20,675",1.1,.,.,.,1.1,"206,750",.,.,.,"206,750",1.1,.,.,.,1.1,48,.,.,.,48,328,.,.,.,328,48,.,.,.,48,328,.,.,.,328,10.000,.,.,.,
2020,6779,City of Fremont - (NE),NE,SWPP,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2020,6782,Freeborn-Mower Electric Cooperative,MN,MISO,"2,807","6,734",361,0,"9,902",0.3,0.6,0.0,0.0,0.8,"41,490","87,493","4,098",0,"133,081",0.3,0.6,0.0,0.0,0.8,288,184,9,0,481,322,57,0,0,379,288,184,9,0,481,322,57,0,0,379,14.781,12.993,11.351,0.000,
2020,6784,French Broad Elec Member Corp,NC,CPLE,"8,967",472,.,.,"9,439",1.0,0.1,.,.,1.1,"40,352","2,124",.,.,"42,475",1.0,0.1,.,.,1.1,.,.,.,.,.,885,13,.,.,898,.,.,.,.,.,885,13,.,.,898,1.740,11.600,.,.,
2020,6909,Gainesville Regional Utilities,FL,GVL,609,.,.,.,609,0.1,.,.,.,0.1,"9,135",.,.,.,"9,135",0.1,.,.,.,0.1,422,.,.,.,422,.,.,.,.,.,422,.,.,.,422,.,.,.,.,.,15.000,.,.,.,
2020,7004,"Buckeye Power, Inc",OH,PJM,"2,021","9,194",.,.,"11,215",1.0,2.3,.,.,3.3,"30,192","65,361",.,.,"95,553",1.0,2.3,.,.,3.3,665,547,.,.,"1,212",.,.,.,.,.,665,547,.,.,"1,212",.,.,.,.,.,18.000,7.000,.,.,
2020,7140,Georgia Power Co,GA,SOCO,"86,353","154,160",.,.,"240,513",12.8,26.1,.,.,38.9,"725,960","3,884,101",.,.,"4,610,061",40.8,64.7,.,.,105.5,"5,347","9,168",.,.,"14,515","5,551","9,482",.,.,"15,033","9,930","13,889",.,.,"23,819","9,880","17,607",.,.,"27,486",7.260,11.650,.,.,
2020,7264,"Glades Electric Coop, Inc",FL,SEC,94,0,0,0,94,0.0,0.0,0.0,0.0,0.0,"1,165",0,0,0,"1,165",0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.367,12.367,0.000,0.000,
2020,7294,City of Glendale - (CA),CA,LDWP,"8,263","2,405",.,.,"10,668",5.5,0.7,.,.,6.2,"17,721","22,123",.,.,"39,844",5.5,0.6,.,.,6.1,"1,217",668,.,.,"1,885",214,147,.,.,361,"1,217",668,.,.,"1,885",214,147,.,.,361,8.523,10.629,.,.,https://www.glendaleca.gov/government/departments/glendale-water-and-power/about-us/reports-plans/gwp-annual-energy-efficiency-program-results
2020,7353,Golden Valley Elec Assn Inc,AK,NA,200,.,.,.,200,0.1,.,.,.,0.1,"1,435",.,.,.,"1,435",0.1,.,.,.,0.1,0,.,.,.,0,15,.,.,.,15,0,.,.,.,0,74,.,.,.,74,5.000,.,.,.,
2020,7483,City of Grand Haven - (MI),MI,MISO,779,961,961,.,"2,700",0.0,0.2,0.2,.,0.4,"7,411","15,131","15,131",.,"37,672",0.0,0.1,0.1,.,0.3,96,82,82,.,259,36,49,49,.,133,96,82,82,.,259,36,49,49,.,133,12.560,8.245,8.245,.,
2020,7548,PUD No 1 of Grays Harbor County,WA,BPAT,936,"3,309","2,263",0,"6,508",0.1,0.4,0.3,0.0,0.7,"18,720","39,708","22,676",0,"81,104",0.1,0.4,0.3,0.0,0.7,"2,460","2,508",60,0,"5,028",.,.,.,.,.,"2,460","2,508",60,0,"5,028",.,.,.,.,.,20.000,12.000,10.000,0.000,www.ghpud.org
2020,7563,Grand Valley Power,CO,PSCO,11,.,.,.,11,0.0,.,.,.,0.0,108,.,.,.,108,0.0,.,.,.,0.0,0,.,.,.,0,3,.,.,.,3,0,.,.,.,0,3,.,.,.,3,10.000,.,.,.,
2020,7570,Great River Energy,MN,MISO,"38,034","61,054",.,.,"99,089",25.4,10.7,.,.,36.1,"505,915","905,928",.,.,"1,411,843",25.4,10.7,.,.,36.1,"5,675","2,552",.,.,"8,227","5,992","1,782",.,.,"7,775","5,675","2,552",.,.,"8,227","5,992","1,782",.,.,"7,775",13.300,14.840,.,.,
2020,7634,City of Greenville - (TX),TX,ERCO,11,.,.,.,11,0.0,.,.,.,0.0,102,.,.,.,102,0.0,.,.,.,0.0,6,.,.,.,6,0,.,.,.,0,6,.,.,.,6,0,.,.,.,0,6.010,.,.,.,
2020,7716,Groton Dept of Utilities - (CT),CT,ISNE,35,"1,319",0,0,"1,354",0.0,0.1,0.0,0.0,0.2,456,"18,457",0,0,"18,913",0.0,0.1,0.0,0.0,0.2,27,463,0,0,490,16,277,0,0,293,27,463,0,0,490,16,277,0,0,293,12.900,14.000,0.000,0.000,
2020,7752,Guadalupe Valley Elec Coop Inc,TX,ERCO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2020,7785,"Gulf Coast Electric Coop, Inc",FL,AEC,127,.,.,.,127,1.2,.,.,.,1.2,"1,270",.,.,.,"1,270",1.2,.,.,.,1.2,42,.,.,.,42,4,.,.,.,4,42,.,.,.,42,4,.,.,.,4,10.000,.,.,.,
2020,7801,Gulf Power Co,FL,SOCO,"2,277","2,049",.,.,"4,326",1.8,0.8,.,.,2.6,"19,198","13,802",.,.,"33,000",5.9,4.8,.,.,10.7,84,91,.,.,175,"3,814",783,.,.,"4,597",84,91,.,.,175,"3,814",783,.,.,"4,597",20.450,29.260,.,.,
2020,8179,Harrison County Rural E M C,IN,MISO,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2020,8319,Heartland Power Coop,IA,MISO,812,6,"2,006",.,"2,824",0.1,0.0,0.0,.,0.1,"12,401",88,"24,049",.,"36,538",0.1,0.0,0.0,.,0.1,58,1,21,.,80,1,0,0,0,1,58,1,21,.,80,1,0,0,0,1,15.272,14.667,11.987,.,
2020,8333,Haywood Electric Member Corp,NC,DUK,.,.,.,.,.,.,.,.,.,.,"2,280",.,.,.,"2,280",2.3,.,.,.,2.3,.,.,.,.,.,.,.,.,.,.,2,.,.,.,2,.,.,.,.,.,10.000,0.000,0.000,0.000,
2020,8449,Henderson City Utility Comm,KY,MISO,.,747,.,.,747,.,0.1,.,.,0.1,.,"32,355",.,.,"32,355",.,0.1,.,.,0.1,.,116,.,.,116,.,19,.,.,19,.,"1,016",.,.,"1,016",.,119,.,.,119,.,10.000,.,.,
2020,8566,High Plains Power Inc,WY,WACM,3,396,.,.,400,.,0.1,.,.,0.1,65,"5,392",.,.,"5,457",.,0.1,.,.,0.1,1,13,.,.,14,.,.,.,.,.,1,13,.,.,14,.,.,.,.,.,15.270,15.670,.,.,
2020,8570,Highline Electric Assn,CO,WACM,56,.,"1,059",.,"1,115",0.0,.,0.3,.,0.3,846,.,"13,289",.,"14,135",0.0,.,0.2,.,0.2,37,.,31,.,68,.,.,.,.,.,37,.,31,.,68,.,.,.,.,.,14.910,.,19.200,.,
2020,8570,Highline Electric Assn,NE,WACM,5,.,142,.,147,0.0,.,0.0,.,0.0,72,.,"1,772",.,"1,843",0.0,.,0.0,.,0.0,4,.,6,.,10,.,.,.,.,.,4,.,6,.,10,.,.,.,.,.,14.910,.,19.200,.,
2020,8620,"HILCO Electric Cooperative, Inc.",TX,ERCO,"2,262",.,.,.,"2,262",0.6,.,.,.,0.6,"2,262",.,.,.,"2,262",0.6,.,.,.,0.6,47,.,.,.,47,.,.,.,.,.,47,.,.,.,47,.,.,.,.,.,1.000,.,.,.,
2020,8699,Inland Power & Light Company,ID,BPAT,42,2,0,0,44,0.0,0.0,0.0,0.0,0.0,"1,144",66,0,0,"1,211",0.0,0.0,0.0,0.0,0.0,18,0,0,0,18,4,0,0,0,4,18,3,0,0,21,4,0,0,0,4,22.180,12.000,.,.,
2020,8699,Inland Power & Light Company,WA,BPAT,"1,384","1,349",205,0,"2,938",0.2,0.2,0.0,0.0,0.3,"11,461","7,439","1,746",0,"20,647",1.3,0.0,0.0,0.0,1.4,529,197,42,0,769,130,133,20,0,283,529,197,42,0,769,130,133,20,0,283,18.300,7.720,7.650,.,
2020,8723,City of Holland,MI,MISO,"2,268","2,714","7,753",.,"12,735",1.2,1.0,1.9,.,4.1,"29,484","35,282","100,789",.,"165,555",1.2,1.0,1.9,.,4.1,336,177,329,.,842,121,62,115,.,299,336,177,329,.,842,121,62,115,.,299,13.000,13.000,13.000,.,
2020,8773,"Holy Cross Electric Assn, Inc",CO,PSCO,"3,049","2,325",.,.,"5,374",0.4,0.8,.,.,1.2,"38,630","29,112",.,.,"67,742",0.4,0.8,.,.,1.2,229,354,.,.,583,303,161,.,.,464,229,354,.,.,583,303,161,.,.,464,12.670,12.620,.,.,
2020,8774,City of Holyoke - (MA),MA,ISNE,39,21,0,0,60,0.0,0.0,0.0,0.0,0.0,982,518,0,0,"1,500",0.0,0.0,0.0,0.0,0.0,134,35,0,0,169,0,0,0,0,0,134,35,0,0,169,0,0,0,0,0,25.000,25.000,25.000,25.000,
2020,8786,Horry Electric Coop Inc,SC,SC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.,
2020,8901,CenterPoint Energy,TX,ERCO,"97,331","93,595",.,.,"190,926",52.2,119.3,.,.,171.5,"1,739,105","1,347,965",.,.,"3,087,070",52.2,119.3,.,.,171.5,"13,386","13,298",.,.,"26,684","4,819","4,702",.,.,"9,521","13,386","13,298",.,.,"26,684","4,819","4,702",.,.,"9,521",17.839,14.481,.,.,
