|Utility Characteristics..Data Year|,|Utility Characteristics..Utility Number|,|Utility Characteristics..Utility Name|,|Utility Characteristics..State|,|Utility Characteristics..Ownership|,|IEEE Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.All Events (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.All Events (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard.Without Major Event Days.SAIDI (minutes per year)|,|IEEE Standard.Without Major Event Days.SAIFI (times per year)|,|IEEE Standard.Without Major Event Days.CAIDI (minutes per interruption)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIDI (minutes per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).SAIFI (times per year)|,|IEEE Standard.Loss of Supply Removed (With Major Event Days).CAIDI (minutes per interruption)|,|IEEE Standard...Number of Customers|,|IEEE Standard...Highest Dist. Voltage|,|IEEE Standard...Outages Recorded Automatically|,|Other Standard.All Events (With Major Event Days).SAIDI (minutes per year)|,|Other Standard.All Events (With Major Event Days).SAIFI (times per year)|,|Other Standard.All Events (With Major Event Days).CAIDI With MED|,|Other Standard.Without Major Event Days.SAIDI (minutes per year)|,|Other Standard.Without Major Event Days.SAIFI (times per year)|,|Other Standard.Without Major Event Days.CAIDI Without MED|,|Other Standard...Number of Customers|,|Other Standard...Inactive Accounts Included|,|Other Standard...Momentary Interruptions|,|Other Standard...Highest Dist. Voltage|,|..Outages Recorded Automatically|
2020,7129,City of Georgetown - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,"1,744.000",8.198,212.735,22.251,0.357,62.328,"28,884",N,L,25.0,Y
2020,7140,Georgia Power Co,GA,Investor Owned,527.800,1.920,274.896,142.220,1.330,106.932,.,.,.,"2,527,010",38.0,Y,.,.,.,.,.,.,.,,,.,
2020,7174,Gibson Electric Members Corp,TN,Cooperative,245.840,1.355,181.432,141.110,1.311,107.635,127.000,1.301,97.617,"38,527",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,7222,City of Gillette - (WY),WY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,6.604,0.108,61.148,"15,695",Y,F,25.0,N
2020,7264,"Glades Electric Coop, Inc",FL,Cooperative,292.724,3.103,94.336,292.724,3.103,94.336,292.342,3.067,95.319,"17,018",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,7270,City of Glasgow - (KY),KY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,68.330,0.940,72.691,.,.,.,"7,460",N,F,12.5,N
2020,7294,City of Glendale - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,54.029,1.072,50.400,54.029,1.072,50.400,"88,010",N,F,12.5,N
2020,7353,Golden Valley Elec Assn Inc,AK,Cooperative,382.610,3.550,107.777,337.820,3.410,99.067,311.670,2.470,126.182,"47,059",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,7450,Grady Electric Membership Corp,GA,Cooperative,187.429,1.981,94.613,187.429,1.981,94.613,187.429,1.981,94.613,"19,978",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,7483,City of Grand Haven - (MI),MI,Municipal,73.240,0.800,91.550,17.280,0.162,106.667,73.240,0.800,91.550,"14,568",13.2,Y,.,.,.,.,.,.,.,,,.,
2020,7490,Grand River Dam Authority,OK,State,.,.,.,.,.,.,.,.,.,.,.,,10.412,0.347,30.006,10.412,0.347,30.006,202,N,L,13.8,N
2020,7548,PUD No 1 of Grays Harbor County,WA,Political Subdivision,260.000,1.400,185.714,182.000,1.200,151.667,93.000,0.640,145.313,"43,034",34.5,N,.,.,.,.,.,.,.,,,.,
2020,7558,Grayson Rural Electric Coop Corp,KY,Cooperative,338.400,2.480,136.452,338.400,2.480,136.452,333.800,2.400,139.083,"14,246",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,7559,"Grayson-Collin Elec Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,415.300,.,.,90.400,.,.,"60,823",N,L,25.0,Y
2020,7563,Grand Valley Power,CO,Cooperative,44.840,.,.,44.840,.,.,.,.,.,"18,295",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,7601,Green Mountain Power Corp,VT,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,270.000,1.970,137.056,270.000,1.970,137.056,"267,566",N,F,34.5,Y
2020,7625,City of Greeneville - (TN),TN,Municipal,90.000,2.000,45.000,81.000,1.000,81.000,88.000,1.000,88.000,"38,446",13.0,Y,.,.,.,.,.,.,.,,,.,
2020,7627,City of Greenfield - (IN),IN,Municipal,45.130,0.690,65.406,13.960,0.252,55.397,.,.,.,"10,000",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,7634,City of Greenville - (TX),TX,Municipal,95.912,1.363,70.368,9.104,0.116,78.483,.,.,.,"14,820",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,7639,Greenville Utilities Comm,NC,Municipal,73.520,0.460,159.826,18.050,0.240,75.208,73.520,0.460,159.826,"70,386",12.5,N,.,.,.,.,.,.,.,,,.,
2020,7651,Greenwood Utilities Comm,MS,Municipal,16.650,0.071,234.507,.,.,.,.,.,.,"9,230",.,N,.,.,.,.,.,.,.,,,.,
2020,7654,Greer Commission of Public Wks,SC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,153.000,1.320,115.909,.,.,.,"33,975",N,L,12.5,Y
2020,7716,Groton Dept of Utilities - (CT),CT,Municipal,66.430,1.010,65.772,31.510,0.400,78.775,66.430,1.010,65.772,"14,292",35.0,N,.,.,.,.,.,.,.,,,.,
2020,7752,Guadalupe Valley Elec Coop Inc,TX,Cooperative,60.640,1.020,59.451,60.640,1.020,59.451,60.640,1.020,59.451,"88,556",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,7785,"Gulf Coast Electric Coop, Inc",FL,Cooperative,752.251,5.299,141.961,488.138,3.998,122.096,.,.,.,"20,159",25.0,N,.,.,.,.,.,.,.,,,.,
2020,7801,Gulf Power Co,FL,Investor Owned,"1,934.860",1.748,"1,106.899",48.490,0.642,75.530,"1,934.860",1.748,"1,106.899","473,630",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,7887,Habersham Electric Membership Corp,GA,Cooperative,"2,559.070",3.607,709.473,177.410,1.696,104.605,"2,555.090",3.330,767.294,"33,654",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,7891,Guernsey-Muskingum El Coop Inc,OH,Cooperative,421.960,2.400,175.817,336.640,2.250,149.618,310.210,1.460,212.473,"17,008",12.5,N,.,.,.,.,.,.,.,,,.,
2020,7977,City of Hamilton - (OH),OH,Municipal,32.130,0.450,71.400,32.130,0.450,71.400,.,.,.,"29,491",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,8000,NineStar Connect,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,327.930,3.310,99.073,101.606,1.426,71.252,"16,276",N,F,15.0,Y
2020,8034,Hancock-Wood Electric Coop Inc,OH,Cooperative,174.930,1.230,142.220,69.442,0.848,81.889,81.810,0.660,123.955,"13,240",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,8055,City of Hannibal - (MO),MO,Municipal,110.436,2.193,50.358,57.644,1.153,49.995,110.436,2.193,50.358,"9,310",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,8147,City of Harriman - (TN),TN,Municipal,748.100,3.469,215.653,748.100,3.469,215.653,.,.,.,"10,974",13.0,Y,.,.,.,.,.,.,.,,,.,
2020,8179,Harrison County Rural E M C,IN,Cooperative,172.957,1.327,130.337,108.985,1.058,103.010,169.184,1.262,134.060,"23,626",12.4,Y,.,.,.,.,.,.,.,,,.,
2020,8198,City of Harrisonburg - (VA),VA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,13.683,0.175,78.189,13.683,0.175,78.189,"21,436",N,F,23.0,N
2020,8210,Hart Electric Member Corp,GA,Cooperative,750.945,1.985,378.310,109.820,0.999,109.930,750.945,1.985,378.310,"37,074",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,8212,Hartford Electric,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,33.638,0.286,117.615,.,.,.,"7,602",N,L,25.0,N
2020,8245,City of Hastings - (NE),NE,Municipal,150.750,1.194,126.256,5.676,0.079,71.848,150.750,1.194,126.256,"13,500",13.8,N,.,.,.,.,.,.,.,,,.,
2020,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,128.760,1.819,70.786,128.760,1.819,70.786,121.730,1.097,110.966,"86,826",34.5,N,.,.,.,.,.,.,.,,,.,
2020,8319,Heartland Power Coop,IA,Cooperative,139.125,1.135,122.577,121.981,1.091,111.807,.,.,.,"5,228",15.0,Y,.,.,.,.,.,.,.,,,.,
2020,8333,Haywood Electric Member Corp,NC,Cooperative,"1,163.702",5.156,225.699,446.238,3.703,120.507,781.119,3.803,205.395,"27,672",12.5,N,.,.,.,.,.,.,.,,,.,
2020,8447,Hendricks County Rural E M C,IN,Cooperative,124.500,1.560,79.808,48.900,0.830,58.916,116.900,1.350,86.593,"34,237",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,8449,Henderson City Utility Comm,KY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,31.577,0.590,53.520,31.577,0.590,53.520,"12,114",N,F,13.8,N
2020,8566,High Plains Power Inc,WY,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,437.290,.,.,332.960,.,.,"13,505",N,F,34.5,N
2020,8571,Town of High Point,NC,Municipal,207.019,2.195,94.314,144.665,1.829,79.095,201.723,2.097,96.196,"41,905",12.4,Y,.,.,.,.,.,.,.,,,.,
2020,8620,"HILCO Electric Cooperative, Inc.",TX,Cooperative,143.900,1.299,110.778,142.800,1.294,110.355,134.600,0.993,135.549,"30,109",14.4,Y,.,.,.,.,.,.,.,,,.,
2020,8699,Inland Power & Light Company,WA,Cooperative,797.000,1.970,404.569,232.000,1.309,177.235,669.000,1.490,448.993,"42,853",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,8723,City of Holland,MI,Municipal,46.082,0.523,88.111,28.330,0.489,57.935,46.082,0.523,88.111,"29,500",12.4,N,.,.,.,.,.,.,.,,,.,
2020,8761,Holmes-Wayne Electric Coop Inc,OH,Cooperative,550.540,2.954,186.371,273.940,2.189,125.144,524.060,2.670,196.277,"17,609",12.5,N,.,.,.,.,.,.,.,,,.,
2020,8764,"Holston Electric Coop, Inc",TN,Cooperative,200.343,2.504,80.009,154.818,2.129,72.719,200.343,2.504,80.009,"30,887",13.0,Y,.,.,.,.,.,.,.,,,.,
2020,8773,"Holy Cross Electric Assn, Inc",CO,Cooperative,158.140,1.557,101.567,77.732,1.171,66.381,153.320,1.428,107.367,"59,015",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,8774,City of Holyoke - (MA),MA,Municipal,144.808,1.605,90.223,57.108,1.072,53.272,144.808,1.605,90.223,"17,752",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,8786,Horry Electric Coop Inc,SC,Cooperative,116.722,1.187,98.334,104.488,1.034,101.052,105.650,1.053,100.332,"82,205",14.4,N,.,.,.,.,.,.,.,,,.,
2020,8795,City of Homestead - (FL),FL,Municipal,.,.,.,72.662,0.939,77.382,.,.,.,"25,591",13.2,N,.,.,.,.,.,.,.,,,.,
2020,8840,City of Hope,AR,Municipal,111.210,1.180,94.246,41.330,0.670,61.687,111.210,1.180,94.246,"6,995",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,8898,Houston County Elec Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,918.700,5.600,164.054,540.400,3.900,138.564,"21,864",N,L,25.0,Y
2020,8901,CenterPoint Energy,TX,Investor Owned,226.431,1.776,127.495,138.213,1.316,105.025,226.431,1.776,127.495,"2,610,562",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,8973,Town of Hudson - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,34.400,0.370,92.973,34.400,0.370,92.973,"13,812",N,L,.,Y
2020,9087,Town of Huntersville - (NC),NC,Municipal,97.508,0.413,236.097,.,.,.,.,.,.,"7,265",12.5,N,.,.,.,.,.,.,.,,,.,
2020,9094,City of Huntsville - (AL),AL,Municipal,.,.,.,80.378,0.853,94.230,.,.,.,"193,577",25.0,N,.,.,.,.,.,.,.,,,.,
2020,9096,City of Lafayette - (LA),LA,Municipal,"1,054.400",1.833,575.232,26.615,0.652,40.821,119.110,0.865,137.699,"66,700",15.0,Y,.,.,.,.,.,.,.,,,.,
2020,9187,City of Idaho Falls - (ID),ID,Municipal,183.640,0.679,270.457,22.987,0.221,104.014,.,.,.,.,.,Y,.,.,.,.,.,.,.,,,.,
2020,9191,Idaho Power Co,ID,Investor Owned,209.830,1.230,170.594,160.450,1.090,147.202,138.220,0.890,155.303,"561,795",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,9191,Idaho Power Co,OR,Investor Owned,185.010,0.970,190.732,165.810,0.900,184.233,111.800,0.590,189.492,"19,515",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,9216,Imperial Irrigation District,CA,Political Subdivision,72.070,0.610,118.148,58.000,0.580,100.000,59.550,0.500,119.100,"157,713",12.4,N,.,.,.,.,.,.,.,,,.,
2020,9230,City of Independence - (IA),IA,Municipal,5.321,0.166,32.054,5.321,0.166,32.054,5.321,0.166,32.054,"3,169",15.0,N,.,.,.,.,.,.,.,,,.,
2020,9231,City of Independence - (MO),MO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,74.100,0.752,98.537,19.364,0.294,65.864,"56,769",N,F,13.8,Y
2020,9246,"Indian Electric Coop, Inc",OK,Cooperative,880.453,1.548,568.768,87.829,0.796,110.338,869.449,1.509,576.176,"19,812",14.4,Y,.,.,.,.,.,.,.,,,.,
2020,9273,Indianapolis Power & Light Co,IN,Investor Owned,154.658,1.159,133.441,73.394,0.934,78.580,59.871,0.704,85.044,"507,900",34.0,Y,.,.,.,.,.,.,.,,,.,
2020,9292,Inter County Energy Coop Corp,KY,Cooperative,138.961,1.516,91.663,87.910,0.952,92.342,132.001,1.215,108.643,"26,862",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,9324,Indiana Michigan Power Co,IN,Investor Owned,300.300,1.119,268.365,154.100,0.937,164.461,273.700,1.029,265.986,"469,531",35.0,Y,.,.,.,.,.,.,.,,,.,
2020,9324,Indiana Michigan Power Co,MI,Investor Owned,644.000,1.429,450.665,239.800,1.084,221.218,614.200,1.319,465.656,"129,620",35.0,Y,.,.,.,.,.,.,.,,,.,
2020,9331,Intercounty Electric Coop Assn,MO,Cooperative,273.500,1.501,182.212,141.000,1.308,107.798,273.500,1.501,182.212,"30,666",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,9336,Intermountain Rural Elec Assn,CO,Cooperative,117.451,0.771,152.336,89.250,0.677,131.832,97.081,0.720,134.835,"163,238",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,9417,Interstate Power and Light Co,IA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,"3,180.000",1.540,"2,064.935",89.500,0.790,113.291,"483,526",N,F,25.0,Y
2020,9425,Iowa Lakes Electric Coop,IA,Cooperative,102.800,1.010,101.782,47.550,0.675,70.444,79.100,0.661,119.667,"12,914",12.5,N,.,.,.,.,.,.,.,,,.,
2020,9475,Itasca-Mantrap Co-op Electrical Assn,MN,Cooperative,328.055,2.227,147.308,113.945,1.587,71.799,328.055,2.227,147.308,"12,139",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,9575,Jackson Energy Coop Corp - (KY),KY,Cooperative,396.160,2.833,139.838,273.140,2.286,119.484,351.970,2.396,146.899,"51,320",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,9576,Jackson County Rural E M C - (IN),IN,Cooperative,212.334,2.016,105.324,165.436,1.764,93.785,164.678,1.312,125.517,"24,608",12.5,N,.,.,.,.,.,.,.,,,.,
2020,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,238.740,1.630,146.466,69.790,1.120,62.313,235.610,1.470,160.279,"237,704",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,9605,Jackson Purchase Energy Corporation,KY,Cooperative,103.296,1.378,74.961,93.472,1.313,71.190,101.553,1.204,84.346,"30,337",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,9612,City of Jackson - (TN),TN,Municipal,172.585,1.266,136.323,97.711,1.059,92.267,.,.,.,"36,302",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,9613,City of Lebanon - (IN),IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,20.081,0.099,202.838,.,.,.,"8,818",N,L,12.4,N
2020,9616,Beaches Energy Services,FL,Municipal,31.800,0.731,43.502,.,.,.,.,.,.,"35,747",27.0,N,.,.,.,.,.,.,.,,,.,
2020,9617,JEA,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,78.070,1.430,54.594,"490,432",N,L,26.4,Y
2020,9665,Jasper County Rural E M C,IN,Cooperative,172.620,2.922,59.076,108.766,1.859,58.508,141.481,2.080,68.020,"9,280",7.2,Y,.,.,.,.,.,.,.,,,.,
2020,9667,City of Jasper - (IN),IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,3.500,0.060,58.333,3.500,0.060,58.333,"7,542",N,F,13.2,N
2020,9668,"Jasper-Newton Elec Coop, Inc",TX,Cooperative,"7,699.560",6.060,"1,270.555",852.130,3.310,257.441,"7,670.130",5.710,"1,343.280","22,971",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,9682,"Jefferson Davis Elec Coop, Inc",LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,67.000,3.640,18.407,12.000,1.490,8.054,"10,296",N,O,14.4,N
2020,9689,Jefferson Electric Member Corp,GA,Cooperative,144.610,1.490,97.054,101.450,1.208,83.982,143.200,1.399,102.359,"34,724",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,9699,"Jemez Mountains Elec Coop, Inc",NM,Cooperative,540.860,2.785,194.205,485.970,2.736,177.621,525.910,2.632,199.814,"31,000",14.4,Y,.,.,.,.,.,.,.,,,.,
2020,9726,Jersey Central Power & Lt Co,NJ,Investor Owned,"2,197.785",2.742,801.526,185.891,1.692,109.865,"2,080.979",2.216,939.070,"1,124,901",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,130.800,1.550,84.387,130.800,1.550,84.387,"44,454",N,L,13.0,Y
2020,9750,"Jo-Carroll Energy, Inc",IL,Cooperative,86.450,0.690,125.290,49.220,0.500,98.440,37.260,0.190,196.105,"19,651",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,9777,Johnson City - (TN),TN,Municipal,29.650,0.340,87.206,27.820,0.330,84.303,29.650,0.340,87.206,"79,593",13.2,Y,.,.,.,.,.,.,.,,,.,
2020,9778,Johnson County Rural E M C,IN,Cooperative,97.241,0.904,107.567,35.170,0.489,71.922,91.320,0.799,114.293,"28,236",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,9837,Jones-Onslow Elec Member Corp,NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,82.077,1.440,56.998,.,.,.,"76,119",N,F,12.4,Y
2020,9964,Kenergy Corp,KY,Cooperative,155.790,1.560,99.865,86.360,1.210,71.372,123.500,1.210,102.066,"57,734",14.4,Y,.,.,.,.,.,.,.,,,.,
2020,9996,City of Kansas City - (KS),KS,Municipal,132.698,1.323,100.301,108.260,1.181,91.668,132.698,1.323,100.301,"65,304",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,10000,Evergy Metro,KS,Investor Owned,73.850,0.674,109.570,54.210,0.601,90.200,73.750,0.671,109.911,"264,275",34.0,Y,.,.,.,.,.,.,.,,,.,
2020,10000,Evergy Metro,MO,Investor Owned,109.900,1.016,108.169,89.410,0.915,97.716,107.650,0.974,110.524,"282,004",34.0,Y,.,.,.,.,.,.,.,,,.,
2020,10005,"Evergy Kansas South, Inc",KS,Investor Owned,86.160,0.887,97.136,86.130,0.887,97.103,79.010,0.831,95.078,"334,315",34.0,Y,.,.,.,.,.,.,.,,,.,
2020,10009,Karnes Electric Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,163.383,1.176,138.931,107.160,0.911,117.629,"23,253",N,F,24.9,N
2020,10019,FreeState Electric Coop,KS,Cooperative,311.960,.,.,311.960,.,.,276.780,.,.,"18,451",.,Y,.,.,.,.,.,.,.,,,.,
2020,10056,City of Kaukauna,WI,Municipal,61.000,0.770,79.221,9.800,0.140,70.000,61.000,0.770,79.221,"15,653",34.5,N,.,.,.,.,.,.,.,,,.,
2020,10071,Kauai Island Utility Cooperative,HI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,57.350,1.340,42.799,.,.,.,"38,445",N,L,12.5,Y
2020,10170,"Kiamichi Electric Coop, Inc",OK,Cooperative,"1,255.920",3.920,320.388,"1,255.920",3.920,320.388,710.940,3.300,215.436,"21,898",24.9,N,.,.,.,.,.,.,.,,,.,
2020,10171,Kentucky Utilities Co,KY,Investor Owned,84.370,0.806,104.677,64.900,0.708,91.667,77.460,0.678,114.248,"540,598",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,10171,Kentucky Utilities Co,VA,Investor Owned,142.910,1.227,116.471,129.770,1.213,106.983,104.390,0.963,108.401,"29,945",34.5,Y,.,.,.,.,.,.,.,,,.,
2020,10210,Ketchikan Public Utilities,AK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,566.500,5.300,106.887,.,.,.,"7,856",N,L,12.5,N
2020,10226,"Utility Board of the City of Key West, F",FL,Municipal,.,.,.,76.900,1.550,49.613,.,.,.,"31,137",13.8,Y,.,.,.,.,.,.,.,,,.,
2020,10331,Kingsport Power Co,TN,Investor Owned,382.800,1.671,229.084,268.600,1.506,178.353,382.800,1.671,229.084,"48,429",35.0,Y,.,.,.,.,.,.,.,,,.,
2020,10345,City of Kinston - (NC),NC,Municipal,57.900,0.890,65.056,57.900,0.890,65.056,57.900,0.890,65.056,"11,801",12.4,N,.,.,.,.,.,.,.,,,.,
2020,10370,City of Kirkwood - (MO),MO,Municipal,25.500,0.270,94.444,24.504,0.241,101.676,25.500,0.270,94.444,"10,095",12.4,Y,.,.,.,.,.,.,.,,,.,
2020,10376,Kissimmee Utility Authority,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,41.910,1.021,41.048,41.910,1.021,41.048,"83,689",N,L,13.2,Y
2020,10378,"Kit Carson Electric Coop, Inc",NM,Cooperative,161.520,1.454,111.087,126.690,1.054,120.199,161.520,1.454,111.087,"29,696",24.9,N,.,.,.,.,.,.,.,,,.,
2020,10393,PUD No 1 of Klickitat County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,173.400,1.430,121.259,.,.,.,"13,369",N,L,13.2,N
2020,10421,Knoxville Utilities Board,TN,Municipal,279.000,2.110,132.227,128.000,1.650,77.576,279.000,2.110,132.227,"207,360",13.2,Y,.,.,.,.,.,.,.,,,.,
2020,10448,Kosciusko County Rural E M C,IN,Cooperative,240.786,1.487,161.927,85.014,0.931,91.315,231.766,1.250,185.413,"16,489",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,10454,Kootenai Electric Cooperative,ID,Cooperative,894.870,2.920,306.462,184.770,1.780,103.803,734.830,.,.,"29,854",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,10539,"La Plata Electric Assn, Inc",CO,Cooperative,103.089,0.916,112.543,40.839,0.474,86.158,96.393,0.845,114.075,"44,432",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,10579,City of LaFollette,TN,Municipal,577.000,5.300,108.868,338.000,4.900,68.980,577.000,5.300,108.868,"22,056",19.5,Y,.,.,.,.,.,.,.,,,.,
2020,10599,"Lake Region Electric Coop, Inc - (OK)",OK,Cooperative,273.456,1.462,187.042,85.110,0.767,110.965,267.130,1.403,190.399,"25,075",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,10603,"Laclede Electric Coop, Inc",MO,Cooperative,238.140,1.810,131.569,128.230,1.580,81.158,214.330,1.540,139.175,"37,547",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,10618,Lake Region Electric Cooperative - (MN),MN,Cooperative,391.300,2.710,144.391,117.670,1.230,95.667,264.790,1.750,151.309,"28,307",12.5,N,.,.,.,.,.,.,.,,,.,
2020,10620,City of Lake Worth - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,209.807,3.627,57.846,154.835,2.889,53.595,"27,054",Y,L,26.4,N
2020,10623,City of Lakeland - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,63.320,1.158,54.680,63.320,1.158,54.680,"128,586",N,L,12.5,N
2020,10624,Southern Rivers Energy,GA,Cooperative,430.389,3.600,119.553,282.783,2.920,96.843,422.379,3.467,121.828,"19,720",25.0,Y,.,.,.,.,.,.,.,,,.,
2020,10625,"Lamb County Electric Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,131.200,.,.,.,.,.,"11,511",N,L,.,Y
2020,10668,Licking Rural Electric Inc,OH,Cooperative,260.400,1.810,143.867,139.800,1.210,115.537,231.000,1.460,158.219,"26,253",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,10681,Lane Electric Coop Inc,OR,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,605.400,4.990,121.323,353.050,.,.,"12,770",N,L,12.4,Y
2020,10697,Lake Country Power,MN,Cooperative,424.400,2.443,173.721,179.670,1.684,106.692,372.220,2.110,176.408,"49,878",24.9,Y,.,.,.,.,.,.,.,,,.,
2020,10704,City of Lansing - (MI),MI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,50.690,1.415,35.823,45.756,1.311,34.902,"97,514",N,F,13.2,Y
2020,10768,"Laurens Electric Coop, Inc",SC,Cooperative,172.110,1.440,119.521,114.210,1.190,95.975,158.070,1.260,125.452,"58,888",14.4,Y,.,.,.,.,.,.,.,,,.,
2020,10817,"Lea County Electric Coop, Inc",NM,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,173.600,1.266,137.125,173.600,1.266,137.125,"11,156",N,O,24.9,N
2020,10817,"Lea County Electric Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,116.398,1.351,86.157,116.398,1.351,86.157,"5,103",N,O,24.9,N
2020,10857,"Lee County Electric Coop, Inc",FL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,99.730,1.456,68.496,84.470,1.350,62.570,"226,057",N,F,24.9,Y
2020,10868,City of Leesburg - (FL),FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,68.520,1.190,57.580,"25,211",N,L,12.5,N
2020,10879,Lehi City Corporation,UT,Municipal,138.896,0.738,188.206,138.896,0.738,188.206,75.719,0.538,140.742,"24,564",12.5,N,.,.,.,.,.,.,.,,,.,
2020,10906,City of Lenoir - (TN),TN,Municipal,157.250,1.570,100.159,157.250,1.570,100.159,.,.,.,"67,978",12.5,Y,.,.,.,.,.,.,.,,,.,
2020,10944,PUD No 1 of Lewis County,WA,Political Subdivision,433.400,2.690,161.115,259.620,1.910,135.927,433.390,2.690,161.112,"34,012",24.9,N,.,.,.,.,.,.,.,,,.,
2020,10960,City of Lewisburg - (TN),TN,Municipal,49.123,0.508,96.699,5.965,0.104,57.356,.,.,.,"6,291",13.0,N,.,.,.,.,.,.,.,,,.,
2020,10966,City of Lexington - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,126.395,2.107,59.988,54.527,0.909,59.986,"19,328",Y,L,44.0,Y
2020,11011,Licking Valley Rural E C C,KY,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,244.780,1.600,152.988,163.500,1.200,136.250,"17,449",N,L,7.2,N
