Utility Characteristics,,,,,Number and Capacity (MW),,,,Photovoltaic,,,,,,,Storage,,,,,,Wind,,,,,,Hydroelectric,,,,,,Fuel Cells,,,,,,Internal Combustion,,,,,,Combustion Turbine,,,,,,Steam,,,,,,Other,,,,,,Total,,,,,
Year,State,Utility Number,Utility Name,BA_CODE,Number of Generators,Total Capacity,Capacity Back-up Only,Capacity Utility Owned,Type,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total,Residential,Commercial,Industrial,Transportation,Direct Connected,Total
2017,FL,7264,"Glades Electric Coop, Inc",SEC,50,0.25,0.1,0.2,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.25,.,.,.,.,0.25,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.25,0,0,0,0,0.25
2017,KY,7270,City of Glasgow - (KY),TVA,16,0.612,0,0,AC,0.007,0.605,0,0,0,0.612,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0.605,0,0,0,0.612
2017,CA,7294,City of Glendale - (CA),LDWP,6,1.689,.,0.4,AC,.,0.4,.,.,.,0.4,.,.,.,.,.,0,.,.,.,.,.,0,.,0.3,.,.,.,0.3,.,0.989,.,.,.,0.989,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,1.689,0,0,0,1.689
2017,AK,7353,Golden Valley Elec Assn Inc,NA,3,0.135,0,0,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,0.04,.,.,.,0.04,.,.,.,.,.,0,.,.,.,.,.,0,.,0.095,.,.,.,0.095,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.135,0,0,0,0.135
2017,KS,7374,City of Goodland - (KS),SWPP,1,0.7,.,.,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.7,.,.,.,.,0.7,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.7,0,0,0,0,0.7
2017,CO,7563,Grand Valley Power,PSCO,1,0.157,.,.,DC,0.157,.,.,.,.,0.157,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.157,0,0,0,0,0.157
2017,FL,7593,City of Green Cove Springs,FMPP,18,1.7,1.7,1.7,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,1.7,.,.,.,1.7,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,1.7,0,0,0,1.7
2017,VT,7601,Green Mountain Power Corp,ISNE,23,6.218,.,0.307,AC,.,.,.,.,1.2,1.2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,0.788,0.788,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,4.23,4.23,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,6.218,6.218
2017,TN,7625,City of Greeneville - (TN),TVA,32,0.492,0,0,AC,0.125,0.367,0,0,0,0.492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.125,0.367,0,0,0,0.492
2017,MO,7720,"Grundy Electric Coop, Inc",AECI,146,2.14,2.14,0,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.65,1.49,.,.,.,2.14,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.65,1.49,0,0,0,2.14
2017,FL,7801,Gulf Power Co,SOCO,444,0.873,.,.,AC,.,0.873,.,.,.,0.873,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.873,0,0,0,0.873
2017,AL,7827,Guntersville Electric Board,TVA,3,0.15,0,0,AC,0,0.15,0,0,0,0.15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15,0,0,0,0.15
2017,IA,7864,Grundy County Rural Elec Coop,MISO,9,2.148,.,.,,0.047,0.1,.,.,.,0.147,.,.,.,.,.,0,0.001,.,.,.,.,0.001,.,.,.,.,.,0,.,.,.,.,.,0,.,2,.,.,.,2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.048,2.1,0,0,0,2.148
2017,NC,7978,Halifax Electric Member Corp,CPLE,1,0.1,0,0.1,,0.1,0,0,0,0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.1,0,0,0,0,0.1
2017,TN,8147,City of Harriman - (TN),TVA,9,0.093,0,0,AC,0.072,0.015,0,0,0,0.087,0,0,0,0,0,0,0,0.006,0,0,0,0.006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.072,0.021,0,0,0,0.093
2017,IN,8179,Harrison County Rural E M C,MISO,7,6.2,6.2,1,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,6.2,.,.,.,6.2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,6.2,0,0,0,6.2
2017,HI,8287,Hawaii Electric Light Co Inc,NA,290,17.26,.,0.059,AC,0.803,12.44,.,.,.,13.243,0.573,0.507,.,.,.,1.08,.,0.702,.,.,.,0.702,.,0.62,.,.,.,0.62,.,.,.,.,.,0,.,1.615,.,.,.,1.615,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,1.376,15.884,0,0,0,17.26
2017,IA,8319,Heartland Power Coop,MISO,18,10.452,2.3,0.275,DC,0.053,0.329,.,.,.,0.382,.,.,.,.,.,0,0.02,2.05,.,.,.,2.07,.,.,.,.,.,0,.,.,.,.,.,0,.,8,.,.,.,8,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.073,10.379,0,0,0,10.452
2017,NC,8333,Haywood Electric Member Corp,DUK,3,0.615,0.615,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.615,.,.,.,.,0.615,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.615,0,0,0,0,0.615
2017,IN,8466,Henry County Rural E M C,MISO,1,0.007,.,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,0.007,.,.,.,.,0.007,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.007,0,0,0,0,0.007
2017,KY,8548,City of Hickman,TVA,2,0.041,0,0,AC,0,0.041,0,0,0,0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.041,0,0,0,0.041
2017,NC,8571,Town of High Point,DUK,5,2.1,2.1,0.9,,.,0.1,.,.,.,0.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,2,.,.,.,2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,2.1,0,0,0,2.1
2017,WI,8574,"Jackson Electric Coop, Inc - (WI)",MISO,11,3.25,3.25,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,3.25,.,.,.,3.25,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,3.25,0,0,0,3.25
2017,NE,8717,City of Holdrege,SWPP,14,2.2,2.2,2.2,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,2.2,.,.,.,2.2,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,2.2,0,0,0,2.2
2017,TN,8764,"Holston Electric Coop, Inc",TVA,29,2.23,0,0,AC,0.081,1.15,0,0,0,1.231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.999,0,0,0,0.999,0.081,2.149,0,0,0,2.23
2017,CO,8773,"Holy Cross Electric Assn, Inc",PSCO,15,2.752,.,0.145,DC,.,.,.,.,2.067,2.067,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,0.685,0.685,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,2.752,2.752
2017,MA,8774,City of Holyoke - (MA),ISNE,16,6.604,0,0.36,DC,.,1.315,4.354,.,.,5.669,.,.,.,.,.,0,.,.,.,.,.,0,.,0.575,.,.,.,0.575,.,.,.,.,.,0,.,0.36,.,.,.,0.36,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,2.25,4.354,0,0,6.604
2017,KY,8846,City of Hopkinsville,TVA,3,0.042,0,0,AC,0,0.042,0,0,0,0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.042,0,0,0,0.042
2017,TX,8901,CenterPoint Energy,ERCO,3003,29.567,3.77,.,,13.753,3.955,.,.,.,17.708,0.081,.,.,.,.,0.081,0.032,0.04,.,.,.,0.072,.,0.112,.,.,.,0.112,.,.,.,.,.,0,0.031,11.563,.,.,.,11.594,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,13.897,15.67,0,0,0,29.567
2017,MA,8973,Town of Hudson - (MA),ISNE,144,1.181,.,.,,1.01,0.164,0.007,.,.,1.181,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,1.01,0.164,0.007,0,0,1.181
2017,KS,9011,City of Hugoton - (KS),SWPP,1,0.8,0.8,0.8,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,0.8,0.8,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,0.8,0.8
2017,TN,9023,City of Humboldt,TVA,7,0.258,0,0,AC,0,0.258,0,0,0,0.258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.258,0,0,0,0.258
2017,AL,9094,City of Huntsville - (AL),TVA,61,1.185,0,0,AC,0.391,0.794,0,0,0,1.185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.391,0.794,0,0,0,1.185
2017,UT,9163,Hyrum City Corporation,PACE,1,0.4,.,0.4,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,0.4,0.4,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,0.4,0.4
2017,ID,9191,Idaho Power Co,IPCO,35,13.147,.,.,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,12.687,12.687,.,.,.,.,.,0,.,.,.,.,0.46,0.46,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,13.147,13.147
2017,OR,9191,Idaho Power Co,IPCO,1,0.24,.,.,DC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,0.24,0.24,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,0.24,0.24
2017,IN,9273,Indianapolis Power & Light Co,MISO,60,3.591,0,0,AC,.,2.852,0.729,.,.,3.581,.,.,.,.,.,0,.,0.01,.,.,.,0.01,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,2.862,0.729,0,0,3.591
2017,IN,9324,Indiana Michigan Power Co,PJM,6,0.905,.,.,AC,.,0.035,0.01,.,.,0.045,.,.,.,.,.,0,0.01,0.85,.,.,.,0.86,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.01,0.885,0.01,0,0,0.905
2017,CO,9336,Intermountain Rural Elec Assn,PSCO,11,0.606,0,0,AC,0.151,0.365,.,.,.,0.516,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,0.09,.,.,0.09,0.151,0.365,0.09,0,0,0.606
2017,IA,9417,Interstate Power and Light Co,MISO,62,6.65,0,0.105,AC,0.023,2.027,0.83,.,.,2.88,.,.,.,.,.,0,.,3.314,.,.,.,3.314,.,0.4,.,.,.,0.4,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,0.056,.,.,0.056,0.023,5.741,0.886,0,0,6.65
2017,GA,9601,Jackson Electric Member Corp - (GA),SOCO,70,3.676,1.1,.,DC,0.286,2.29,.,.,.,2.576,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,1.1,.,.,.,1.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.286,3.39,0,0,0,3.676
2017,TN,9612,City of Jackson - (TN),TVA,14,1.323,0,0,AC,0.047,1.276,0,0,0,1.323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,1.276,0,0,0,1.323
2017,WI,9690,Jefferson Utilities,MISO,1,0.041,.,0.041,DC,.,0.041,.,.,.,0.041,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.041,0,0,0,0.041
2017,KY,9697,City of Jellico,TVA,18,0.088,0,0,AC,0.088,0,0,0,0,0.088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.088,0,0,0,0,0.088
2017,TN,9697,City of Jellico,YAD,3,0.15,.,.,AC,.,0.15,.,.,.,0.15,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.15,0,0,0,0.15
2017,NJ,9726,Jersey Central Power & Lt Co,PJM,4,0.9,0,0,AC,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.5,0,0,0,0,0.4,0.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.9,0.9
2017,AL,9739,Joe Wheeler Elec Member Corp,TVA,18,2.06,0,0,AC,0.054,0.294,0,0,0,0.348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.712,0,0,0,1.712,0.054,2.006,0,0,0,2.06
2017,IL,9750,"Jo-Carroll Energy, Inc",MISO,6,2.8,2.4,0,AC,.,.,0.4,.,.,0.4,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,2.4,.,.,2.4,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,2.8,0,0,2.8
2017,TN,9777,Johnson City - (TN),TVA,85,1.939,0,0,AC,0.603,0.41,0,0,0,1.013,0,0,0,0,0,0,0,0.001,0,0,0,0.001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.925,0,0,0,0.925,0.603,1.336,0,0,0,1.939
2017,IN,9778,Johnson County Rural E M C,MISO,1,0.8,0.8,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,0.8,.,.,0.8,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0.8,0,0,0.8
2017,MO,10000,Kansas City Power & Light Co,SWPP,10,0.498,.,0.198,AC,.,0.198,.,.,.,0.198,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,0.3,.,.,.,0.3,0,0.498,0,0,0,0.498
2017,KS,10005,Kansas Gas & Electric Co,SWPP,11,0.27,.,.,AC,0.003,0.013,.,.,.,0.016,.,.,.,.,.,0,0.004,0.25,.,.,.,0.254,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.007,0.263,0,0,0,0.27
2017,OK,10012,Kay Electric Coop,SWPP,194,5.442,5.422,0,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,5.422,0,0,.,.,5.422,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,5.422,0,0,0,0,5.422
2017,WI,10056,City of Kaukauna,MISO,19,0.242,.,0.242,DC,0.049,0.153,.,.,.,0.202,.,.,.,.,.,0,.,0.04,.,.,.,0.04,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.049,0.193,0,0,0,0.242
2017,HI,10071,Kauai Island Utility Cooperative,NA,24,6.9,0,0,AC,0,4.8,0,0,0,4.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1,0,0,0,2.1,0,0,0,0,0,0,0,0,0,0,0,0,0,6.9,0,0,0,6.9
2017,TN,10331,Kingsport Power Co,PJM,1,0.03,0,0,AC,0,0,0.03,0,0,0.03,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.03,0,0,0.03
2017,TN,10421,Knoxville Utilities Board,TVA,122,3.017,0,0,AC,0.571,2.446,0,0,0,3.017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.571,2.446,0,0,0,3.017
2017,CO,10539,"La Plata Electric Assn, Inc",WACM,7,6.91,0,0,DC,.,0.99,.,.,.,0.99,.,.,.,.,.,0,.,.,.,.,.,0,.,0.12,.,.,.,0.12,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,5.8,.,.,5.8,0,1.11,5.8,0,0,6.91
2017,SD,10558,"LaCreek Electric Assn, Inc",WACM,25,0.1,.,.,,.,.,.,.,.,0,.,.,.,.,.,0,0.1,.,.,.,.,0.1,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.1,0,0,0,0,0.1
2017,TN,10579,City of LaFollette,TVA,14,0.57,0,0,AC,0.047,0.523,0,0,0,0.57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.523,0,0,0,0.57
2017,WI,10605,Lake Mills Light & Water,MISO,4,0.045,.,0.045,DC,0.012,0.033,.,.,.,0.045,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.012,0.033,0,0,0,0.045
2017,TN,10799,City of Lawrenceburg,TVA,19,0.233,0,0,AC,0.191,0.042,0,0,0,0.233,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191,0.042,0,0,0,0.233
2017,TN,10906,City of Lenoir - (TN),TVA,63,1.478,0,0,AC,0.261,1.217,0,0,0,1.478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.261,1.217,0,0,0,1.478
2017,IA,10908,City of Lenox - (IA),MISO,5,3.85,3.85,3.85,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,3.85,3.85,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,3.85,3.85
2017,TN,10960,City of Lewisburg - (TN),TVA,3,0.117,0,0,AC,0,0.117,0,0,0,0.117,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.117,0,0,0,0.117
2017,NC,10966,City of Lexington - (NC),DUK,7,1.918,1.918,0,,.,0.068,.,.,.,0.068,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,1.85,.,.,.,1.85,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,1.918,0,0,0,1.918
2017,TN,10968,City of Lexington - (TN),TVA,13,0.105,0,0,AC,0.047,0.058,0,0,0,0.105,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.047,0.058,0,0,0,0.105
2017,NE,11018,Lincoln Electric System,SWPP,11,1.215,0,0.05,AC,0,0.487,0.002,0,0,0.489,.,.,.,.,.,0,0,0.001,0,0,0,0.001,.,.,.,.,.,0,.,.,.,.,.,0,0,0.725,0,0,0,0.725,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,1.213,0.002,0,0,1.215
2017,SC,11118,Lockhart Power Co,DUK,3,1.65,0,1.65,,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,1.65,1.65,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,1.65,1.65
2017,WI,11125,City of Lodi - (WI),MISO,1,0.005,.,0.005,DC,.,0.005,.,.,.,0.005,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.005,0,0,0,0.005
2017,UT,11135,City of Logan - (UT),WACM,3,1.685,.,.,AC,0,0,0,0,0.06,0.06,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.625,1.625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.685,1.685
2017,CA,11148,City of Lompoc - (CA),CISO,7,0.65,.,.,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,0.65,.,.,.,0.65,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0.65,0,0,0,0.65
2017,NY,11171,Long Island Power Authority,NYIS,114,25.3,.,.,AC,.,17.9,.,.,.,17.9,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,6.7,.,.,.,6.7,.,0.7,.,.,.,0.7,.,.,.,.,.,0,.,.,.,.,.,0,0,25.3,0,0,0,25.3
2017,CO,11187,City of Longmont,PSCO,2,0.5,.,0.5,AC,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,0.5,0.5,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0,0,0,0,0.5,0.5
2017,CA,11208,Los Angeles Department of Water & Power,LDWP,78,13.024,0.002,4.194,AC,.,8.83,.,.,4.068,12.898,0.016,0.11,.,.,.,0.126,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.016,8.94,0,0,4.068,13.024
2017,TN,11222,Loudon Utilities Board,TVA,8,0.368,0,0,AC,0.021,0.347,0,0,0,0.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021,0.347,0,0,0,0.368
2017,MS,11247,Louisville Electric System,TVA,1,0.058,0,0,AC,0,0.058,0,0,0,0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.058,0,0,0,0.058
2017,NC,11291,Lumbee River Elec Member Corp,CPLE,23,0.664,.,.,,0.094,0.57,.,.,.,0.664,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,.,.,.,.,.,0,0.094,0.57,0,0,0,0.664
