Data Year,Utility Number,Utility Name,State,County
2017,13058,"Mountain View Elec Assn, Inc",CO,Washington
2017,13073,"Mt Wheeler Power, Inc",NV,Elko
2017,13073,"Mt Wheeler Power, Inc",NV,Eureka
2017,13073,"Mt Wheeler Power, Inc",NV,Nye
2017,13073,"Mt Wheeler Power, Inc",NV,White Pine
2017,13073,"Mt Wheeler Power, Inc",UT,Juab
2017,13073,"Mt Wheeler Power, Inc",UT,Millard
2017,13073,"Mt Wheeler Power, Inc",UT,Tooele
2017,13090,Village of Mullen - (NE),NE,Hooker
2017,13095,City of Mulvane - (KS),KS,Sedgwick
2017,13095,City of Mulvane - (KS),KS,Sumner
2017,13119,City of Murfreesboro,TN,Rutherford
2017,13137,City of Murray - (UT),UT,Salt Lake
2017,13138,City of Murray - (KY),KY,Calloway
2017,13143,Board of Water Electric & Communications,IA,Muscatine
2017,13144,City of Muscle Shoals,AL,Colbert
2017,13145,Village of Muscoda - (WI),WI,Grant
2017,13145,Village of Muscoda - (WI),WI,Iowa
2017,13145,Village of Muscoda - (WI),WI,Richland
2017,13149,City of Needles - (CA),CA,San Bernardino
2017,13196,Northern Plains Electric Coop,ND,Barnes
2017,13196,Northern Plains Electric Coop,ND,Benson
2017,13196,Northern Plains Electric Coop,ND,Eddy
2017,13196,Northern Plains Electric Coop,ND,Foster
2017,13196,Northern Plains Electric Coop,ND,Griggs
2017,13196,Northern Plains Electric Coop,ND,Kidder
2017,13196,Northern Plains Electric Coop,ND,Pierce
2017,13196,Northern Plains Electric Coop,ND,Ramsey
2017,13196,Northern Plains Electric Coop,ND,Rolette
2017,13196,Northern Plains Electric Coop,ND,Stutsman
2017,13196,Northern Plains Electric Coop,ND,Towner
2017,13196,Northern Plains Electric Coop,ND,Wells
2017,13201,"Naknek Electric Assn, Inc",AK,Bristol Bay
2017,13205,"New Enterprise R E C, Inc",PA,Bedford
2017,13205,"New Enterprise R E C, Inc",PA,Fulton
2017,13205,"New Enterprise R E C, Inc",PA,Huntingdon
2017,13206,Nantucket Electric Co,MA,Barnstable
2017,13206,Nantucket Electric Co,MA,Nantucket
2017,13208,City of Naperville - (IL),IL,DuPage
2017,13208,City of Naperville - (IL),IL,Will
2017,13209,City of Napoleon - (OH),OH,Fulton
2017,13209,City of Napoleon - (OH),OH,Henry
2017,13211,Napakiak Ircinraq Power Co,AK,Bethel
2017,13214,The Narragansett Electric Co,RI,Bristol
2017,13214,The Narragansett Electric Co,RI,Kent
2017,13214,The Narragansett Electric Co,RI,Newport
2017,13214,The Narragansett Electric Co,RI,Providence
2017,13214,The Narragansett Electric Co,RI,Washington
2017,13216,Nashville Electric Service,TN,Cheatham
2017,13216,Nashville Electric Service,TN,Davidson
2017,13216,Nashville Electric Service,TN,Robertson
2017,13216,Nashville Electric Service,TN,Rutherford
2017,13216,Nashville Electric Service,TN,Sumner
2017,13216,Nashville Electric Service,TN,Williamson
2017,13216,Nashville Electric Service,TN,Wilson
2017,13219,City of Nashwauk - (MN),MN,Itasca
2017,13227,Natchez Trace Elec Power Assn,MS,Calhoun
2017,13227,Natchez Trace Elec Power Assn,MS,Chickasaw
2017,13227,Natchez Trace Elec Power Assn,MS,Webster
2017,13228,City of Natchitoches,LA,Natchitoches
2017,13233,City of Neligh - (NE),NE,Antelope
2017,13286,New Hampton Village Precinct,NH,Belknap
2017,13292,Norris Electric Coop,IL,Clark
2017,13292,Norris Electric Coop,IL,Clay
2017,13292,Norris Electric Coop,IL,Crawford
2017,13292,Norris Electric Coop,IL,Cumberland
2017,13292,Norris Electric Coop,IL,Effingham
2017,13292,Norris Electric Coop,IL,Jasper
2017,13292,Norris Electric Coop,IL,Lawrence
2017,13292,Norris Electric Coop,IL,Richland
2017,13292,Norris Electric Coop,IL,Shelby
2017,13292,Norris Electric Coop,IL,Wabash
2017,13314,Navajo Tribal Utility Authority,AZ,Apache
2017,13314,Navajo Tribal Utility Authority,AZ,Coconino
2017,13314,Navajo Tribal Utility Authority,AZ,Navajo
2017,13314,Navajo Tribal Utility Authority,NM,McKinley
2017,13314,Navajo Tribal Utility Authority,NM,San Juan
2017,13314,Navajo Tribal Utility Authority,UT,San Juan
2017,13318,"Navopache Electric Coop, Inc",AZ,Apache
2017,13318,"Navopache Electric Coop, Inc",AZ,Gila
2017,13318,"Navopache Electric Coop, Inc",AZ,Greenlee
2017,13318,"Navopache Electric Coop, Inc",AZ,Navajo
2017,13318,"Navopache Electric Coop, Inc",NM,Catron
2017,13332,"Navarro County Elec Coop, Inc",TX,Ellis
2017,13332,"Navarro County Elec Coop, Inc",TX,Freestone
2017,13332,"Navarro County Elec Coop, Inc",TX,Hill
2017,13332,"Navarro County Elec Coop, Inc",TX,Limestone
2017,13332,"Navarro County Elec Coop, Inc",TX,Navarro
2017,13334,City of Nebraska City,NE,Lancaster
2017,13334,City of Nebraska City,NE,Nemaha
2017,13334,City of Nebraska City,NE,Otoe
2017,13337,Nebraska Public Power District,KS,Marshall
2017,13337,Nebraska Public Power District,NE,Antelope
2017,13337,Nebraska Public Power District,NE,Box Butte
2017,13337,Nebraska Public Power District,NE,Boyd
2017,13337,Nebraska Public Power District,NE,Brown
2017,13337,Nebraska Public Power District,NE,Buffalo
2017,13337,Nebraska Public Power District,NE,Burt
2017,13337,Nebraska Public Power District,NE,Cass
2017,13337,Nebraska Public Power District,NE,Cedar
2017,13337,Nebraska Public Power District,NE,Cherry
2017,13337,Nebraska Public Power District,NE,Dakota
2017,13337,Nebraska Public Power District,NE,Dawes
2017,13337,Nebraska Public Power District,NE,Deuel
2017,13337,Nebraska Public Power District,NE,Fillmore
2017,13337,Nebraska Public Power District,NE,Gage
2017,13337,Nebraska Public Power District,NE,Garden
2017,13337,Nebraska Public Power District,NE,Hall
2017,13337,Nebraska Public Power District,NE,Hamilton
2017,13337,Nebraska Public Power District,NE,Holt
2017,13337,Nebraska Public Power District,NE,Howard
2017,13337,Nebraska Public Power District,NE,Johnson
2017,13337,Nebraska Public Power District,NE,Keith
2017,13337,Nebraska Public Power District,NE,Knox
2017,13337,Nebraska Public Power District,NE,Lancaster
2017,13337,Nebraska Public Power District,NE,Lincoln
2017,13337,Nebraska Public Power District,NE,Madison
2017,13337,Nebraska Public Power District,NE,Morrill
2017,13337,Nebraska Public Power District,NE,Nemaha
2017,13337,Nebraska Public Power District,NE,Otoe
2017,13337,Nebraska Public Power District,NE,Pawnee
2017,13337,Nebraska Public Power District,NE,Perkins
2017,13337,Nebraska Public Power District,NE,Pierce
2017,13337,Nebraska Public Power District,NE,Red Willow
2017,13337,Nebraska Public Power District,NE,Richardson
2017,13337,Nebraska Public Power District,NE,Rock
2017,13337,Nebraska Public Power District,NE,Scotts Bluff
2017,13337,Nebraska Public Power District,NE,Seward
2017,13337,Nebraska Public Power District,NE,Sheridan
2017,13337,Nebraska Public Power District,NE,Sherman
2017,13337,Nebraska Public Power District,NE,Sioux
2017,13337,Nebraska Public Power District,NE,Thurston
2017,13337,Nebraska Public Power District,NE,York
2017,13337,Nebraska Public Power District,SD,Shannon
2017,13352,City of Negaunee,MI,Marquette
2017,13375,City of Nelson - (NE),NE,Nuckolls
2017,13380,City of Neodesha - (KS),KS,Wilson
2017,13382,City of Neola - (IA),IA,Pottawattamie
2017,13386,"Nemaha-Marshall E C A, Inc",KS,Jackson
2017,13386,"Nemaha-Marshall E C A, Inc",KS,Marshall
2017,13386,"Nemaha-Marshall E C A, Inc",KS,Nemaha
2017,13386,"Nemaha-Marshall E C A, Inc",KS,Pottawatomie
2017,13386,"Nemaha-Marshall E C A, Inc",KS,Washington
2017,13387,"Nespelem Valley Elec Coop, Inc",WA,Douglas
2017,13387,"Nespelem Valley Elec Coop, Inc",WA,Ferry
2017,13387,"Nespelem Valley Elec Coop, Inc",WA,Okanogan
2017,13388,Nephi City Corporation,UT,Juab
2017,13407,Nevada Power Co,NV,Clark
2017,13407,Nevada Power Co,NV,Nye
2017,13412,City of New Albany - (MS),MS,Benton
2017,13412,City of New Albany - (MS),MS,Marshall
2017,13412,City of New Albany - (MS),MS,Tippah
2017,13412,City of New Albany - (MS),MS,Union
2017,13416,City of New Bern - (NC),NC,Craven
2017,13416,City of New Bern - (NC),NC,Jones
2017,13418,City of New Braunfels - (TX),TX,Comal
2017,13418,City of New Braunfels - (TX),TX,Guadalupe
2017,13420,Village of New Bremen - (OH),OH,Auglaize
2017,13423,Town of New Carlisle- (IN),IN,St Joseph
2017,13424,New Castle Municipal Serv Comm,DE,New Castle
2017,13437,City of Newbern,TN,Dyer
2017,13438,Village of New Glarus - (WI),WI,Green
2017,13441,New Hampshire Elec Coop Inc,NH,Belknap
2017,13441,New Hampshire Elec Coop Inc,NH,Carroll
2017,13441,New Hampshire Elec Coop Inc,NH,Cheshire
2017,13441,New Hampshire Elec Coop Inc,NH,Coos
2017,13441,New Hampshire Elec Coop Inc,NH,Grafton
2017,13441,New Hampshire Elec Coop Inc,NH,Merrimack
2017,13441,New Hampshire Elec Coop Inc,NH,Rockingham
2017,13441,New Hampshire Elec Coop Inc,NH,Strafford
2017,13441,New Hampshire Elec Coop Inc,NH,Sullivan
2017,13444,City of New Hampton - (IA),IA,Chickasaw
2017,13448,City of New Holstein - (WI),WI,Calumet
2017,13464,Village of New Knoxville - (OH),OH,Auglaize
2017,13465,City of Nielsville - (MN),MN,Polk
2017,13466,City of New Lisbon,WI,Juneau
2017,13467,New London Electric&Water Util,WI,Outagamie
2017,13467,New London Electric&Water Util,WI,Waupaca
2017,13468,New London Municipal Utilities,IA,Des Moines
2017,13468,New London Municipal Utilities,IA,Henry
2017,13470,City of New Madrid - (MO),MO,New Madrid
2017,13471,City of New Martinsville - (WV),WV,Wetzel
2017,13477,Nelson Lagoon Elec Coop Inc,AK,Aleutians East
2017,13478,"Entergy New Orleans, LLC",LA,Orleans
2017,13480,New Prague Utilities Comm,MN,Le Sueur
2017,13480,New Prague Utilities Comm,MN,Scott
2017,13481,City of New Richmond,WI,St Croix
2017,13482,New River Light & Power Co,NC,Watauga
2017,13483,City of New Roads - (LA),LA,Pointe Coupee
2017,13485,New Smyrna Beach City of,FL,Volusia
2017,13488,New Ulm Public Utilities Comm,MN,Brown
2017,13489,Borough of New Wilmington - (PA),PA,Lawrence
2017,13495,City of Newfolden - (MN),MN,Marshall
2017,13511,New York State Elec & Gas Corp,NY,Allegany
2017,13511,New York State Elec & Gas Corp,NY,Broome
2017,13511,New York State Elec & Gas Corp,NY,Cattaraugus
2017,13511,New York State Elec & Gas Corp,NY,Cayuga
2017,13511,New York State Elec & Gas Corp,NY,Chautauqua
2017,13511,New York State Elec & Gas Corp,NY,Chemung
2017,13511,New York State Elec & Gas Corp,NY,Chenango
2017,13511,New York State Elec & Gas Corp,NY,Clinton
2017,13511,New York State Elec & Gas Corp,NY,Columbia
2017,13511,New York State Elec & Gas Corp,NY,Cortland
2017,13511,New York State Elec & Gas Corp,NY,Delaware
2017,13511,New York State Elec & Gas Corp,NY,Dutchess
2017,13511,New York State Elec & Gas Corp,NY,Erie
2017,13511,New York State Elec & Gas Corp,NY,Essex
2017,13511,New York State Elec & Gas Corp,NY,Franklin
2017,13511,New York State Elec & Gas Corp,NY,Greene
2017,13511,New York State Elec & Gas Corp,NY,Hamilton
2017,13511,New York State Elec & Gas Corp,NY,Herkimer
2017,13511,New York State Elec & Gas Corp,NY,Lewis
2017,13511,New York State Elec & Gas Corp,NY,Livingston
2017,13511,New York State Elec & Gas Corp,NY,Madison
2017,13511,New York State Elec & Gas Corp,NY,Niagara
2017,13511,New York State Elec & Gas Corp,NY,Oneida
2017,13511,New York State Elec & Gas Corp,NY,Onondaga
2017,13511,New York State Elec & Gas Corp,NY,Ontario
2017,13511,New York State Elec & Gas Corp,NY,Orange
2017,13511,New York State Elec & Gas Corp,NY,Orleans
2017,13511,New York State Elec & Gas Corp,NY,Otsego
2017,13511,New York State Elec & Gas Corp,NY,Putnam
2017,13511,New York State Elec & Gas Corp,NY,Rensselaer
2017,13511,New York State Elec & Gas Corp,NY,Saratoga
2017,13511,New York State Elec & Gas Corp,NY,Schoharie
2017,13511,New York State Elec & Gas Corp,NY,Schuyler
2017,13511,New York State Elec & Gas Corp,NY,Seneca
2017,13511,New York State Elec & Gas Corp,NY,Steuben
2017,13511,New York State Elec & Gas Corp,NY,Sullivan
2017,13511,New York State Elec & Gas Corp,NY,Tioga
2017,13511,New York State Elec & Gas Corp,NY,Tompkins
2017,13511,New York State Elec & Gas Corp,NY,Ulster
2017,13511,New York State Elec & Gas Corp,NY,Washington
2017,13511,New York State Elec & Gas Corp,NY,Wayne
2017,13511,New York State Elec & Gas Corp,NY,Westchester
2017,13511,New York State Elec & Gas Corp,NY,Wyoming
2017,13511,New York State Elec & Gas Corp,NY,Yates
2017,13519,City of Newark - (DE),DE,New Castle
2017,13520,"New-Mac Electric Coop, Inc",MO,Barry
2017,13520,"New-Mac Electric Coop, Inc",MO,Jasper
2017,13520,"New-Mac Electric Coop, Inc",MO,Lawrence
2017,13520,"New-Mac Electric Coop, Inc",MO,McDonald
2017,13520,"New-Mac Electric Coop, Inc",MO,Newton
2017,13521,City of Newberry - (FL),FL,Alachua
2017,13523,City of Newberry - (SC),SC,Newberry
2017,13524,"Newberry Electric Coop, Inc",SC,Fairfield
2017,13524,"Newberry Electric Coop, Inc",SC,Laurens
2017,13524,"Newberry Electric Coop, Inc",SC,Lexington
2017,13524,"Newberry Electric Coop, Inc",SC,Newberry
2017,13525,Newberry Water & Light Board,MI,Luce
2017,13527,City of Newburg - (MO),MO,Phelps
2017,13530,City of Newkirk - (OK),OK,Kay
2017,13547,"Newnan Wtr, Sewer & Light Comm",GA,Coweta
2017,13550,City of Newport,TN,Cocke
2017,13550,City of Newport,TN,Jefferson
2017,13550,City of Newport,TN,Sevier
2017,13560,City of Newton - (IL),IL,Jasper
2017,13561,City of Newton - (NC),NC,Catawba
2017,13563,City of Newton Falls - (OH),OH,Trumbull
2017,13566,Newton County Rural E M C,IN,Benton
2017,13566,Newton County Rural E M C,IN,Jasper
2017,13566,Newton County Rural E M C,IN,Newton
2017,13570,Ninnescah Rural E C A Inc,KS,Barber
2017,13570,Ninnescah Rural E C A Inc,KS,Comanche
2017,13570,Ninnescah Rural E C A Inc,KS,Edwards
2017,13570,Ninnescah Rural E C A Inc,KS,Harper
2017,13570,Ninnescah Rural E C A Inc,KS,Kingman
2017,13570,Ninnescah Rural E C A Inc,KS,Kiowa
2017,13570,Ninnescah Rural E C A Inc,KS,Pawnee
2017,13570,Ninnescah Rural E C A Inc,KS,Pratt
2017,13570,Ninnescah Rural E C A Inc,KS,Reno
2017,13570,Ninnescah Rural E C A Inc,KS,Stafford
2017,13573,Niagara Mohawk Power Corp.,NY,Albany
2017,13573,Niagara Mohawk Power Corp.,NY,Allegany
2017,13573,Niagara Mohawk Power Corp.,NY,Cattaraugus
2017,13573,Niagara Mohawk Power Corp.,NY,Cayuga
2017,13573,Niagara Mohawk Power Corp.,NY,Chautauqua
2017,13573,Niagara Mohawk Power Corp.,NY,Chenango
2017,13573,Niagara Mohawk Power Corp.,NY,Clinton
2017,13573,Niagara Mohawk Power Corp.,NY,Columbia
2017,13573,Niagara Mohawk Power Corp.,NY,Cortland
2017,13573,Niagara Mohawk Power Corp.,NY,Dutchess
2017,13573,Niagara Mohawk Power Corp.,NY,Erie
2017,13573,Niagara Mohawk Power Corp.,NY,Essex
2017,13573,Niagara Mohawk Power Corp.,NY,Franklin
2017,13573,Niagara Mohawk Power Corp.,NY,Fulton
2017,13573,Niagara Mohawk Power Corp.,NY,Genesee
2017,13573,Niagara Mohawk Power Corp.,NY,Greene
2017,13573,Niagara Mohawk Power Corp.,NY,Hamilton
2017,13573,Niagara Mohawk Power Corp.,NY,Herkimer
2017,13573,Niagara Mohawk Power Corp.,NY,Jefferson
2017,13573,Niagara Mohawk Power Corp.,NY,Lewis
2017,13573,Niagara Mohawk Power Corp.,NY,Livingston
2017,13573,Niagara Mohawk Power Corp.,NY,Madison
2017,13573,Niagara Mohawk Power Corp.,NY,Monroe
2017,13573,Niagara Mohawk Power Corp.,NY,Montgomery
2017,13573,Niagara Mohawk Power Corp.,NY,Niagara
2017,13573,Niagara Mohawk Power Corp.,NY,Oneida
2017,13573,Niagara Mohawk Power Corp.,NY,Onondaga
2017,13573,Niagara Mohawk Power Corp.,NY,Ontario
2017,13573,Niagara Mohawk Power Corp.,NY,Orleans
2017,13573,Niagara Mohawk Power Corp.,NY,Oswego
2017,13573,Niagara Mohawk Power Corp.,NY,Otsego
2017,13573,Niagara Mohawk Power Corp.,NY,Rensselaer
2017,13573,Niagara Mohawk Power Corp.,NY,Saratoga
2017,13573,Niagara Mohawk Power Corp.,NY,Schenectady
2017,13573,Niagara Mohawk Power Corp.,NY,Schoharie
2017,13573,Niagara Mohawk Power Corp.,NY,Seneca
2017,13573,Niagara Mohawk Power Corp.,NY,St Lawrence
2017,13573,Niagara Mohawk Power Corp.,NY,Warren
2017,13573,Niagara Mohawk Power Corp.,NY,Washington
2017,13573,Niagara Mohawk Power Corp.,NY,Wayne
2017,13573,Niagara Mohawk Power Corp.,NY,Wyoming
2017,13577,City of Nicholasville - (KY),KY,Jessamine
2017,13602,City of Niles - (OH),OH,Trumbull
2017,13603,City of Newton - (TX),TX,Newton
2017,13604,City of Niles - (MI),MI,Berrien
2017,13610,Niobrara Valley El Member Corp,NE,Boyd
2017,13610,Niobrara Valley El Member Corp,NE,Garfield
2017,13610,Niobrara Valley El Member Corp,NE,Holt
2017,13610,Niobrara Valley El Member Corp,NE,Knox
2017,13610,Niobrara Valley El Member Corp,NE,Wheeler
2017,13640,Northern Virginia Elec Coop,VA,Clarke
2017,13640,Northern Virginia Elec Coop,VA,Fairfax
2017,13640,Northern Virginia Elec Coop,VA,Fauquier
2017,13640,Northern Virginia Elec Coop,VA,Loudoun
2017,13640,Northern Virginia Elec Coop,VA,Manassas Park City
2017,13640,Northern Virginia Elec Coop,VA,Prince William
2017,13640,Northern Virginia Elec Coop,VA,Stafford
2017,13642,Nome Joint Utility Systems,AK,Nome
2017,13646,City of Norcross- (GA),GA,DeKalb
2017,13646,City of Norcross- (GA),GA,Forsyth
2017,13646,City of Norcross- (GA),GA,Gwinnett
2017,13647,Noble County R E M C,IN,Allen
2017,13647,Noble County R E M C,IN,DeKalb
2017,13647,Noble County R E M C,IN,Elkhart
2017,13647,Noble County R E M C,IN,Kosciusko
2017,13647,Noble County R E M C,IN,Lagrange
2017,13647,Noble County R E M C,IN,Noble
2017,13647,Noble County R E M C,IN,Steuben
2017,13647,Noble County R E M C,IN,Whitley
2017,13651,Nolin Rural Electric Coop Corp,KY,Breckinridge
2017,13651,Nolin Rural Electric Coop Corp,KY,Bullitt
2017,13651,Nolin Rural Electric Coop Corp,KY,Grayson
2017,13651,Nolin Rural Electric Coop Corp,KY,Green
2017,13651,Nolin Rural Electric Coop Corp,KY,Hardin
2017,13651,Nolin Rural Electric Coop Corp,KY,Hart
2017,13651,Nolin Rural Electric Coop Corp,KY,Larue
2017,13651,Nolin Rural Electric Coop Corp,KY,Meade
2017,13651,Nolin Rural Electric Coop Corp,KY,Taylor
2017,13664,Norris Public Power District,NE,Gage
2017,13664,Norris Public Power District,NE,Jefferson
2017,13664,Norris Public Power District,NE,Lancaster
2017,13664,Norris Public Power District,NE,Saline
2017,13664,Norris Public Power District,NE,Seward
2017,13664,Norris Public Power District,NE,Thayer
2017,13669,North Alabama Electric Coop,AL,Jackson
2017,13669,North Alabama Electric Coop,AL,Marshall
2017,13675,Nishnabotna Valley R E C,IA,Audubon
2017,13675,Nishnabotna Valley R E C,IA,Cass
2017,13675,Nishnabotna Valley R E C,IA,Crawford
2017,13675,Nishnabotna Valley R E C,IA,Harrison
2017,13675,Nishnabotna Valley R E C,IA,Pottawattamie
2017,13675,Nishnabotna Valley R E C,IA,Shelby
2017,13676,"North Arkansas Elec Coop, Inc",AR,Baxter
2017,13676,"North Arkansas Elec Coop, Inc",AR,Fulton
2017,13676,"North Arkansas Elec Coop, Inc",AR,Izard
2017,13676,"North Arkansas Elec Coop, Inc",AR,Lawrence
2017,13676,"North Arkansas Elec Coop, Inc",AR,Marion
2017,13676,"North Arkansas Elec Coop, Inc",AR,Sharp
2017,13676,"North Arkansas Elec Coop, Inc",AR,Stone
2017,13679,Town of North Attleborough - (MA),MA,Bristol
2017,13681,North Branch Water & Light Comm,MN,Chisago
2017,13684,Nobles Cooperative Electric,IA,Lyon
2017,13684,Nobles Cooperative Electric,IA,Osceola
2017,13684,Nobles Cooperative Electric,MN,Cottonwood
2017,13684,Nobles Cooperative Electric,MN,Jackson
2017,13684,Nobles Cooperative Electric,MN,Lincoln
2017,13684,Nobles Cooperative Electric,MN,Lyon
2017,13684,Nobles Cooperative Electric,MN,Murray
2017,13684,Nobles Cooperative Electric,MN,Nobles
2017,13684,Nobles Cooperative Electric,MN,Pipestone
2017,13684,Nobles Cooperative Electric,MN,Redwood
2017,13684,Nobles Cooperative Electric,MN,Rock
2017,13685,"Niobrara Electric Assn, Inc",NE,Dawes
2017,13685,"Niobrara Electric Assn, Inc",NE,Sioux
2017,13685,"Niobrara Electric Assn, Inc",SD,Fall River
2017,13685,"Niobrara Electric Assn, Inc",WY,Converse
2017,13685,"Niobrara Electric Assn, Inc",WY,Goshen
2017,13685,"Niobrara Electric Assn, Inc",WY,Niobrara
2017,13685,"Niobrara Electric Assn, Inc",WY,Platte
2017,13685,"Niobrara Electric Assn, Inc",WY,Weston
2017,13687,North Carolina Eastern M P A,NC,Wake
2017,13690,North Central MO Elec Coop Inc,MO,Linn
2017,13690,North Central MO Elec Coop Inc,MO,Putnam
2017,13690,North Central MO Elec Coop Inc,MO,Sullivan
2017,13693,"North Central Elec Coop, Inc",OH,Crawford
2017,13693,"North Central Elec Coop, Inc",OH,Hancock
2017,13693,"North Central Elec Coop, Inc",OH,Huron
2017,13693,"North Central Elec Coop, Inc",OH,Richland
2017,13693,"North Central Elec Coop, Inc",OH,Sandusky
2017,13693,"North Central Elec Coop, Inc",OH,Seneca
2017,13693,"North Central Elec Coop, Inc",OH,Wood
2017,13693,"North Central Elec Coop, Inc",OH,Wyandot
2017,13694,"North Central Elec Coop, Inc",ND,Bottineau
2017,13694,"North Central Elec Coop, Inc",ND,McHenry
2017,13694,"North Central Elec Coop, Inc",ND,Pierce
2017,13694,"North Central Elec Coop, Inc",ND,Renville
2017,13694,"North Central Elec Coop, Inc",ND,Rolette
2017,13697,North Central Power Co Inc,WI,Ashland
2017,13697,North Central Power Co Inc,WI,Barron
2017,13697,North Central Power Co Inc,WI,Rusk
2017,13697,North Central Power Co Inc,WI,Sawyer
2017,13697,North Central Power Co Inc,WI,Washburn
2017,13698,North Central Public Pwr Dist,NE,Antelope
2017,13698,North Central Public Pwr Dist,NE,Holt
2017,13698,North Central Public Pwr Dist,NE,Knox
2017,13698,North Central Public Pwr Dist,NE,Pierce
2017,13700,North Itasca Electric Coop Inc,MN,Beltrami
2017,13700,North Itasca Electric Coop Inc,MN,Itasca
2017,13700,North Itasca Electric Coop Inc,MN,Koochiching
2017,13704,"North Western Elec Coop, Inc",OH,Defiance
2017,13704,"North Western Elec Coop, Inc",OH,Henry
2017,13704,"North Western Elec Coop, Inc",OH,Paulding
2017,13704,"North Western Elec Coop, Inc",OH,Williams
2017,13716,North Georgia Elec Member Corp,GA,Catoosa
2017,13716,North Georgia Elec Member Corp,GA,Chattooga
2017,13716,North Georgia Elec Member Corp,GA,Floyd
2017,13716,North Georgia Elec Member Corp,GA,Gordon
2017,13716,North Georgia Elec Member Corp,GA,Murray
2017,13716,North Georgia Elec Member Corp,GA,Walker
2017,13716,North Georgia Elec Member Corp,GA,Whitfield
2017,13718,City of North Little Rock - (AR),AR,Pulaski
2017,13725,City of North Platte,NE,Lincoln
2017,13726,North Shore Towers Apts Inc,NY,Queens
2017,13730,City of North St Paul - (MN),MN,Ramsey
2017,13730,City of North St Paul - (MN),MN,Washington
2017,13731,"North Star Electric Coop, Inc",MN,Koochiching
2017,13731,"North Star Electric Coop, Inc",MN,Lake of The Woods
2017,13731,"North Star Electric Coop, Inc",MN,Roseau
2017,13731,"North Star Electric Coop, Inc",MN,St Louis
2017,13734,"Northeast Oklahoma Electric Coop, Inc",OK,Adair
2017,13734,"Northeast Oklahoma Electric Coop, Inc",OK,Cherokee
2017,13734,"Northeast Oklahoma Electric Coop, Inc",OK,Craig
2017,13734,"Northeast Oklahoma Electric Coop, Inc",OK,Delaware
2017,13734,"Northeast Oklahoma Electric Coop, Inc",OK,Mayes
2017,13734,"Northeast Oklahoma Electric Coop, Inc",OK,Nowata
2017,13734,"Northeast Oklahoma Electric Coop, Inc",OK,Ottawa
2017,13734,"Northeast Oklahoma Electric Coop, Inc",OK,Rogers
2017,13735,Northcentral Mississippi E P A,MS,DeSoto
2017,13735,Northcentral Mississippi E P A,MS,Marshall
2017,13739,Northeast Power,NE,Dakota
2017,13739,Northeast Power,NE,Dixon
2017,13739,Northeast Power,NE,Pierce
2017,13739,Northeast Power,NE,Stanton
2017,13739,Northeast Power,NE,Thurston
2017,13739,Northeast Power,NE,Wayne
2017,13749,"NorVal Electric Cooperative, Inc",MT,Daniels
2017,13749,"NorVal Electric Cooperative, Inc",MT,McCone
2017,13749,"NorVal Electric Cooperative, Inc",MT,Phillips
2017,13749,"NorVal Electric Cooperative, Inc",MT,Roosevelt
2017,13749,"NorVal Electric Cooperative, Inc",MT,Valley
2017,13750,"Northern Electric Coop, Inc",SD,Beadle
2017,13750,"Northern Electric Coop, Inc",SD,Brown
2017,13750,"Northern Electric Coop, Inc",SD,Clark
2017,13750,"Northern Electric Coop, Inc",SD,Day
2017,13750,"Northern Electric Coop, Inc",SD,Edmunds
2017,13750,"Northern Electric Coop, Inc",SD,Faulk
2017,13750,"Northern Electric Coop, Inc",SD,Hand
2017,13750,"Northern Electric Coop, Inc",SD,Marshall
2017,13750,"Northern Electric Coop, Inc",SD,McPherson
2017,13750,"Northern Electric Coop, Inc",SD,Spink
2017,13756,Northern Indiana Pub Serv Co,IN,Benton
2017,13756,Northern Indiana Pub Serv Co,IN,Carroll
2017,13756,Northern Indiana Pub Serv Co,IN,DeKalb
2017,13756,Northern Indiana Pub Serv Co,IN,Elkhart
2017,13756,Northern Indiana Pub Serv Co,IN,Fulton
2017,13756,Northern Indiana Pub Serv Co,IN,Jasper
2017,13756,Northern Indiana Pub Serv Co,IN,Kosciusko
2017,13756,Northern Indiana Pub Serv Co,IN,LaPorte
2017,13756,Northern Indiana Pub Serv Co,IN,Lagrange
2017,13756,Northern Indiana Pub Serv Co,IN,Lake
2017,13756,Northern Indiana Pub Serv Co,IN,Marshall
2017,13756,Northern Indiana Pub Serv Co,IN,Newton
2017,13756,Northern Indiana Pub Serv Co,IN,Noble
2017,13756,Northern Indiana Pub Serv Co,IN,Porter
2017,13756,Northern Indiana Pub Serv Co,IN,Pulaski
2017,13756,Northern Indiana Pub Serv Co,IN,St Joseph
2017,13756,Northern Indiana Pub Serv Co,IN,Starke
2017,13756,Northern Indiana Pub Serv Co,IN,Steuben
2017,13756,Northern Indiana Pub Serv Co,IN,Warren
2017,13756,Northern Indiana Pub Serv Co,IN,White
2017,13757,North Plains Electric Coop Inc,TX,Hansford
2017,13757,North Plains Electric Coop Inc,TX,Hemphill
2017,13757,North Plains Electric Coop Inc,TX,Hutchinson
2017,13757,North Plains Electric Coop Inc,TX,Lipscomb
2017,13757,North Plains Electric Coop Inc,TX,Ochiltree
2017,13757,North Plains Electric Coop Inc,TX,Roberts
2017,13757,North Plains Electric Coop Inc,TX,Wheeler
2017,13758,"Northern Lights, Inc",ID,Bonner
2017,13758,"Northern Lights, Inc",ID,Boundary
