Utility Characteristics,,,,,IEEE Standard,,,,,,,,,,,,Other Standard,,,,,,,,,,
Data Year,Utility Number,Utility Name,State,Ownership,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,SAIDI With MED Minus LOS,SAIFI With MED Minus LOS,CAIDI Minus MED,Number of Customers,Highest Dist. Voltage,Outages Recorded Automatically,SAIDI With MED,SAIFI With MED,CAIDI With MED,SAIDI Without MED,SAIFI Without MED,CAIDI Without MED,Number of Customers,Inactive Accounts Included,Momentary Interruptions,Highest Dist. Voltage,Outages Recorded Automatically
2017,6608,Fort Loudoun Electric Coop,TN,Cooperative,536.08,3.365,159.31055,430.16,3.181,135.22792,536.08,3.365,159.31055,31539,13,Y,.,.,.,.,.,.,.,,,.,
2017,6616,Fort Pierce Utilities Authority,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,3322.82,2.87,1157.777,74.75,1.26,59.325397,28238,N,L,15,Y
2017,6640,Four County Elec Member Corp,NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,59.18,.,.,59.18,.,.,33091,Y,L,7.2,Y
2017,6641,4-County Electric Power Assn,MS,Cooperative,143.74,1.95,73.712821,131.86,1.87,70.513369,136.59,1.83,74.639344,46677,13,Y,.,.,.,.,.,.,.,,,.,
2017,6709,Easley Combined Utility System,SC,Municipal,109.8,1.42,77.323944,109.8,1.42,77.323944,109.8,1.42,77.323944,14530,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,6716,PUD No 1 of Franklin County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,18,0.2,90,18,0.2,90,30028,N,F,12.5,N
2017,6722,Franklin Rural Electric Coop - (IA),IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,81.61,0.55,148.38182,81.61,0.55,148.38182,1928,N,F,7.2,N
2017,6775,Village of Freeport - (NY),NY,Municipal,17.632,0.303,58.191419,17.632,0.303,58.191419,.,.,.,14613,13.8,N,.,.,.,.,.,.,.,,,.,
2017,6779,City of Fremont - (NE),NE,Municipal,104.336,0.692,150.77457,9.25,0.127,72.834646,104.336,0.692,150.77457,15202,15,N,.,.,.,.,.,.,.,,,.,
2017,6782,Freeborn-Mower Coop Services,MN,Cooperative,98,1.02,96.078431,68.3,0.75,91.066667,89.3,0.9,99.222222,20892,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,6804,Frontier Power Company,OH,Cooperative,176.5,2.11,83.649289,176.5,2.11,83.649289,123.1,1.18,104.32203,9077,12.5,,.,.,.,.,.,.,.,,,.,
2017,6839,City of Fulton - (MO),MO,Municipal,145.26,1.37,106.0292,19.92,0.4,49.8,34.31,0.52,65.980769,5592,13.8,Y,.,.,.,.,.,.,.,,,.,
2017,6894,City of Gaffney - (SC),SC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,60,0.88,68.181818,43,0.49,87.755102,7224,N,F,25,N
2017,6909,Gainesville Regional Utilities,FL,Municipal,1001.56,1.81,553.34807,55.61,0.92,60.445652,1001.56,1.81,553.34807,93857,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,6923,City of Gallatin - (TN),TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,67.92,1.25,54.336,24.64,0.48,51.333333,18746,N,L,69,N
2017,6957,"Garkane Energy Coop, Inc",UT,Cooperative,321.5,.,.,261.2,.,.,304.5,.,.,13432,.,N,.,.,.,.,.,.,.,,,.,
2017,6958,City of Garland - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,15.52,0.398,38.994975,15.52,0.398,38.994975,69929,N,L,12.5,N
2017,7027,City of Gastonia - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,91.22,1.03,88.563107,.,.,.,27474,N,F,12.5,Y
2017,7090,GreyStone Power Corporation,GA,Cooperative,1230.3,2.713,453.48323,91.79,1.179,77.854114,1221.1,2.709,450.75674,127685,25,Y,.,.,.,.,.,.,.,,,.,
2017,7096,City of Geneva- (IL),IL,Municipal,34.617,0.366,94.581967,34.617,0.366,94.581967,.,.,.,10153,34.5,N,.,.,.,.,.,.,.,,,.,
2017,7129,City of Georgetown - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,57.22,1.95,29.34359,57.22,1.95,29.34359,25579,N,F,25,N
2017,7140,Georgia Power Co,GA,Investor Owned,1101.08,2.19,502.77626,116.42,1.16,100.36207,.,.,.,2420797,38,Y,.,.,.,.,.,.,.,,,.,
2017,7174,Gibson Electric Members Corp,TN,Cooperative,316.48,2.851,111.00666,140.77,2.714,51.868091,300.22,0.137,2191.3869,38296,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,7264,"Glades Electric Coop, Inc",FL,Cooperative,16472.071,4.956,3323.6624,193.477,1.897,101.99104,193.477,4.102,47.166504,16370,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,7270,City of Glasgow - (KY),KY,Municipal,.,.,.,.,.,.,.,.,.,.,.,,79.584,2.036,39.088409,.,.,.,7427,N,F,12.5,N
2017,7294,City of Glendale - (CA),CA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,67.78,1.45,46.744828,65.4,1.34,48.80597,85956,N,L,12.5,N
2017,7303,Raccoon Valley Electric Cooperative,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,19.71,0.37,53.27027,19.71,0.37,53.27027,2698,N,F,12.5,N
2017,7353,Golden Valley Elec Assn Inc,AK,Cooperative,225.781,3.118,72.412123,183.233,2.939,62.345356,208.347,2.109,98.789474,46079,35,Y,.,.,.,.,.,.,.,,,.,
2017,7456,Graham County Electric Coop Inc,AZ,Cooperative,105.796,1.144,92.479021,65.205,0.68,95.889706,105.796,1.144,92.479021,8396,24.9,N,.,.,.,.,.,.,.,,,.,
2017,7460,Goodhue County Coop Elec Assn,MN,Cooperative,53.15,0.622,85.450161,53.15,0.622,85.450161,43.22,0.476,90.798319,5095,7.2,N,.,.,.,.,.,.,.,,,.,
2017,7483,City of Grand Haven - (MI),MI,Municipal,604.8,2.09,289.37799,5.76,0.065,88.615385,604.8,2.09,289.37799,14598,13.2,N,.,.,.,.,.,.,.,,,.,
2017,7489,Grand Rapids Public Util Comm,MN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,40,1.346,29.717682,.,.,.,7322,N,F,23,N
2017,7548,PUD No 1 of Grays Harbor County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,249.09,1.44,172.97917,188.58,1.19,158.47059,41565,N,L,34.5,N
2017,7558,Grayson Rural Electric Coop Corp,KY,Cooperative,545.1,3.71,146.92722,545.1,3.71,146.92722,493.02,3.68,133.97283,15515,12.5,N,.,.,.,.,.,.,.,,,.,
2017,7559,"Grayson-Collin Elec Coop, Inc",TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,182.7,.,.,92,.,.,49266,N,L,25,Y
2017,7563,Grand Valley Power,CO,Cooperative,74.6,.,.,74.6,.,.,62.3,.,.,17848,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,7601,Green Mountain Power Corp,VT,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,735.33,2.52,291.79762,256.06,1.93,132.67358,263895,N,F,34.5,Y
2017,7625,City of Greeneville - (TN),TN,Municipal,80.621,1.656,48.684179,61.5,1.283,47.934528,80.621,1.656,48.684179,38000,13,Y,.,.,.,.,.,.,.,,,.,
2017,7627,City of Greenfield - (IN),IN,Municipal,17.507,0.275,63.661818,11.268,0.14,80.485714,.,.,.,10000,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,7634,City of Greenville - (TX),TX,Municipal,.,.,.,.,.,.,.,.,.,.,.,,58.783,0.766,76.740209,.,.,.,14081,N,L,12.5,N
2017,7639,Greenville Utilities Comm,NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,27,0.376,71.808511,27,0.376,71.808511,66726,N,L,12.5,N
2017,7651,Greenwood Utilities Comm,MS,Municipal,23.02,0.82,28.073171,.,.,.,.,.,.,9300,13.8,N,.,.,.,.,.,.,.,,,.,
2017,7654,Greer Commission of Public Wks,SC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,69.6,0.95,73.263158,.,.,.,18073,N,L,12.5,Y
2017,7716,Groton Dept of Utilities - (CT),CT,Municipal,106.64,3.24,32.91358,106.64,3.24,32.91358,106.64,3.24,32.91358,14292,35,N,.,.,.,.,.,.,.,,,.,
2017,7720,"Grundy Electric Coop, Inc",MO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,130.3,.,.,49.7,.,.,6728,N,O,13.2,N
2017,7752,Guadalupe Valley Elec Coop Inc,TX,Cooperative,346.85,1.65,210.21212,76.04,1.37,55.50365,341.05,1.63,209.23313,81710,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,7787,Gunnison County Elec Assn.,CO,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,103.78,0.904,114.80088,103.78,0.904,114.80088,10806,N,F,29.4,N
2017,7801,Gulf Power Co,FL,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,143.6,1.2,119.66667,100.7,0.9,111.88889,461806,N,F,25,Y
2017,7864,Grundy County Rural Elec Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,121.8,1.05,116,121.8,1.05,116,2226,N,O,12.5,N
2017,7870,H-D Electric Coop Inc,SD,Cooperative,204.423,2.61,78.322989,64.68,0.88,73.5,204.423,2.61,78.322989,3604,7.2,N,.,.,.,.,.,.,.,,,.,
2017,7887,Habersham Electric Membership Corp,GA,Cooperative,5803.618,5.694,1019.2515,189.369,2.486,76.174175,5790.844,5.263,1100.2934,32847,12.5,N,.,.,.,.,.,.,.,,,.,
2017,7891,Guernsey-Muskingum El Coop Inc,OH,Cooperative,313,2.38,131.51261,313,2.38,131.51261,248,1.51,164.23841,16873,12.5,N,.,.,.,.,.,.,.,,,.,
2017,7977,City of Hamilton - (OH),OH,Municipal,86.966,1.143,76.085739,.,.,.,.,.,.,29678,13.8,Y,.,.,.,.,.,.,.,,,.,
2017,7978,Halifax Electric Member Corp,NC,Cooperative,118.037,1.241,95.114424,118.037,1.241,95.114424,93.13,.,.,9660,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,8000,NineStar Connect,IN,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,66.45,0.827,80.350665,66.45,0.827,80.350665,14515,N,F,15,Y
2017,8034,Hancock-Wood Electric Coop Inc,OH,Cooperative,116.65,1.196,97.533445,89.88,0.939,95.71885,101.38,0.939,107.96592,13177,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,8055,City of Hannibal - (MO),MO,Municipal,44.635,0.774,57.667959,44.635,0.774,57.667959,44.635,0.774,57.667959,8824,13.8,Y,.,.,.,.,.,.,.,,,.,
2017,8147,City of Harriman - (TN),TN,Municipal,6468.7,7.521,860.0851,378.4,2.915,129.81132,.,.,.,10971,13.2,Y,.,.,.,.,.,.,.,,,.,
2017,8179,Harrison County Rural E M C,IN,Cooperative,194.7,1.86,104.67742,125.5,1.47,85.37415,179.3,1.48,121.14865,23019,12.4,Y,.,.,.,.,.,.,.,,,.,
2017,8198,City of Harrisonburg - (VA),VA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,7.127,0.074,96.310811,7.127,0.074,96.310811,21091,N,F,23,N
2017,8199,City of Harrisonville - (MO),MO,Municipal,106.87,0.556,192.21223,4.172,0.066,63.212121,106.87,0.556,192.21223,4786,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,8210,Hart Electric Member Corp,GA,Cooperative,1039.086,2.102,494.33206,81.855,1.131,72.374005,1036.59,1.926,538.20872,36152,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,8212,Hartford Electric,WI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,20.46,0.186,110,.,.,.,7443,N,L,25,N
2017,8276,Havana Power & Light Company,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,185.564,1.966,94.386572,46.391,0.492,94.29065,1458,N,L,12,N
2017,8283,Harrison County Rrl Elec Coop,IA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,50.33,0.577,87.227036,28.47,0.372,76.532258,3776,N,L,12.5,N
2017,8287,Hawaii Electric Light Co Inc,HI,Investor Owned,186.14,1.784,104.33857,135.05,1.515,89.141914,182.99,1.421,128.77551,85041,13.8,N,.,.,.,.,.,.,.,,,.,
2017,8319,Heartland Power Coop,IA,Cooperative,106.719,0.731,145.99042,61.176,0.58,105.47586,.,.,.,5196,15,N,.,.,.,.,.,.,.,,,.,
2017,8333,Haywood Electric Member Corp,NC,Cooperative,1703.678,5.163,329.97831,464.446,3.758,123.58861,916.622,2.562,357.77596,27040,12.5,N,.,.,.,.,.,.,.,,,.,
2017,8366,Heber Light & Power Company,UT,Municipal,185.488,3.191,58.128486,117.019,2.476,47.261309,185.488,3.191,58.128486,12035,12.4,N,.,.,.,.,.,.,.,,,.,
2017,8447,Hendricks County Rural E M C,IN,Cooperative,122,1.2,101.66667,58.3,0.6,97.166667,110.3,1,110.3,31666,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,8515,City of Hermiston,OR,Municipal,.,.,.,.,.,.,.,.,.,.,.,,236.34,1.85,127.75135,214.74,1.49,144.12081,5323,N,F,12.4,N
2017,8566,High Plains Power Inc,WY,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,630.876,.,.,526.316,.,.,13049,N,L,34.5,N
2017,8571,Town of High Point,NC,Municipal,130.719,1.54,84.882468,70.793,1.179,60.044953,.,.,.,41354,12.4,Y,.,.,.,.,.,.,.,,,.,
2017,8620,"HILCO Electric Cooperative, Inc.",TX,Cooperative,187.2,1.312,142.68293,112.2,1.201,93.422148,171.5,1.129,151.90434,26928,14.4,Y,.,.,.,.,.,.,.,,,.,
2017,8631,Hillsdale Board of Public Wks,MI,Municipal,.,.,.,.,.,.,.,.,.,.,.,,76.236,0.889,85.754781,.,.,.,5994,Y,L,13.2,N
2017,8699,Inland Power & Light Company,WA,Cooperative,246.2,2.048,120.21484,246.2,2.048,120.21484,227.3,1.261,180.25377,41256,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,8723,City of Holland,MI,Municipal,34.501,0.489,70.554192,20.846,0.233,89.467811,34.501,0.489,70.554192,28453,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,8761,Holmes-Wayne Electric Coop Inc,OH,Cooperative,345.062,2.71,127.32915,323.716,2.603,124.36266,239.188,1.949,122.72345,17431,12.5,N,.,.,.,.,.,.,.,,,.,
2017,8764,"Holston Electric Coop, Inc",TN,Cooperative,94.45,1.26,74.960317,94.45,1.26,74.960317,94.45,1.26,74.960317,28949,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,8773,"Holy Cross Electric Assn, Inc",CO,Cooperative,88.5,1.114,79.443447,63.8,0.965,66.11399,87,1.067,81.53702,57027,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,8774,City of Holyoke - (MA),MA,Municipal,21.67,0.39,55.564103,21.67,0.39,55.564103,21.67,0.39,55.564103,17578,34.5,Y,.,.,.,.,.,.,.,,,.,
2017,8786,Horry Electric Coop Inc,SC,Cooperative,84.277,1.057,79.732261,71.677,1.037,69.119576,81.62,0.987,82.695035,75701,25,N,.,.,.,.,.,.,.,,,.,
2017,8795,City of Homestead - (FL),FL,Municipal,.,.,.,97.333,1.329,73.237773,.,.,.,24516,13.2,N,.,.,.,.,.,.,.,,,.,
2017,8796,City of Hingham - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,5.5,0.052,105.76923,5.5,0.052,105.76923,9593,Y,L,13.8,N
2017,8840,City of Hope,AR,Municipal,32.771,1.38,23.747101,16.351,.,.,32.771,1.38,23.747101,6797,13.8,N,.,.,.,.,.,.,.,,,.,
2017,8898,Houston County Elec Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,727.798,3.7,196.70216,326.377,2.1,155.41762,21413,N,L,25,Y
2017,8901,CenterPoint Energy,TX,Investor Owned,454.19,1.8,252.32778,130.61,1.26,103.65873,453.49,1.8,251.93889,2468148,35,Y,.,.,.,.,.,.,.,,,.,
2017,8972,City of Hudson - (OH),OH,Municipal,217.899,0.77,282.98571,80.534,.,.,.,.,.,6711,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,8973,Town of Hudson - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,42,0.9,46.666667,17.76,0.34,52.235294,13093,N,L,13.8,N
2017,9087,Town of Huntersville - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,186.993,2.233,83.740708,.,.,.,5674,N,L,12.5,N
2017,9096,City of Lafayette - (LA),LA,Municipal,38.8,0.69,56.231884,31.57,0.54,58.462963,36.71,0.54,67.981481,66759,15,Y,.,.,.,.,.,.,.,,,.,
2017,9128,Hurricane City Power,UT,Municipal,172.583,1.586,108.81652,8.523,0.41,20.787805,19.466,0.566,34.392226,6586,12.5,N,.,.,.,.,.,.,.,,,.,
2017,9187,City of Idaho Falls - (ID),ID,Municipal,178.22,1.64,108.67073,178.22,1.64,108.67073,.,.,.,.,.,,.,.,.,.,.,.,.,,,.,
2017,9191,Idaho Power Co,ID,Investor Owned,234,1.53,152.94118,210,1.48,141.89189,228,1.48,154.05405,520392,34.5,Y,.,.,.,.,.,.,.,,,.,
2017,9191,Idaho Power Co,OR,Investor Owned,221,1.23,179.6748,220,1.22,180.32787,193,1.11,173.87387,18780,34.5,Y,.,.,.,.,.,.,.,,,.,
2017,9209,Illinois Rural Electric Coop,IL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,109.4,.,.,109.4,.,.,10339,N,L,12.5,N
2017,9216,Imperial Irrigation District,CA,Political Subdivision,64.15,0.7,91.642857,48.83,0.61,80.04918,49.47,0.49,100.95918,150961,12.4,N,.,.,.,.,.,.,.,,,.,
2017,9230,City of Independence - (IA),IA,Municipal,10.198,0.464,21.978448,10.198,0.464,21.978448,10.198,0.464,21.978448,3017,12.5,N,.,.,.,.,.,.,.,,,.,
2017,9231,City of Independence - (MO),MO,Municipal,.,.,.,.,.,.,.,.,.,.,.,,327.49,1.12,292.40179,20.18,0.284,71.056338,58349,N,F,13.2,Y
2017,9246,"Indian Electric Coop, Inc",OK,Cooperative,228.022,1.614,141.27757,179.968,1.385,129.94079,227.994,1.614,141.26022,19564,14.4,Y,.,.,.,.,.,.,.,,,.,
2017,9273,Indianapolis Power & Light Co,IN,Investor Owned,80,1,80,59.64,0.8,74.55,79.85,0.9,88.722222,488600,34,Y,.,.,.,.,.,.,.,,,.,
2017,9292,Inter County Energy Coop Corp,KY,Cooperative,175.924,2,87.962,101.779,1.021,99.685602,128.423,1.143,112.35608,26245,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,9324,Indiana Michigan Power Co,IN,Investor Owned,257.9,1.105,233.39367,166.3,0.977,170.21494,202.3,0.969,208.77193,462354,35,Y,.,.,.,.,.,.,.,,,.,
2017,9324,Indiana Michigan Power Co,MI,Investor Owned,441.8,2.013,219.47342,303.5,1.745,173.9255,391.1,1.759,222.34224,128400,35,Y,.,.,.,.,.,.,.,,,.,
2017,9331,Intercounty Electric Coop Assn,MO,Cooperative,668.13,2.571,259.87165,217.54,1.774,122.62683,634.758,2.326,272.89682,30379,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,9336,Intermountain Rural Elec Assn,CO,Cooperative,94.898,0.839,113.10846,70.364,0.729,96.521262,88.671,0.798,111.11654,154542,12.5,N,.,.,.,.,.,.,.,,,.,
2017,9417,Interstate Power and Light Co,IA,Investor Owned,.,.,.,.,.,.,.,.,.,.,.,,114.1,0.93,122.68817,85.3,0.83,102.77108,486657,N,F,25,N
2017,9425,Iowa Lakes Electric Coop,IA,Cooperative,47.74,0.56,85.25,47.53,0.56,84.875,31.64,0.34,93.058824,12681,12.5,N,.,.,.,.,.,.,.,,,.,
2017,9442,Town of Ipswich - (MA),MA,Municipal,.,.,.,.,.,.,.,.,.,.,.,,69.773,1.967,35.471784,.,.,.,7123,N,O,13.8,N
2017,9475,Itasca-Mantrap Co-op Electrical Assn,MN,Cooperative,138.08,1.85,74.637838,138.08,1.85,74.637838,138.08,1.85,74.637838,11819,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,9575,Jackson Energy Coop Corp - (KY),KY,Cooperative,234.93,1.563,150.3071,147.81,1.375,107.49818,211.84,1.389,152.5126,50137,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,9576,Jackson County Rural E M C - (IN),IN,Cooperative,413.442,2.323,177.97762,389.436,2.247,173.31375,333.828,1.419,235.25581,24325,12.5,N,.,.,.,.,.,.,.,,,.,
2017,9601,Jackson Electric Member Corp - (GA),GA,Cooperative,926.51,2.101,440.98525,75.35,0.999,75.425425,922.84,1.92,480.64583,221662,25,Y,.,.,.,.,.,.,.,,,.,
2017,9603,City of Jackson - (MO),MO,Municipal,76.243,1.39,54.851079,.,.,.,.,.,.,7035,12.5,N,.,.,.,.,.,.,.,,,.,
2017,9605,Jackson Purchase Energy Corporation,KY,Cooperative,380.553,1.914,198.82602,121.105,1.154,104.94367,346.579,1.499,231.2068,29787,13,Y,.,.,.,.,.,.,.,,,.,
2017,9612,City of Jackson - (TN),TN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,65.508,0.851,76.977673,.,.,.,35946,Y,L,12.5,Y
2017,9613,City of Lebanon - (IN),IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,167.727,0.981,170.97554,.,.,.,9164,N,L,12.4,N
2017,9616,Beaches Energy Services,FL,Municipal,22.9,0.326,70.245399,.,.,.,.,.,.,35208,27,N,.,.,.,.,.,.,.,,,.,
2017,9617,JEA,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,.,.,.,99.49,1.69,58.869822,447346,N,L,26.4,Y
2017,9665,Jasper County Rural E M C,IN,Cooperative,94.61,1.061,89.170594,94.61,1.061,89.170594,83.852,.,.,9017,7.2,N,.,.,.,.,.,.,.,,,.,
2017,9667,City of Jasper - (IN),IN,Municipal,.,.,.,.,.,.,.,.,.,.,.,,6.205,0.241,25.746888,6.205,0.241,25.746888,7304,N,F,13.2,N
2017,9668,"Jasper-Newton Elec Coop, Inc",TX,Cooperative,2330.48,3.54,658.32768,543.97,1.66,327.69277,2310.12,3.37,685.49555,22738,24.9,Y,.,.,.,.,.,.,.,,,.,
2017,9682,"Jefferson Davis Elec Coop, Inc",LA,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,1692,4.64,364.65517,684,1.9,360,10219,N,O,14.4,Y
2017,9689,Jefferson Electric Member Corp,GA,Cooperative,481.25,1.694,284.09091,85.6,0.987,86.727457,476.91,1.518,314.16996,33922,25,N,.,.,.,.,.,.,.,,,.,
2017,9699,"Jemez Mountains Elec Coop, Inc",NM,Cooperative,566.83,3.2,177.13437,513.24,2.82,182,557.02,2.94,189.46259,31000,14.4,Y,.,.,.,.,.,.,.,,,.,
2017,9726,Jersey Central Power & Lt Co,NJ,Investor Owned,145.859,1.259,115.85306,129.369,1.189,108.80488,134.687,1.131,119.08665,1102882,34.5,Y,.,.,.,.,.,.,.,,,.,
2017,9739,Joe Wheeler Elec Member Corp,AL,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,130.8,1.51,86.622517,115.2,1.43,80.559441,42861,N,L,12.5,N
2017,9750,"Jo-Carroll Energy, Inc",IL,Cooperative,129.9,0.783,165.90038,65.7,0.47,139.78723,129.45,0.783,165.32567,20814,34.5,Y,.,.,.,.,.,.,.,,,.,
2017,9777,Johnson City - (TN),TN,Municipal,28.695,0.319,89.952978,28.553,0.317,90.072555,28.695,0.319,89.952978,77694,13.2,Y,.,.,.,.,.,.,.,,,.,
2017,9778,Johnson County Rural E M C,IN,Cooperative,93,1.404,66.239316,41.9,0.732,57.240437,91.8,1.198,76.627713,26523,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,9837,Jones-Onslow Elec Member Corp,NC,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,56.481,0.72,78.445833,.,.,.,74639,N,F,12.4,Y
2017,9964,Kenergy Corp,KY,Cooperative,111.22,1.69,65.810651,72.15,1.15,62.73913,109.87,1.44,76.298611,56978,14.4,Y,.,.,.,.,.,.,.,,,.,
2017,9991,Kandiyohi Power Coop,MN,Cooperative,551.335,1.992,276.7746,56.068,0.701,79.982882,548.428,1.912,286.83473,8296,12.5,Y,.,.,.,.,.,.,.,,,.,
2017,9996,City of Kansas City - (KS),KS,Municipal,1226.2,6.42,190.99688,785.72,5.27,149.09298,1168.6,4.34,269.26267,56761,13.8,Y,.,.,.,.,.,.,.,,,.,
2017,10000,Kansas City Power & Light Co,KS,Investor Owned,473.93,1.061,446.68238,55.91,0.523,106.90249,473.93,1.061,446.68238,263925,34,Y,.,.,.,.,.,.,.,,,.,
2017,10000,Kansas City Power & Light Co,MO,Investor Owned,552.91,1.676,329.89857,90.8,0.896,101.33929,552.91,1.676,329.89857,283244,34,Y,.,.,.,.,.,.,.,,,.,
2017,10005,Kansas Gas & Electric Co,KS,Investor Owned,100.59,1.01,99.594059,88.77,0.94,94.43617,88.71,0.85,104.36471,322856,34,Y,.,.,.,.,.,.,.,,,.,
2017,10009,Karnes Electric Coop Inc,TX,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,90.211,0.587,153.68143,88.987,0.577,154.22357,19899,N,F,24.9,N
2017,10019,FreeState Electric Coop,KS,Cooperative,352.12,.,.,307.95,.,.,335.56,.,.,17918,.,Y,.,.,.,.,.,.,.,,,.,
2017,10056,City of Kaukauna,WI,Municipal,70.8,1.227,57.701711,.,.,.,70.58,1.227,57.522412,15185,34.5,N,.,.,.,.,.,.,.,,,.,
2017,10063,Kaysville City Corporation,UT,Municipal,29.154,0.528,55.215909,.,.,.,.,.,.,9528,12,N,.,.,.,.,.,.,.,,,.,
2017,10071,Kauai Island Utility Cooperative,HI,Cooperative,.,.,.,.,.,.,.,.,.,.,.,,228.45,5.75,39.730435,.,.,.,37439,N,L,12.5,N
2017,10170,"Kiamichi Electric Coop, Inc",OK,Cooperative,308.1,1.78,173.08989,308.1,1.78,173.08989,220.06,1.32,166.71212,21573,24.9,N,.,.,.,.,.,.,.,,,.,
2017,10171,Kentucky Utilities Co,KY,Investor Owned,107.74,0.895,120.37989,74.03,0.773,95.769728,92.89,0.739,125.69689,531372,34.5,Y,.,.,.,.,.,.,.,,,.,
2017,10171,Kentucky Utilities Co,VA,Investor Owned,166.6,1.523,109.38936,86.22,0.896,96.227679,158.58,1.296,122.36111,30389,34.5,Y,.,.,.,.,.,.,.,,,.,
2017,10210,Ketchikan Public Utilities,AK,Municipal,.,.,.,.,.,.,.,.,.,.,.,,273.5,6.4,42.734375,.,.,.,7799,N,L,12.5,N
2017,10226,City of Key West - (FL),FL,Municipal,.,.,.,59.034,1.711,34.50263,.,.,.,30554,13.8,Y,.,.,.,.,.,.,.,,,.,
2017,10331,Kingsport Power Co,TN,Investor Owned,230.6,1.348,171.06825,230.6,1.348,171.06825,215,1.314,163.62253,48086,35,Y,.,.,.,.,.,.,.,,,.,
2017,10345,City of Kinston - (NC),NC,Municipal,.,.,.,.,.,.,.,.,.,.,.,,33.619,0.49,68.610204,.,.,.,11604,N,L,12.4,N
2017,10376,Kissimmee Utility Authority,FL,Municipal,.,.,.,.,.,.,.,.,.,.,.,,42.58,0.85,50.094118,42.58,0.85,50.094118,73812,N,L,13.2,Y
2017,10393,PUD No 1 of Klickitat County,WA,Political Subdivision,.,.,.,.,.,.,.,.,.,.,.,,145.78,0.92,158.45652,.,.,.,12928,N,L,13.2,N
2017,10421,Knoxville Utilities Board,TN,Municipal,244.2,1.6,152.625,156,1.44,108.33333,244.2,1.6,152.625,195974,13,Y,.,.,.,.,.,.,.,,,.,
