Utility Characteristics,,,,,,,,,RESIDENTIAL,,,COMMERCIAL,,,INDUSTRIAL,,,TRANSPORTATION,,,TOTAL,,
,,,,,,,,,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers,Revenues,Sales,Customers
2017,14610,Orlando Utilities Comm,A,Bundled,O,FL,Municipal,FMPP,279940.9,2473322,206989,363579.9,4094900,30169,0,0,0,.,.,.,643520.8,6568222,237158
2017,14624,PUD No 2 of Grant County,A,Bundled,O,WA,Political Subdivision,GCPD,45270,837342,37774,36303,868540,7479,106900,2979524,5257,.,.,.,188473,4685406,50510
2017,14626,"Pedernales Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,427403.8,4129856,290157,113769.5,1205413,43486,22235,351711,166,.,.,.,563408.3,5686980,333809
2017,14645,City of Pella - (IA),A,Bundled,O,IA,Municipal,MISO,4300.4,36514,4133,2948.7,25520,799,9766,124467,58,.,.,.,17015.1,186501,4990
2017,14649,Planters Electric Member Corp,A,Bundled,O,GA,Cooperative,SOCO,27457,213615,15372,3489,29914,915,2724,19014,636,.,.,.,33670,262543,16923
2017,14653,PUD No 1 of Pend Oreille County,A,Bundled,O,WA,Political Subdivision,AVA,10577,153606,8205,2869,54924,922,35242,795231,8,0,0,0,48688,1003761,9135
2017,14668,Peninsula Light Company,A,Bundled,O,WA,Cooperative,BPAT,49141.2,503881,32598,7930,102509,244,.,.,.,.,.,.,57071.2,606390,32842
2017,14711,Pennsylvania Electric Co,A,Bundled,O,NY,Investor Owned,PJM,2996.9,27856,3066,1465.6,15479,363,0,0,0,0,0,0,4462.5,43335,3429
2017,14711,Pennsylvania Electric Co,A,Bundled,O,PA,Investor Owned,PJM,433146.7,2811586,346927,106218.8,941514,48316,8199,77420,82,0,0,0,547564.5,3830520,395325
2017,14711,Pennsylvania Electric Co,C,Delivery,O,NY,Investor Owned,PJM,80.6,1583,178,214.2,6180,76,89.3,3034,1,0,0,0,384.1,10797,255
2017,14711,Pennsylvania Electric Co,C,Delivery,O,PA,Investor Owned,PJM,120971.2,1311707,151361,87931.6,2603505,35857,79407.7,5711273,757,0,0,0,288310.5,9626485,187975
2017,14712,Pemiscot-Dunklin Elec Coop Inc,A,Bundled,O,MO,Cooperative,AECI,9692,80356,5653,5421,37942,3017,3024,28420,26,0,0,0,18137,146718,8696
2017,14715,PPL Electric Utilities Corp,A,Bundled,O,PA,Investor Owned,PJM,969553.6,7195984,707518,185931,1673597,80952,10612.3,121372,1103,0,0,0,1166096.9,8990953,789573
2017,14715,PPL Electric Utilities Corp,C,Delivery,O,PA,Investor Owned,PJM,393296.6,6454630,539118,185046.2,12518931,97750,32924.3,7928359,2648,1491.2,95092,1,612758.3,26997012,639517
2017,14716,Pennsylvania Power Co,A,Bundled,O,PA,Investor Owned,PJM,148739.5,1143794,104396,32698.6,316939,11466,2862.3,36225,20,0,0,0,184300.4,1496958,115882
2017,14716,Pennsylvania Power Co,C,Delivery,O,PA,Investor Owned,PJM,29078.9,446793,39890,18439.3,988738,9225,7231.5,1701433,133,0,0,0,54749.7,3136964,49248
2017,14717,Pee Dee Electric Member Corp,A,Bundled,O,NC,Cooperative,CPLE,31982.5,254257,19169,9829.6,102571,1863,1230.8,16094,5,.,.,.,43042.9,372922,21037
2017,14724,Pennyrile Rural Electric Coop,A,Bundled,O,KY,Cooperative,TVA,62075,542283,38436,33678,280864,5144,21776,334513,26,0,0,0,117529,1157660,43606
2017,14775,People's Electric Cooperative,A,Bundled,O,OK,Cooperative,SWPP,24725.5,211832,13791,18197.1,137310,7719,18837.4,320274,26,.,.,.,61760,669416,21536
2017,14839,City of Peru - (IN),A,Bundled,O,IN,Municipal,MISO,9464.7,81659,8850,7286.6,71023,1364,6788.1,76512,11,.,.,.,23539.4,229194,10225
2017,14840,City of Peru - (IL),A,Bundled,O,IL,Municipal,MISO,4091,36242,4752,10569,89845,1098,10603,124914,9,.,.,.,25263,251001,5859
2017,14856,Petersburg Borough - (AK),A,Bundled,O,AK,Municipal,NA,2172.3,21628,1368,1233.8,10509,748,2238.7,20270,31,.,.,.,5644.8,52407,2147
2017,14857,Pitt & Greene Elec Member Corp,A,Bundled,O,NC,Cooperative,CPLE,14820.8,116515,7307,6274.2,61063,1410,933.9,11358,2,.,.,.,22028.9,188936,8719
2017,14864,Petit Jean Electric Coop Corp,A,Bundled,O,AR,Cooperative,MISO,21435.5,192537,17916,6644.3,66994,2004,1276.2,16444,11,.,.,.,29356,275975,19931
2017,14867,City of Petoskey - (MI),A,Bundled,O,MI,Municipal,MISO,2643,23382,4417,7163,72553,933,361,3146,23,.,.,.,10167,99081,5373
2017,14940,PECO Energy Co,A,Bundled,O,PA,Investor Owned,PJM,1158709.6,8275184,966644,223421.8,2109648,81288,27665.3,443051,279,.,.,.,1409796.7,10827883,1048211
2017,14940,PECO Energy Co,C,Delivery,O,PA,Investor Owned,PJM,347668,4670624,496374,181277.5,6008768,79266,188529.2,14919358,2825,9529.5,626683,3,727004.2,26225433,578468
2017,14947,City of Philadelphia - (MS),A,Bundled,O,MS,Municipal,TVA,3725,35597,2757,6595,63994,1089,1482,19302,2,0,0,0,11802,118893,3848
2017,14999,Pilot Power Group Inc,B,Energy,O,CA,Retail Power Marketer,CISO,0,0,0,41968,915643,960,28743,628156,49,0,0,0,70711,1543799,1009
2017,15016,Pickwick Electric Coop,A,Bundled,O,TN,Cooperative,TVA,25976,226281,16400,14462,109342,4222,1353,14393,2,0,0,0,41791,350016,20624
2017,15023,Piedmont Electric Member Corp,A,Bundled,O,NC,Cooperative,DUK,51683,390492,28006,8204,64787,3656,720,11225,1,.,.,.,60607,466504,31663
2017,15034,Pierce-Pepin Coop Services,A,Bundled,O,WI,Cooperative,MISO,14925.4,100464,7163,1650.3,13501,369,142.2,1217,14,.,.,.,16717.9,115182,7546
2017,15039,City of Pierce - (NE),A,Bundled,O,NE,Municipal,SWPP,1121,12138,985,683,7179,241,52,828,27,.,.,.,1856,20145,1253
2017,15040,City of Pierre - (SD),A,Bundled,O,SD,Municipal,SWPP,6748.9,67108,6180,2644.8,25437,999,5942,81307,184,0,0,0,15335.7,173852,7363
2017,15045,Pike County Light & Power Co,A,Bundled,O,PA,Investor Owned,NYIS,4788.3,27621,2132,5048.4,41395,597,0,0,0,0,0,0,9836.7,69016,2729
2017,15045,Pike County Light & Power Co,C,Delivery,O,PA,Investor Owned,NYIS,2473.2,25015,1701,2707.1,37267,430,0,0,0,0,0,0,5180.3,62282,2131
2017,15048,Electrical Dist No2 Pinal County,A,Bundled,O,AZ,Political Subdivision,WALC,5742,46633,3980,11211,148464,967,5271,57933,17,.,.,.,22224,253030,4964
2017,15049,Electrical Dist No4 Pinal County,A,Bundled,O,AZ,Political Subdivision,WALC,2132,17552,1525,2696,22896,255,7290,148716,555,.,.,.,12118,189164,2335
2017,15054,"Pioneer Rural Elec Coop, Inc - (OH)",A,Bundled,O,OH,Cooperative,PJM,34345,237887,15676,5330.9,40352,988,27643.9,371438,13,.,.,.,67319.8,649677,16677
2017,15062,Town of Pineville - (NC),A,Bundled,O,NC,Municipal,DUK,3217,27119,2680,8219,76462,729,.,.,.,.,.,.,11436,103581,3409
2017,15073,"Pioneer Electric Coop, Inc - (KS)",A,Bundled,O,KS,Cooperative,SWPP,6824,60195,5017,32140,309189,10971,34103,443241,630,0,0,0,73067,812625,16618
2017,15086,Pioneer Power and Light Co,A,Bundled,O,WI,Investor Owned,MISO,1774,10632,1997,481,3132,355,371,2250,29,0,0,0,2626,16014,2381
2017,15095,City of Piqua - (OH),A,Bundled,O,OH,Municipal,PJM,9855,83713,9594,9122,95540,1111,9580,118524,18,.,.,.,28557,297777,10723
2017,15138,"Platte-Clay Electric Coop, Inc",A,Bundled,O,MO,Cooperative,AECI,36724,324266,21336,6442,60865,2836,12141,117652,8,.,.,.,55307,502783,24180
2017,15141,Plateau Electric Cooperative,A,Bundled,O,TN,Cooperative,TVA,18298,151443,13766,15475,130832,3276,916,9652,2,0,0,0,34689,291927,17044
2017,15145,City of Plattsburgh - (NY),A,Bundled,O,NY,Municipal,NYIS,7027,153047,8701,5222,119313,1349,5599,197904,6,.,.,.,17848,470264,10056
2017,15159,City of Plymouth - (WI),A,Bundled,O,WI,Municipal,MISO,7194.2,59581,7047,9711.1,98144,1149,7503.8,91862,6,0,0,0,24409.1,249587,8202
2017,15175,Pointe Coupee Elec Member Corp,A,Bundled,O,LA,Cooperative,MISO,12401,118233,8316,5286,45406,2195,3889,50575,6,.,.,.,21576,214214,10517
2017,15188,Polk County Rural Pub Pwr Dist,A,Bundled,O,NE,Political Subdivision,SWPP,4760.4,40648,2866,2501.2,21839,557,4846.2,26342,1303,.,.,.,12107.8,88829,4726
2017,15202,City of Ponca City - (OK),A,Bundled,O,OK,Municipal,SWPP,17599,148168,13852,13128,118993,1994,6581,80088,19,.,.,.,37308,347249,15865
2017,15211,Pontotoc Electric Power Assn,A,Bundled,O,MS,Cooperative,TVA,25133,218003,15221,16800,136639,3926,3718,52478,3,0,0,0,45651,407120,19150
2017,15229,City of Poplar Bluff - (MO),A,Bundled,O,MO,Municipal,SPA,10964.7,113680,7738,15913.8,168550,1696,5223.2,71012,11,.,.,.,32101.7,353242,9445
2017,15231,City of Port Angeles - (WA),A,Bundled,O,WA,Municipal,BPAT,12547,130970,9797,8755,106185,2008,3778,61443,6,.,.,.,25080,298598,11811
2017,15248,Portland General Electric Co,A,Bundled,O,OR,Investor Owned,PGE,900151.8,7879585,762211,635661,6864144,104345,201048.1,3000252,3216,878.9,10299,1,1737739.8,17754280,869773
2017,15248,Portland General Electric Co,C,Delivery,O,OR,Investor Owned,PGE,.,.,.,16760.2,623048,491,19828.5,1340132,68,.,.,.,36588.7,1963180,559
2017,15257,"Poudre Valley REA, Inc",A,Bundled,O,CO,Cooperative,WACM,48547.4,406573,35906,28819.3,243903,4183,46470.8,605460,509,0,0,0,123837.5,1255936,40598
2017,15263,The Potomac Edison Co,A,Bundled,O,MD,Investor Owned,PJM,303078.6,2744642,207561,60459.4,537576,19681,10493.3,111329,1414,0,0,0,374031.3,3393547,228656
2017,15263,The Potomac Edison Co,A,Bundled,O,WV,Investor Owned,PJM,187488.1,1740862,121512,82564.9,828550,17967,58960.3,826479,1897,0,0,0,329013.3,3395891,141376
2017,15263,The Potomac Edison Co,C,Delivery,O,MD,Investor Owned,PJM,14183.3,346794,25814,45503.1,1533491,10045,25542,1503437,1281,0,0,0,85228.4,3383722,37140
2017,15270,Potomac Electric Power Co,A,Bundled,O,DC,Investor Owned,PJM,220711.9,1807036,227603,130883.6,1086921,16465,.,.,.,.,.,.,351595.5,2893957,244068
2017,15270,Potomac Electric Power Co,A,Bundled,O,MD,Investor Owned,PJM,626736.5,4273206,411877,152169.1,1300740,27639,123.7,1495,3,.,.,.,779029.3,5575441,439519
2017,15270,Potomac Electric Power Co,C,Delivery,O,DC,Investor Owned,PJM,25360.4,585331,39845,314486.9,6918752,9646,2593.1,180183,1,10736.7,335386,3,353177.1,8019652,49495
2017,15270,Potomac Electric Power Co,C,Delivery,O,MD,Investor Owned,PJM,76442.1,1165833,108327,308699.2,6606326,21501,8862.1,341998,9,7563.9,252686,2,401567.3,8366843,129839
2017,15291,Prairie Energy Coop,A,Bundled,O,IA,Cooperative,SWPP,7698.2,59193,3544,13.8,116,75,18554.7,214978,647,.,.,.,26266.7,274287,4266
2017,15293,Powell Valley Electric Coop,A,Bundled,O,TN,Cooperative,TVA,24856,232310,19527,14204,122672,4083,2917,36664,3,0,0,0,41977,391646,23613
2017,15293,Powell Valley Electric Coop,A,Bundled,O,VA,Cooperative,TVA,8909,83845,6570,3930,34252,1584,905,12354,1,0,0,0,13744,130451,8155
2017,15296,New York Power Authority,B,Energy,O,NY,State,NYIS,0,0,0,566916,7718565,303,214861,7306428,563,198376,2727884,3,980153,17752877,869
2017,15308,Plumas-Sierra Rural Elec Coop,A,Bundled,O,CA,Cooperative,CISO,10764,57919,6606,11870,75814,761,1092,10300,107,.,.,.,23726,144033,7474
2017,15308,Plumas-Sierra Rural Elec Coop,A,Bundled,O,NV,Cooperative,CISO,743,4149,356,12,59,6,8,68,1,.,.,.,763,4276,363
2017,15311,Prague Public Works Authority,A,Bundled,O,OK,Municipal,SWPP,1451.8,12439,1091,596.1,5257,163,80.7,961,1,.,.,.,2128.6,18657,1255
2017,15312,Village of Prairie Du Sac - (WI),A,Bundled,O,WI,Municipal,MISO,1703.2,14171,1861,2304.2,20901,291,1313.2,12440,1,0,0,0,5320.6,47512,2153
2017,15321,City of Pratt- (KS),A,Bundled,O,KS,Municipal,SWPP,3990.4,28815,3343,4703.7,36080,711,873.2,8487,12,.,.,.,9567.3,73382,4066
2017,15334,Prentiss County Elec Pwr Assn,A,Bundled,O,MS,Cooperative,TVA,14493,150575,10854,11722,110947,2948,5771,78988,8,0,0,0,31986,340510,13810
2017,15340,Presque Isle Elec & Gas Coop,A,Bundled,O,MI,Cooperative,MISO,26622.9,164245,31078,5057.8,45376,1794,3106.5,26915,596,.,.,.,34787.2,236536,33468
2017,15344,Polk-Burnett Electric Coop,A,Bundled,O,WI,Cooperative,MISO,25863,173266,18900,5571,50848,1469,13,51,11,.,.,.,31447,224165,20380
2017,15349,City of Preston,A,Bundled,O,IA,Municipal,MISO,610,3712,497,535.3,4089,147,0,0,0,0,0,0,1145.3,7801,644
2017,15356,Price Electric Coop Inc,A,Bundled,O,WI,Cooperative,MISO,10928.7,54097,8825,1541,11563,342,.,.,.,.,.,.,12469.7,65660,9167
2017,15386,City of Princeton - (KY),A,Bundled,O,KY,Municipal,LGEE,4193,31464,2965,1982,13525,828,8352,65143,62,.,.,.,14527,110132,3855
2017,15387,Princeton Public Utils Comm,A,Bundled,O,MN,Municipal,MISO,2325,14763,2220,710,4756,228,3657,32718,49,.,.,.,6692,52237,2497
2017,15388,City of Princeton - (IL),A,Bundled,O,IL,Municipal,MISO,3095,29082,3796,2012,16027,685,4707,50479,58,.,.,.,9814,95588,4539
2017,15410,Prince George Electric Coop,A,Bundled,O,VA,Cooperative,PJM,18437,162248,10301,6937,71258,1323,8043,93442,14,.,.,.,33417,326948,11638
2017,15419,PUD No 3 of Mason County,A,Bundled,O,WA,Political Subdivision,BPAT,46288,439108,31156,16946,189481,2355,1481,20909,1,0,0,0,64715,649498,33512
2017,15444,Provo City Corp,A,Bundled,O,UT,Municipal,PACE,24806,238841,32294,35705,400395,4243,9073,139161,1,.,.,.,69584,778397,36538
2017,15462,City of Pryor - (OK),A,Bundled,O,OK,Municipal,SWPP,3651,41068,3839,4287,51221,961,.,.,.,.,.,.,7938,92289,4800
2017,15466,Public Service Co of Colorado,A,Bundled,O,CO,Investor Owned,PSCO,1033324.5,9107102,1244432,1231676.4,12999382,214345,421067.5,6449173,339,7144.4,73155,1,2693212.8,28628812,1459117
2017,15470,"Duke Energy Indiana, LLC",A,Bundled,O,IN,Investor Owned,MISO,1005552.3,8644836,714024,777226.2,8252839,102827,769267.9,10598737,2718,.,.,.,2552046.4,27496412,819569
2017,15472,Public Service Co of NH,A,Bundled,O,NH,Investor Owned,ISNE,478721.9,2312312,331614,180551.8,836385,46439,31463.4,89963,1576,.,.,.,690737.1,3238660,379629
2017,15472,Public Service Co of NH,C,Delivery,O,NH,Investor Owned,ISNE,58717,821210,103833,116790.4,2446003,28620,40907.5,1252144,1222,.,.,.,216414.9,4519357,133675
2017,15473,Public Service Co of NM,A,Bundled,O,NM,Investor Owned,PNM,419123,3136065,464386,431958,4024917,57354,89496,1573415,244,.,.,.,940577,8734397,521984
2017,15474,Public Service Co of Oklahoma,A,Bundled,O,OK,Investor Owned,SWPP,601403.7,5943163,472622,479434.8,6414240,71199,273400.6,5668890,6201,.,.,.,1354239.1,18026293,550022
2017,15477,Public Service Elec & Gas Co,A,Bundled,O,NJ,Investor Owned,PJM,1849308,11441909,1709514,974246,7942174,230336,39147,813929,6060,0,0,0,2862701,20198012,1945910
2017,15477,Public Service Elec & Gas Co,C,Delivery,O,NJ,Investor Owned,PJM,61103,1627109,218733,570338,15589127,76676,113039,3121202,2437,3113,213243,5,747593,20550681,297851
2017,15500,Puget Sound Energy Inc,A,Bundled,O,WA,Investor Owned,PSEI,1232074.7,10931999,998078,911186.2,9163597,133542,112816.7,1214818,3399,548.9,5983,1,2256626.5,21316397,1135020
2017,15500,Puget Sound Energy Inc,C,Delivery,O,WA,Investor Owned,PSEI,.,.,.,415.9,42870,1,12168.1,1958374,15,.,.,.,12584,2001244,16
2017,15507,City of Pulaski - (TN),A,Bundled,O,TN,Municipal,TVA,19278,159944,11878,13805,114377,2506,11584,166548,11,0,0,0,44667,440869,14395
2017,15541,Borough of Quakertown - (PA),A,Bundled,O,PA,Municipal,PJM,4225,33344,4553,2337,14421,636,4171,38934,139,0,0,0,10733,86699,5328
2017,15566,City of Quincy - (FL),A,Bundled,O,FL,Municipal,FPC,.,.,.,.,.,.,.,.,.,.,.,.,.,.,.
2017,15619,City of Radford - (VA),A,Bundled,O,VA,Municipal,PJM,8259,67054,6529,3733,31889,853,6944,68624,33,.,.,.,18936,167567,7415
2017,15621,"Radiant Electric Coop, Inc",A,Bundled,O,KS,Cooperative,SWPP,4680,32523,2979,4718,34041,2455,0,0,0,.,.,.,9398,66564,5434
2017,15671,Randolph Electric Member Corp,A,Bundled,O,NC,Cooperative,CPLE,46871.5,357008,29445,11253.6,114918,2394,1595.1,20927,6,.,.,.,59720.2,492853,31845
2017,15672,Ralls County Electric Coop,A,Bundled,O,MO,Cooperative,AECI,10394,67445,5440,2667,24487,756,647,9357,1,.,.,.,13708,101289,6197
2017,15686,Village of Rantoul - (IL),A,Bundled,O,IL,Municipal,MISO,5753,41571,5549,2277,16940,465,8795,87005,70,.,.,.,16825,145516,6084
2017,15700,Rayle Electric Membership Corp,A,Bundled,O,GA,Cooperative,SOCO,26370,186863,15567,7497,52330,2810,887,9318,5,.,.,.,34754,248511,18382
2017,15746,Red River Valley Rrl Elec Assn,A,Bundled,O,OK,Cooperative,SWPP,18465,169578,14295,6638,61971,1636,8535,155058,5,.,.,.,33638,386607,15936
2017,15748,Town of Reading - (MA),A,Bundled,O,MA,Municipal,ISNE,37107.7,244888,26399,52450.5,414699,3870,.,.,.,.,.,.,89558.2,659587,30269
2017,15750,Redwood Electric Coop,A,Bundled,O,MN,Cooperative,MISO,6919,54792,3689,2760,21931,725,5064,54269,17,.,.,.,14743,130992,4431
2017,15776,Reedy Creek Improvement Dist,A,Bundled,O,FL,Municipal,FPC,14,137,9,97615,1159630,1438,.,.,.,.,.,.,97629,1159767,1447
2017,15783,City of Redding - (CA),A,Bundled,O,CA,Municipal,BANC,63714.2,380047,37878,62315.4,370647,5834,2422,13087,333,0,0,0,128451.6,763781,44045
2017,15793,Redwood Falls Public Util Comm,A,Bundled,O,MN,Municipal,MISO,2657.2,25820,2321,1779.8,19365,544,1459.1,19062,50,.,.,.,5896.1,64247,2915
2017,15804,Reedsburg Utility Comm,A,Bundled,O,WI,Municipal,MISO,4409.9,35730,4286,7288.3,71170,717,12217.5,139311,8,0,0,0,23915.7,246211,5011
2017,15811,"Rich Mountain Elec Coop, Inc",A,Bundled,O,AR,Cooperative,MISO,12069,104645,7925,1365,13466,437,910,12952,1,.,.,.,14344,131063,8363
2017,15811,"Rich Mountain Elec Coop, Inc",A,Bundled,O,OK,Cooperative,MISO,459,5236,475,36,434,20,.,.,.,.,.,.,495,5670,495
2017,15845,Renville-Sibley Coop Pwr Assn,A,Bundled,O,MN,Cooperative,MISO,4550.4,34819,1620,2337.3,22976,238,8027.2,117331,20,.,.,.,14914.9,175126,1878
2017,15846,City of Remsen - (IA),A,Bundled,O,IA,Municipal,MISO,754,8197,690,490,5951,143,317,2151,34,.,.,.,1561,16299,867
2017,15847,Reliant Energy Retail Services LLC,D,Bundled,O,TX,Retail Power Marketer,ERCO,2123806.5,17501588,1266019,576609.9,5324176,96798,1184555.7,20107165,2250,0,0,0,3884972.1,42932929,1365067
2017,15860,City of Rensselaer - (IN),A,Bundled,O,IN,Municipal,MISO,2629,22105,2585,1970,17403,546,6887,64891,46,.,.,.,11486,104399,3177
2017,15938,Rice Lake Utilities,A,Bundled,O,WI,Municipal,MISO,3791,40686,4662,1842,18892,986,7773,100939,177,.,.,.,13406,160517,5825
2017,15978,City of Richland Center - (WI),A,Bundled,O,WI,Municipal,MISO,1865.4,15885,2395,4458.5,48212,497,3698.1,44497,4,0,0,0,10022,108594,2896
2017,15979,City of Richland - (WA),A,Bundled,O,WA,Municipal,BPAT,31647,375974,22629,24266,425219,1423,8249,158306,43,.,.,.,64162,959499,24095
2017,15989,City of Richmond - (IN),A,Bundled,O,IN,Municipal,PJM,18265,173000,15785,20428,187814,5133,42356,502265,134,0,0,0,81049,863079,21052
2017,16057,"Rio Grande Electric Coop, Inc",A,Bundled,O,NM,Cooperative,EPE,274.4,1602,237,74,423,65,41.5,290,16,.,.,.,389.9,2315,318
2017,16057,"Rio Grande Electric Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,12539.4,84511,8370,12350.6,100656,4192,13887.8,159590,529,.,.,.,38777.8,344757,13091
2017,16060,Riverland Energy Cooperative,A,Bundled,O,WI,Cooperative,MISO,30695.9,218333,16658,4093.9,42477,1174,979.1,12045,24,.,.,.,35768.9,272855,17856
2017,16063,"Rita Blanca Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,2994,31043,2716,37696,457722,5012,0,0,0,.,.,.,40690,488765,7728
2017,16082,City of River Falls,A,Bundled,O,WI,Municipal,MISO,5465.1,44303,5712,6416.7,60691,745,1435,15699,2,0,0,0,13316.8,120693,6459
2017,16088,City of Riverside - (CA),A,Bundled,O,CA,Municipal,CISO,120465,747418,97347,77181,476352,11077,115834,1004209,836,.,.,.,313480,2227979,109260
2017,16101,Roanoke Electric Member Corp,A,Bundled,O,NC,Cooperative,PJM,23820,169022,12206,8181,67958,2082,2231,30412,6,.,.,.,34232,267392,14294
2017,16146,"Navasota Valley Elec Coop, Inc",A,Bundled,O,TX,Cooperative,ERCO,21465.7,190694,17827,8050.7,82305,1684,5303,67481,21,0,0,0,34819.4,340480,19532
2017,16164,Roosevelt Public Power Dist,A,Bundled,O,NE,Political Subdivision,WACM,3793,29688,2098,766,5506,546,3365,24808,698,.,.,.,7924,60002,3342
2017,16177,"Robison Energy, LLC",B,Energy,O,NY,Retail Power Marketer,NYIS,6800.9,73195,2596,1530.8,16942,93,0,0,0,0,0,0,8331.7,90137,2689
2017,16179,Rochelle Municipal Utilities,A,Bundled,O,IL,Municipal,PJM,5438,44362,5869,6233,43955,993,24969,259938,41,.,.,.,36640,348255,6903
2017,16181,Rochester Public Utilities,A,Bundled,O,MN,Municipal,MISO,49180,339825,48988,75313.9,660450,4878,18971.3,187573,2,.,.,.,143465.2,1187848,53868
2017,16183,Rochester Gas & Electric Corp,A,Bundled,O,NY,Investor Owned,NYIS,288160.5,2132418,279183,65505.7,534399,22538,4733.7,43418,294,.,.,.,358399.9,2710235,302015
2017,16183,Rochester Gas & Electric Corp,C,Delivery,O,NY,Investor Owned,NYIS,40849.4,510841,57853,138471,2562836,18031,47226.6,1231107,510,.,.,.,226547,4304784,76394
2017,16195,City of Rock Hill - (SC),A,Bundled,O,SC,Municipal,DUK,46144,357586,32763,52908,428520,3595,7581,70246,11,.,.,.,106633,856352,36369
2017,16196,Rock Energy Cooperative,A,Bundled,O,IL,Cooperative,MISO,11036,80969,9208,9196,88376,1032,5358,61033,19,.,.,.,25590,230378,10259
2017,16196,Rock Energy Cooperative,A,Bundled,O,WI,Cooperative,MISO,10169,77942,6835,3896,40232,433,9051,177507,78,.,.,.,23116,295681,7346
2017,16206,Rock Rapids Municipal Utility,A,Bundled,O,IA,Municipal,SWPP,1085.6,12650,1114,1003.2,12580,250,274.1,2297,9,.,.,.,2362.9,27527,1373
2017,16213,Rockland Electric Co,A,Bundled,O,NJ,Investor Owned,PJM,103302.5,634121,58977,43542.6,292601,7567,441.3,3259,10,0,0,0,147286.4,929981,66554
2017,16213,Rockland Electric Co,C,Delivery,O,NJ,Investor Owned,NYIS,694.2,9192,879,13259.8,289848,1509,657.6,5423,13,0,0,0,14611.6,304463,2401
2017,16213,Rockland Electric Co,C,Delivery,O,NJ,Investor Owned,PJM,3814.2,59001,4110,11878.2,237930,327,364.8,7589,8,0,0,0,16057.2,304520,4445
2017,16217,Village of Rockville Centre - (NY),A,Bundled,O,NY,Municipal,NYIS,10834,90132,9649,12125,109938,1263,.,.,.,.,.,.,22959,200070,10912
2017,16223,City of Rockwood - (TN),A,Bundled,O,TN,Municipal,TVA,17705,157926,11553,10973,91751,3066,3038,46465,5,0,0,0,31716,296142,14624
2017,16226,City of Rocky Mount - (NC),A,Bundled,O,NC,Municipal,CPLE,35997,292646,24020,27922,242276,3776,12481,155604,35,.,.,.,76400,690526,27831
2017,16259,City of Rolla - (MO),A,Bundled,O,MO,Municipal,MISO,9736.4,92153,7820,4333.8,47048,1418,11998.6,140427,137,0,0,0,26068.8,279628,9375
2017,16267,Rolling Hills Electric Coop,A,Bundled,O,KS,Cooperative,SWPP,12171,71114,8781,9550,86269,1693,1568,6043,526,.,.,.,23289,163426,11000
2017,16284,"Roseau Electric Coop, Inc",A,Bundled,O,MN,Cooperative,MISO,13956,98149,6133,2583,17993,303,2071,32824,3,.,.,.,18610,148966,6439
2017,16286,Rosebud Electric Coop Inc,A,Bundled,O,SD,Cooperative,SWPP,6344,62820,4708,1894,20870,746,66.3,650,21,0,0,0,8304.3,84340,5475
2017,16295,City of Roseville - (CA),A,Bundled,O,CA,Municipal,BANC,71598,460830,52181,63342.7,455495,6756,30082.2,283909,31,.,.,.,165022.9,1200234,58968
2017,16325,Village of Rouses Point - (NY),A,Bundled,O,NY,Municipal,NYIS,817.2,24687,1124,307.6,7342,141,1302.9,43876,5,.,.,.,2427.7,75905,1270
2017,16368,Runestone Electric Assn,A,Bundled,O,MN,Cooperative,MISO,23036,185802,13288,2717,22585,768,1404,14552,259,.,.,.,27157,222939,14315
2017,16382,"Rural Electric Coop, Inc",A,Bundled,O,OK,Cooperative,SWPP,12025,110526,8505,15083,137274,2977,7444,147173,9,.,.,.,34552,394973,11491
2017,16416,City of Rupert - (ID),A,Bundled,O,ID,Municipal,BPAT,2802,37193,2593,1809.1,29454,439,687.1,12404,33,.,.,.,5298.2,79051,3065
2017,16420,Rural Electric Conven Coop,A,Bundled,O,IL,Cooperative,MISO,11813.7,80662,5475,1722.4,12785,323,1247.7,11460,9,.,.,.,14783.8,104907,5807
2017,16440,City of Russell - (KS),A,Bundled,O,KS,Municipal,SWPP,2536,22224,2360,1810,16112,774,5735,68287,251,.,.,.,10081,106623,3385
2017,16458,City of Russellville - (AL),A,Bundled,O,AL,Municipal,TVA,5821,48381,3906,8238,68692,1121,1280,20806,1,0,0,0,15339,137879,5029
2017,16459,City of Russellville - (KY),A,Bundled,O,KY,Municipal,TVA,3697,35028,3223,4902,44598,841,3315,48206,4,0,0,0,11914,127832,4068
2017,16461,"Rusk County Electric Coop, Inc",A,Bundled,O,TX,Cooperative,SWPP,30549.4,252993,18927,11871.2,101272,3158,14033.8,253141,22,.,.,.,56454.4,607406,22107
2017,16463,City of Ruston - (LA),A,Bundled,O,LA,Municipal,MISO,3412,96755,8751,4667,159077,1807,266,4440,14,.,.,.,8345,260272,10572
2017,16496,Rutherford Elec Member Corp,A,Bundled,O,NC,Cooperative,DUK,97011.8,849589,64195,16816.6,147260,5249,15999.6,208790,46,0,0,0,129828,1205639,69490
2017,16511,Sac-Osage Electric Coop Inc,A,Bundled,O,MO,Cooperative,AECI,15939,121338,10394,1412,12861,669,20,163,12,.,.,.,17371,134362,11075
